timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[ 0.01874432  0.01427184],[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 0.55893963  0.52440802],-0.763419,-0.329593418556,"[[ 0.08776464  0.04129629 -0.08816395 -0.12026777]
 [-0.00171132 -0.00252652  0.          0.        ]]",[ 0.  0.]
1,[ 0.01874432  0.01427184],"[-0.86453863 -0.50171133  1.40270405  1.40125166  0.          0.          1.4142124
  1.41421225 -0.43997914  1.30765665  0.        ]",[ 0.07372388 -0.86863743],-7.76917,-0.331808522822,"[[ 0.10990726  0.06207123 -0.08816395 -0.12026777]
 [ 2.20861793  2.07310578  0.          0.        ]]",[ 0.00159163 -0.00061366]
2,[ 0.01874432  0.01427184],"[ -1.59622901e+00  -5.78430893e-01   1.66258164e+00   1.26613186e+00
   0.00000000e+00  -1.38777878e-14   1.09589340e+00  -1.46065874e+00
  -1.10804685e+00   1.59806141e+00   0.00000000e+00]",[-1.02420955  1.5225638 ],-9.80771,-0.335064455972,"[[ 0.15658103  0.06861147 -0.08816395 -0.12026777]
 [ 2.45792323 -1.40748145  0.          0.        ]]",[-0.00169832  0.0035948 ]
3,[ 0.01874432  0.01427184],"[ -1.32117718e+00  -9.34019848e-01   1.32671084e+00   1.49309666e+00
   0.00000000e+00  -1.38777878e-14  -1.70495915e+00   1.35153129e+00
  -1.07999138e+00   1.35534958e+00   0.00000000e+00]",[ 0.60705831 -1.01719904],-9.77143,-0.335973389388,"[[ 0.16554564  0.08048487 -0.08816395 -0.12026777]
 [-1.54811875  2.58152239  0.          0.        ]]",[-0.00064675 -0.00426357]
4,[ 0.01874432  0.01427184],"[ -8.41581582e-01  -1.20784213e+00   8.89245144e-01   1.57080929e+00
   1.38777878e-14   0.00000000e+00   6.96376745e-02  -1.26292357e+00
  -8.59343677e-01   1.05166405e+00   0.00000000e+00]",[ 0.10109258 -0.41176802],-6.90682,-0.335887345465,"[[ 0.15900059  0.09186521 -0.08816395 -0.12026777]
 [ 0.8855058  -1.43011559  0.          0.        ]]",[-0.0009017   0.00060766]
5,[ 0.01874432  0.01427184],"[ -1.40098142e+00   8.18131559e-01   1.31558286e+00  -1.18359112e+00
   1.38777878e-14   0.00000000e+00   3.46298023e-01  -1.62976914e+00
  -5.98622377e-01   8.55083811e-01   0.00000000e+00]",[ 0.60597737  0.65688229],-5.20644,-0.335927685445,"[[ 0.18055363  0.04718683 -0.08816395 -0.12026777]
 [ 1.26852138 -3.03238239  0.          0.        ]]",[ 0.00133756  0.00282561]
6,[ 0.01874432  0.01427184],"[ -2.14164704e+00   1.21435354e+00   1.92488681e+00  -2.02801811e+00
   1.38777878e-14  -1.38777878e-14   1.72256821e+00  -9.02350061e-02
  -1.20851873e+00   1.41212153e+00   0.00000000e+00]",[ 0.65035897 -0.90396509],-8.30209,-0.337894451067,"[[ 0.22971349  0.01322878 -0.08816395 -0.12026777]
 [ 3.63957283 -0.37228467  0.          0.        ]]",[ 0.00642937 -0.0005419 ]
7,[ 0.01874432  0.01427184],"[ -2.56247283e+00   8.48845865e-01   2.33263263e+00  -2.25596019e+00
   1.38777878e-14  -1.38777878e-14   2.15162798e+00  -1.71795707e+00
  -2.20168913e+00   2.12906539e+00   0.00000000e+00]",[ 0.55117983 -0.40615402],-11.5856,-0.342144676087,"[[ 0.32760967 -0.03006531 -0.08816395 -0.12026777]
 [ 6.14171015 -3.94521265  0.          0.        ]]",[ 0.00538111  0.00226286]
8,[ 0.01874432  0.01427184],"[ -2.70401257e+00  -2.27549342e+00   2.43874970e+00  -2.53290372e+00
   1.38777878e-14  -1.38777878e-14   2.12458569e+00  -1.86541791e+00
  -2.54240504e+00   2.31628996e+00   0.00000000e+00]",[-0.95234878  0.90801839],-13.1991,-0.346454278701,"[[ 0.47110773 -0.12432941 -0.08816395 -0.12026777]
 [ 8.20124166 -5.47608746  0.          0.        ]]",[ 0.00409619  0.00252226]
9,[ 0.01874432  0.01427184],"[ -2.60121901e+00  -2.86852944e+00   2.28869144e+00  -2.35624375e+00
   1.38777878e-14  -1.38777878e-14   5.94337941e-01  -2.27149940e-01
  -2.52426700e+00   2.23897112e+00   0.00000000e+00]",[-0.13618835 -1.71390439],-12.6947,-0.349509582733,"[[ 0.59569151 -0.19667424 -0.08816395 -0.12026777]
 [ 4.27022475 -1.77075398  0.          0.        ]]",[ 0.00511273 -0.00121631]
10,[ 0.01874432  0.01427184],"[ -2.36664561e+00  -2.88571973e+00   2.05489620e+00  -2.24896616e+00
   1.38777878e-14  -1.38777878e-14   3.32885282e-01  -1.67596826e+00
  -2.25070830e+00   1.96713852e+00   0.00000000e+00]",[-1.24197138 -0.05138083],-10.5764,-0.350076328174,"[[ 0.67485837 -0.27146286 -0.08816395 -0.12026777]
 [ 3.64852285 -5.6950312   0.          0.        ]]",[ 0.00347432  0.00072177]
11,[ 0.01874432  0.01427184],"[ -2.05808379e+00  -3.02704167e+00   1.80155766e+00  -2.30720923e+00
   1.38777878e-14  -2.77555756e-14  -1.18169266e+00  -1.48246564e+00
  -1.75511788e+00   1.49316077e+00   0.00000000e+00]",[-0.44181552  1.09092953],-9.3719,-0.347140748692,"[[ 0.70741367 -0.38625809 -0.08816395 -0.12026777]
 [-0.37960336 -5.78420805  0.          0.        ]]",[ 0.00473437 -0.0022577 ]
12,[ 0.01874432  0.01427184],"[ -1.60072055e+00  -2.78176272e+00   1.48785179e+00  -2.14987740e+00
   1.38777878e-14  -1.38777878e-14  -1.61525784e+00   1.18171471e-01
  -1.18647587e+00   9.45747519e-01   0.00000000e+00]",[ 0.17233379  1.25886832],-7.68951,-0.342962663353,"[[ 0.68234479 -0.46105895 -0.08816395 -0.12026777]
 [-2.12147231 -1.70946084  0.          0.        ]]",[ 0.00393074 -0.00322822]
13,[ 0.01874432  0.01427184],"[ -1.22887298e+00  -2.13416072e+00   1.22837201e+00  -1.79229659e+00
   1.38777878e-14   0.00000000e+00  -1.22519674e+00   1.54100572e+00
  -8.56234581e-01   6.82774445e-01   0.00000000e+00]",[-1.91273171  0.58224241],-4.54805,-0.341693701074,"[[ 0.647162   -0.45518335 -0.08816395 -0.12026777]
 [-1.39920352  2.28371285  0.          0.        ]]",[ 0.00488992 -0.00264009]
14,[ 0.01874432  0.01427184],"[ -7.48633335e-01  -1.23801696e+00   9.00670333e-01  -1.32360462e+00
   1.38777878e-14   0.00000000e+00  -2.14322122e+00   2.00011779e+00
  -4.60476629e-01   4.54206699e-01   0.00000000e+00]",[-0.09629858 -0.31412189],-3.82521,-0.341687027586,"[[ 0.57975529 -0.38681681 -0.08816395 -0.12026777]
 [-5.32836869  4.54540987  0.          0.        ]]",[ 0.00329968 -0.00419153]
15,[ 0.01874432  0.01427184],"[ -1.15261652e-01  -4.92426445e-01   4.18506267e-01  -8.90714523e-01
   1.38777878e-14   0.00000000e+00  -1.90005168e+00   1.39870541e+00
   1.44925312e-01  -5.76700562e-02   0.00000000e+00]",[ 0.34684774 -0.20300463],-1.50124,-0.339563820977,"[[ 0.47042856 -0.30928941 -0.08816395 -0.12026777]
 [-5.60338986  3.21177399  0.          0.        ]]",[ 0.00182948 -0.00308424]
16,[ 0.01874432  0.01427184],"[  3.44799086e-01  -5.67899419e-02  -2.93153803e-02  -5.86398267e-01
   1.38777878e-14   0.00000000e+00  -1.35154688e+00   1.04205749e+00
   5.97001333e-01  -5.84694975e-01   0.00000000e+00]",[-0.67013642 -1.06339148],-2.23533,-0.336502179031,"[[ 0.37324317 -0.25376218 -0.08816395 -0.12026777]
 [-4.12009342  2.34383895  0.          0.        ]]",[ 0.00081541 -0.00263644]
17,[ 0.01874432  0.01427184],"[ 0.72598155 -0.00845707 -0.5445583  -0.53188289  0.          0.
 -1.81684223 -0.27713244  0.97842841 -1.36404898  0.        ]",[ 0.76983838 -0.73448194],-3.81771,-0.329936431129,"[[ 0.265076   -0.24706869 -0.08816395 -0.12026777]
 [-6.68808453 -1.66114087  0.          0.        ]]",[  4.66913043e-05  -3.34254047e-03]
18,[ 0.01874432  0.01427184],"[  9.43892665e-01  -4.99716616e-01  -1.01691080e+00  -8.20518834e-01
  -1.38777878e-14  -1.38777878e-14  -9.42016329e-01  -1.17742137e+00
   1.02626343e+00  -2.12856473e+00   0.00000000e+00]",[ 0.14800441 -1.51627917],-6.02681,-0.319284853216,"[[ 0.16320792 -0.30915273 -0.08816395 -0.12026777]
 [-3.50931683 -4.53767572  0.          0.        ]]",[ 0.00042791 -0.00458462]
19,[ 0.01874432  0.01427184],"[  9.95048023e-01  -1.74145389e+00  -1.26430799e+00  -1.37772471e+00
  -1.38777878e-14  -2.77555756e-14  -7.41133766e-01  -2.12690296e+00
   5.58474607e-01  -2.51161772e+00   0.00000000e+00]",[-0.43144164  0.86322292],-6.48348,-0.306073194574,"[[ 0.09960606 -0.43873504 -0.08816395 -0.12026777]
 [-2.85308877 -8.40765577  0.          0.        ]]",[ 0.00186514 -0.00597914]
20,[ 0.01874432  0.01427184],"[  1.00208984e+00  -2.77804569e+00  -1.51836401e+00  -1.79608464e+00
  -1.38777878e-14  -2.77555756e-14  -1.11378611e+00  -9.88462783e-01
  -4.15529726e-01  -2.67494881e+00   0.00000000e+00]",[-0.14304044  0.54851446],-7.42984,-0.289776393464,"[[ 0.02597039 -0.57091782 -0.08816395 -0.12026777]
 [-4.50496145 -4.8225705   0.          0.        ]]",[ 0.00209162 -0.00597779]
21,[ 0.01874432  0.01427184],"[  9.35216825e-01  -2.89424145e+00  -1.80254235e+00  -1.88219270e+00
  -1.38777878e-14  -1.38777878e-14  -1.17206120e+00  -2.91444855e-01
  -1.50676627e+00  -2.66137728e+00   0.00000000e+00]",[ 1.0330504  -2.09575921],-9.70172,-0.274232093119,"[[-0.06892184 -0.64461777 -0.08816395 -0.12026777]
 [-4.98265409 -2.55498001  0.          0.        ]]",[ 0.002127   -0.00550701]
22,[ 0.01874432  0.01427184],"[  8.31461741e-01  -3.02201545e+00  -1.87516926e+00  -1.97337383e+00
  -1.38777878e-14  -1.38777878e-14  -1.16183879e-01  -1.40818534e+00
  -2.37753696e+00  -2.52803805e+00   0.00000000e+00]",[-0.04134948  0.73055358],-10.4162,-0.259984249406,"[[-0.12787952 -0.73495124 -0.08816395 -0.12026777]
 [-0.9266281  -6.46533281  0.          0.        ]]",[ 0.00314651 -0.00487504]
23,[ 0.01874432  0.01427184],"[  7.70552820e-01  -3.09110959e+00  -1.79002438e+00  -2.03415963e+00
   0.00000000e+00  -1.38777878e-14  -1.51691898e-01  -4.78337429e-01
  -2.74361538e+00  -2.33639487e+00   0.00000000e+00]",[-0.40467167  0.67175589],-10.4743,-0.248574869172,"[[-0.14788069 -0.83394981 -0.08816395 -0.12026777]
 [-1.07297588 -3.44459139  0.          0.        ]]",[ 0.00333813 -0.00439333]
24,[ 0.01874432  0.01427184],"[  6.72279962e-01  -2.80770204e+00  -1.78277917e+00  -1.93862379e+00
   0.00000000e+00  -1.38777878e-14  -5.64726945e-01   3.55683407e-01
  -2.76118861e+00  -2.18268081e+00   0.00000000e+00]",[ 0.25382071  0.95966797],-10.136,-0.240237083061,"[[-0.18520033 -0.87546492 -0.08816395 -0.12026777]
 [-2.65371357 -0.71601303  0.          0.        ]]",[ 0.00260599 -0.00372866]
25,[ 0.01874432  0.01427184],"[  5.46998925e-01  -2.29789720e+00  -1.79238123e+00  -1.73225982e+00
   1.38777878e-14  -1.38777878e-14  -2.68924604e-01   1.46016811e+00
  -2.51021681e+00  -2.03471273e+00   0.00000000e+00]",[ 0.62981012 -0.20333314],-9.71141,-0.23750542657,"[[-0.22768392 -0.85152053 -0.08816395 -0.12026777]
 [-1.59815754  3.09773873  0.          0.        ]]",[ 0.00306286 -0.00237175]
