timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
12,[-0.28956103 -0.22343566],"[-0.29442253 -0.49116603 -1.38411289 -0.03017274  1.03866819  1.51144531
  0.72400982  0.66611359 -0.92122347 -1.43742985  0.        ]",[-2.17589481  0.49355619],-1.80498,-0.194821073666,"[[ -1.66946272   2.9216262    0.11816566   0.17583644]
 [-27.47429716   7.81858923   0.           0.        ]]",[-2.27399206 -0.24903893]
13,[-0.28956103 -0.22343566],"[-1.02575238 -0.52030049 -1.05861336 -0.47160308  1.03866654  1.51144152
  0.63004813 -0.07932964 -1.00221637 -1.4688711   0.        ]",[-1.63326566  1.03716185],-1.86465,-0.2034777134,"[[ -2.25322047   3.04705932   0.11816566   0.17583644]
 [-30.89015509   2.12896463   0.           0.        ]]",[-2.31561303  0.11835569]
14,[-0.28956103 -0.22343566],"[-1.49488255 -0.52087335 -0.25444464 -0.48646097  1.0386649   1.51143773
  0.53795543 -0.46121095 -1.0168519  -1.54223991  0.        ]",[-1.8443238  -0.50309276],-1.82526,-0.211840318001,"[[ -2.90461484   3.05124438   0.11816566   0.17583644]
 [-34.23807162  -0.78576022   0.           0.        ]]",[-2.38469219  0.32269716]
15,[-0.28956103 -0.22343566],"[-1.37754061 -0.51517886  0.78133095 -0.36044218  1.03866325  1.51143394
  0.44768896 -0.7202614  -1.08945277 -1.62153571  0.        ]",[-1.54099061  0.2666741 ],-2.08012,-0.224818221408,"[[ -3.62230109   3.01569162   0.11816566   0.17583644]
 [-37.5195999   -2.76297642   0.           0.        ]]",[-2.45400906  0.36925969]
16,[-0.28956103 -0.22343566],"[-0.57489701 -0.5055239   1.51036314 -0.2048366   1.0386616   1.51143015
  0.35921483 -0.57489782 -1.21363625 -1.59732575  0.        ]",[-2.18278694  0.30551504],-2.12233,-0.231712894955,"[[ -4.40496397   2.97156468   0.11816566   0.17583644]
 [-40.73597118  -1.65348969   0.           0.        ]]",[-2.45645046  0.0901002 ]
17,[-0.28956103 -0.22343566],"[ 0.54623814 -0.50003468  1.36943471 -0.1325125   1.03865995  1.51142636
  0.27249127 -0.41231599 -1.26362917 -1.44707964  0.        ]",[-2.29636924  0.15591614],-1.99322,-0.22188743787,"[[ -5.25131566   2.95094592   0.11816566   0.17583644]
 [-43.88870338  -0.41258321   0.           0.        ]]",[-2.27585769  0.00388438]
18,[-0.28956103 -0.22343566],"[ 1.20479973 -0.49947062  0.27674515 -0.12553434  1.0386583   1.51142257
  0.18748221 -0.33060093 -1.17907295 -1.30870417  0.        ]",[-1.69221782  0.34431111],-1.90529,-0.202142685321,"[[ -6.16009668   2.94895235   0.11816566   0.17583644]
 [-46.9791074    0.21110616   0.           0.        ]]",[-2.01341796  0.19621134]
19,[-0.28956103 -0.22343566],"[ 0.75113982 -0.504307   -1.01876577 -0.18806856  1.03865665  1.51141877
  0.10415474 -0.15279031 -1.03719422 -1.31742929  0.        ]",[-2.68183685 -0.7434651 ],-1.76074,-0.191267387702,"[[ -7.13007231   2.9667912    0.11816566   0.17583644]
 [-50.0083791    1.56824684   0.           0.        ]]",[-1.96187901  0.27460167]
20,[-0.28956103 -0.22343566],"[-0.57310157 -0.50469124 -1.32229955 -0.19332485  1.038655    1.51141498
  0.02247351 -0.54282203 -0.95063316 -1.46061554  0.        ]",[-1.22931655  0.40384854],-1.79654,-0.199125418503,"[[ -8.16003349   2.96828804   0.11816566   0.17583644]
 [-52.97780405  -1.40867656   0.           0.        ]]",[-2.07443476  0.69651526]
21,[-0.28956103 -0.22343566],"[-1.51206105 -0.50154895 -0.16577351 -0.15166711  1.03865335  1.51141119
 -0.05758385 -0.32998006 -1.01720833 -1.63915127  0.        ]",[-2.43914991 -0.31645267],-1.82291,-0.221682827862,"[[ -9.24879024   2.95641446   0.11816566   0.17583644]
 [-55.88819483   0.21583799   0.           0.        ]]",[-2.36099267  0.38018045]
22,[-0.28956103 -0.22343566],"[-0.93544791 -0.49922289  1.32018926 -0.12251326  1.0386517   1.5114074
 -0.1360599  -0.49507186 -1.19722759 -1.63904488  0.        ]",[-3.14411495  0.66733812],-2.05133,-0.234444802878,"[[-10.39517846   2.9480892    0.11816566   0.17583644]
 [-58.74109937  -1.0442282    0.           0.        ]]",[-2.45260859  0.12008497]
23,[-0.28956103 -0.22343566],"[ 0.6197256  -0.50085422  1.31843259 -0.142831    1.03865005  1.51140361
 -0.2129798  -0.14657433 -1.25983616 -1.43709195  0.        ]",[-2.72892401  0.74919612],-1.97437,-0.220663763822,"[[-11.59805651   2.95389264   0.11816566   0.17583644]
 [-61.53743194   1.61567555   0.           0.        ]]",[-2.25452328 -0.22808623]
24,[-0.28956103 -0.22343566],"[ 1.15783944 -0.51516105 -0.33040753 -0.36018523  1.0386484   1.51139982
 -0.28838425  0.09959896 -1.13722062 -1.34365254  0.        ]",[-2.22505996  0.05131069],-1.85186,-0.201776447263,"[[-12.85630818   3.01561901   0.11816566   0.17583644]
 [-64.27867298   3.49459042   0.           0.        ]]",[-1.97657657 -0.18853855]
25,[-0.28956103 -0.22343566],"[-0.20256804 -0.518833   -1.39059348 -0.43642331  1.03864675  1.51139603
 -0.36229771 -0.39456867 -1.01694449 -1.40207412  0.        ]",[-0.83346715  1.4383368 ],-1.92976,-0.197930886987,"[[-14.16884244   3.03714389   0.11816566   0.17583644]
 [-66.9657115   -0.27713707   0.           0.        ]]",[-1.99256098  0.40051979]
26,[-0.28956103 -0.22343566],"[-1.51108396 -0.51707165 -0.17163887 -0.39807236  1.03864511  1.51139223
 -0.41660373 -0.43788906 -1.01835334 -1.57235697  0.        ]",[-2.64111061  0.50804017],-1.82186,-0.214982864892,"[[-15.52796496   3.02632284   0.11816566   0.17583644]
 [-68.93994841  -0.60778195   0.           0.        ]]",[-2.30049944  0.31540254]
27,[-0.28956103 -0.22343566],"[-0.62505383 -0.51512353  1.49198577 -0.35950157  1.03864346  1.51138844
 -0.48797104 -0.4167012  -1.17485871 -1.59406311  0.        ]",[-3.95535888  0.00952414],-1.95132,-0.228407040044,"[[-16.93279519   3.01542605   0.11816566   0.17583644]
 [-71.53442714  -0.44606903   0.           0.        ]]",[-2.36864614 -0.10985291]
28,[-0.28956103 -0.22343566],"[ 1.07201134 -0.51348543  0.75463965 -0.32950477  1.03864181  1.51138465
 -0.55792572 -0.4110092  -1.20945889 -1.40061622  0.        ]",[-1.92885674 -0.62827282],-1.86547,-0.213057415486,"[[-18.38899974   3.00694121   0.11816566   0.17583644]
 [-74.0775534   -0.40262788   0.           0.        ]]",[-1.96287858  0.0722768 ]
29,[-0.28956103 -0.22343566],"[ 0.52949523 -0.50611818 -1.19141081 -0.2132993   1.03864016  1.51138086
 -0.62649479 -0.73638763 -1.01643598 -1.33796058  0.        ]",[-0.75246076  2.36763486],-1.97918,-0.191651918707,"[[-19.89556195   2.97397318   0.11816566   0.17583644]
 [-76.5703107   -2.88607273   0.           0.        ]]",[-1.74286485  0.79128551]
30,[-0.28956103 -0.22343566],"[-1.330977   -0.50156949 -0.68157465 -0.1519849   1.03863851  1.51137707
 -0.66674083 -0.21074442 -0.9734137  -1.59187247  0.        ]",[-1.40336989  1.33693626],-1.8817,-0.214013831124,"[[-21.44164727   2.95650596   0.11816566   0.17583644]
 [-78.03342549   1.12587598   0.           0.        ]]",[-2.24316406  0.33212417]
31,[-0.28956103 -0.22343566],"[-0.86016309 -0.51568521  1.37211233 -0.37030817  1.03863686  1.51137328
 -0.73316284  0.14359374 -1.1529775  -1.60694113  0.        ]",[-3.06857706 -1.3002427 ],-1.96687,-0.22800325164,"[[-23.02654229   3.01848072   0.11816566   0.17583644]
 [-80.44813422   3.83034618   0.           0.        ]]",[-2.47263288 -0.57935005]
32,[-0.28956103 -0.22343566],"[ 1.06401214 -0.51887023  0.77179188 -0.43735497  1.03863521  1.51136949
 -0.79827245 -0.51731131 -1.20177747 -1.42926923  0.        ]",[-1.1348603  -0.36358244],-1.94761,-0.215033762292,"[[-24.65925483   3.037407     0.11816566   0.17583644]
 [-82.8151368   -1.21398057   0.           0.        ]]",[-1.87189817  0.12442559]
33,[-0.28956103 -0.22343566],"[ 0.3311136  -0.5118308  -1.29362502 -0.30106613  1.03863356  1.5113657
 -0.86208166 -0.70328012 -1.01787265 -1.36061559  0.        ]",[-2.66304341  1.16487425],-1.80301,-0.193957806787,"[[-26.33883253   2.99888836   0.11816566   0.17583644]
 [-85.13486975  -2.63338305   0.           0.        ]]",[-1.777053    0.70072371]
34,[-0.28956103 -0.22343566],"[-1.50309579 -0.50908468 -0.21535536 -0.25710665  1.03863191  1.51136191
 -0.92462387 -0.17833336 -1.01357246 -1.60729669  0.        ]",[-2.00840543  0.65368427],-1.85793,-0.218206707818,"[[-28.06434172   2.98642156   0.11816566   0.17583644]
 [-87.40854862   1.37324059   0.           0.        ]]",[-2.29835176  0.14416504]
35,[-0.28956103 -0.22343566],"[-0.17312981 -0.51563459  1.5799327  -0.36936379  1.03863026  1.51135811
 -0.98594008 -0.28692379 -1.19930442 -1.56005171  0.        ]",[-2.82493667 -0.36370799],-1.98738,-0.227055520262,"[[-29.83487786   3.01821415   0.11816566   0.17583644]
 [-89.6376638    0.54442942   0.           0.        ]]",[-2.27167988 -0.26479793]
36,[-0.28956103 -0.22343566],"[ 1.17786791 -0.51475773 -0.24960845 -0.35270716  1.03862861  1.51135432
 -1.04603781 -0.48406448 -1.14310056 -1.34429283  0.        ]",[-0.09595736  0.27341376],-1.96974,-0.202329809542,"[[-31.64955247   3.01350559   0.11816566   0.17583644]
 [-91.82248984  -0.96023638   0.           0.        ]]",[-1.70933235  0.34035105]
37,[-0.28956103 -0.22343566],"[-0.79954578 -0.51269467 -1.22010592 -0.31575927  1.03862697  1.51135053
 -1.0064824  -0.38819711 -0.97242281 -1.47285711  0.        ]",[-1.86396709 -0.73805259],-1.65283,-0.201837213502,"[[-33.47157493   3.00305056   0.11816566   0.17583644]
 [-90.38456664  -0.22853852   0.           0.        ]]",[-2.05392504  0.42697906]
38,[-0.28956103 -0.22343566],"[-1.17060832 -0.5049026   1.09996372 -0.19634977  1.03862532  1.51134674
 -1.0661697  -0.77122017 -1.15055828 -1.64800624  0.        ]",[-2.60404273 -0.86415251],-1.99207,-0.231838002311,"[[-35.30103836   2.96915084   0.11816566   0.17583644]
 [-92.55447471  -3.15193841   0.           0.        ]]",[-2.28742743  0.39152741]
39,[-0.28956103 -0.22343566],"[ 1.02967811 -0.47343548  0.83980828  0.14035435  1.03862367  1.51134295
 -1.12465656 -1.21242806 -1.24819304 -1.2883561   0.        ]",[-1.28961334  1.78467709],-2.03677,-0.206500714513,"[[-37.17346325   2.87233149   0.11816566   0.17583644]
 [-94.68075027  -6.51943856   0.           0.        ]]",[-1.62945926  1.01975036]
40,[-0.28956103 -0.22343566],"[ 0.0895924  -0.43242613 -1.36682126  0.44372398  1.03862202  1.51133916
 -1.18196923 -0.67838278 -0.82686491 -1.39448065  0.        ]",[-1.90305846  1.83605657],-1.79208,-0.184497507775,"[[-39.08798239   2.78284565   0.11816566   0.17583644]
 [-96.76434815  -2.44338651   0.           0.        ]]",[-1.77195251  1.13642883]
41,[-0.28956103 -0.22343566],"[-1.50504617 -0.42778419  0.39395528  0.47306742  1.03862037  1.51133537
 -1.23817574 -0.15523004 -1.14143344 -1.8172824   0.        ]",[-1.98171879 -0.40490867],-2.05156,-0.248041318685,"[[-41.04376934   2.7740418    0.11816566   0.17583644]
 [-98.80774218   1.54953241   0.           0.        ]]",[-2.38867474  0.34777236]
42,[-0.28956103 -0.22343566],"[ 0.64895082 -0.43534262  1.29608966  0.42487121  1.03861872  1.51133158
 -1.29328377 -0.37129776 -1.34189463 -1.30997178  0.        ]",[-0.90673671 -0.1602645 ],-2.03975,-0.217039840324,"[[ -4.30400265e+01   2.78848633e+00   1.18165662e-01   1.75836437e-01]
 [ -1.00811212e+02  -9.95877943e-02   0.00000000e+00   0.00000000e+00]]",[-2.1307807   0.21914709]
43,[-0.28956103 -0.22343566],"[ 0.47658974 -0.43093209 -1.22286888  0.45324585  1.03861707  1.51132779
 -1.33713302 -0.45623345 -0.85828041 -1.30314894  0.        ]",[-2.34763827  1.07891019],-1.73338,-0.17701981542,"[[ -45.07224602    2.77999172    0.11816566    0.17583644]
 [-102.40539382   -0.74785468    0.            0.        ]]",[-1.75755692  0.92103845]
44,[-0.28956103 -0.22343566],"[-1.53310942 -0.44350371  0.11788066  0.37030481  1.03861542  1.511324
 -1.390281    0.06237199 -1.07813674 -1.79288274  0.        ]",[-2.054157   -0.68968901],-1.95606,-0.241366536148,"[[ -47.13973863    2.80474779    0.11816566    0.17583644]
 [-104.33762875    3.21035069    0.            0.        ]]",[-2.36124086  0.17201346]
45,[-0.28956103 -0.22343566],"[ 0.56021308 -0.46025954  1.36027609  0.24835659  1.03861377  1.51132021
 -1.44238648 -0.30570931 -1.32544622 -1.37029813  0.        ]",[-1.43604065  0.63505581],-2.06406,-0.220627367467,"[[ -49.24549918    2.84076588    0.11816566    0.17583644]
 [-106.23197628    0.40100656    0.            0.        ]]",[-2.13874125  0.06328139]
46,[-0.28956103 -0.22343566],"[ 0.43563044 -0.47400761 -1.24503904  0.13533259  1.03861213  1.51131641
 -1.49345288  0.02084664 -0.92847562 -1.32447739  0.        ]",[-3.05525617 -0.08789231],-1.66613,-0.183926013635,"[[ -51.38876541    2.87379127    0.11816566    0.17583644]
 [-108.08856156    2.8934092     0.            0.        ]]",[-1.86129093  0.2952852 ]
47,[-0.28956103 -0.22343566],"[-1.51534922 -0.49301585  0.33355767 -0.05049885  1.03861048  1.51131262
 -1.5435158  -0.03386896 -1.07529916 -1.68852393  0.        ]",[-1.25970894 -1.43328953],-1.92518,-0.23057253155,"[[ -53.56879881    2.92746561    0.11816566    0.17583644]
 [-109.90867934    2.47579853    0.            0.        ]]",[-2.34000659 -0.02660465]
48,[-0.28956103 -0.22343566],"[ 0.83346063 -0.49585186  1.12192837 -0.08254281  1.03860883  1.51130883
 -1.59257748 -0.56049209 -1.25653687 -1.38666341  0.        ]",[-2.22415975  0.33376758],-1.93828,-0.215875711729,"[[ -55.78487049    2.93665349    0.11816566    0.17583644]
 [-111.69241171   -1.54359297    0.            0.        ]]",[-1.93809009  0.22361207]
49,[-0.28956103 -0.22343566],"[-0.04482227 -0.49036885 -1.38619914 -0.02183548  1.03860718  1.51130504
 -1.640654   -0.38488393 -0.92877977 -1.40005565  0.        ]",[-2.04092721  0.27786618],-1.70173,-0.19154267328,"[[ -58.03625584    2.91923153    0.11816566    0.17583644]
 [-113.44034347   -0.20328831    0.            0.        ]]",[-1.84865201  0.57171571]
