timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.25606328 -0.15510507],"[[-0.0876005   0.0893027   0.1396196  -0.12484754]
 [-0.00127287  0.00035561  0.          0.        ]]",[-1.63593128  1.18857839],"[ 1.2148305   2.33250299 -0.02483496 -0.45068844  1.21380299 -1.06699424
  1.42031461 -0.34587639  0.27294843  0.99900905  0.        ]",-1.46594,-0.135727552697,[-1.63702083  1.76386738]
1,[-0.25606328 -0.15510507],"[[-0.12733171  0.12905298  0.1396196  -0.12484754]
 [-3.95866764  3.96146362  0.          0.        ]]",[-1.28025839  1.02271056],"[ 1.20897008  2.32623168 -0.08351797 -0.31740967  1.21379976 -1.06699179
  1.30665209  0.16855742  0.26986475  0.96569884  0.        ]",-1.44916,-0.132137506574,[-1.75393629  1.49498558]
2,[-0.25606328 -0.15510507],"[[-0.24542541  0.24723801  0.1396196  -0.12484754]
 [-7.83779455  7.84408205  0.          0.        ]]",[-2.19533695 -0.34154877],"[ 1.17890586  2.29430832 -0.2558276   0.07398886  1.21379653 -1.06698933
  1.19523823  0.67279736  0.25403309  0.86788668  0.        ]",-1.29905,-0.121208450711,[-1.81440187  1.26171136]
3,[-0.25606328 -0.15510507],"[[ -0.44031239   0.38900589   0.1396196   -0.12484754]
 [-11.6382847    6.33768955   0.           0.        ]]",[-1.15680803  1.13081053],"[ 1.08898801  2.23030346 -0.52808118  0.52782531  1.2137933  -1.06698688
  1.08608349  0.47715935  0.20563276  0.66393067  0.        ]",-1.21097,-0.0977240963061,[-1.6718576   1.41372037]
4,[-0.25606328 -0.15510507],"[[ -0.71047724   0.55423928   0.1396196   -0.12484754]
 [-15.36584333  10.17280033   0.           0.        ]]",[-1.82254985  1.44719729],"[ 0.88752504  2.12198966 -0.86380279  1.02377833  1.21379007 -1.06698442
  0.97902389  0.97522911  0.09087695  0.3763157   0.        ]",-1.02962,-0.0617944501759,[-1.66354609  1.10104918]
5,[-0.25606328 -0.15510507],"[[ -1.05445777   0.79540804   0.1396196   -0.12484754]
 [-19.02015118  13.93142751   0.           0.        ]]",[-2.25261641  0.9489672 ],"[ 0.52416651  1.90489232 -1.18684058  1.65743748  1.21378684 -1.06698197
  0.87406849  1.46336295 -0.1173649   0.09941675  0.        ]",-0.953038,-0.0187839774191,[-1.67237139  0.690148  ]
6,[-0.25606328 -0.15510507],"[[ -1.47080631   1.10896682   0.1396196   -0.12484754]
 [-22.60294249  17.41266559   0.           0.        ]]",[-2.03468164  1.43537716],"[-0.01722646  1.53745063 -1.37309909  2.26827357  1.21378361 -1.06697951
  0.7711674   1.91546661 -0.42749806 -0.09724412  0.        ]",-0.97199,-0.0300128785768,[-1.72687626  0.24045786]
7,[-0.25606328 -0.15510507],"[[ -1.95811116   1.49347456   0.1396196   -0.12484754]
 [-26.11604767  21.02585305   0.           0.        ]]",[-1.20876047 -0.48216048],"[-0.67359986  1.00545803 -1.27046732  2.61155198  1.21378038 -1.06697706
  0.67026797  2.38469783 -0.80605595 -0.12631536  0.        ]",-0.992126,-0.0808653511717,[-1.84593034 -0.0178684 ]
8,[-0.25606328 -0.15510507],"[[ -2.5149819    1.89063322   0.1396196   -0.12484754]
 [-29.55973302  18.69761202   0.           0.        ]]",[-2.25022721  0.89623756],"[-1.26782745  0.43979426 -0.76604486  2.45054776  1.21377715 -1.0669746
  0.57136248  2.08231634 -1.18482377  0.03356826  0.        ]",-0.994462,-0.131385181688,[-1.92809629 -0.04262739]
9,[-0.25606328 -0.15510507],"[[ -3.14005637   2.29644295   0.1396196   -0.12484754]
 [-32.93651212  21.87274614   0.           0.        ]]",[-2.38076716  0.90144229],"[-1.52895376 -0.06456105  0.10287541  1.77180818  1.21377392 -1.06697215
  0.4743787   2.49465133 -1.43909162  0.37635336  0.        ]",-1.07728,-0.17183792827,[-2.03903222 -0.27488667]
