timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.34041891 -0.29410008],"[[-0.08646159  0.09980369  0.16517327 -0.00063461]
 [ 0.00371799  0.0024994   0.          0.        ]]",[ 0.37259992  1.17331577],"[ 1.20716056  2.49069757 -0.04567051 -0.48660968  1.42838837  0.00602459
  1.52046245 -0.36755156  0.10708201 -0.05814475  0.        ]",-1.87564,-0.0449210175961,[ 0.29554522  2.50592566]
1,[-0.34041891 -0.29410008],"[[ -7.16146244e-02   1.39575286e-01   1.65173269e-01  -6.34605034e-04]
 [  1.47608479e+00   3.96146786e+00   0.00000000e+00   0.00000000e+00]]",[-0.32804644  1.69597905],"[ 1.20877026  2.48352919 -0.02369894 -0.34147757  1.42838582  0.00602459
  1.56003776  0.1582461   0.10614992  0.0067596   0.        ]",-1.86977,-0.0443267024938,[-0.14965171  1.92721808]
2,[-0.34041891 -0.29410008],"[[ -5.54209890e-02   2.57750711e-01   1.65173269e-01  -6.34605034e-04]
 [  1.47716703e-01   7.84313547e+00   0.00000000e+00   0.00000000e+00]]",[-1.38423958  1.62967891],"[  1.21018151e+00   2.44838291e+00   2.92070739e-04   8.41053087e-02
   1.42838328e+00   6.02458758e-03   1.52432718e+00   6.73777104e-01
   9.22780961e-02   1.47804949e-01   0.00000000e+00]",-1.77301,-0.0457830899244,[-0.73481762  1.43507659]
3,[-0.34041891 -0.29410008],"[[ -9.22009475e-02   4.52798293e-01   1.65173269e-01  -6.34605034e-04]
 [ -3.81252815e+00   1.16489199e+01   0.00000000e+00   0.00000000e+00]]",[-1.59965295  0.32606945],"[ 1.20645149  2.34626488 -0.05415671  0.75519959  1.42838074  0.00602458
  1.41787016  1.17922901  0.05477266  0.26097735  0.        ]",-1.59274,-0.0480402272291,[-1.33131242  1.00939941]
4,[-0.34041891 -0.29410008],"[[ -2.07391158e-01   6.96430150e-01   1.65173269e-01  -6.34605034e-04]
 [ -7.69363131e+00   1.27106810e+01   0.00000000e+00   0.00000000e+00]]",[-0.70496056  1.22169563],"[  1.18283165e+00   2.14714925e+00  -2.23150310e-01   1.50503346e+00
   1.42837820e+00   6.02458053e-03   1.31354099e+00   1.32024138e+00
  -6.37831663e-04   2.73830615e-01   0.00000000e+00]",-1.61996,-0.0435170228771,[-1.56639767  1.02733564]
5,[-0.34041891 -0.29410008],"[[ -3.87734073e-01   9.87853069e-01   1.65173269e-01  -6.34605034e-04]
 [ -1.03319093e+01   1.64191905e+01   0.00000000e+00   0.00000000e+00]]",[-1.93404772  0.57398355],"[ 1.11024358  1.82056651 -0.47876069  2.21576445  1.42837565  0.00602458
  1.24262021  1.8127708  -0.08595628  0.21504116  0.        ]",-1.45861,-0.0308711525847,[-1.92806268  0.61272311]
6,[-0.34041891 -0.29410008],"[[ -6.32030688e-01   1.33578342e+00   1.65173269e-01  -6.34605034e-04]
 [ -1.40853996e+01   1.83672299e+01   0.00000000e+00   0.00000000e+00]]",[-2.37916448  0.87354865],"[ 0.94674209  1.3417806  -0.79450684  2.72176252  1.42837311  0.00602457
  1.14172201  2.07148672 -0.22421349  0.10908092  0.        ]",-1.44811,-0.012752460931,[-2.03439331  0.35489064]
7,[-0.34041891 -0.29410008],"[[ -9.50663679e-01   1.73418083e+00   1.65173269e-01  -6.34605034e-04]
 [ -1.77657904e+01   2.14620534e+01   0.00000000e+00   0.00000000e+00]]",[-2.64779851 -0.50983385],"[ 0.6364992   0.74559304 -1.12557891  2.77383635  1.42837057  0.00602457
  1.04278906  2.48250415 -0.4337664  -0.02843281  0.        ]",-1.469,-0.029295423793,[-2.13902617 -0.23149997]
8,[-0.34041891 -0.29410008],"[[ -1.34217671e+00   2.13889312e+00   1.65173269e-01  -6.34605034e-04]
 [ -2.13736856e+01   1.90172193e+01   0.00000000e+00   0.00000000e+00]]",[-1.88576822 -0.86820423],"[ 0.14916789  0.17977025 -1.36336548  2.24543379  1.42836803  0.00602457
  0.94580507  2.15779615 -0.70196593 -0.15855715  0.        ]",-1.52268,-0.0680658324728,[-2.18506885 -0.44593173]
9,[-0.34041891 -0.29410008],"[[ -1.80513922e+00   2.48095232e+00   1.65173269e-01  -6.34605034e-04]
 [ -2.49108374e+01   1.52013881e+01   0.00000000e+00   0.00000000e+00]]",[-1.04320254 -0.40014787],"[-0.48157817 -0.19944059 -1.36141399  1.4025955   1.42836548  0.00602456
  0.85072291  1.65100927 -0.97365242 -0.2428827   0.        ]",-1.63692,-0.106278601179,[-2.28096485 -0.50960386]
