timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.27323225 -0.17276888],"[[-0.0887039  -0.03890255  0.14223522  0.04984131]
 [-0.00223958  0.00221749  0.          0.        ]]",[ 1.52251812  1.91902543],"[ 1.21411774  2.35882801 -0.02850009 -0.89553851  1.23994569  0.44929477
  1.43498342 -0.34832406  0.24896393 -0.60051659  0.        ]",-1.74127,-0.0985105470482,[ 0.5252949  2.3304677]
1,[-0.27323225 -0.17276888],"[[ -4.90731831e-02   8.53765693e-04   1.42235223e-01   4.98413134e-02]
 [  3.95214898e+00   3.96022791e+00   0.00000000e+00   0.00000000e+00]]",[ 2.07160431  2.33565777],"[ 1.21786358  2.3599108   0.03023585 -0.75969856  1.23994254  0.44929422
  1.54734871  0.16640976  0.25650851 -0.49334248  0.        ]",-1.80762,-0.0903600279944,[ 0.20855045  1.99132204]
2,[-0.27323225 -0.17276888],"[[ 0.06886103  0.11898432  0.14223522  0.04984131]
 [ 7.82838865  7.83989885  0.          0.        ]]",[ 0.95837125  2.93320057],"[ 1.21625789  2.34962744  0.20534095 -0.3569305   1.23993938  0.44929368
  1.65749215  0.67095533  0.24254641 -0.17439927  0.        ]",-1.72058,-0.0693206407315,[-0.22154313  1.68771827]
3,[-0.27323225 -0.17276888],"[[  0.26190105   0.3139381    0.14223522   0.04984131]
 [ 11.46360469  11.64279087   0.           0.        ]]",[-0.91176248  1.51120334],"[ 1.17264668  2.2888981   0.48778885  0.29277092  1.23993623  0.44929314
  1.76078531  1.16551438  0.10475638  0.32032729  0.        ]",-1.38315,-0.058866776304,[-0.82060134  1.32466888]
4,[-0.27323225 -0.17276888],"[[  0.45270185   0.58422163   0.14223522   0.04984131]
 [  7.62932986  15.37311541   0.           0.        ]]",[-0.99109419  0.53261396],"[ 1.08107103  2.11898745  0.75295606  1.12237765  1.23993307  0.4492926
  1.65182239  1.65063253 -0.20713011  0.76655278  0.        ]",-1.32224,-0.08866839821,[-1.48005772  0.83608055]
5,[-0.27323225 -0.17276888],"[[  0.56443965   0.90980261   0.14223522   0.04984131]
 [  3.55800968  17.17894291   0.           0.        ]]",[-1.00042811 -1.23152108],"[ 1.00633242  1.79911817  0.89787877  1.93519233  1.23992992  0.44929206
  1.53612467  1.88546925 -0.57608657  0.97462805  0.        ]",-1.21698,-0.122571137329,[-1.84199333  0.44998801]
6,[-0.27323225 -0.17276888],"[[  0.59521892   1.21025255   0.14223522   0.04984131]
 [ -0.46693714  12.88034294   0.           0.        ]]",[-1.31964273 -0.59028087],"[ 0.98315544  1.41988408  0.93613039  2.43525106  1.23992676  0.44929152
  1.42174574  1.32644012 -0.85108545  0.97522746  0.        ]",-1.38589,-0.141579617409,[-1.82603168  0.59028834]
7,[-0.27323225 -0.17276888],"[[  0.54628015   1.44185929   0.14223522   0.04984131]
 [ -4.41397495  10.28891787   0.           0.        ]]",[-0.79295936 -0.25986648],"[ 1.01948691  1.09426557  0.87495082  2.62659583  1.23992361  0.44929098
  1.30958156  0.98942808 -0.96990896  0.88585401  0.        ]",-1.50271,-0.144286491755,[-1.81010628  0.68271291]
8,[-0.27323225 -0.17276888],"[[ 0.42739309  1.6352743   0.14223522  0.04984131]
 [-7.46467173  9.05664022  0.          0.        ]]",[-3.4507786   1.85529915],"[ 1.095879    0.81394573  0.71893165  2.64784182  1.23992045  0.44929043
  1.22288873  0.82917122 -0.98300483  0.76634207  0.        ]",-1.38617,-0.135981918143,[-1.80749655  0.7333293 ]
9,[-0.27323225 -0.17276888],"[[  0.23986312   1.8543381    0.14223522   0.04984131]
 [-11.27570648  12.83706014   0.           0.        ]]",[-2.97313438 -0.79872602],"[ 1.18015197  0.50122356  0.45606435  2.51846359  1.2399173   0.44928989
  1.11459046  1.32080443 -0.96047212  0.60209863  0.        ]",-1.09782,-0.121669088945,[-1.8664248   0.35112596]
10,[-0.27323225 -0.17276888],"[[ -0.02312885   2.07679487   0.14223522   0.04984131]
 [-15.01116465   9.41992143   0.           0.        ]]",[-2.36036605  1.23540447],"[ 1.21912789  0.20360738  0.06874479  2.22666101  1.23991415  0.44928935
  1.00844029  0.87641044 -0.91153018  0.39934546  0.        ]",-1.20785,-0.103738737799,[-1.81830645  0.54152554]
11,[-0.27323225 -0.17276888],"[[ -0.36009877   2.30304234   0.14223522   0.04984131]
 [-18.6736963   13.19218274   0.           0.        ]]",[-1.4279526   0.92883585],"[ 1.13134583 -0.06341865 -0.42041037  1.77890101  1.23991099  0.44928881
  0.90436282  1.36698208 -0.87744283  0.16307786  0.        ]",-1.21393,-0.0903365955854,[-1.88195026  0.06793395]
12,[-0.27323225 -0.17276888],"[[ -0.76959554   2.60115503   0.14223522   0.04984131]
 [-22.26404527  16.60768098   0.           0.        ]]",[-2.81153112  0.69283922],"[ 0.83219321 -0.33782459 -0.93071868  0.99572651  1.23990784  0.44928827
  0.80233683  1.81115312 -0.95099051 -0.09575067  0.        ]",-1.27766,-0.0996456397156,[-1.96647573 -0.33863872]
