timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.33552727 -0.30711308],"[ 1.21168173  2.50321248  0.04427546 -0.87102504 -1.30624473 -0.65867837
  1.52394231 -0.36766044  2.44309082  0.62185758  0.        ]",[-3.02008045  4.28580954],-3.4401,-0.367171421669,"[[-0.02529716 -0.00395785 -0.15060111 -0.07530786]
 [ 0.00232492  0.00033534  0.          0.        ]]",[-2.70808077  3.97071671]
1,[-0.33552727 -0.30711308],"[ 1.20922074  2.50224666 -0.0145349  -0.72551887 -1.30624271 -0.65867783
  1.41775905  0.15846211  2.44176018  0.58744974  0.        ]",[-1.87510684  3.99777663],-3.53573,-0.366267972485,"[[-0.06495707  0.03579208 -0.15060111 -0.07530786]
 [-3.95513442  3.96145037  0.          0.        ]]",[-2.80955362  3.6452539 ]
2,[-0.33552727 -0.30711308],"[ 1.18916916  2.48533556 -0.1882925  -0.29501342 -1.30624069 -0.65867729
  1.31367673  0.67416178  2.4309627   0.48564827  0.        ]",[-2.07027766  3.35252521],-3.5359,-0.362914156845,"[[-0.18298061  0.15397705 -0.15060111 -0.07530786]
 [-7.83430624  7.8440941   0.          0.        ]]",[-2.90145779  3.35350442]
3,[-0.33552727 -0.30711308],"[ 1.11516396  2.41212574 -0.46578894  0.39560014 -1.30623868 -0.65867675
  1.21165123  1.17963185  2.39112405  0.32303924  0.        ]",[-2.68319121  2.99354614],-3.46626,-0.355256972148,"[[ -0.37781833   0.34904248  -0.15060111  -0.07530786]
 [-11.63683301  11.6497272    0.           0.        ]]",[-2.87419724  3.1236043 ]
4,[-0.33552727 -0.30711308],"[ 0.9334988   2.22256523 -0.81414053  1.26916327 -1.30623666 -0.65867621
  1.11163582  1.67504417  2.29333364  0.11890629  0.        ]",[-1.96385874  3.52843822],-3.39355,-0.340494604656,"[[ -0.64795453   0.61946146  -0.15060111  -0.07530786]
 [-15.3644532   15.37965281   0.           0.        ]]",[-2.66312885  2.94505596]
5,[-0.33552727 -0.30711308],"[ 0.5895196   1.85446017 -1.16078732  2.15052177 -1.30623464 -0.65867567
  1.0135813   2.16054966  2.10817051 -0.0841971   0.        ]",[-3.50425686  3.21792318],-3.13109,-0.3154775584,"[[ -0.9919093    0.96373155  -0.15060111  -0.07530786]
 [-19.01899895  19.03502011   0.           0.        ]]",[-2.50364447  2.67464471]
6,[-0.33552727 -0.30711308],"[ 0.05992878  1.27876949 -1.38307761  2.73849428 -1.30623262 -0.65867513
  0.91743906  2.63629408  1.82309257 -0.21433845  0.        ]",[-1.61273779  0.7594146 ],-3.11508,-0.278004073318,"[[ -1.40823946   1.38037258  -0.15060111  -0.07530786]
 [-22.60227951  22.61694234   0.           0.        ]]",[-2.32040024  2.20620298]
7,[-0.33552727 -0.30711308],"[-0.60115028  0.56456249 -1.3250589   2.654313   -1.30623061 -0.65867459
  0.82317286  2.97592981  1.46698097 -0.18920083  0.        ]",[-1.46064489  2.22073869],-2.67415,-0.229830545859,"[[ -1.89553385   1.85837059  -0.15060111  -0.07530786]
 [-26.11564474  25.17416057   0.           0.        ]]",[-2.21271372  1.50856996]
8,[-0.33552727 -0.30711308],"[-1.22346598 -0.11722425 -0.86215988  1.62575008 -1.30622859 -0.65867406
  0.73075183  3.43527538  1.13127249  0.06451676  0.        ]",[-3.00262781  0.67145772],-2.27654,-0.183338856023,"[[ -2.45240737   2.39655505  -0.15060111  -0.07530786]
 [-29.56024363  28.63274365   0.           0.        ]]",[-2.09208155  0.70095247]
9,[-0.33552727 -0.30711308],"[-1.53438695 -0.50007013 -0.01327065 -0.30428958 -1.30622657 -0.65867352
  0.64018001  3.71283407  0.9620629   0.53256045  0.        ]",[-1.71136115  0.08057285],-2.31839,-0.171002257641,"[[ -3.07748423   2.99017653  -0.15060111  -0.07530786]
 [-32.93592433  30.72272056   0.           0.        ]]",[-2.18283796  0.19005129]
10,[-0.33552727 -0.30711308],"[-1.27508226 -0.50725742  0.95377345 -1.27908329 -1.30622456 -0.65867298
  0.55140624 -0.35545512  1.00622806  0.72662993  0.        ]",[-3.73954481  1.74187244],-2.07659,-0.185286746306,"[[ -3.76940237   3.25726278  -0.15060111  -0.07530786]
 [-36.24459277   0.09232217   0.           0.        ]]",[-3.02819443  1.39820993]
11,[-0.33552727 -0.30711308],"[-0.41617226 -0.51552259  1.54081993 -1.03654491 -1.30622254 -0.65867244
  0.46441892 -0.98405589  0.94517417  0.59691267  0.        ]",[-3.15770734  0.51664167],-1.91193,-0.171598108756,"[[ -4.52682393   3.1907795   -0.15060111  -0.07530786]
 [-39.4866803   -4.64045715   0.           0.        ]]",[-3.2788763   1.77745605]
12,[-0.33552727 -0.30711308],"[ 0.65403811 -0.51643084  1.27601118 -0.72890466 -1.30622052 -0.6586719
  0.37916287 -0.82792196  0.82350476  0.62182316  0.        ]",[-3.63452002  0.80380988],-1.74988,-0.157818850124,"[[ -5.34843942   3.1067255   -0.15060111  -0.07530786]
 [-42.66424331  -3.46492195   0.           0.        ]]",[-3.11293697  2.11036849]
13,[-0.33552727 -0.30711308],"[ 1.21038667 -0.51154265  0.15633377 -0.53581614 -1.3062185  -0.65867136
  0.29559713 -0.62032998  0.81528194  0.75163964  0.        ]",[-3.2654176   3.29995071],-1.92428,-0.163977537995,"[[ -6.23297373   3.05388105  -0.15060111  -0.07530786]
 [-45.778808    -1.90195406   0.           0.        ]]",[-3.05317593  2.45195484]
