timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.08546825 -0.07415224],"[ 1.151606    1.69904761  0.04242536 -0.66818024  0.6580772  -1.44098151
  1.05799061 -0.25920542  0.66195235  1.16226123  0.        ]",[-1.01478298  2.11610903],-1.34974,-0.198400705106,"[[-0.04822924 -0.07107032  0.07534485 -0.16444583]
 [-0.00162632 -0.00466996  0.          0.        ]]",[-0.85298377  1.33941543]
1,[-0.08546825 -0.07415224],"[ 1.14787682  1.70156874 -0.01739185 -0.57727447  0.65807325 -1.44096294
  0.85228012  0.25959577  0.66008829  1.13211076  0.        ]",[-1.04694312 -0.39763288],-1.3817,-0.195299682014,"[[-0.0879674  -0.03141951  0.07534485 -0.16444583]
 [-3.95900741  3.95654427  0.          0.        ]]",[-0.8531909   1.30028582]
2,[-0.08546825 -0.07415224],"[ 1.12409647  1.70155181 -0.19353421 -0.43366685  0.6580693  -1.44094438
  0.6507534   0.04332422  0.6421049   0.99771753  0.        ]",[-0.89119541  0.44537656],-1.33647,-0.180865639357,"[[-0.20604593  0.03114349  0.07534485 -0.16444583]
 [-7.83593974  2.30525281  0.          0.        ]]",[-0.8497315  1.3059411]
3,[-0.08546825 -0.07415224],"[ 1.04644474  1.69653339 -0.46767193 -0.28853149  0.65806535 -1.44092581
  0.4755181   0.26848268  0.58076153  0.75676257  0.        ]",[-1.23334694  0.14559194],-1.22601,-0.153392404239,"[[ -0.39658847   0.09449745   0.07534485  -0.16444583]
 [-11.20709244   4.02440164   0.           0.        ]]",[-0.84487867  1.27871597]
4,[-0.08546825 -0.07415224],"[ 0.86590337  1.68183274 -0.80780155 -0.09417909  0.6580614  -1.44090725
  0.28139795  0.33372424  0.44033818  0.44994875  0.        ]",[-1.42421399  0.5008479 ],-1.05738,-0.114280773311,"[[ -0.65819926   0.17998381   0.07534485  -0.16444583]
 [-14.94156499   4.52254676   0.           0.        ]]",[-0.83780354  1.23698795]
5,[-0.08546825 -0.07415224],"[ 0.52823662  1.64987369 -1.14939433  0.15010749  0.65805745 -1.44088869
  0.09108325  0.5818782   0.17720683  0.12181847  0.        ]",[-0.63249029  1.96524619],-0.949229,-0.0637353626954,"[[ -0.99376484   0.28944566   0.07534485  -0.16444583]
 [-18.60283091   6.41727309   0.           0.        ]]",[-0.82778126  1.1445334 ]
6,[-0.08546825 -0.07415224],"[ 0.02904337  1.57368394 -1.36834512  0.50632092  0.6580535  -1.44087013
 -0.01994749  1.08385224 -0.19605051 -0.11742717  0.        ]",[-0.68986642  1.92956778],-0.932227,-0.0237248362128,"[[ -1.38725203   0.45624689   0.07534485  -0.16444583]
 [-20.73883257  10.25000264   0.           0.        ]]",[-0.81802046  1.00008965]
7,[-0.08546825 -0.07415224],"[-0.56815821  1.40777202 -1.3450638   0.97195027  0.65804955 -1.44085157
 -0.14060605  1.57580874 -0.6197112  -0.18972836  0.        ]",[ 0.73934464 -0.19337776],-0.972737,-0.0619278534271,"[[ -1.8253171    0.69893685   0.07534485  -0.16444583]
 [-23.06005353  14.00634948   0.           0.        ]]",[-0.81215101  0.87500715]
8,[-0.08546825 -0.07415224],"[-1.08850951  1.15795093 -1.05633179  1.38672357  0.6580456  -1.44083301
  0.03511228  1.43885671 -0.9899871  -0.09152211  0.        ]",[-1.31156521  1.68157775],-0.927939,-0.10887154218,"[[ -2.25260177   0.96857337   0.07534485  -0.16444583]
 [-19.67962434  12.96083223   0.           0.        ]]",[-0.81612575  0.82294035]
9,[-0.08546825 -0.07415224],"[-1.4543286   0.8249142  -0.55407382  1.68402341  0.65804165 -1.44081445
 -0.15046561  1.92369446 -1.2701268   0.13678852  0.        ]",[-2.29907639 -0.90556182],-0.911018,-0.148562277528,"[[ -2.68201245   1.26493668   0.07534485  -0.16444583]
 [-23.24972389  16.66297946   0.           0.        ]]",[-0.8187052   0.80530667]
10,[-0.08546825 -0.07415224],"[-1.59585872  0.46195271  0.1763457   1.79037921  0.65803771 -1.44079589
 -0.3323318   1.410601   -1.49559543  0.49539426  0.        ]",[ 0.18239824  1.52939994],-1.19725,-0.190285780537,"[[ -3.18210893   1.55889249   0.07534485  -0.16444583]
 [-26.74842206  12.74547249   0.           0.        ]]",[-0.82636821  0.80880928]
11,[-0.08546825 -0.07415224],"[-1.38476447  0.09997979  0.92050721  1.70099966  0.65803376 -1.44077733
 -0.26743935  1.8956951  -1.56127476  0.9016327   0.        ]",[-1.14843244  0.4461854 ],-1.20289,-0.221172280144,"[[ -3.70455279   1.85096611   0.07534485  -0.16444583]
 [-25.5000751   16.4496235    0.           0.        ]]",[-0.82521647  0.77845442]
12,[-0.08546825 -0.07415224],"[-0.83623108 -0.28585876  1.46513146  1.35840541  0.65802981 -1.44075877
 -0.44709897  2.08403743 -1.42831291  1.23822042  0.        ]",[-1.51375894 -0.54183531],-1.29374,-0.231992354498,"[[ -4.24923093   2.19439168   0.07534485  -0.16444583]
 [-28.95631123  17.88805843   0.           0.        ]]",[-0.82496524  0.71700656]
13,[-0.08546825 -0.07415224],"[-0.016438   -0.5783716   1.60714099  0.81845698  0.65802586 -1.44074021
 -0.62320233  1.75628317 -1.19067905  1.44600159  0.        ]",[-0.06045726 -0.01173172],-1.45407,-0.229075183387,"[[ -4.86234869   2.5270456    0.07534485  -0.16444583]
 [-32.34414924  15.38570073   0.           0.        ]]",[-0.82699972  0.64759606]
14,[-0.08546825 -0.07415224],"[ 0.75766514 -0.74802523  1.17415651  0.19592438  0.65802191 -1.44072166
 -0.60243353  1.71001957 -0.955974    1.45445015  0.        ]",[ 1.44238881  1.05163738],-1.45842,-0.211444269673,"[[ -5.50522524   2.83121533   0.07534485  -0.16444583]
 [-31.94467909  15.03266381   0.           0.        ]]",[-0.82654786  0.60984856]
15,[-0.08546825 -0.07415224],"[ 1.12970906 -0.80754093  0.39292508 -0.44404664  0.65801796 -1.4407031
 -0.36379142  0.54056094 -0.84728356  1.35018514  0.        ]",[-1.72862451  0.28362048],-1.22102,-0.19188453666,"[[ -6.09805653   3.11493837   0.07534485  -0.16444583]
 [-27.3538859    6.10306567   0.           0.        ]]",[-0.82642281  0.60182202]
16,[-0.08546825 -0.07415224],"[ 1.04664941 -0.80788923 -0.46718362 -0.47744675  0.65801401 -1.44068455
 -0.54147369 -0.53059566 -0.83208077  1.33349943  0.        ]",[-1.06237215 -0.37450353],-1.31368,-0.188926839271,"[[ -6.67943106   3.12949106   0.07534485  -0.16444583]
 [-30.7720543   -2.07594864   0.           0.        ]]",[-0.82586539  0.62751377]
17,[-0.08546825 -0.07415224],"[ 0.46790439 -0.80493364 -1.1901072  -0.34548299  0.65801006 -1.440666
 -0.71561952 -0.72950227 -0.75927175  1.39109772  0.        ]",[-0.7843156   3.11189963],-1.26165,-0.191422930599,"[[ -7.32848553   3.07195388   0.07534485  -0.16444583]
 [-34.12221239  -3.59476401   0.           0.        ]]",[-0.82401961  0.67027342]
18,[-0.08546825 -0.07415224],"[-0.46987873 -0.79982286 -1.36893965 -0.24406288  0.65800612 -1.44064744
 -0.84191467 -0.42250262 -0.6748898   1.35009209  0.        ]",[-1.41726646  0.03603756],-1.31514,-0.181939594686,"[[ -8.03530722   3.02758655   0.07534485  -0.16444583]
 [-36.55188326  -1.2506452    0.           0.        ]]",[-0.82512206  0.68879706]
19,[-0.08546825 -0.07415224],"[-1.33626515 -0.79614553 -0.76881775 -0.19089884  0.65800217 -1.44062889
 -1.01010396 -0.40069278 -0.66090246  1.24529078  0.        ]",[-1.18108634 -0.10217238],-1.33135,-0.16827138942,"[[ -8.79880911   3.00424483   0.07534485  -0.16444583]
 [-39.78752106  -1.08412886   0.           0.        ]]",[-0.8319428   0.66783673]
20,[-0.08546825 -0.07415224],"[-1.56911704 -0.79134687  0.41734903 -0.13292933  0.65799822 -1.44061034
 -1.17496028 -0.45102618 -0.73827599  1.15244922  0.        ]",[-3.33310784 -0.36091984],-1.1695,-0.161482528316,"[[ -9.62638112   2.97870661   0.07534485  -0.16444583]
 [-42.9591034   -1.46847061   0.           0.        ]]",[-0.83896011  0.61803818]
21,[-0.08546825 -0.07415224],"[-0.85541754 -0.78133695  1.45438853 -0.03492002  0.65799427 -1.44059179
 -1.33654585 -0.63459976 -0.88403194  1.16761655  0.        ]",[-1.12062344  0.61278966],-1.32843,-0.173535269268,"[[-10.51675449   2.93527433   0.07534485  -0.16444583]
 [-46.06784556  -2.87018397   0.           0.        ]]",[-0.84347028  0.57702112]
22,[-0.08546825 -0.07415224],"[ 0.40469973 -0.77232536  1.45831787  0.03787428  0.65799032 -1.44057324
 -1.49491878 -0.30968504 -0.95141398  1.34152687  0.        ]",[-1.63435077  0.19958947],-1.29925,-0.19822471254,"[[-11.468683     2.90276316   0.07534485  -0.16444583]
 [-49.11488559  -0.38929897   0.           0.        ]]",[-0.83707672  0.56115526]
