timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.33741605 -0.28315252],"[ 1.206088    2.4848411  -0.06118527 -1.14481277 -0.01903548  0.12245262
  1.51428731 -0.36583616  1.32828422 -0.36780246  0.        ]",[ 1.82394251  4.46359015],-2.67765,-0.215067152326,"[[-0.09862057 -0.08224161 -0.00265478  0.01504824]
 [ 0.00425706 -0.00200877  0.          0.        ]]",[ 0.93820834  4.01527548]
1,[-0.33741605 -0.28315252],"[  1.21038436e+00   2.48855241e+00  -2.33227735e-03  -1.00060830e+00
  -1.90354727e-02   1.22452547e-01   1.62092705e+00   1.58217227e-01
   1.33966164e+00  -2.58402791e-01   0.00000000e+00]",[-0.10083912  2.05201038],-2.55567,-0.214329339416,"[[ -5.88611718e-02  -4.25689550e-02  -2.65478478e-03   1.50482411e-02]
 [  3.95851939e+00   3.95608812e+00   0.00000000e+00   0.00000000e+00]]",[ 0.50510335  3.48756123]
2,[-0.33741605 -0.28315252],"[ 1.21259755  2.48561876  0.10804634 -0.57090239 -0.01903546  0.12245247
  1.60801333  0.67212236  1.34166748 -0.01045419  0.        ]",[ 0.40493856  2.63500992],-2.57921,-0.212216639219,"[[  1.55061345e-02   7.54966852e-02  -2.65478478e-03   1.50482411e-02]
 [  3.47981791e+00   7.83753821e+00   0.00000000e+00   0.00000000e+00]]",[-0.16159099  2.98442101]
3,[-0.33741605 -0.28315252],"[ 1.20582985  2.43522048  0.23396211  0.12731315 -0.01903545  0.12245239
  1.6493195   1.17574791  1.28617081  0.32234748  0.        ]",[-0.96349135  2.99027971],-2.4949,-0.207617623033,"[[  1.00470408e-01   2.70412397e-01  -2.65478478e-03   1.50482411e-02]
 [  5.01156462e+00   1.16413555e+01   0.00000000e+00   0.00000000e+00]]",[-0.97772366  2.41164088]
4,[-0.33741605 -0.28315252],"[ 1.19488407  2.27528529  0.32372959  1.02904193 -0.01903544  0.12245232
  1.54382242  1.66966992  1.14338743  0.64538049  0.        ]",[-2.23030612  2.60741061],-2.37319,-0.198855864414,"[[  1.61454510e-01   5.40669439e-01  -2.65478478e-03   1.50482411e-02]
 [  1.09991170e+00   1.53719005e+01   0.00000000e+00   0.00000000e+00]]",[-1.70708275  1.75899827]
5,[-0.33741605 -0.28315252],"[ 1.19862355  1.93839067  0.29742896  1.97262992 -0.01903543  0.12245224
  1.43652205  2.15379512  0.94458988  0.83104365  0.        ]",[-2.25390554  1.88529122],-2.23195,-0.18393130813,"[[  1.43534755e-01   8.84795543e-01  -2.65478478e-03   1.50482411e-02]
 [ -2.87862817e+00   1.90284827e+01   0.00000000e+00   0.00000000e+00]]",[-1.94977927  1.26850796]
6,[-0.33741605 -0.28315252],"[ 1.21124853  1.38588912  0.15453968  2.66508436 -0.01903541  0.12245217
  1.33134183  2.62828072  0.71139937  0.86101771  0.        ]",[-1.80807822  0.64268253],-2.07766,-0.15962522005,"[[  4.68333804e-02   1.30132371e+00  -2.65478478e-03   1.50482411e-02]
 [ -6.77857254e+00   2.26123064e+01   0.00000000e+00   0.00000000e+00]]",[-1.96965182  0.83134198]
7,[-0.33741605 -0.28315252],"[ 1.20166803  0.68081702 -0.10319906  2.72112032 -0.0190354   0.12245209
  1.22823333  2.90596328  0.46464444  0.73114365  0.        ]",[-2.15722165 -0.9193932 ],-1.92492,-0.124270362985,"[[ -1.27095072e-01   1.77461525e+00  -2.65478478e-03   1.50482411e-02]
 [ -1.06017145e+01   2.47097409e+01   0.00000000e+00   0.00000000e+00]]",[-1.97289479  0.42645761]
8,[-0.33741605 -0.28315252],"[ 1.11636505  0.06697172 -0.46126424  2.03925377 -0.01903539  0.12245201
  1.12714283  2.35915629  0.25670937  0.48755065  0.        ]",[-2.00550924  0.8971519 ],-1.8019,-0.0846282373704,"[[ -3.76734197e-01   2.22737415e+00  -2.65478478e-03   1.50482411e-02]
 [ -1.43500430e+01   2.05798173e+01   0.00000000e+00   0.00000000e+00]]",[-1.86667323  0.47093958]
9,[-0.33741605 -0.28315252],"[ 0.88900198 -0.35530543 -0.87229271  0.80733774 -0.01903538  0.12245194
  1.02801735  2.77543237  0.04329541  0.20945789  0.        ]",[-2.45400499 -0.88801213],-1.71296,-0.0424098992775,"[[ -7.00611852e-01   2.67051781e+00  -2.65478478e-03   1.50482411e-02]
 [ -1.80255198e+01   2.37240421e+01   0.00000000e+00   0.00000000e+00]]",[-2.04201221 -0.25756216]
