timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.31884396 -0.32356507],"[ 1.21045697  2.50774894  0.14327069 -0.74504398 -1.58646218  0.20590642
  1.52742927 -0.36897207  2.68142253 -0.09139543  0.        ]",[-2.86574164  5.29107361],-3.65169,-0.392526507379,"[[ 0.04231807  0.03166703 -0.18272228  0.02472259]
 [ 0.00066977 -0.00250767  0.          0.        ]]",[-1.22115529  4.73340845]
1,[-0.31884396 -0.32356507],"[ 1.21168135  2.5046475   0.08437148 -0.59962252 -1.58645909  0.2059063
  1.42144973  0.15793343  2.68207061 -0.12597896  0.        ]",[-0.82355     5.94972767],-3.74588,-0.392760515053,"[[  2.62537701e-03   7.13606502e-02  -1.82722276e-01   2.47225887e-02]
 [ -3.95675850e+00   3.95866199e+00   0.00000000e+00   0.00000000e+00]]",[-1.29709172  4.40637779]
2,[-0.31884396 -0.32356507],"[ 1.20361132  2.48141334 -0.0801541  -0.17018102 -1.586456    0.20590618
  1.33625933  0.67436414  2.67726786 -0.21586598  0.        ]",[-1.87852488  4.64718389],-3.73395,-0.392678435647,"[[-0.10842697  0.18948764 -0.18272228  0.02472259]
 [-7.13788672  7.84108557  0.          0.        ]]",[-1.41826797  4.13049078]
3,[-0.31884396 -0.32356507],"[ 1.15448518  2.39804243 -0.34323178  0.5148888  -1.5864529   0.20590606
  1.23405968  1.18058731  2.64980002 -0.35706398  0.        ]",[-2.43920694  4.72234193],-3.6803,-0.390422257728,"[[ -0.28947456   0.38449348  -0.18272228   0.02472259]
 [-10.95419382  11.64677755   0.           0.        ]]",[-1.70337772  3.84701037]
4,[-0.31884396 -0.32356507],"[ 1.01173837  2.19557411 -0.69042771  1.37319284 -1.58644981  0.20590594
  1.13387374  1.67673854  2.57177071 -0.54790585  0.        ]",[-2.89544217  3.36941025],-3.6614,-0.383035852362,"[[ -0.54609347   0.65485409  -0.18272228   0.02472259]
 [-14.69531591  15.37676648   0.           0.        ]]",[-2.06063938  3.53977013]
5,[-0.31884396 -0.32356507],"[ 0.71624368  1.8143255  -1.06053834  2.22404107 -1.58644672  0.20590583
  1.03565261  2.16297082  2.41134387 -0.75245169  0.        ]",[-2.0113765   2.84559505],-3.59351,-0.366624987069,"[[ -0.87679813   0.99906722  -0.18272228   0.02472259]
 [-18.3630774   19.03221496   0.           0.        ]]",[-2.3328681   3.15791798]
6,[-0.31884396 -0.32356507],"[ 0.2309105   1.22961515 -1.34161503  2.76340872 -1.58644362  0.20590571
  0.9393481   2.63943248  2.14855425 -0.90497065  0.        ]",[-2.6070175   2.49566739],-3.34804,-0.337349359768,"[[ -1.28013954   1.41565324  -0.18272228   0.02472259]
 [-21.95927593  22.61425362   0.           0.        ]]",[-2.46336079  2.58467579]
7,[-0.31884396 -0.32356507],"[-0.41446852  0.50237453 -1.37884197  2.60669118 -1.58644053  0.20590559
  0.84492007  3.10630388  1.799461   -0.91455769  0.        ]",[-1.44311604  1.10538105],-3.15986,-0.29334606173,"[[ -1.75470222e+00   1.90315698e+00  -1.82722276e-01   2.47225887e-02]
 [ -2.54854084e+01   2.61242564e+01   0.00000000e+00   0.00000000e+00]]",[-2.36529112  1.75481343]
8,[-0.31884396 -0.32356507],"[-1.07809933 -0.17887843 -1.02730354  1.44971859 -1.58643744  0.20590547
  0.75234663  3.56384808  1.4404453  -0.69611287  0.        ]",[-1.7773851   1.59432059],-2.75421,-0.239134045319,"[[ -2.29909444e+00   2.46015636e+00  -1.82722276e-01   2.47225887e-02]
 [ -2.89422915e+01   2.95642208e+01   0.00000000e+00   0.00000000e+00]]",[-2.21040392  0.8719815 ]
9,[-0.31884396 -0.32356507],"[-1.50171627 -0.51428527 -0.2574276  -0.65471298 -1.58643434  0.20590535
  0.66162248  3.19983968  1.21061428 -0.23225246  0.        ]",[-2.95991552  0.04451806],-2.51956,-0.195787444244,"[[ -2.91193181e+00   3.08527769e+00  -1.82722276e-01   2.47225887e-02]
 [ -3.23301217e+01   2.68277827e+01   0.00000000e+00   0.00000000e+00]]",[-2.28118849  0.22565362]
10,[-0.31884396 -0.32356507],"[-1.40079371 -0.5062094   0.72647182 -1.29217931 -1.58643125  0.20590523
  0.57270202 -0.57061397  1.23584872 -0.12132949  0.        ]",[-3.23480669  2.22323064],-2.31605,-0.197739804884,"[[ -3.59185337e+00   3.25933975e+00  -1.82722276e-01   2.47225887e-02]
 [ -3.56506009e+01  -1.51835572e+00   0.00000000e+00   0.00000000e+00]]",[-2.75964689  1.90382576]
11,[-0.31884396 -0.32356507],"[-0.66643594 -0.51553765  1.46174772 -1.0039054  -1.58642816  0.20590511
  0.48556757 -0.99128773  1.18777462 -0.26490071  0.        ]",[-3.35313198  3.55893123],-2.00255,-0.193326104357,"[[ -4.33751243e+00   3.18050056e+00  -1.82722276e-01   2.47225887e-02]
 [ -3.89043883e+01  -4.68097295e+00   0.00000000e+00   0.00000000e+00]]",[-2.98690772  2.23346615]
12,[-0.31884396 -0.32356507],"[ 0.4165313  -0.5153351   1.42646129 -0.70641215 -1.58642506  0.20590499
  0.40016638 -0.79977869  1.06752894 -0.26057241  0.        ]",[-3.36930678  1.56680798],-1.92952,-0.177245073057,"[[ -5.14759741e+00   3.09938796e+00  -1.82722276e-01   2.47225887e-02]
 [ -4.20934531e+01  -3.24122088e+00   0.00000000e+00   0.00000000e+00]]",[-2.89560461  2.46937084]
13,[-0.31884396 -0.32356507],"[ 1.16464356 -0.51038797  0.46545359 -0.52687853 -1.58642197  0.20590487
  0.3164576  -0.60179473  1.04182727 -0.13624493  0.        ]",[-1.25088791  2.97244992],-2.16377,-0.17179882089,"[[ -6.02082930e+00   3.05033690e+00  -1.82722276e-01   2.47225887e-02]
 [ -4.52193208e+01  -1.75278884e+00   0.00000000e+00   0.00000000e+00]]",[-2.81861329  2.87107491]
14,[-0.31884396 -0.32356507],"[ 0.91212234 -0.50644764 -0.84450688 -0.43516632 -1.58641888  0.20590475
  0.23440508 -0.481943    1.13473933 -0.06168561  0.        ]",[-4.56434135  3.28775227],-2.17152,-0.183671641973,"[[ -6.95595795e+00   3.02520217e+00  -1.82722276e-01   2.47225887e-02]
 [ -4.82833404e+01  -8.51751211e-01   0.00000000e+00   0.00000000e+00]]",[-2.97152281  2.88707447]
15,[-0.31884396 -0.32356507],"[-0.29726901 -0.50425734 -1.39678297 -0.39196047 -1.58641578  0.20590464
  0.15397586 -0.42050065  1.2396397  -0.13222899  0.        ]",[-2.73726971  2.12461519],-2.49709,-0.198354660645,"[[ -7.95175881e+00   3.01333651e+00  -1.82722276e-01   2.47225887e-02]
 [ -5.12867423e+01  -3.89832505e-01   0.00000000e+00   0.00000000e+00]]",[-2.97547531  2.55371928]
16,[-0.31884396 -0.32356507],"[-1.41959    -0.50320378 -0.52172464 -0.37256025 -1.58641269  0.20590452
  0.0751382  -0.39148752  1.23438807 -0.28406935  0.        ]",[-2.75071998  1.45220764],-2.39195,-0.199904245473,"[[ -9.00703143e+00   3.00800284e+00  -1.82722276e-01   2.47225887e-02]
 [ -5.42307123e+01  -1.71715087e-01   0.00000000e+00   0.00000000e+00]]",[-2.78963995  2.03251958]
17,[-0.31884396 -0.32356507],"[-1.21821826 -0.50273185  1.03197215 -0.36412329 -1.5864096   0.2059044
 -0.0021391  -0.37844398  1.10963818 -0.34915799  0.        ]",[-2.28375587  2.1484364 ],-2.05235,-0.184879799027,"[[ -1.01205989e+01   3.00568213e+00  -1.82722276e-01   2.47225887e-02]
 [ -5.71164151e+01  -7.36562395e-02   0.00000000e+00   0.00000000e+00]]",[-2.73130751  1.89394188]
18,[-0.31884396 -0.32356507],"[ 0.23759699 -0.50252856  1.50039117 -0.36053694 -1.5864065   0.20590428
 -0.07788675 -0.37276816  1.00363087 -0.23585128  0.        ]",[-2.94860093  0.95189754],-1.90434,-0.168252559726,"[[ -1.12913072e+01   3.00469546e+00  -1.82722276e-01   2.47225887e-02]
 [ -5.99449975e+01  -3.09875543e-02   0.00000000e+00   0.00000000e+00]]",[-2.77445602  2.05128551]
19,[-0.31884396 -0.32356507],"[ 1.21007966 -0.5024324   0.1522102  -0.35885276 -1.58640341  0.20590416
 -0.15213495 -0.37082389  1.05763545 -0.07177035  0.        ]",[-2.17194916  2.29023287],-2.18275,-0.173335953859,"[[ -1.25180255e+01   3.00423210e+00  -1.82722276e-01   2.47225887e-02]
 [ -6.27175868e+01  -1.63723725e-02   0.00000000e+00   0.00000000e+00]]",[-2.82579708  2.77368069]
