timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.21936162 -0.1046917 ],"[[-0.03241089 -0.0525292  -0.06300982 -0.04465196]
 [-0.00149294 -0.00425344  0.          0.        ]]",[-0.78725683  3.14823917],"[ 1.21247161  2.17398997  0.06372912 -0.84175774 -0.54033191 -0.37832225
  1.31624426 -0.32788435  1.70626565  0.29339161  0.        ]",-2.12325,-0.274442034128,[-1.54087663  2.83591914]
1,[-0.21936162 -0.1046917 ],"[[-0.06370252 -0.01287343 -0.06300982 -0.04465196]
 [-3.11729017  3.95662639  0.          0.        ]]",[-0.82082612  1.18809339],"[ 1.21040033  2.17576689  0.01720817 -0.72015112 -0.54033076 -0.37832154
  1.21708753  0.18481607  1.70571078  0.27530695  0.        ]",-2.24997,-0.274117184885,[-1.55672193  2.73015237]
2,[-0.21936162 -0.1046917 ],"[[-0.15802385  0.10521341 -0.06300982 -0.04465196]
 [-6.30423012  7.8391105   0.          0.        ]]",[-1.19701307  4.26163326],"[ 1.19605529  2.16819492 -0.12227253 -0.35841463 -0.54032961 -0.37832083
  1.1156678   0.6873683   1.69944825  0.21991008  0.        ]",-1.99778,-0.272592048422,[-1.56160665  2.62082624]
3,[-0.21936162 -0.1046917 ],"[[ -0.32256325   0.30018071  -0.06300982  -0.04465196]
 [-10.13696697  11.64490619   0.           0.        ]]",[-1.67452708  3.51105983],"[ 1.14228036  2.11384755 -0.35987924  0.22663939 -0.54032847 -0.37832012
  0.99369828  1.17999134  1.67236219  0.1165384   0.        ]",-1.97133,-0.268030800253,[-1.55226636  2.47793555]
4,[-0.21936162 -0.1046917 ],"[[ -0.56299868   0.57050541  -0.06300982  -0.04465196]
 [-13.89412994  15.37505915   0.           0.        ]]",[-1.29643444  2.63833948],"[ 1.00100178  1.95626356 -0.68246851  0.97643571 -0.54032732 -0.37831941
  0.87413439  1.6628171   1.59902246 -0.03407945  0.        ]",-1.95878,-0.257694324721,[-1.52870774  2.26229191]
5,[-0.21936162 -0.1046917 ],"[[ -0.87783678   0.9146866   -0.06300982  -0.04465196]
 [-17.57754377  19.03073832   0.           0.        ]]",[-1.2964351   0.99562899],"[ 0.71665347  1.63518551 -1.03320108  1.75061486 -0.54032617 -0.3783187
  0.75691791  2.13599225  1.45055615 -0.20068702  0.        ]",-1.92414,-0.238494712587,[-1.57584238  1.91451168]
6,[-0.21936162 -0.1046917 ],"[[ -1.26562099   1.33107212  -0.06300982  -0.04465196]
 [-21.18903606  22.59573958   0.           0.        ]]",[-2.08849522  0.78900061],"[ 0.25151152  1.11861574 -1.30772308  2.29992458 -0.54032502 -0.37831798
  0.64199051  2.59741371  1.20738372 -0.32604755  0.        ]",-1.65219,-0.207440956742,[-1.5604763   1.52112699]
7,[-0.21936162 -0.1046917 ],"[[ -1.72492793   1.80982895  -0.06300982  -0.04465196]
 [-24.73005643  25.27084807   0.           0.        ]]",[-1.61632529  1.51488007],"[-0.37258222  0.46120388 -1.3588472   2.3004039  -0.54032387 -0.37831727
  0.52930596  2.94363028  0.88150854 -0.33671321  0.        ]",-1.3069,-0.16352898846,[-1.47199249  1.11944127]
8,[-0.21936162 -0.1046917 ],"[[ -2.2543623    2.34993053  -0.06300982  -0.04465196]
 [-28.20185315  28.72774678   0.           0.        ]]",[-1.4744208   0.30580154],"[-1.02974591 -0.18470515 -1.04206742  1.50249638 -0.54032272 -0.37831656
  0.41882444  3.39101243  0.5388181  -0.15279721  0.        ]",-1.16026,-0.111620459206,[-1.44265318  0.70830333]
9,[-0.21936162 -0.1046917 ],"[[ -2.8525407    2.93090695  -0.06300982  -0.04465196]
 [-31.60444971  29.36798793   0.           0.        ]]",[-2.11265622  0.9879793 ],"[-1.47920406 -0.56626607 -0.31229598 -0.03899354 -0.54032158 -0.37831585
  0.31054513  3.47380745  0.30612519  0.23342573  0.        ]",-1.08302,-0.0807123732799,[-1.53852391  0.39083678]
10,[-0.21936162 -0.1046917 ],"[[ -3.51809422   3.20332131  -0.06300982  -0.04465196]
 [-34.93951042   1.24784635   0.           0.        ]]",[-2.81621642  0.46467017],"[-1.43993789 -0.59428003  0.65924889 -0.86995011 -0.54032043 -0.37831514
  0.20441503 -0.16586023  0.29353577  0.43023741  0.        ]",-1.02663,-0.0895204969479,[-1.63365185  0.94641411]
11,[-0.21936162 -0.1046917 ],"[[ -4.24967291   3.15904351  -0.06300982  -0.04465196]
 [-38.20738574  -3.68954594   0.           0.        ]]",[-2.12253542 -0.68906759],"[-0.77515995 -0.5967081   1.4439273  -0.73420781 -0.54031928 -0.37831443
  0.10042295 -0.80491946  0.25375812  0.33158349  0.        ]",-1.02477,-0.0786138215844,[-1.69796574  0.97693932]
12,[-0.21936162 -0.1046917 ],"[[ -5.04595764   3.05860801  -0.06300982  -0.04465196]
 [-41.41037438  -6.34527395   0.           0.        ]]",[-2.19061818  1.35415259],"[  2.88584847e-01  -5.92147023e-01   1.51839705e+00  -4.26334416e-01
  -5.40318130e-01  -3.78313715e-01  -1.50427162e-03  -1.14865407e+00
   1.23186901e-01   3.46368622e-01   0.00000000e+00]",-0.9702,-0.0641237907432,[-1.71075511  1.18597198]
13,[-0.21936162 -0.1046917 ],"[[ -5.90566087   2.97268008  -0.06300982  -0.04465196]
 [-44.5494978   -2.26126932   0.           0.        ]]",[-1.77867939  1.34514551],"[ 1.11638024 -0.57718595  0.66065057 -0.16484896 -0.54031698 -0.378313
 -0.10139914 -0.62004773  0.10249076  0.51176458  0.        ]",-1.06074,-0.0760766867508,[-1.64375079  1.3068881 ]
14,[-0.21936162 -0.1046917 ],"[[ -6.82752465e+00   2.96761446e+00  -6.30098245e-02  -4.46519610e-02]
 [ -4.76266726e+01   1.74132459e+00   0.00000000e+00   0.00000000e+00]]",[-0.86847264  1.89529264],"[ 1.01449654 -0.57598654 -0.65883794 -0.14953365 -0.54031583 -0.37831229
 -0.19932263 -0.10197934  0.22684295  0.56523334  0.        ]",-1.16802,-0.092630438462,[-1.60119343  1.23849511]
15,[-0.21936162 -0.1046917 ],"[[ -7.80509901e+00   3.02440076e+00  -6.30098245e-02  -4.46519610e-02]
 [ -5.01225495e+01   1.49478857e+00   0.00000000e+00   0.00000000e+00]]",[-0.80866789  1.89652899],"[-0.09435282 -0.58740478 -1.37471591 -0.32190555 -0.54031469 -0.37831158
 -0.27874765 -0.1338891   0.30935254  0.47601649  0.        ]",-1.16073,-0.0944841967791,[-1.57502937  1.11088526]
