timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.06331773 -0.06639758],"[ 1.13861408  1.61462692  0.20361034 -0.45250564 -0.32520251  0.8757532
  1.005861   -0.23904371  1.40699903 -0.60812596  0.        ]",[ 0.74048318  0.50361784],-1.84222,-0.260827963679,"[[ 0.06058744  0.00777612 -0.0355175   0.10283538]
 [ 0.00427858  0.00383951  0.          0.        ]]",[-0.72218901  1.58138347]
1,[-0.06331773 -0.06639758],"[ 1.13555073  1.61415529  0.24805329 -0.40883762 -0.32520075  0.87574564
  1.17299587  0.02199635  1.40204883 -0.54551917  0.        ]",[-1.84310669  1.744731  ],-1.73538,-0.257395129743,"[[ 0.09005453  0.02784836 -0.0355175   0.10283538]
 [ 2.93268347  1.99674635  0.          0.        ]]",[-0.72350281  1.58110762]
2,[-0.06331773 -0.06639758],"[ 1.13303466  1.60750068  0.27569537 -0.23677149 -0.32519899  0.87573809
  0.94379521  0.53566627  1.38872806 -0.45250309  0.        ]",[-1.24113426  1.07527879],-1.73469,-0.251874087507,"[[ 0.10842044  0.10713015 -0.0355175   0.10283538]
 [-1.08271672  5.91835736  0.          0.        ]]",[-0.72371095  1.54794312]
3,[-0.06331773 -0.06639758],"[ 1.1395632   1.57160973  0.1834996   0.09848206 -0.32519724  0.87573053
  0.71913219  1.03915418  1.37335687 -0.42198952  0.        ]",[-1.06947214  1.69149474],-1.73065,-0.248606341322,"[[ 0.04727548  0.26406473 -0.0355175   0.10283538]
 [-5.01867542  9.76227586  0.          0.        ]]",[-0.7229293   1.51455832]
4,[-0.06331773 -0.06639758],"[ 1.13529353  1.46451085 -0.02666063  0.5682055  -0.32519548  0.87572297
  0.49891039  1.53263969  1.34670972 -0.45357128  0.        ]",[-1.76634726  1.63509273],-1.66362,-0.245953346039,"[[ -0.09180803   0.49711289  -0.0355175    0.10283538]
 [ -8.87685583  13.5299442    0.           0.        ]]",[-0.72121382  1.47252166]
5,[-0.06331773 -0.06639758],"[ 1.07662741  1.23431145 -0.34552197  1.09861322 -0.32519372  0.87571541
  0.28302861  2.01627877  1.28789547 -0.54313493  0.        ]",[-0.17016744 -1.04002206],-1.67801,-0.241352874632,"[[ -0.30729191   0.80476281  -0.0355175    0.10283538]
 [-12.6590134   17.22265439   0.           0.        ]]",[-0.71755296  1.40254021]
6,[-0.06331773 -0.06639758],"[ 0.92746485  0.93046224 -0.69749375  1.47560888 -0.32519197  0.87570785
  0.25893128  1.45289631  1.19824428 -0.68599944  0.        ]",[-1.01244895  0.28809062],-1.59895,-0.236308886868,"[[ -0.56470687   1.10606263  -0.0355175    0.10283538]
 [-13.08116576  12.92163052   0.           0.        ]]",[-0.71339166  1.35574961]
7,[-0.06331773 -0.06639758],"[ 0.65928017  0.6180068  -1.03770468  1.66408047 -0.32519021  0.8757003
  0.04777594  1.56877228  1.07800717 -0.87681604  0.        ]",[-0.08357876  2.33857841],-1.62953,-0.232974078269,"[[ -0.86344537   1.37337472  -0.0355175    0.10283538]
 [-16.78050619  13.806503     0.           0.        ]]",[-0.70728451  1.25144911]
8,[-0.06331773 -0.06639758],"[ 0.26497909  0.23176482 -1.29727735  1.69177007 -0.32518845  0.87569274
  0.04774205  2.05139021  0.89197268 -1.02163411  0.        ]",[-1.70325111  0.63898685],-1.47148,-0.222370620977,"[[ -1.19906177   1.68647796  -0.0355175    0.10283538]
 [-16.7810958   17.4915363    0.           0.        ]]",[-0.69875497  1.09460342]
9,[-0.06331773 -0.06639758],"[-0.23515729 -0.20574197 -1.4005725   1.45291247 -0.3251867   0.87568518
 -0.15932196  2.33721705  0.64593761 -1.07296368  0.        ]",[-0.0995322  -0.38263347],-1.4304,-0.201278909881,"[[ -1.57107969   2.05821051  -0.0355175    0.10283538]
 [-20.40874072  19.67433118   0.           0.        ]]",[-0.68823379  0.87184608]
10,[-0.06331773 -0.06639758],"[-0.78113012 -0.56606374 -1.27616983  0.94712855 -0.32518494  0.87567762
 -0.15882885  2.08752441  0.38861395 -1.03613608  0.        ]",[-0.95619149 -1.17393163],-1.26106,-0.174377946713,"[[ -1.9791685    2.43257312  -0.0355175    0.10283538]
 [-20.40011571  17.76835265   0.           0.        ]]",[-0.68566883  0.73115683]
11,[-0.06331773 -0.06639758],"[-1.26867583 -0.76844382 -0.88586942  0.37161265 -0.32518318  0.87567007
 -0.35191944  1.52267501  0.18527641 -0.94181265  0.        ]",[-0.52482434  0.9626537 ],-1.19835,-0.148635454817,"[[ -2.42111182   2.74467136  -0.0355175    0.10283538]
 [-23.78294268  13.45586267   0.           0.        ]]",[-0.68779194  0.67051512]
12,[-0.06331773 -0.06639758],"[-1.57473933 -0.85954586 -0.23083497 -0.26909236 -0.32518143  0.87566251
 -0.44368231  1.55248219  0.06636697 -0.76739793  0.        ]",[-0.14708242  0.68828603],-1.09282,-0.120159592657,"[[ -2.91290017   3.04935178  -0.0355175    0.10283538]
 [-25.39059358  13.68364218   0.           0.        ]]",[-0.68248105  0.58915865]
13,[-0.06331773 -0.06639758],"[-1.55698111 -0.86479715  0.53000554 -0.46013259 -0.32517967  0.87565495
 -0.44826853 -0.3487911   0.05346751 -0.72863718  0.        ]",[ 0.19684025  0.60175269],-1.04954,-0.114652136532,"[[ -3.42152075   3.13728606  -0.0355175    0.10283538]
 [-25.47098581  -0.83296672   0.           0.        ]]",[-0.68983012  0.59658402]
14,[-0.06331773 -0.06639758],"[-1.21619775 -0.8634797   1.17207821 -0.36906033 -0.32517791  0.8756474
 -0.37500164 -0.56354801  0.01238683 -0.78783046  0.        ]",[ 0.86998065 -0.25621114],-1.06256,-0.119841340655,"[[ -3.91806289   3.09541385  -0.0355175    0.10283538]
 [-24.18746054  -2.47269851   0.           0.        ]]",[-0.68939209  0.60078102]
15,[-0.06331773 -0.06639758],"[-0.70638439 -0.8579248   1.53301079 -0.24076639 -0.32517616  0.87563984
 -0.15105186 -0.68999989 -0.06380488 -0.80539903  0.        ]",[-0.05585429  2.05897714],-1.01313,-0.118933606315,"[[ -4.36244797   3.03627268  -0.0355175    0.10283538]
 [-20.26411614  -3.438214     0.           0.        ]]",[-0.6880343   0.62609977]
16,[-0.06331773 -0.06639758],"[-0.16107674 -0.85267508  1.62249127 -0.16609653 -0.3251744   0.87563228
 -0.14076637 -0.31713671 -0.11978566 -0.77007016  0.        ]",[-1.55103129  0.56106875],-0.950334,-0.112624016113,"[[ -4.76592216   3.00169385  -0.0355175    0.10283538]
 [-20.08393869  -0.59137255   0.           0.        ]]",[-0.68301398  0.63380098]
17,[-0.06331773 -0.06639758],"[ 0.4139533  -0.8526794   1.44597585 -0.16623926 -0.32517265  0.87562473
 -0.3440697  -0.1789448  -0.13042643 -0.71580692  0.        ]",[-2.35163718  1.12481562],-0.92994,-0.105216165316,"[[ -5.20333607   3.00176048  -0.0355175    0.10283538]
 [-23.64559161   0.46372755   0.           0.        ]]",[-0.680215    0.65111834]
18,[-0.06331773 -0.06639758],"[ 0.92218895 -0.85335224  0.93069814 -0.17484271 -0.32517089  0.87561717
 -0.54335161 -0.23421602 -0.11775655 -0.65238276  0.        ]",[-1.58574702  1.3200579 ],-0.965456,-0.0972493985035,"[[ -5.71127646   3.00575283  -0.0355175    0.10283538]
 [-27.13680666   0.04171985   0.           0.        ]]",[-0.68057424  0.70149148]
19,[-0.06331773 -0.06639758],"[ 1.14109521 -0.85331826  0.10420542 -0.17449823 -0.32516913  0.87560962
 -0.73868572 -0.24388056 -0.07236596 -0.59763356  0.        ]",[ 0.32572549  0.62453391],-1.05618,-0.091820243013,"[[ -6.28834745   3.00559344  -0.0355175    0.10283538]
 [-30.55888712  -0.0320787    0.           0.        ]]",[-0.68221951  0.74037838]
20,[-0.06331773 -0.06639758],"[ 0.90286616 -0.85313286 -0.73873505 -0.1722207  -0.32516738  0.87560206
 -0.63053335 -0.24711464 -0.00503629 -0.57880996  0.        ]",[ 0.0961739   0.89064842],-1.07182,-0.0928634949489,"[[ -6.88051607   3.00453728  -0.0355175    0.10283538]
 [-28.66428728  -0.05678062   0.           0.        ]]",[-0.68444145  0.76279122]
21,[-0.06331773 -0.06639758],"[ 0.31330405 -0.85301107 -1.27540578 -0.17076516 -0.32516562  0.87559451
 -0.57640208 -0.24202948  0.05759851 -0.6030357   0.        ]",[-0.44677184  1.18968286],-1.07287,-0.099741168323,"[[ -7.44428786e+00   3.00386238e+00  -3.55175042e-02   1.02835378e-01]
 [ -2.77160531e+01  -1.79652546e-02   0.00000000e+00   0.00000000e+00]]",[-0.68593061  0.73212099]
22,[-0.06331773 -0.06639758],"[-0.44967356 -0.85298761 -1.38199289 -0.17055847 -0.32516387  0.87558695
 -0.64605089 -0.23935148  0.09851077 -0.66104981  0.        ]",[ 0.17602168  0.91178281],-1.09295,-0.109412926865,"[[ -8.01085177e+00   3.00376687e+00  -3.55175042e-02   1.02835378e-01]
 [ -2.89362717e+01   2.47164439e-03   0.00000000e+00   0.00000000e+00]]",[-0.68871349  0.69211996]
23,[-0.06331773 -0.06639758],"[-1.1448771  -0.85297804 -1.02228128 -0.17052761 -0.32516211  0.8755794
 -0.57356596 -0.23996336  0.10482032 -0.73419044  0.        ]",[-2.87286351 -0.3011912 ],-1.02075,-0.118516847222,"[[ -8.57683733e+00   3.00375296e+00  -3.55175042e-02   1.02835378e-01]
 [ -2.76665157e+01  -2.20948918e-03   0.00000000e+00   0.00000000e+00]]",[-0.69199222  0.67408133]
24,[-0.06331773 -0.06639758],"[-1.56415714 -0.85083546 -0.27736136 -0.14465145 -0.32516035  0.87557184
 -0.76830534 -0.39624829  0.07394431 -0.81153951  0.        ]",[-0.66388928 -0.05090367],-1.05044,-0.126034465051,"[[ -9.16439761   2.991737    -0.0355175    0.10283538]
 [-31.07813451  -1.19543669   0.           0.        ]]",[-0.69511652  0.6492998 ]
