timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.3441498  -0.30172288],"[[ 0.07026053  0.09293325  0.19597088  0.02264346]
 [-0.001881    0.00452736  0.          0.        ]]",[ 0.02543578  1.88297175],"[ 1.20939138  2.49108307  0.18563274 -0.51445563  1.69715599  0.20437422
  1.52466373 -0.3669673  -0.12438085  0.02196199  0.        ]",-2.11008,-0.0125243694952,[ 0.16345346  1.98472095]
1,[-0.3441498  -0.30172288],"[[ 0.07121746  0.13275035  0.19597088  0.02264346]
 [ 0.09725076  3.96398673  0.          0.        ]]",[-0.03361047  0.78209088],"[ 1.20929668  2.4843133   0.18704945 -0.36962699  1.69715217  0.2043741
  1.52732298  0.15919334 -0.13046532  0.06124504  0.        ]",-1.96425,-0.0133318053072,[-0.2756632   1.44290733]
2,[-0.3441498  -0.30172288],"[[ 0.07179765  0.24231399  0.19597088  0.02264346]
 [-0.03876543  6.98231734  0.          0.        ]]",[ 0.19048674  1.08961843],"[ 1.20923797  2.45352131  0.18790834  0.02424149  1.69714835  0.20437398
  1.52366731  0.56029008 -0.15337035  0.16387193  0.        ]",-1.99803,-0.0203278885203,[-0.77495778  1.08494806]
3,[-0.3441498  -0.30172288],"[[  0.07857711   0.42029834   0.19597088   0.02264346]
 [  0.71425019  10.80338563   0.           0.        ]]",[-2.48232082  0.65811986],"[ 1.20853624  2.36633905  0.19794265  0.63957151  1.69714453  0.20437385
  1.54388665  1.0680596  -0.21291682  0.3323816   0.        ]",-1.75631,-0.0378335408737,[-1.52934825  0.57489741]
4,[-0.3441498  -0.30172288],"[[  0.05302152   0.66038017   0.19597088   0.02264346]
 [ -3.2566091   13.19679417   0.           0.        ]]",[-1.38625514  0.97544367],"[ 1.21084421  2.18056947  0.16009297  1.39145438  1.69714071  0.20437373
  1.43724602  1.38611044 -0.31063781  0.47903693  0.        ]",-1.79489,-0.0561539230697,[-2.01026511  0.27960527]
5,[-0.3441498  -0.30172288],"[[ -0.05116921   0.96045914   0.19597088   0.02264346]
 [ -7.14954273  16.79903688   0.           0.        ]]",[-1.62514461  0.01791091],"[ 1.21097506  1.85397215  0.00551043  2.14572416  1.6971369   0.2043736
  1.33269857  1.86479704 -0.42561535  0.5173991   0.        ]",-1.60434,-0.0655720283718,[-2.28225708 -0.15449011]
6,[-0.3441498  -0.30172288],"[[ -0.23243982   1.29382228   0.19597088   0.02264346]
 [-10.96498656  16.53804758   0.           0.        ]]",[-2.32018395  0.24766641],"[ 1.17580603  1.40211411 -0.26048821  2.66713701  1.69713308  0.20437348
  1.23023251  1.83011038 -0.54721898  0.44164312  0.        ]",-1.55743,-0.0675460671293,[-2.33507586 -0.16492283]
7,[-0.3441498  -0.30172288],"[[ -0.48927452   1.63113874   0.19597088   0.02264346]
 [-14.70619539  17.19129981   0.           0.        ]]",[-2.27123554  0.32415979],"[ 1.0514959   0.89891356 -0.61618091  2.79998461  1.69712926  0.20437336
  1.12976038  1.91691371 -0.67211709  0.26750064  0.        ]",-1.56762,-0.0690092981376,[-2.33876085 -0.34560895]
8,[-0.3441498  -0.30172288],"[[ -0.8202012    1.98442211   0.19597088   0.02264346]
 [-18.37440432  18.13378078   0.           0.        ]]",[-1.50028867 -0.40069221],"[ 0.77575193  0.38384181 -1.00402974  2.49791723  1.69712544  0.20437323
  1.03124894  2.04215057 -0.83661789  0.04825304  0.        ]",-1.61831,-0.0844263739507,[-2.3316853  -0.66161937]
9,[-0.3441498  -0.30172288],"[[ -1.22376976   2.32756497   0.19597088   0.02264346]
 [-21.97057758  16.18692429   0.           0.        ]]",[-2.99140532 -0.97130934],"[ 0.30568086 -0.04531703 -1.31440729  1.80744093  1.69712162  0.20437311
  0.93467225  1.78343581 -1.0443977  -0.15868819  0.        ]",-1.69435,-0.113943422916,[-2.3572607  -0.81113225]
