timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.31077635 -0.26380208],"[ 1.20939369  2.46009376  0.21274531 -0.62503748 -1.56408707 -1.39590542
  1.49440292 -0.36149439  2.63459616  1.60929216  0.        ]",[-3.57224833  4.80194581],-3.60175,-0.430201100521,"[[ 0.08195319  0.05480492 -0.18058661 -0.16005955]
 [ 0.00448302 -0.00136912  0.          0.        ]]",[-3.76366091  3.53435183]
1,[-0.31077635 -0.26380208],"[ 1.21277218  2.45566008  0.15400234 -0.48226027 -1.56408329 -1.39590254
  1.38645295  0.15947933  2.63638144  1.57529815  0.        ]",[-2.38137444  3.90849038],-3.68741,-0.428759179878,"[[ 0.04233599  0.09452108 -0.18058661 -0.16005955]
 [-3.9530223   3.95977639  0.          0.        ]]",[-3.71844006  3.32654047]
2,[-0.31077635 -0.26380208],"[ 1.21007174  2.4286835  -0.02116059 -0.06155779 -1.56407952 -1.39589965
  1.28063864  0.6701306   2.6349036   1.47378071  0.        ]",[-5.20493938  3.74785892],-3.49141,-0.423788921596,"[[-0.07564584  0.21267278 -0.18058661 -0.16005955]
 [-7.83225078  7.84243839  0.          0.        ]]",[-3.62713242  3.18146372]
3,[-0.31077635 -0.26380208],"[ 1.16405504  2.33995873 -0.30580342  0.60695798 -1.56407575 -1.39589677
  1.17691484  1.17064939  2.61021002  1.30877717  0.        ]",[-2.19487925  3.12705428],-3.56164,-0.413465860281,"[[ -0.27044318   0.4077051   -0.18058661  -0.16005955]
 [-11.63485461  11.64806785   0.           0.        ]]",[-3.47573423  3.03036213]
4,[-0.31077635 -0.26380208],"[ 1.01809567  2.1320935  -0.6734335   1.439052   -1.56407197 -1.39589389
  1.0752339   1.66120499  2.53196126  1.09565319  0.        ]",[-3.62429859  3.83855116],-3.32895,-0.395147272677,"[[ -0.5405408    0.67809063  -0.18058661  -0.16005955]
 [-15.36257706  15.37796313   0.           0.        ]]",[-3.268363    2.83265305]
5,[-0.31077635 -0.26380208],"[ 0.71068159  1.74791776 -1.05819543  2.25387877 -1.5640682  -1.39589101
  0.97554597  2.14194731  2.36720172  0.87261143  0.        ]",[-2.51038975  1.31732416],-3.24852,-0.366220898146,"[[ -0.88445924   1.02232644  -0.18058661  -0.16005955]
 [-19.01724402  19.03327973   0.           0.        ]]",[-3.00242996  2.53827047]
6,[-0.31077635 -0.26380208],"[ 0.20647933  1.16596608 -1.34076023  2.75136313 -1.56406443 -1.39588813
  0.87780231  2.61302355  2.09700411  0.70888052  0.        ]",[-3.70449186  2.70558052],-2.87039,-0.325895610066,"[[ -1.30075549   1.43893216  -0.18058661  -0.16005955]
 [-22.60063983  22.61515588   0.           0.        ]]",[-2.77091599  2.06987   ]
7,[-0.31077635 -0.26380208],"[-0.45622695  0.45000209 -1.35968519  2.55702921 -1.56406065 -1.39588525
  0.78196306  3.07461567  1.74188606  0.69812782  0.        ]",[-2.35692576  1.77067318],-2.66271,-0.278989716576,"[[ -1.78801958   1.92645229  -0.18058661  -0.16005955]
 [-26.11422397  26.12499722   0.           0.        ]]",[-2.5391016  1.5999068]
8,[-0.31077635 -0.26380208],"[-1.12063769 -0.21110402 -0.9712747   1.38252629 -1.56405688 -1.39588236
  0.68800759  3.52699055  1.38586373  0.92373135  0.        ]",[-1.36583287  1.82896873],-2.5067,-0.24289943301,"[[ -2.34486429   2.48346531  -0.18058661  -0.16005955]
 [-29.55875101  29.56485783   0.           0.        ]]",[-2.38363123  0.95105314]
9,[-0.31077635 -0.26380208],"[-1.51396387 -0.52202961 -0.16269542 -0.70360156 -1.56405311 -1.39587948
  0.59593216  3.1542815   1.1750966   1.39314995  0.        ]",[-2.68465993 -0.72355725],-2.5423,-0.24799710648,"[[ -2.96990838   3.10859929  -0.18058661  -0.16005955]
 [-32.93435697  26.73114563   0.           0.        ]]",[-2.50123    0.6731869]
10,[-0.31077635 -0.26380208],"[-1.35239726 -0.50958828  0.82961813 -1.30189149 -1.56404933 -1.3958766
  0.50568737 -0.62464202  1.21347658  1.49150242  0.        ]",[-2.53949659  2.93490236],-2.48706,-0.259344157396,"[[ -3.66179425   3.27495414  -0.18058661  -0.16005955]
 [-36.24285187  -2.00211261   0.           0.        ]]",[-3.50568771  1.52978957]
11,[-0.31077635 -0.26380208],"[-0.55722327 -0.52120424  1.5134463  -0.99131361 -1.56404556 -1.39587372
  0.41725417 -1.01468238  1.15786945  1.34150412  0.        ]",[-3.5693706   2.37038108],-2.1808,-0.242396143185,"[[ -4.4191809    3.18842878  -0.18058661  -0.16005955]
 [-39.48493342  -4.96781572   0.           0.        ]]",[-3.5491538   1.72577071]
12,[-0.31077635 -0.26380208],"[ 0.53263494 -0.52173558  1.37424127 -0.68382532 -1.56404178 -1.39587084
  0.33058052 -0.80676715  1.03494025  1.35368388  0.        ]",[-3.33212151  1.59230397],-2.0704,-0.230578945661,"[[ -5.24076152   3.10311144  -0.18058661  -0.16005955]
 [-42.66250812  -3.38692854   0.           0.        ]]",[-3.36700487  1.95351315]
13,[-0.31077635 -0.26380208],"[ 1.19690274 -0.51685446  0.32478191 -0.49997524 -1.56403801 -1.39586796
  0.24562468 -0.60085077  1.01751271  1.48029534  0.        ]",[-3.63832707  2.18882808],-2.15765,-0.238923007996,"[[ -6.12526145   3.05200506  -0.18058661  -0.16005955]
 [-45.77710631  -1.82123735   0.           0.        ]]",[-3.29714584  2.25820684]
14,[-0.31077635 -0.26380208],"[ 0.80876675 -0.51286644 -0.96243479 -0.40645373 -1.56403424 -1.39586508
  0.16234975 -0.47737966  1.11667956  1.54326335  0.        ]",[-3.71196305  1.53640191],-2.3778,-0.253664009946,"[[ -7.07143497   3.02592629  -0.18058661  -0.16005955]
 [-48.83008018  -0.88242207   0.           0.        ]]",[-3.37983894  2.40718746]
