timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.32288364 -0.33300722],"[ 1.2112059   2.51538069  0.0548154  -1.04702742  1.56472396  1.04705404
  1.53363771 -0.36995817  0.00280381 -1.12558553  0.        ]",[ 0.22360192  2.55988874],-2.57008,-0.134107654594,"[[-0.01601906 -0.04861639  0.17916039  0.12186381]
 [ 0.00298361  0.0006477   0.          0.        ]]",[ 1.40517616  2.35700107]
1,[-0.32288364 -0.33300722],"[ 1.21134606  2.51710269  0.06804994 -0.90076774  1.56472111  1.04705288
  1.55721173  0.15777198  0.0044781  -1.071116    0.        ]",[ 1.36430443  1.14574631],-2.5571,-0.128097772479,"[[-0.00710054 -0.00887918  0.17916039  0.12186381]
 [ 0.8859324   3.95987992  0.          0.        ]]",[ 0.90395671  1.83658719]
2,[-0.32288364 -0.33300722],"[ 1.20965276  2.50811391  0.15293337 -0.46658794  1.56471825  1.04705171
  1.66233231  0.67489589 -0.00665414 -0.85337512  0.        ]",[ 0.63059349  1.59503538],-2.45206,-0.103637782458,"[[ 0.05011775  0.10924429  0.17916039  0.12186381]
 [ 4.82280646  7.83954143  0.          0.        ]]",[ 0.22875708  1.31943285]
3,[-0.32288364 -0.33300722],"[ 1.19141057  2.44752858  0.33058675  0.23490942  1.56471539  1.04705055
  1.72635884  1.18185771 -0.09633464 -0.46203396  0.        ]",[-1.93955394  1.55950803],-2.11481,-0.057247506751,"[[  0.17063222   0.30419619   0.17916039   0.12186381]
 [  7.22072873  11.64296942   0.           0.        ]]",[-0.70699668  0.72975445]
4,[-0.32288364 -0.33300722],"[ 1.160119    2.27373241  0.48002352  1.13296344  1.56471254  1.04704939
  1.61688549  1.67910209 -0.29923203 -0.09251364  0.        ]",[-2.18363795  0.12184254],-1.8368,-0.0159430060317,"[[  0.27391324   0.57448544   0.17916039   0.12186381]
 [  3.12107598  15.37350848   0.           0.        ]]",[-1.67881441  0.08476242]
5,[-0.32288364 -0.33300722],"[ 1.15156967  1.96255882  0.51151871  1.97889679  1.56470968  1.04704823
  1.50961057  1.70301234 -0.53215558  0.09348205  0.        ]",[-2.53644768 -0.80282537],-1.65754,-0.0425530175465,"[[  0.29602826   0.883756     0.17916039   0.12186381]
 [ -0.89626684  15.55291873   0.           0.        ]]",[-2.22172666 -0.15729719]
6,[-0.32288364 -0.33300722],"[ 1.17242232  1.60658679  0.42932733  2.50773056  1.56470682  1.04704706
  1.40446601  1.23839926 -0.69180824  0.10338749  0.        ]",[-1.98113605  0.19679676],-1.81627,-0.0639411339379,"[[  0.23859803   1.15984178   0.17916039   0.12186381]
 [ -4.83384592  12.06722294   0.           0.        ]]",[-2.3258431   0.20682514]
7,[-0.32288364 -0.33300722],"[  1.20405984e+00   1.24868622e+00   2.31434203e-01   2.76479605e+00
   1.56470396e+00   1.04704590e+00   1.30134918e+00   1.31051165e+00
  -7.64849477e-01  -6.32202129e-04   0.00000000e+00]",[-1.75574967 -1.13636258],-1.62086,-0.0730089842656,"[[  0.10317717   1.40661531   0.17916039   0.12186381]
 [ -8.69550208  12.60825249   0.           0.        ]]",[-2.49305511  0.10495043]
8,[-0.32288364 -0.33300722],"[ 1.20325403  0.93150893 -0.08242669  2.81044772  1.56470111  1.04704474
  1.20027585  0.74948949 -0.76370883 -0.18545952  0.        ]",[-2.27533695  0.39570675],-1.77815,-0.0763578098493,"[[ -0.10870884   1.61655094   0.17916039   0.12186381]
 [-12.48064155   8.39924765   0.           0.        ]]",[-2.45695639  0.76682889]
9,[-0.32288364 -0.33300722],"[ 1.10519804  0.65845136 -0.49326048  2.71916652  1.56469825  1.04704358
  1.10116099  0.93612085 -0.73169643 -0.43882982  0.        ]",[-2.39317316  1.56265618],-1.89171,-0.0859761742549,"[[ -0.39556243   1.79858544   0.17916039   0.12186381]
 [-16.19244723   9.79943633   0.           0.        ]]",[-2.45513487  0.56940252]
10,[-0.32288364 -0.33300722],"[ 0.83689416  0.32561244 -0.93941669  2.42896921  1.56469539  1.04704242
  1.0039842   1.43790716 -0.77590788 -0.72924155  0.        ]",[-0.77476868 -0.48185588],-1.90808,-0.113157916204,"[[ -0.75592393   2.0323468    0.17916039   0.12186381]
 [-19.83168055  13.56405153   0.           0.        ]]",[-2.53832698 -0.2122705 ]
11,[-0.32288364 -0.33300722],"[ 0.36095244  0.01138264 -1.29323882  1.92212457  1.56469253  1.04704125
  0.93253735  1.14760369 -0.90093528 -0.99963041  0.        ]",[-2.4486785  -0.56533937],-1.95021,-0.147768856229,"[[ -1.17940284   2.28177607   0.17916039   0.12186381]
 [-22.50733263  11.38609042   0.           0.        ]]",[-2.6059761 -0.2743178]
12,[-0.32288364 -0.33300722],"[-0.29261677 -0.19991426 -1.39890943  1.38040791  1.56468968  1.04704009
  0.83869318  0.81895832 -1.06508001 -1.21665736  0.        ]",[-1.96568201 -0.49526692],-2.0209,-0.181004920301,"[[ -1.6648109    2.48475987   0.17916039   0.12186381]
 [-26.02177074   8.92046759   0.           0.        ]]",[-2.72066307 -0.39308387]
13,[-0.32288364 -0.33300722],"[-0.99454302 -0.32986607 -1.10372512  0.89697746  1.56468682  1.04703893
  0.74670801  0.53378229 -1.25587624 -1.35192941  0.        ]",[-2.90141216 -0.8957161 ],-2.01084,-0.209469392485,"[[ -2.21980954   2.64170304   0.17916039   0.12186381]
 [-29.46659413   6.78096671   0.           0.        ]]",[-2.85856748 -0.50395751]
14,[-0.32288364 -0.33300722],"[-1.47762554 -0.39498848 -0.35795389  0.57003607  1.56468396  1.04703777
  0.65654888  0.04289885 -1.4490662  -1.40487549  0.        ]",[-3.95927297 -0.38138664],-2.09642,-0.231842654337,"[[ -2.84301888   2.74037171   0.17916039   0.12186381]
 [-32.84303618   3.09816616   0.           0.        ]]",[-3.04075909 -0.39695323]
15,[-0.32288364 -0.33300722],"[-1.43442936 -0.4208348   0.64485634  0.41202404  1.5646811   1.0470366
  0.56818214 -0.16682906 -1.63829363 -1.36870351  0.        ]",[-2.74313603 -1.55938973],-2.29717,-0.248024441146,"[[ -3.53308331   2.78654824   0.17916039   0.12186381]
 [-36.15235557   1.52470497   0.           0.        ]]",[-3.26708984 -0.52304137]
16,[-0.32288364 -0.33300722],"[-0.7288336  -0.4157314   1.43140505  0.44496702  1.56467825  1.04703544
  0.48157046 -0.69892849 -1.80819409 -1.21243097  0.        ]",[-1.81119725  0.52350465],-2.70902,-0.255820585467,"[[ -4.28867526   2.77698981   0.17916039   0.12186381]
 [-39.39594997  -2.46731429   0.           0.        ]]",[-3.38274336 -0.13763177]
17,[-0.32288364 -0.33300722],"[ 0.36693483 -0.39998943  1.44773299  0.54105917  1.56467539  1.04703428
  0.39668219 -0.41649861 -1.8441266  -0.92079405  0.        ]",[-3.04772199  0.17895236],-2.29712,-0.243458327974,"[[ -5.10849031   2.7489041    0.17916039   0.12186381]
 [-42.57500417  -0.34841888   0.           0.        ]]",[-3.34919906 -0.37947106]
18,[-0.32288364 -0.33300722],"[ 1.15320028 -0.40009219  0.50569598  0.54045469  1.56467253  1.04703312
  0.31346838 -0.32157595 -1.65301078 -0.70169832  0.        ]",[-2.79705965 -0.72456631],-2.06845,-0.209561274263,"[[ -5.99125754   2.74908167   0.17916039   0.12186381]
 [-45.69135078   0.36372561   0.           0.        ]]",[-3.0119884  -0.15149474]
19,[-0.32288364 -0.33300722],"[ 0.92888029 -0.38722583 -0.82254773  0.61367942  1.56466968  1.04703195
  0.23190406 -0.70545717 -1.35661874 -0.73865057  0.        ]",[-2.60319948  1.04916702],-2.11128,-0.175507866709,"[[ -6.93573293   2.72746107   0.17916039   0.12186381]
 [-48.74592451  -2.51630018   0.           0.        ]]",[-2.59999967  0.73613912]
20,[-0.32288364 -0.33300722],"[-0.28260967 -0.38096539 -1.39988765  0.64779636  1.56466682  1.04703079
  0.15195727 -0.17165227 -1.21716657 -1.08163108  0.        ]",[-3.57382574  0.25552868],-1.93859,-0.183637688892,"[[ -7.94068996   2.71731764   0.17916039   0.12186381]
 [-51.73992187   1.48850358   0.           0.        ]]",[-2.59610295  0.28368825]
21,[-0.32288364 -0.33300722],"[-1.41904914 -0.40457997 -0.52633055  0.51382931  1.56466396  1.04702963
  0.07357899 -0.04137432 -1.41368898 -1.37177971  0.        ]",[-3.16176061  0.69256561],-2.17658,-0.225785511053,"[[ -9.0049385    2.75689438   0.17916039   0.12186381]
 [-54.67517932   2.46589691   0.           0.        ]]",[-2.89920449 -0.20411795]
22,[-0.32288364 -0.33300722],"[-1.212884   -0.44386217  1.03751428  0.24965525  1.5646611   1.04702847
 -0.00325368  0.31700287 -1.68433987 -1.29924309  0.        ]",[-3.66131744  0.11801384],-2.34262,-0.247934203773,"[[-10.12731114   2.83318789   0.17916039   0.12186381]
 [-57.55255327   5.15457551   0.           0.        ]]",[-3.31662178 -1.18553567]
23,[-0.32288364 -0.33300722],"[ 0.25731355 -0.48466542  1.49140642 -0.13041511  1.56465825  1.0470273
 -0.07856944  0.36516529 -1.72474335 -1.05522217  0.        ]",[-4.95735259 -0.46738013],-2.0384,-0.236692574204,"[[-11.30666213   2.9399028    0.17916039   0.12186381]
 [-60.37311939   5.51590908   0.           0.        ]]",[-3.30378199 -1.45114028]
24,[-0.32288364 -0.33300722],"[ 1.2109594  -0.50457972  0.11495408 -0.42893686  1.56465539  1.04702614
 -0.1523912  -0.15149394 -1.62160064 -0.92867003  0.        ]",[-1.86024954  0.43806812],-2.25692,-0.217346632396,"[[-12.54186305   3.02205102   0.17916039   0.12186381]
 [-63.13773558   1.639745     0.           0.        ]]",[-2.73148799 -0.64879966]
