timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.30904016 -0.2701661 ],"[ 1.2122723   2.47813729  0.03075926 -0.66950203  0.37666856  0.8152813
  1.50676579 -0.36445324  1.00555556 -0.82759365  0.        ]",[ 2.56648532  4.02063453],-2.60232,-0.194072271238,"[[-0.03841313  0.04600714  0.04257246  0.09526919]
 [-0.00179647 -0.00432689  0.          0.        ]]",[ 1.78573394  4.02245331]
1,[-0.30904016 -0.2701661 ],"[ 1.21328306  2.47421665  0.08962476 -0.52593018  0.37666829  0.81528042
  1.61386902  0.15812412  1.00306602 -0.71788432  0.        ]",[ 0.08810729  3.55679043],-2.49976,-0.187676069719,"[[  1.22641152e-03   8.56338599e-02   4.25724610e-02   9.52691927e-02]
 [  3.95259274e+00   3.95381238e+00   0.00000000e+00   0.00000000e+00]]",[ 1.27987599  3.4616704 ]
2,[-0.30904016 -0.2701661 ],"[ 1.20855419  2.44870437  0.21091244 -0.10210615  0.37666801  0.81527954
  1.62114912  0.67054279  0.97050335 -0.46039353  0.        ]",[ 0.90899319  3.16573673],-2.36136,-0.171931912645,"[[ 0.0829762   0.20365143  0.04257246  0.09526919]
 [ 4.22151425  7.8350086   0.          0.        ]]",[ 0.59182811  2.85152483]
3,[-0.30904016 -0.2701661 ],"[ 1.18516383  2.3621546   0.38673675  0.57256393  0.37666773  0.81527867
  1.7162497   1.17264883  0.84888301 -0.08834388  0.        ]",[ 1.14232279  1.87606871],-2.0853,-0.146670833665,"[[  0.20263525   0.39850931   0.04257246   0.09526919]
 [  7.73279556  11.63810179   0.           0.        ]]",[-0.32301199  2.12799835]
4,[-0.30904016 -0.2701661 ],"[ 1.10722646  2.15665878  0.65999553  1.41463495  0.37666745  0.81527779
  1.81924588  1.66478605  0.53183678  0.36524038  0.        ]",[-2.10955887  1.33591694],-1.74283,-0.110377001635,"[[  0.39544358   0.66867182   0.04257246   0.09526919]
 [ 11.53561339  15.36570666   0.           0.        ]]",[-1.43610573  1.09652567]
5,[-0.30904016 -0.2701661 ],"[ 0.98538961  1.77408794  0.90700673  2.24364947  0.37666717  0.81527691
  1.70592088  2.14752042  0.05177712  0.62872455  0.        ]",[-2.40301366  0.79546897],-1.60724,-0.0795033626987,"[[  0.58417743   1.01267215   0.04257246   0.09526919]
 [  7.35179437  19.02212428   0.           0.        ]]",[-2.08701992  0.03152633]
6,[-0.30904016 -0.2701661 ],"[ 0.89886215  1.20363841  1.03337929  2.75397485  0.3766669   0.81527604
  1.59485097  2.51375115 -0.39061327  0.56704905  0.        ]",[-2.71971169 -1.19436118],-1.39764,-0.0664824646722,"[[  0.69007109   1.42094769   0.04257246   0.09526919]
 [  3.25120418  21.7961499    0.           0.        ]]",[-2.33293819 -0.7996577 ]
7,[-0.30904016 -0.2701661 ],"[ 0.87693244  0.62021735  1.0613811   2.6888218   0.37666662  0.81527516
  1.48597971  1.93409157 -0.64812559  0.3151706   0.        ]",[-1.97591258 -0.14734355],-1.49767,-0.0661564792539,"[[  0.71477118   1.81282012   0.04257246   0.09526919]
 [ -0.76823619  17.40567338   0.           0.        ]]",[-2.51219749 -0.60782111]
8,[-0.30904016 -0.2701661 ],"[ 0.92480515  0.15665342  0.99833711  2.19916146  0.37666634  0.81527428
  1.37920064  1.81160483 -0.72676465  0.03829971  0.        ]",[-1.94827008 -0.9727355 ],-1.48985,-0.0676477829508,"[[  0.65985518   2.15162609   0.04257246   0.09526919]
 [ -4.710454    16.47795712   0.           0.        ]]",[-2.5422821 -0.671803 ]
9,[-0.30904016 -0.2701661 ],"[ 1.02691472 -0.16527565  0.83468388  1.50919126  0.37666606  0.81527341
  1.27450518  1.26001642 -0.70331683 -0.19968751  0.        ]",[-2.74479662 -0.67147375],-1.54927,-0.069413995587,"[[  0.52686614   2.43926752   0.04257246   0.09526919]
 [ -8.57576226  12.3000579    0.           0.        ]]",[-2.5432539  -0.42223704]
10,[-0.30904016 -0.2701661 ],"[ 1.14466054 -0.34695832  0.55127906  0.85779375  0.37666579  0.81527253
  1.17186252  0.87680449 -0.64116159 -0.37184952  0.        ]",[-1.65626388 -0.46033338],-1.58384,-0.0722684989746,"[[  0.31732996   2.6561466    0.04257246   0.09526919]
 [-12.36529525   9.39748906   0.           0.        ]]",[-2.48098087 -0.24740565]
11,[-0.30904016 -0.2701661 ],"[ 1.21253236 -0.44521102  0.1364368   0.29764209  0.37666551  0.81527165
  1.07124647  0.61153688 -0.58348933 -0.50539364  0.        ]",[-1.82019653  0.18800442],-1.61866,-0.0778017506098,"[[  0.03275318   2.82393735   0.04257246   0.09526919]
 [-16.08001784   7.3882671    0.           0.        ]]",[-2.35669518  0.00955534]
12,[-0.30904016 -0.2701661 ],"[ 1.14116296 -0.50015317 -0.38703479 -0.24405071  0.37666523  0.81527077
  0.97262404  0.69044474 -0.55931671 -0.63064356  0.        ]",[-1.67095177 -0.07992306],-1.68496,-0.0878816463336,"[[ -0.32537981   2.97769932   0.04257246   0.09526919]
 [-19.72114507   7.9859465    0.           0.        ]]",[-2.21711063 -0.0973683 ]
13,[-0.30904016 -0.2701661 ],"[ 0.83928001 -0.51415196 -0.93078412 -0.50933653  0.37666495  0.8152699
  0.87594756 -0.31351739 -0.54539253 -0.68461463  0.        ]",[-2.73926643  0.84845003],-1.7121,-0.0923969866564,"[[ -0.75561527   3.05136811   0.04257246   0.09526919]
 [-23.29043562   0.38160363   0.           0.        ]]",[-1.97725487  0.93072987]
14,[-0.30904016 -0.2701661 ],"[ 0.26387126 -0.5127366  -1.32483091 -0.47345973  0.37666467  0.81526902
  0.78119474 -0.47987956 -0.48711951 -0.69443767  0.        ]",[-2.15854061  1.18619956],-1.74242,-0.0900347787848,"[[ -1.25652358   3.04144297   0.04257246   0.09526919]
 [-26.78871025  -0.87848065   0.           0.        ]]",[-1.99136066  1.05608821]
15,[-0.30904016 -0.2701661 ],"[-0.50876326 -0.51008165 -1.34920819 -0.4143736   0.3766644   0.81526814
  0.68831992 -0.45465702 -0.43367543 -0.75200515  0.        ]",[-1.77618015  1.00838342],-1.71131,-0.0937852557473,"[[ -1.82670152   3.02507493   0.04257246   0.09526919]
 [-30.21765317  -0.6874397    0.           0.        ]]",[-2.11228514  0.85216439]
16,[-0.30904016 -0.2701661 ],"[-1.23220564 -0.50814395 -0.8425131  -0.37606967  0.37666412  0.81526727
  0.59728387 -0.41502226 -0.42527458 -0.84632599  0.        ]",[-2.32241404  0.95051868],-1.70526,-0.10393329401,"[[ -2.46477716   3.0144475    0.04257246   0.09526919]
 [-33.57871235  -0.38723577   0.           0.        ]]",[-2.25042772  0.8089627 ]
17,[-0.30904016 -0.2701661 ],"[-1.53458268 -0.50704288  0.12910953 -0.35568503  0.37666384  0.81526639
  0.50804979 -0.3897315  -0.4784846  -0.92988432  0.        ]",[-2.57957714  0.65187054],-1.78377,-0.115199076245,"[[ -3.16940651   3.008786     0.04257246   0.09526919]
 [-36.87324456  -0.19567779   0.           0.        ]]",[-2.40277004  0.64615583]
18,[-0.30904016 -0.2701661 ],"[-1.12061411 -0.50642509  1.15094193 -0.34462686  0.37666356  0.81526551
  0.42058205 -0.3788865  -0.57441178 -0.94741913  0.        ]",[-1.76624525  0.00508444],-1.85073,-0.12154602255,"[[ -3.93927222   3.00571303   0.04257246   0.09526919]
 [-40.10256504  -0.11353651   0.           0.        ]]",[-2.53015351  0.38806838]
19,[-0.30904016 -0.2701661 ],"[-0.07756629 -0.50594047  1.57044143 -0.33612791  0.37666328  0.81526464
  0.33484578 -0.37847875 -0.65759677 -0.87098882  0.        ]",[-3.19529793  0.61912309],-1.64872,-0.118575363575,"[[ -4.77308296e+00   3.00335038e+00   4.25724610e-02   9.52691927e-02]
 [ -4.32679604e+01  -1.10450177e-01   0.00000000e+00   0.00000000e+00]]",[-2.49155569  0.23942   ]
20,[-0.30904016 -0.2701661 ],"[ 0.96258188 -0.50572393  0.943114   -0.33238136  0.37666301  0.81526376
  0.25080684 -0.36603696 -0.66074955 -0.73794121  0.        ]",[-3.08333423  2.04637481],-1.59014,-0.105703939548,"[[ -5.66957286e+00   3.00230866e+00   4.25724610e-02   9.52691927e-02]
 [ -4.63706910e+01  -1.62143550e-02   0.00000000e+00   0.00000000e+00]]",[-2.18988681  0.4560886 ]
21,[-0.30904016 -0.2701661 ],"[ 1.13261378 -0.50579197 -0.41359778 -0.33356454  0.37666273  0.81526288
  0.16843142 -0.35981313 -0.5661644  -0.65116119  0.        ]",[-2.51755424  0.71175722],-1.66678,-0.0903942288822,"[[ -6.62750115e+00   3.00263774e+00   4.25724610e-02   9.52691927e-02]
 [ -4.94120042e+01   3.09248160e-02   0.00000000e+00   0.00000000e+00]]",[-1.88449502  0.98583156]
22,[-0.30904016 -0.2701661 ],"[ 0.12329605 -0.50585    -1.365464   -0.33457692  0.37666245  0.81526201
  0.08768665 -0.3633886  -0.44602367 -0.69851422  0.        ]",[-1.92909658  0.29656856],-1.74763,-0.0884544940442,"[[ -7.64565168e+00   3.00291932e+00   4.25724610e-02   9.52691927e-02]
 [ -5.23931134e+01   3.84112624e-03   0.00000000e+00   0.00000000e+00]]",[-1.96285987  0.94778556]
23,[-0.30904016 -0.2701661 ],"[-1.21023821 -0.50575989 -0.87131727 -0.33302326  0.37666217  0.81526113
  0.0085404  -0.36809232 -0.41914162 -0.85243154  0.        ]",[-1.56960982  1.68762955],-1.73176,-0.104405897763,"[[ -8.72283225e+00   3.00248736e+00   4.25724610e-02   9.52691927e-02]
 [ -5.53152054e+01  -3.17882385e-02   0.00000000e+00   0.00000000e+00]]",[-2.19548821  0.77734619]
24,[-0.30904016 -0.2701661 ],"[-1.40823391 -0.50579428  0.7111875  -0.33362503  0.37666189  0.81526025
 -0.06903899 -0.36024912 -0.52937459 -0.95386383  0.        ]",[-2.47863346  0.909562  ],-1.84236,-0.12001876182,"[[ -9.85787422e+00   3.00265476e+00   4.25724610e-02   9.52691927e-02]
 [ -5.81794481e+01   2.76164042e-02   0.00000000e+00   0.00000000e+00]]",[-2.42461514  0.49102324]
25,[-0.30904016 -0.2701661 ],"[-0.08666991 -0.50588977  1.57100527 -0.33528788  0.37666162  0.81525938
 -0.14508268 -0.3615173  -0.65738921 -0.8718397   0.        ]",[-2.52678633 -0.31092458],-1.71372,-0.118647778681,"[[ -1.10496322e+01   3.00311721e+00   4.25724610e-02   9.52691927e-02]
 [ -6.09869932e+01   1.80088099e-02   0.00000000e+00   0.00000000e+00]]",[-2.43186855  0.24368164]
26,[-0.30904016 -0.2701661 ],"[ 1.16371045 -0.50329333  0.48311546 -0.2920949   0.37666134  0.8152585
 -0.21962105 -0.52443719 -0.63663688 -0.68403943  0.        ]",[-0.89203634 -0.09239811],-1.6399,-0.0987159766063,"[[ -1.22969836e+01   2.99109691e+00   4.25724610e-02   9.52691927e-02]
 [ -6.37389619e+01  -1.21599473e+00   0.00000000e+00   0.00000000e+00]]",[-1.95234108  0.81774068]
27,[-0.30904016 -0.2701661 ],"[ 0.54869695 -0.49647442 -1.18421304 -0.19258795  0.37666106  0.81525762
 -0.28110251 -0.56996706 -0.45033233 -0.65304903  0.        ]",[-1.4703774   1.94091357],-1.72655,-0.0837349445375,"[[ -1.35945377e+01   2.96331812e+00   4.25724610e-02   9.52691927e-02]
 [ -6.60088684e+01  -1.56085410e+00   0.00000000e+00   0.00000000e+00]]",[-1.8550576   1.31180072]
28,[-0.30904016 -0.2701661 ],"[-1.15068072 -0.49875365 -0.94263364 -0.22400469  0.37666078  0.81525675
 -0.3529445  -0.04359939 -0.40241491 -0.86670868  0.        ]",[-1.46476239  0.89160087],-1.73872,-0.105472470383,"[[ -1.49413269e+01   2.97210258e+00   4.25724610e-02   9.52691927e-02]
 [ -6.86612871e+01   2.42599637e+00   0.00000000e+00   0.00000000e+00]]",[-2.14904523  0.57452852]
29,[-0.30904016 -0.2701661 ],"[-1.26913151 -0.50992197  0.96611282 -0.41119859  0.37666051  0.81525587
 -0.42337551 -0.23906652 -0.54176896 -0.9370156   0.        ]",[-0.16532109 -0.15864286],-1.91499,-0.118783922338,"[[ -1.63406422e+01   3.02419524e+00   4.25724610e-02   9.52691927e-02]
 [ -7.12616134e+01   9.45475331e-01   0.00000000e+00   0.00000000e+00]]",[-2.41167545  0.2889775 ]
30,[-0.30904016 -0.2701661 ],"[ 0.47308022 -0.50997976  1.40564135 -0.41239454  0.37666023  0.81525499
 -0.40289553 -0.42793972 -0.65708349 -0.82163228  0.        ]",[-1.82702464 -0.03977887],-1.66858,-0.11361237246,"[[ -1.77582885e+01   3.02452696e+00   4.25724610e-02   9.52691927e-02]
 [ -7.05055036e+01  -4.85101928e-01   0.00000000e+00   0.00000000e+00]]",[-2.24911499  0.35847324]
