timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
26,[-0.30736452 -0.25862965],"[-1.07596916 -0.48907518  1.19896652 -0.05293847  0.81814287 -1.62625093
 -0.7142358   0.30455932 -1.00816967  1.45601309  0.        ]",[-3.66063013 -0.75751307],-1.84494,-0.196308889204,"[[-22.83234242   2.92669438   0.09305898  -0.1867129 ]
 [-80.79813667   5.06214652   0.           0.        ]]",[-3.19765615 -0.44763786]
27,[-0.30736452 -0.25862965],"[ 0.92488865 -0.50777034  1.0032558  -0.30112911  0.8181419  -1.62624673
 -0.7786895  -0.10364786 -1.03922478  1.69987986  0.        ]",[-3.04785543 -0.63153817],-1.96037,-0.222748086025,"[[-24.47198798   2.99678289   0.09305898  -0.1867129 ]
 [-83.15846739   1.95733979   0.           0.        ]]",[-3.10579109 -0.46408522]
28,[-0.30736452 -0.25862965],"[ 0.55254821 -0.51025215 -1.17888125 -0.34401907  0.81814093 -1.62624253
 -0.84185667 -0.45196016 -0.85895136  1.77029314  0.        ]",[-3.38873529  0.86922878],-1.95671,-0.219256410622,"[[-26.1583671    3.00881294   0.09305898  -0.1867129 ]
 [-85.47168944  -0.6919096    0.           0.        ]]",[-2.80163026  0.59093785]
29,[-0.30736452 -0.25862965],"[-1.43417487 -0.50893962 -0.46484013 -0.32087997  0.81813996 -1.62623834
 -0.90376684 -0.37399666 -0.81301423  1.54532431  0.        ]",[-2.82378708  0.7436584 ],-1.98537,-0.192824233168,"[[-27.89054824   3.00232537   0.09305898  -0.1867129 ]
 [-87.7388847   -0.09892568   0.           0.        ]]",[-2.95080256  0.39088899]
30,[-0.30736452 -0.25862965],"[-0.40265421 -0.50882417  1.55382259 -0.31890364  0.818139   -1.62623414
 -0.96445261 -0.35945894 -1.01560659  1.53966678  0.        ]",[-3.52121627 -1.77741406],-1.8588,-0.20508688836,"[[ -2.96676236e+01   3.00177105e+00   9.30589792e-02  -1.86712904e-01]
 [ -8.99612480e+01   1.16452545e-02   0.00000000e+00   0.00000000e+00]]",[-3.38169718 -0.38295805]
31,[-0.30736452 -0.25862965],"[ 1.21046175 -0.4994501  -0.01657473 -0.17834435  0.81813803 -1.62622994
 -1.0239347  -0.88081289 -0.9660613   1.81246586  0.        ]",[-3.04564625 -0.07184326],-2.03432,-0.229716966043,"[[-31.48870502   2.96222067   0.09305898  -0.1867129 ]
 [-92.13953872  -3.95374895   0.           0.        ]]",[-3.02315426  0.26084712]
32,[-0.30736452 -0.25862965],"[-0.65203646 -0.47302327 -1.29574589  0.10692082  0.81813706 -1.62622574
 -1.08222126 -0.90901288 -0.70478565  1.6018194   0.        ]",[-2.79974058 -0.3430631 ],-1.87568,-0.193449267734,"[[ -3.33529127e+01   2.88099921e+00   9.30589792e-02  -1.86712904e-01]
 [ -9.42740553e+01  -4.16824520e+00   0.00000000e+00   0.00000000e+00]]",[-2.9120059   0.83211005]
33,[-0.30736452 -0.25862965],"[-1.20934973 -0.4294081   1.05069436  0.43700253  0.81813609 -1.62622154
 -1.13934027 -1.07833139 -1.08145376  1.36877877  0.        ]",[-4.88756019  0.14260226],-1.63591,-0.193625631798,"[[ -3.52593825e+01   2.78471994e+00   9.30589792e-02  -1.86712904e-01]
 [ -9.63658237e+01  -5.45608348e+00   0.00000000e+00   0.00000000e+00]]",[-3.53003168  0.26392722]
34,[-0.30736452 -0.25862965],"[ 1.05121548 -0.36874133  0.79309039  0.77563454  0.81813513 -1.62621734
 -1.19531146 -0.99205004 -1.076522    2.01480704  0.        ]",[-3.4968496  -0.08817505],-2.07485,-0.257414493884,"[[ -3.72072651e+01   2.68219018e+00   9.30589792e-02  -1.86712904e-01]
 [ -9.84155667e+01  -4.79984365e+00   0.00000000e+00   0.00000000e+00]]",[-3.34476709  0.07553783]
35,[-0.30736452 -0.25862965],"[-0.05818522 -0.29702974 -1.39016548  1.08596744  0.81813416 -1.62621314
 -1.25016408 -1.02820517 -0.48487101  1.61835467  0.        ]",[-3.52624378  1.23405565],-1.73206,-0.187549084407,"[[ -3.91957322e+01   2.58344169e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.00424356e+02  -5.07484867e+00   0.00000000e+00   0.00000000e+00]]",[-2.94158173  1.1658659 ]
36,[-0.30736452 -0.25862965],"[-1.43443668 -0.24651687  0.64705108  1.26859131  0.81813319 -1.62620894
 -1.30394534 -0.49769265 -1.16293361  1.16212518  0.        ]",[-3.51751337  0.32299586],-1.62023,-0.182463806774,"[[ -4.12239775e+01   2.52243500e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.02393921e+02  -1.03980727e+00   0.00000000e+00   0.00000000e+00]]",[-3.29315233  0.32504004]
37,[-0.30736452 -0.25862965],"[ 0.89883927 -0.23952937  1.03837915  1.29205505  0.81813222 -1.62620474
 -1.3566975  -0.33040108 -1.15690663  2.12728506  0.        ]",[-3.88981432  0.65734975],-2.11702,-0.274001720609,"[[ -4.32912381e+01   2.51440753e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.04325810e+02   2.32599171e-01   0.00000000e+00   0.00000000e+00]]",[-3.35203886 -0.27762431]
38,[-0.30736452 -0.25862965],"[ 0.05392702 -0.26561092 -1.37613274  1.20235594  0.81813126 -1.62620054
 -1.40843239  0.00755451 -0.45637769  1.64488257  0.        ]",[-1.80069224  0.09897126],-1.86785,-0.189916205145,"[[ -4.53967616e+01   2.54484952e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.06220456e+02   2.80306508e+00   0.00000000e+00   0.00000000e+00]]",[-2.70821285  0.79949856]
39,[-0.30736452 -0.25862965],"[-1.41698339 -0.31301091  0.69173263  1.02273855  0.81813029 -1.62619634
 -1.45916175  0.04826387 -1.12072031  1.21393994  0.        ]",[-4.63852863 -0.59596426],-1.4794,-0.183005149595,"[[ -4.75398109e+01   2.60401487e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.08078291e+02   3.11269759e+00   0.00000000e+00   0.00000000e+00]]",[-3.12340355  0.06255984]
40,[-0.30736452 -0.25862965],"[ 1.01443236 -0.34088776  0.86273911  0.90487036  0.81812932 -1.62619214
 -1.50887242 -0.27342739 -1.09578671  2.04235127  0.        ]",[-2.83043426  0.44751411],-2.20677,-0.261448694406,"[[ -4.97196447e+01   2.64171829e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.09898832e+02   6.65938916e-01   0.00000000e+00   0.00000000e+00]]",[-3.19365978 -0.29392129]
41,[-0.30736452 -0.25862965],"[-0.29616513 -0.36222332 -1.38694044  0.80703213  0.81812835 -1.62618795
 -1.55759172 -0.04546709 -0.55323268  1.58001955  0.        ]",[-3.64675519  1.05626235],-1.70388,-0.185152885601,"[[ -5.19355221e+01   2.67243223e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.11683081e+02   2.39978466e+00   0.00000000e+00   0.00000000e+00]]",[-2.68356419  0.71012878]
42,[-0.30736452 -0.25862965],"[-1.13721983 -0.41579087  1.13596988  0.52184371  0.81812738 -1.62618375
 -1.60537323  0.46585399 -1.11754891  1.3747912   0.        ]",[-3.07615821 -0.00811037],-1.79181,-0.197147562075,"[[ -5.41867392e+01   2.75944208e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.13433000e+02   6.28884820e+00   0.00000000e+00   0.00000000e+00]]",[-3.11214828 -0.3888638 ]
43,[-0.30736452 -0.25862965],"[ 1.21013008 -0.4739619   0.20434227  0.0983503   0.81812642 -1.62617955
 -1.65221642  0.44291901 -0.97844016  1.87569824  0.        ]",[-2.00799765 -0.68158075],-2.13674,-0.237070437926,"[[ -5.64726132e+01   2.88345855e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.15148571e+02   6.11440989e+00   0.00000000e+00   0.00000000e+00]]",[-2.93930578 -0.31894225]
44,[-0.30736452 -0.25862965],"[-1.01653672 -0.50329913 -1.07031317 -0.23193366  0.81812545 -1.62617535
 -1.69811053  0.07059921 -0.77349725  1.59943265  0.        ]",[ -1.23214684e+00  -1.21473390e-03],-2.04717,-0.196501282268,"[[ -5.87924505e+01   2.97732570e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.16829399e+02   3.28258372e+00   0.00000000e+00   0.00000000e+00]]",[-2.74415731  0.38290554]
45,[-0.30736452 -0.25862965],"[-0.31836425 -0.51327705  1.56726569 -0.40240765  0.81812448 -1.62617115
 -1.7430787  -0.2739766  -0.99963503  1.54673143  0.        ]",[-3.07206805  0.45811444],-1.97138,-0.204680049006,"[[ -6.11455633e+01   3.02515558e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.18476333e+02   6.61775433e-01   0.00000000e+00   0.00000000e+00]]",[-3.28538942 -0.41606236]
46,[-0.30736452 -0.25862965],"[ 0.89147302 -0.5130437  -0.86501533 -0.39762919  0.81812351 -1.62616695
 -1.78714498 -0.41705753 -0.90723151  1.77468267  0.        ]",[-2.12294077  0.55568225],-2.13259,-0.22236431556,"[[ -6.35312833e+01   3.02381914e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.20090253e+02  -4.26484772e-01   0.00000000e+00   0.00000000e+00]]",[-2.83119512  0.35947239]
47,[-0.30736452 -0.25862965],"[-1.53372076 -0.51143339  0.05508131 -0.36598974  0.81812255 -1.62616275
 -1.83033572 -0.41311765 -0.8464837   1.52099344  0.        ]",[-3.23153429  0.98839053],-1.96775,-0.192195228464,"[[ -6.59489598e+01   3.01496424e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.21672126e+02  -3.96521086e-01   0.00000000e+00   0.00000000e+00]]",[-3.01023769  0.14667964]
48,[-0.30736452 -0.25862965],"[ 0.87569782 -0.51030999  1.06784186 -0.34518332  0.81812158 -1.62615855
 -1.87267117 -0.38761166 -1.03649378  1.68180278  0.        ]",[-3.36691336 -1.09900828],-1.8316,-0.2207517558,"[[ -6.83979596e+01   3.00913579e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.23222692e+02  -2.02528030e-01   0.00000000e+00   0.00000000e+00]]",[-3.10349226 -0.38374233]
49,[-0.30736452 -0.25862965],"[-0.42199551 -0.50025846 -1.36699955 -0.18927989  0.81812061 -1.62615435
 -1.91416387 -0.90897857 -0.76508637  1.67708229  0.        ]",[-2.52667221 -0.76142868],-1.94293,-0.204478753032,"[[ -7.08776626e+01   2.96530373e+00   9.30589792e-02  -1.86712904e-01]
 [ -1.24742411e+02  -4.16798820e+00   0.00000000e+00   0.00000000e+00]]",[-2.87762833  0.67036629]
