timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.01841154  0.08456751],"[ 1.08300519  1.22208286 -0.04883738 -0.07156599  1.12566986  1.71612684
  0.59874286 -0.08683779  0.26037886 -1.37859294  0.        ]",[ 0.75708747 -0.11137291],-1.41425,-0.221878283567,"[[-0.08209796  0.07010088  0.12943433  0.19734827]
 [-0.00124417  0.00494212  0.          0.        ]]",[-0.29050815  0.29756737]
1,[-0.01841154  0.08456751],"[ 1.08576381  1.22241507 -0.00313136 -0.07892589  1.12564008  1.71604783
  0.83282953 -0.14432257  0.26164258 -1.338692    0.        ]",[-0.85816499 -0.98231307],-1.38125,-0.216536991556,"[[-0.05207167  0.06576245  0.12943433  0.19734827]
 [ 2.9939     -0.43730748  0.          0.        ]]",[-0.2901606  0.2964173]
2,[-0.01841154  0.08456751],"[ 1.0871141   1.22487455  0.03534293 -0.15991444  1.1256103   1.71596883
  0.56296843 -0.64860807  0.26231326 -1.33822764  0.        ]",[-2.33329297  0.59122168],-1.39847,-0.216519268404,"[[-0.02683372  0.01809145  0.12943433  0.19734827]
 [-0.45861295 -4.31686665  0.          0.        ]]",[-0.28398594  0.26785162]
3,[-0.01841154  0.08456751],"[ 1.08362937  1.22384082 -0.03897827 -0.26528397  1.12558052  1.71588984
  0.25440208 -0.33299188  0.25574739 -1.45479261  0.        ]",[ 1.17086554  1.39076358],-1.45263,-0.232055255741,"[[-0.07561494 -0.04388501  0.12943433  0.19734827]
 [-4.40636267 -1.8888759   0.          0.        ]]",[-0.28430286  0.27083582]
4,[-0.01841154  0.08456751],"[ 1.07706666  1.22392837 -0.11120331 -0.2613562   1.12555074  1.71581086
  0.57028661  0.18637132  0.24823477 -1.52096992  0.        ]",[ 0.99703035  1.23462879],-1.47671,-0.240777356694,"[[-0.12319281 -0.04157523  0.12943433  0.19734827]
 [-0.36487523  2.10654237  0.          0.        ]]",[-0.28939274  0.29535279]
5,[-0.01841154  0.08456751],"[ 1.08182016  1.2239804  -0.06215576 -0.12291727  1.12552096  1.7157319
  0.87900016  0.69545239  0.25901722 -1.41373971  0.        ]",[-0.19056231 -1.45286898],-1.39803,-0.226629137379,"[[-0.09086055  0.03984959  0.12943433  0.19734827]
 [ 3.58495665  6.02289257  0.          0.        ]]",[-0.29759631  0.32655847]
6,[-0.01841154  0.08456751],"[ 1.08698232  1.21604704  0.03445398  0.01188501  1.12549119  1.71565294
  0.81464331  0.16527425  0.25935352 -1.26267316  0.        ]",[-1.89732374  0.76043301],-1.39919,-0.206166257604,"[[-0.02742035  0.1193864   0.12943433  0.19734827]
 [ 2.76179673  1.9443793   0.          0.        ]]",[-0.29478967  0.31404015]
7,[-0.01841154  0.08456751],"[ 1.08736798  1.20287057  0.05731372  0.12736627  1.12546142  1.71557399
  0.50106957  0.55187461  0.25171436 -1.189893    0.        ]",[ 0.28542576  1.56213288],-1.40566,-0.195936551894,"[[-0.0124346   0.18811368  0.12943433  0.19734827]
 [-1.24986254  4.91843058  0.          0.        ]]",[-0.30054653  0.33211467]
8,[-0.01841154  0.08456751],"[ 1.08698415  1.15940189  0.03681802  0.35273947  1.12543165  1.71549506
  0.59113878  1.05385998  0.23116572 -1.10859003  0.        ]",[-0.63683136  1.38179879],-1.38197,-0.183785225572,"[[-0.02586953  0.32522869  0.12943433  0.19734827]
 [-0.09743951  8.78020361  0.          0.        ]]",[-0.30819193  0.35458869]
9,[-0.01841154  0.08456751],"[ 1.08546944  1.04789528 -0.00468018  0.68199525  1.12540189  1.71541614
  0.39426388  1.54604777  0.18056949 -0.99762321  0.        ]",[ 0.30105778  0.4920633 ],-1.33614,-0.165755927319,"[[ -0.05308876   0.5388259    0.12943433   0.19734827]
 [ -2.61607898  12.56688346   0.           0.        ]]",[-0.31424457  0.37153247]
