timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
24,[-0.33588028 -0.37431091],"[ 1.16687358 -0.49927107  0.44647603 -0.37443439 -1.5580159   1.55446326
  0.19460484 -0.37273539  1.01893996 -1.46107726  0.        ]",[-1.5285916   2.18091629],-2.7568,-0.236695942691,"[[ -6.02988384e+00   3.00400062e+00  -1.79136460e-01   1.80415235e-01]
 [ -5.08643023e+01  -1.31200173e-04   0.00000000e+00   0.00000000e+00]]",[-2.33228374  2.85043001]
25,[-0.33588028 -0.37431091],"[ 0.79993377 -0.4992704  -0.98278719 -0.37442768 -1.55801333  1.5544607
  0.11619217 -0.37272531  1.14469502 -1.42070032  0.        ]",[-2.07827505  3.2815113 ],-2.91864,-0.245818768423,"[[ -7.07679185e+00   3.00399884e+00  -1.79136460e-01   1.80415235e-01]
 [ -5.38166593e+01  -5.74172049e-05   0.00000000e+00   0.00000000e+00]]",[-2.6150198   3.01270342]
26,[-0.33588028 -0.37431091],"[-0.60779542 -0.49926993 -1.32952708 -0.3744245  -1.55801076  1.55445814
  0.03933179 -0.3727212   1.23903425 -1.53765948  0.        ]",[-3.15136756  1.7258527 ],-3.12432,-0.264184099055,"[[ -8.18216058e+00   3.00399803e+00  -1.79136460e-01   1.80415235e-01]
 [ -5.67105702e+01  -2.82505926e-05   0.00000000e+00   0.00000000e+00]]",[-2.74338531  2.61754084]
27,[-0.33588028 -0.37431091],"[-1.53539756 -0.49926954 -0.04373701 -0.37442271 -1.55800818  1.55445558
 -0.03600703 -0.37271947  1.18677827 -1.69486987  0.        ]",[-2.96657326  1.47792454],-2.98382,-0.271565257669,"[[ -9.34483273e+00   3.00399760e+00  -1.79136460e-01   1.80415235e-01]
 [ -5.95471919e+01  -1.68885750e-05   0.00000000e+00   0.00000000e+00]]",[-2.74275398  1.96937358]
28,[-0.33588028 -0.37431091],"[-0.74020133 -0.49926918  1.42193367 -0.37442145 -1.55800561  1.55445302
 -0.1098544  -0.37271869  1.03753914 -1.69600138  0.        ]",[-2.36070326  1.65164603],-2.79794,-0.258064670985,"[[ -1.05636739e+01   3.00399731e+00  -1.79136460e-01   1.80415235e-01]
 [ -6.23276586e+01  -1.25849704e-05   0.00000000e+00   0.00000000e+00]]",[-2.69605398  1.95537758]
29,[-0.33588028 -0.37431091],"[ 0.8614054  -0.49926883  1.06264974 -0.37442038 -1.55800304  1.55445046
 -0.18223986 -0.37271828  0.98716111 -1.52303409  0.        ]",[-1.06007435  1.58866919],-2.758,-0.238840525517,"[[ -1.18375721e+01   3.00399708e+00  -1.79136460e-01   1.80415235e-01]
 [ -6.50530819e+01  -1.10581106e-05   0.00000000e+00   0.00000000e+00]]",[-2.38547802  2.64083147]
30,[-0.33588028 -0.37431091],"[ 0.97127113 -0.49926849 -0.76173457 -0.37441939 -1.55800046  1.5544479
 -0.25319233 -0.37271802  1.11969406 -1.41591644  0.        ]",[-2.03178719  3.19669311],-2.86747,-0.242950605083,"[[ -1.31654375e+01   3.00399686e+00  -1.79136460e-01   1.80415235e-01]
 [ -6.77245516e+01  -1.06108901e-05   0.00000000e+00   0.00000000e+00]]",[-2.60398006  3.03713226]
31,[-0.33588028 -0.37431091],"[-0.71149573 -0.49926814 -1.28632142 -0.37441841 -1.55799789  1.55444534
 -0.32274018 -0.37271781  1.24078407 -1.54990178  0.        ]",[-2.84804134  2.55627683],-3.05508,-0.265297255125,"[[ -1.45462016e+01   3.00399665e+00  -1.79136460e-01   1.80415235e-01]
 [ -7.03431356e+01  -1.05739173e-05   0.00000000e+00   0.00000000e+00]]",[-2.76178598  2.51454639]
32,[-0.33588028 -0.37431091],"[-1.48965029 -0.4992678   0.4716259  -0.37441742 -1.55799532  1.55444279
 -0.39091122 -0.37271762  1.14561632 -1.71773536  0.        ]",[-3.00787262  1.79909821],-2.88905,-0.269638951477,"[[ -1.59788173e+01   3.00399644e+00  -1.79136460e-01   1.80415235e-01]
 [ -7.29098809e+01  -1.06845443e-05   0.00000000e+00   0.00000000e+00]]",[-2.7939465   1.91389918]
33,[-0.33588028 -0.37431091],"[ 0.0864326  -0.49926745  1.53324743 -0.37441643 -1.55799275  1.55444023
 -0.45773268 -0.37271744  0.98910879 -1.62242129  0.        ]",[-2.19368861  0.85114422],-2.73469,-0.247451858479,"[[ -1.74622581e+01   3.00399622e+00  -1.79136460e-01   1.80415235e-01]
 [ -7.54258139e+01  -1.08404393e-05   0.00000000e+00   0.00000000e+00]]",[-2.55254626  2.23992038]
34,[-0.33588028 -0.37431091],"[ 1.19613534 -0.4992341  -0.14102834 -0.37383646 -1.55799017  1.55443767
 -0.52323127 -0.37417792  1.06193835 -1.42700295  0.        ]",[-1.17594309  2.44409868],-2.85105,-0.238112136415,"[[ -1.89955178e+01   3.00383814e+00  -1.79136460e-01   1.80415235e-01]
 [ -7.78919400e+01  -1.09192369e-02   0.00000000e+00   0.00000000e+00]]",[-2.47587252  2.98166084]
35,[-0.33588028 -0.37431091],"[-0.37989813 -0.49922579 -1.39039159 -0.37369576 -1.5579876   1.55443511
 -0.58743317 -0.37233197  1.23275147 -1.51256687  0.        ]",[-2.82760837  2.24983416],-3.05977,-0.261646678014,"[[ -2.05776102e+01   3.00379983e+00  -1.79136460e-01   1.80415235e-01]
 [ -8.03092450e+01   2.86471983e-03   0.00000000e+00   0.00000000e+00]]",[-2.8207972   2.59176779]
36,[-0.33588028 -0.37431091],"[-1.50770676 -0.49924072  0.39327104 -0.37396259 -1.55798503  1.55443255
 -0.65036407 -0.37223551  1.15237052 -1.71542648  0.        ]",[-2.14774709  2.02951647],-2.89877,-0.27006825237,"[[ -2.22075686e+01   3.00387264e+00  -1.79136460e-01   1.80415235e-01]
 [ -8.26786971e+01   3.58354000e-03   0.00000000e+00   0.00000000e+00]]",[-2.81430244  1.87665117]
37,[-0.33588028 -0.37431091],"[ 0.27136449 -0.49925269  1.48167493 -0.37417772 -1.55798245  1.55442999
 -0.71204911 -0.37241438  0.98400188 -1.60187735  0.        ]",[-2.47756749  2.44314678],-2.56714,-0.245236504313,"[[ -2.38844454e+01   3.00393136e+00  -1.79136460e-01   1.80415235e-01]
 [ -8.50012425e+01   2.24622070e-03   0.00000000e+00   0.00000000e+00]]",[-2.54220343  2.33096504]
38,[-0.33588028 -0.37431091],"[ 1.05877715 -0.49925935 -0.60313345 -0.37429957 -1.55797988  1.55442743
 -0.77251292 -0.37255908  1.10348007 -1.4158537   0.        ]",[-2.74257115  2.75104382],-2.79938,-0.241333547663,"[[ -2.56073118e+01   3.00396464e+00  -1.79136460e-01   1.80415235e-01]
 [ -8.72778096e+01   1.16410091e-03   0.00000000e+00   0.00000000e+00]]",[-2.67338133  2.93163633]
39,[-0.33588028 -0.37431091],"[-1.02039346 -0.49926249 -1.08642633 -0.37435974 -1.55797731  1.55442487
 -0.83177967 -0.37264133  1.24063068 -1.59016301  0.        ]",[-2.59407932  3.42680489],-2.94547,-0.26839279775,"[[ -2.73752574e+01   3.00398110e+00  -1.79136460e-01   1.80415235e-01]
 [ -8.95093087e+01   5.48340530e-04   0.00000000e+00   0.00000000e+00]]",[-2.75659752  2.26245904]
40,[-0.33588028 -0.37431091],"[-1.00526068 -0.49926376  1.24867323 -0.37438712 -1.55797474  1.55442232
 -0.88987306 -0.37268222  1.06344002 -1.71228124  0.        ]",[-3.67311621  2.58334472],-2.635,-0.261761260563,"[[ -2.91873897e+01   3.00398862e+00  -1.79136460e-01   1.80415235e-01]
 [ -9.16966320e+01   2.41433670e-04   0.00000000e+00   0.00000000e+00]]",[-2.809268    1.87947881]
41,[-0.33588028 -0.37431091],"[ 1.11614821 -0.49926413  0.61543065 -0.37439871 -1.55797216  1.55441976
 -0.9468163  -0.37270112  1.00860766 -1.47484328  0.        ]",[-1.75976367  2.04451062],-2.68649,-0.236846788609,"[[ -3.10428340e+01   3.00399184e+00  -1.79136460e-01   1.80415235e-01]
 [ -9.38406540e+01   9.88052132e-05   0.00000000e+00   0.00000000e+00]]",[-2.4888773   2.75908041]
42,[-0.33588028 -0.37431091],"[-0.10128758 -0.49926409 -1.40712799 -0.3744031  -1.55796959  1.5544172
 -1.00263215 -0.37270941  1.22036555 -1.48482604  0.        ]",[-1.92994632  2.22397409],-3.0606,-0.258301709858,"[[ -3.29407329e+01   3.00399309e+00  -1.79136460e-01   1.80415235e-01]
 [ -9.59422319e+01   3.53251228e-05   0.00000000e+00   0.00000000e+00]]",[-2.87755227  2.58884954]
43,[-0.33588028 -0.37431091],"[-1.46878798 -0.49926388  0.54520114 -0.37440434 -1.55796702  1.55441464
 -1.05734291 -0.37271288  1.1390325  -1.71959664  0.        ]",[-3.16396696  2.46577836],-2.77687,-0.269195459295,"[[ -3.48802459e+01   3.00399349e+00  -1.79136460e-01   1.80415235e-01]
 [ -9.80022061e+01   7.88499743e-06   0.00000000e+00   0.00000000e+00]]",[-2.85083866  1.79795635]
44,[-0.33588028 -0.37431091],"[ 0.75490272 -0.49926358  1.17792396 -0.37440422 -1.55796444  1.55441208
 -1.11097045 -0.37271423  0.98358644 -1.53933046  0.        ]",[-1.62767123  2.74631987],-2.56162,-0.239887491086,"[[ -3.68605492e+01   3.00399351e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.00021400e+02  -3.73054785e-06   0.00000000e+00   0.00000000e+00]]",[-2.54295492  2.49231625]
45,[-0.33588028 -0.37431091],"[ 0.35717037 -0.49926325 -1.2978273  -0.37440354 -1.55796187  1.55440952
 -1.1635362  -0.37271468  1.18991171 -1.44653431  0.        ]",[-3.93482528  1.80564972],-2.91643,-0.252338356819,"[[ -3.88808354e+01   3.00399338e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.02000621e+02  -8.56990596e-06   0.00000000e+00   0.00000000e+00]]",[-2.908741   2.6717205]
46,[-0.33588028 -0.37431091],"[-1.53297028 -0.49926291  0.22224471 -0.37440262 -1.5579593   1.55440696
 -1.21506118 -0.37271474  1.1665389  -1.70866633  0.        ]",[-2.76312109  1.76407872],-2.84891,-0.27081925644,"[[ -4.09403129e+01   3.00399319e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.03940661e+02  -1.05586651e-05   0.00000000e+00   0.00000000e+00]]",[-2.83857393  1.78644156]
47,[-0.33588028 -0.37431091],"[ 0.64205728 -0.49926256  1.27624703 -0.37440161 -1.55795673  1.55440441
 -1.26556596 -0.37271464  0.98161511 -1.55537295  0.        ]",[-1.54715705  3.25563251],-2.51845,-0.241064546798,"[[ -4.30382058e+01   3.00399297e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.05842295e+02  -1.13623851e-05   0.00000000e+00   0.00000000e+00]]",[-2.58636355  2.3931973 ]
48,[-0.33588028 -0.37431091],"[ 0.34476129 -0.49926222 -1.30323898 -0.37440056 -1.55795415  1.55440185
 -1.31507074 -0.37271448  1.19091822 -1.44743302  0.        ]",[-3.5341222   2.17341759],-2.90374,-0.252508791351,"[[ -4.51737537e+01   3.00399273e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.07706283e+02  -1.16761384e-05   0.00000000e+00   0.00000000e+00]]",[-2.91552711  2.62725925]
49,[-0.33588028 -0.37431091],"[-1.50593897 -0.49926187  0.40181379 -0.37439949 -1.55795158  1.55439929
 -1.3635953  -0.37271429  1.15165785 -1.71556384  0.        ]",[-2.99715466  1.86560779],-2.80625,-0.270018519062,"[[ -4.73462111e+01   3.00399250e+00  -1.79136460e-01   1.80415235e-01]
 [ -1.09533370e+02  -1.17864069e-05   0.00000000e+00   0.00000000e+00]]",[-2.85778069  1.74716985]
