timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.20345861 -0.0964883 ],"[ 1.20224586  2.0867665   0.07560099 -0.64123717 -1.29503221 -0.02095671
  1.25930628 -0.3164329   2.3105142   0.01382597  0.        ]",[-0.74231432  3.51851104],-2.73943,-0.358908979709,"[[-0.02630354  0.0025659  -0.14894666 -0.00076584]
 [-0.00117059  0.00266983  0.          0.        ]]",[-1.29668188  3.05633116]
1,[-0.20345861 -0.0964883 ],"[  1.20057469e+00   2.08553012e+00   3.16434172e-02  -5.26291143e-01
  -1.29502520e+00  -2.09566645e-02   1.15720547e+00   1.96677762e-01
   2.30977098e+00  -8.13966378e-04   0.00000000e+00]",[-1.11766537  3.26008783],-2.75506,-0.358836243488,"[[ -5.58049965e-02   4.23580739e-02  -1.48946661e-01  -7.65842201e-04]
 [ -2.93918735e+00   3.96334335e+00   0.00000000e+00   0.00000000e+00]]",[-1.32305241  2.94878149]
2,[-0.20345861 -0.0964883 ],"[ 1.18649409  2.0692524  -0.11350791 -0.1866359  -1.29501818 -0.02095662
  1.02170294  0.69967541  2.30249051 -0.06128839  0.        ]",[-2.27897989  2.65196815],-2.75641,-0.358030857254,"[[ -1.53711188e-01   1.60580628e-01  -1.48946661e-01  -7.65842201e-04]
 [ -6.83845034e+00   7.84596063e+00   0.00000000e+00   0.00000000e+00]]",[-1.34146857  2.83029556]
3,[-0.20345861 -0.0964883 ],"[ 1.12901498  2.00169455 -0.36677734  0.35758056 -1.29501117 -0.02095658
  0.8888791   1.19269467  2.27237042 -0.18054456  0.        ]",[-0.79035789  2.96270301],-2.78139,-0.354702309843,"[[ -3.28829284e-01   3.55683219e-01  -1.48946661e-01  -7.65842201e-04]
 [ -1.06606576e+01   1.16515804e+01   0.00000000e+00   0.00000000e+00]]",[-1.34864008  2.68102455]
4,[-0.20345861 -0.0964883 ],"[ 0.98428337  1.82903729 -0.69159101  1.04467756 -1.29500416 -0.02095654
  0.78749429  1.67586613  2.19633579 -0.33143758  0.        ]",[-2.51885764  3.45162729],-2.60708,-0.34614536687,"[[ -5.71314006e-01   6.26136428e-01  -1.48946661e-01  -7.65842201e-04]
 [ -1.35781539e+01   1.53812437e+01   0.00000000e+00   0.00000000e+00]]",[-1.36188948  2.46547556]
5,[-0.20345861 -0.0964883 ],"[ 0.7037658   1.49578212 -1.03449559  1.73560234 -1.29499714 -0.02095649
  0.65927605  2.14941839  2.04869534 -0.4852913   0.        ]",[-1.74366913  2.71909764],-2.56402,-0.328981561411,"[[ -8.79895699e-01   9.70439665e-01  -1.48946661e-01  -7.65842201e-04]
 [ -1.72678580e+01   1.90367594e+01   0.00000000e+00   0.00000000e+00]]",[-1.41717112  2.12542534]
6,[-0.20345861 -0.0964883 ],"[ 0.24592686  0.97656012 -1.30574717  2.19225302 -1.29499013 -0.02095645
  0.53356209  2.61344724  1.80810217 -0.60111356  0.        ]",[-2.28437535  0.79999924],-2.43958,-0.299593594586,"[[ -1.26154801e+00   1.38711774e+00  -1.48946661e-01  -7.65842201e-04]
 [ -2.08855069e+01   2.26189214e+01   0.00000000e+00   0.00000000e+00]]",[-1.45977688  1.66908586]
7,[-0.20345861 -0.0964883 ],"[-0.37008332  0.33234752 -1.36103836  2.11519472 -1.29498312 -0.02095641
  0.4103027   2.96553076  1.48552889 -0.60786392  0.        ]",[-1.53530788  2.44655413],-2.05127,-0.256628194319,"[[ -1.71484469e+00   1.86677066e+00  -1.48946661e-01  -7.65842201e-04]
 [ -2.44325269e+01   2.53371426e+01   0.00000000e+00   0.00000000e+00]]",[-1.38136029  1.2483604 ]
8,[-0.20345861 -0.0964883 ],"[-1.02412147 -0.28050006 -1.05631508  1.28557054 -1.2949761  -0.02095637
  0.28945666  3.41311755  1.14383619 -0.42740526  0.        ]",[-0.71806191  2.52698173],-1.74762,-0.204218628571,"[[ -2.23838661e+00   2.40818587e+00  -1.48946661e-01  -7.65842201e-04]
 [ -2.79101017e+01   2.87928382e+01   0.00000000e+00   0.00000000e+00]]",[-1.31513786  0.89345467]
9,[-0.20345861 -0.0964883 ],"[-1.47730058 -0.61933593 -0.35711289 -0.29255512 -1.29496909 -0.02095633
  0.20980727  3.11300489  0.90451184 -0.02424559  0.        ]",[-1.08597072 -0.67831494],-1.61022,-0.162188904595,"[[ -2.81958595e+00   3.01803288e+00  -1.48946661e-01  -7.65842201e-04]
 [ -3.02021595e+01   2.64766721e+01   0.00000000e+00   0.00000000e+00]]",[-1.34853995  0.67908597]
10,[-0.20345861 -0.0964883 ],"[-1.4799764  -0.62682108  0.57799077 -0.83633991 -1.29496208 -0.02095628
  0.09295479 -0.36083551  0.89616751  0.09640157  0.        ]",[-1.46764072 -0.40815031],-1.54198,-0.160862591352,"[[ -3.45737158e+00   3.20658676e+00  -1.48946661e-01  -7.65842201e-04]
 [ -3.35648114e+01  -3.39725236e-01   0.00000000e+00   0.00000000e+00]]",[-1.41751981  0.97207189]
11,[-0.20345861 -0.0964883 ],"[-0.89228068 -0.62965816  1.38572109 -0.66748185 -1.29495506 -0.02095624
 -0.02154824 -0.85238057  0.85427365 -0.0090732   0.        ]",[-0.52632432  0.62746209],-1.40232,-0.155063241222,"[[ -4.16172867e+00   3.14810339e+00  -1.48946661e-01  -7.65842201e-04]
 [ -3.68598536e+01  -4.13423504e+00   0.00000000e+00   0.00000000e+00]]",[-1.4399972   1.13915277]
12,[-0.20345861 -0.0964883 ],"[ 0.10077514 -0.62704191  1.57639574 -0.4684831  -1.29494805 -0.0209562
 -0.06860271 -0.66322549  0.75011969 -0.01029382  0.        ]",[-1.43778202  1.05675992],-1.24809,-0.14049774458,"[[ -4.91251183e+00   3.07919392e+00  -1.48946661e-01  -7.65842201e-04]
 [ -3.82139358e+01  -2.67406628e+00   0.00000000e+00   0.00000000e+00]]",[-1.4184351   1.29702854]
13,[-0.20345861 -0.0964883 ],"[ 0.98210168 -0.62263282  0.92494069 -0.35462605 -1.29494104 -0.02095616
 -0.17989635 -0.49583467  0.71188493  0.09070655  0.        ]",[-1.02269085  3.46160585],-1.18713,-0.135037545867,"[[ -5.70892405e+00   3.03965472e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.14166183e+01  -1.38190309e+00   0.00000000e+00   0.00000000e+00]]",[-1.42652273  1.44677305]
14,[-0.20345861 -0.0964883 ],"[ 1.14701152 -0.61966547 -0.30527956 -0.29839164 -1.29493403 -0.02095611
 -0.28898805 -0.40172747  0.77575304  0.18028276  0.        ]",[-2.19571916  0.71807092],-1.50286,-0.144795608009,"[[ -6.56875416e+00   3.02007103e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.45559372e+01  -6.55451298e-01   0.00000000e+00   0.00000000e+00]]",[-1.4543047   1.44863033]
15,[-0.20345861 -0.0964883 ],"[ 0.31602113 -0.61806271 -1.27918333 -0.27154536 -1.29492701 -0.02095607
 -0.39592113 -0.35777539  0.88468668  0.16557059  0.        ]",[-0.45225249  1.62305009],-1.69135,-0.159797139064,"[[ -7.49074745e+00   3.01070582e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.76331410e+01  -3.16170749e-01   0.00000000e+00   0.00000000e+00]]",[-1.4407599  1.2530849]
16,[-0.20345861 -0.0964883 ],"[-0.94687144 -0.61732361 -1.11773979 -0.25981344 -1.29492    -0.02095603
 -0.42537501 -0.33280168  0.93535085  0.04886312  0.        ]",[-0.46500514  2.39693797],-1.62555,-0.166251221204,"[[ -8.45191461e+00   3.00660973e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.84807531e+01  -1.23393043e-01   0.00000000e+00   0.00000000e+00]]",[-1.38239932  1.0502212 ]
17,[-0.20345861 -0.0964883 ],"[-1.54795749 -0.61702827  0.12318473 -0.25524079 -1.29491299 -0.02095599
 -0.45600075 -0.32304035  0.87529629 -0.06511745  0.        ]",[-1.17097956  2.06215122],-1.37418,-0.158481272318,"[[ -9.43037239e+00   3.00501273e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.93620886e+01  -4.80465527e-02   0.00000000e+00   0.00000000e+00]]",[-1.37207294  0.98142636]
18,[-0.20345861 -0.0964883 ],"[-0.88920445 -0.61691139  1.38775275 -0.25346169 -1.29490598 -0.02095594
 -0.55962863 -0.31923462  0.75350781 -0.06885326  0.        ]",[-0.50085477  1.86752449],-1.22358,-0.14154440469,"[[ -1.04475345e+01   3.00439141e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.23441812e+01  -1.86739699e-02   0.00000000e+00   0.00000000e+00]]",[-1.3860774   1.01646101]
19,[-0.20345861 -0.0964883 ],"[ 0.49679711 -0.6168648   1.41757751 -0.25277048 -1.29489896 -0.0209559
 -0.59252885 -0.31775332  0.68671172  0.0521285   0.        ]",[ 1.57054588  1.1375253 ],-1.32041,-0.131418895028,"[[ -1.15039176e+01   3.00415011e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.32909802e+01  -7.24464846e-03   0.00000000e+00   0.00000000e+00]]",[-1.40142262  1.25923467]
20,[-0.20345861 -0.0964883 ],"[ 1.20120178 -0.61684569  0.18481107 -0.25250246 -1.29489195 -0.02095586
 -0.41827899 -0.31717649  0.74287971  0.17423689  0.        ]",[-0.03194498  0.78946271],-1.52678,-0.140137777205,"[[ -1.25194275e+01   3.00405666e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.82767180e+01  -2.79735706e-03   0.00000000e+00   0.00000000e+00]]",[-1.43895674  1.44514346]
21,[-0.20345861 -0.0964883 ],"[ 0.67118534 -0.61679562 -1.06282123 -0.2517596  -1.29488494 -0.02095582
 -0.38946181 -0.31895188  0.85775269  0.18793646  0.        ]",[-1.27833223  0.29442865],-1.68674,-0.156320711018,"[[ -1.34766419e+01   3.00379731e+00  -1.48946661e-01  -7.65842201e-04]
 [ -4.74474897e+01  -1.65077611e-02   0.00000000e+00   0.00000000e+00]]",[-1.45393491  1.31588626]
22,[-0.20345861 -0.0964883 ],"[-0.60361011 -0.6166412  -1.30137443 -0.24942332 -1.29487793 -0.02095577
 -0.49440777 -0.32303832  0.93482574  0.08622475  0.        ]",[-0.40677455  1.85673761],-1.68275,-0.166240713071,"[[ -1.44558924e+01   3.00298119e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.04674864e+01  -4.80580868e-02   0.00000000e+00   0.00000000e+00]]",[-1.39514184  1.08528018]
23,[-0.20345861 -0.0964883 ],"[-1.50966572 -0.61662396 -0.23470497 -0.2491862  -1.29487092 -0.02095573
 -0.51565512 -0.31440858  0.89932004 -0.04626321  0.        ]",[-2.31456409  0.17046011],-1.47145,-0.161646547219,"[[ -1.54713770e+01   3.00289853e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.10789445e+01   1.85525647e-02   0.00000000e+00   0.00000000e+00]]",[-1.36547601  0.98890072]
24,[-0.20345861 -0.0964883 ],"[-1.11636005 -0.61653716  1.19967187 -0.24789118 -1.29486391 -0.02095569
 -0.61810274 -0.32207393  0.77638954 -0.08075613  0.        ]",[-2.92452238  1.70338834],-1.16093,-0.144892929812,"[[ -1.65225353e+01   3.00244618e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.40270533e+01  -4.06244811e-02   0.00000000e+00   0.00000000e+00]]",[-1.3830049   0.98609602]
25,[-0.20345861 -0.0964883 ],"[ 0.30325501 -0.61655683  1.51403359 -0.24821569 -1.29485689 -0.02095565
 -0.71852175 -0.31313678  0.68761402  0.03102317  0.        ]",[-0.5163059   1.22334694],-1.22881,-0.131568303256,"[[ -1.76320700e+01   3.00255977e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.69167963e+01   2.83589667e-02   0.00000000e+00   0.00000000e+00]]",[-1.39467251  1.20190012]
26,[-0.20345861 -0.0964883 ],"[ 1.19935856 -0.61666575  0.21905312 -0.2499009  -1.29484988 -0.0209556
 -0.75040185 -0.31339208  0.74052312  0.1732215   0.        ]",[-1.83663936  0.90169023],-1.4337,-0.139798156623,"[[ -1.87796111e+01   3.00314882e+00  -1.48946661e-01  -7.65842201e-04]
 [ -5.78342525e+01   2.63828857e-02   0.00000000e+00   0.00000000e+00]]",[-1.43270087  1.40301585]
27,[-0.20345861 -0.0964883 ],"[ 0.43279552 -0.61672282 -1.22422663 -0.25079918 -1.29484287 -0.02095556
 -0.84820132 -0.31572382  0.88074283  0.17472869  0.        ]",[-0.65094931  1.55088905],-1.67619,-0.15935758812,"[[ -1.99645337e+01   3.00346287e+00  -1.48946661e-01  -7.65842201e-04]
 [ -6.06486311e+01   8.37802572e-03   0.00000000e+00   0.00000000e+00]]",[-1.43214655  1.22179341]
28,[-0.20345861 -0.0964883 ],"[-1.13101184 -0.61675905 -0.95479534 -0.25137978 -1.29483586 -0.02095552
 -0.89603871 -0.31553903  0.93377358  0.02290827  0.        ]",[-2.156413    0.86349561],-1.54199,-0.16606848155,"[[ -2.11913189e+01   3.00366591e+00  -1.48946661e-01  -7.65842201e-04]
 [ -6.20253011e+01   9.79911382e-03   0.00000000e+00   0.00000000e+00]]",[-1.36662424  1.00011241]
29,[-0.20345861 -0.0964883 ],"[-1.40003144 -0.61676009  0.78768114 -0.25142159 -1.29482885 -0.02095548
 -0.99095398 -0.31731642  0.82014944 -0.08534041  0.        ]",[-1.1589874  0.9149887],-1.28891,-0.151050560689,"[[ -2.24592301e+01   3.00368071e+00  -1.48946661e-01  -7.65842201e-04]
 [ -6.47567106e+01  -3.92654127e-03   0.00000000e+00   0.00000000e+00]]",[-1.37607253  0.95371759]
30,[-0.20345861 -0.0964883 ],"[ 0.12655731 -0.6167518   1.57043418 -0.25132038 -1.29482184 -0.02095543
 -1.08398937 -0.31686522  0.69250574  0.01214386  0.        ]",[-1.29572181 -0.75366096],-1.23873,-0.132317661813,"[[ -2.37812269e+01   3.00364554e+00  -1.48946661e-01  -7.65842201e-04]
 [ -6.74340470e+01  -4.49031032e-04   0.00000000e+00   0.00000000e+00]]",[-1.38754809  1.11903167]
31,[-0.20345861 -0.0964883 ],"[ 1.20234519 -0.61054699  0.07978711 -0.16570297 -1.29481483 -0.02095539
 -1.17518154 -0.70385875  0.75455467  0.2059628   0.        ]",[-1.75998054  0.22905795],-1.47704,-0.142249141695,"[[ -2.51562390e+01   2.97366525e+00  -1.48946661e-01  -7.65842201e-04]
 [ -7.00583694e+01  -2.98776433e+00   0.00000000e+00   0.00000000e+00]]",[-1.42953169  1.43804121]
32,[-0.20345861 -0.0964883 ],"[-0.00753588 -0.5974955  -1.36570436 -0.02362542 -1.29480782 -0.02095535
 -1.26455545 -0.57926638  0.97406668  0.13837491  0.        ]",[-1.15534333  0.78197646],-1.70226,-0.1720308291,"[[ -2.65832124e+01   2.92356181e+00  -1.48946661e-01  -7.65842201e-04]
 [ -7.26303997e+01  -2.02601802e+00   0.00000000e+00   0.00000000e+00]]",[-1.41994405  1.17116141]
33,[-0.20345861 -0.0964883 ],"[-1.51682551 -0.59476383 -0.2007393   0.00203652 -1.29480081 -0.02095531
 -1.35216385 -0.17365965  0.89925486 -0.12694407  0.        ]",[-1.50583537  1.64293516],-1.35404,-0.162685174048,"[[ -2.80611162e+01   2.91445644e+00  -1.48946661e-01  -7.65842201e-04]
 [ -7.51516594e+01   1.10495051e+00   0.00000000e+00   0.00000000e+00]]",[-1.34268868  0.95991415]
34,[-0.20345861 -0.0964883 ],"[-0.52111637 -0.61107061  1.55747437 -0.17238394 -1.2947938  -0.02095526
 -1.43805112  0.3357859   0.70194217 -0.04724533  0.        ]",[-1.42248381  0.67602741],-1.16373,-0.134100577827,"[[ -2.95889489e+01   2.97600974e+00  -1.48946661e-01  -7.65842201e-04]
 [ -7.76234302e+01   5.03747565e+00   0.00000000e+00   0.00000000e+00]]",[-1.35463226  0.89519215]
35,[-0.20345861 -0.0964883 ],"[ 1.15990532 -0.62140216  0.48406745 -0.33078183 -1.29478679 -0.02095522
 -1.52224432 -0.2296166   0.72615605  0.12964416  0.        ]",[-0.27109896  2.91433423],-1.35003,-0.137307000523,"[[ -3.11657297e+01   3.03135835e+00  -1.48946661e-01  -7.65842201e-04]
 [ -8.00464943e+01   6.73016708e-01   0.00000000e+00   0.00000000e+00]]",[-1.41690075  1.27673793]
36,[-0.20345861 -0.0964883 ],"[ 0.13448452 -0.62104965 -1.33883376 -0.3241098  -1.29477978 -0.02095518
 -1.50446861 -0.38162024  0.88240229  0.15145234  0.        ]",[-2.6259074   1.30083139],-1.55058,-0.159338570242,"[[ -3.27615306e+01   3.02903525e+00  -1.48946661e-01  -7.65842201e-04]
 [ -7.95352592e+01  -5.00334407e-01   0.00000000e+00   0.00000000e+00]]",[-1.40499961  1.10051346]
37,[-0.20345861 -0.0964883 ],"[-1.52541138 -0.61940386 -0.15415002 -0.2945318  -1.29477277 -0.02095514
 -1.58732823 -0.37633819  0.89351379 -0.03740213  0.        ]",[-2.38244472  0.54169417],-1.36908,-0.160762839619,"[[ -3.43761626e+01   3.01872825e+00  -1.48946661e-01  -7.65842201e-04]
 [ -8.19199915e+01  -4.59568064e-01   0.00000000e+00   0.00000000e+00]]",[-1.36659122  0.94022322]
