timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.09883871 -0.08452727],"[[-0.02173238  0.06658451  0.11993843 -0.18470889]
 [-0.00480582  0.00349697  0.          0.        ]]",[-2.16566468  1.00278901],"[ 1.16584104  1.80426911  0.08305819 -0.38943436  1.01476301 -1.54671232
  1.10804241 -0.27963952  0.37567368  1.43970537  0.        ]",-1.36392,-0.207920989997,[-1.00464904  1.37252641]
1,[-0.09883871 -0.08452727],"[[-0.06153352  0.10639701  0.11993843 -0.18470889]
 [-3.9621284   3.96454504  0.          0.        ]]",[-1.75378433  1.2432701 ],"[ 1.16355623  1.79985088  0.02319545 -0.29158422  1.0147559  -1.54669421
  0.92721732  0.23936642  0.37454631  1.40922822  0.        ]",-1.36953,-0.204272761072,[-1.00200081  1.34716988]
2,[-0.09883871 -0.08452727],"[[-0.1796957   0.22464311  0.11993843 -0.18470889]
 [-7.84118017  7.84710912  0.          0.        ]]",[ 0.43833638  0.38608449],"[ 1.14402884  1.7749581  -0.15329648 -0.00400937  1.01474879 -1.5466761
  0.74997043  0.74808728  0.36488245  1.31940844  0.        ]",-1.46432,-0.193164252288,[-0.99377906  1.32948565]
3,[-0.09883871 -0.08452727],"[[-0.31757091  0.39535702  0.11993843 -0.18470889]
 [-5.95261515  9.21971388  0.          0.        ]]",[-1.25258529 -1.46919525],"[ 1.09745263  1.70850692 -0.35431838  0.39660261  1.01474168 -1.546658
  0.83625856  0.92793136  0.34032251  1.24463865  0.        ]",-1.31503,-0.182844616113,[-0.98431087  1.32989442]
4,[-0.09883871 -0.08452727],"[[-0.47511977  0.53820518  0.11993843 -0.18470889]
 [-9.78954881  5.07886323  0.          0.        ]]",[-1.29532836  1.18194161],"[ 1.01398569  1.62645972 -0.57288644  0.71105763  1.01473458 -1.5466399
  0.66093646  0.38536106  0.29978928  1.12101535  0.        ]",-1.17383,-0.165808020685,[-0.97447819  1.31704688]
5,[-0.09883871 -0.08452727],"[[ -0.70867727   0.67851184   0.11993843  -0.18470889]
 [-13.55371904   8.93887424   0.           0.        ]]",[-2.45091374  2.07937745],"[ 0.83538951  1.52411864 -0.86401592  0.99487138  1.01472747 -1.54662179
  0.48893995  0.89112785  0.21254183  0.89412401  0.        ]",-1.00219,-0.133698411509,[-0.95902085  1.24211192]
6,[-0.09883871 -0.08452727],"[[ -1.01677509   0.89524732   0.11993843  -0.18470889]
 [-17.24387371  12.72195622   0.           0.        ]]",[-0.56047739  2.09988235],"[ 0.51517801  1.32847995 -1.16447614  1.37166346  1.01472036 -1.54660369
  0.32032583  1.3868066   0.04887273  0.66431003  0.        ]",-0.963621,-0.0959471134666,[-0.94078022  1.11488223]
7,[-0.09883871 -0.08452727],"[[ -1.38050163   1.1868811    0.11993843  -0.18470889]
 [-19.12260608  16.42897046   0.           0.        ]]",[-0.94719337  1.04079525],"[ 0.05231526  1.00821645 -1.36248069  1.73391979  1.01471325 -1.54658559
  0.23448047  1.87250162 -0.18869528  0.50342887  0.        ]",-0.907176,-0.0657134327301,[-0.92397386  0.9384594 ]
8,[-0.09883871 -0.08452727],"[[ -1.79678945   1.55191548   0.11993843  -0.18470889]
 [-22.49510373  20.06218937   0.           0.        ]]",[ 0.85843462  0.29603413],"[-0.51529967  0.55398978 -1.35136251  1.91304364  1.01470615 -1.54656748
  0.0803809   2.34849954 -0.47798009  0.4669008   0.        ]",-0.967873,-0.07028210069,[-0.91882974  0.80034077]
9,[-0.09883871 -0.08452727],"[[ -2.20815738   1.96090988   0.11993843  -0.18470889]
 [-18.65422658  20.83486864   0.           0.        ]]",[-1.30126329  0.18164283],"[-1.02491561  0.04421204 -1.094067    1.72809533  1.01469904 -1.54654938
  0.25588149  2.44968084 -0.73067963  0.59597388  0.        ]",-0.923487,-0.106266980896,[-0.92301601  0.76069772]
