timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
14,[-0.25414872 -0.15263623],"[-1.42534304 -0.5510469   0.68254267 -0.35558778 -0.6748447   1.11071228
  0.37314508 -0.46456103  0.35347156 -1.16692493  0.        ]",[-1.95595472  1.09448821],-1.52734,-0.166218856052,"[[ -3.53835842   3.02567382  -0.07775546   0.12961377]
 [-34.6239383   -0.94864546   0.           0.        ]]",[-1.75322151  1.08183503]
15,[-0.25414872 -0.15263623],"[-0.75342885 -0.54882631  1.44702533 -0.31411022 -0.67484352  1.11070931
  0.27698749 -0.39325422  0.26338484 -1.15849916  0.        ]",[-0.82877331  0.83049502],-1.52941,-0.159603732139,"[[ -4.26368436   3.01297308  -0.07775546   0.12961377]
 [-37.89775107  -0.39861097   0.           0.        ]]",[-1.69437456  1.11158991]
16,[-0.25414872 -0.15263623],"[ 0.29495727 -0.54779665  1.51167141 -0.2962303  -0.67484234  1.11070634
  0.20264485 -0.36458596  0.20472654 -1.06953148  0.        ]",[-1.73297918  0.99332074],-1.34886,-0.146547583595,"[[ -5.04703462   3.00749187  -0.07775546   0.12961377]
 [-40.42884282  -0.17747695   0.           0.        ]]",[-1.55366206  1.33190954]
17,[-0.25414872 -0.15263623],"[ 1.11225852 -0.54736418  0.68131745 -0.28894538 -0.67484117  1.11070336
  0.1098615  -0.34997516  0.22509638 -0.95229882  0.        ]",[-1.89356231  1.62040494],-1.33548,-0.135225121484,"[[ -5.88730605   3.00525755  -0.07775546   0.12961377]
 [-43.58777499  -0.06477763   0.           0.        ]]",[-1.3846693   1.65820384]
18,[-0.25414872 -0.15263623],"[ 1.04565099 -0.54720535 -0.61289139 -0.28630869 -0.67483999  1.11070039
  0.01891476 -0.34458189  0.32326391 -0.89234342  0.        ]",[-1.60783146  2.1113275 ],-1.45325,-0.136131199292,"[[ -6.79012876e+00   3.00444876e+00  -7.77554602e-02   1.29613767e-01]
 [ -4.66841776e+01  -2.31792902e-02   0.00000000e+00   0.00000000e+00]]",[-1.43727303  1.70602179]
19,[-0.25414872 -0.15263623],"[-0.01985656 -0.54714773 -1.36987475 -0.28536482 -0.67483881  1.11069741
 -0.07023164 -0.34265241  0.42962182 -0.95158964  0.        ]",[-1.34534749  2.23869875],-1.59659,-0.150484199628,"[[ -7.75426453e+00   3.00415929e+00  -7.77554602e-02   1.29613767e-01]
 [ -4.97192849e+01  -8.29944983e-03   0.00000000e+00   0.00000000e+00]]",[-1.62865877  1.36588883]
20,[-0.25414872 -0.15263623],"[-1.25481547 -0.54712651 -0.78628189 -0.28502647 -0.67483763  1.11069444
 -0.15761327 -0.34196181  0.44511801 -1.09430629  0.        ]",[-1.87819641  2.30431464],-1.59642,-0.165530869105,"[[ -8.77849961e+00   3.00405559e+00  -7.77554602e-02   1.29613767e-01]
 [ -5.26943087e+01  -2.97597350e-03   0.00000000e+00   0.00000000e+00]]",[-1.73907495  1.14032722]
21,[-0.25414872 -0.15263623],"[-1.4030135  -0.54711834  0.73700967 -0.28490475 -0.67483646  1.11069146
 -0.24326505 -0.34171441  0.33978254 -1.18478238  0.        ]",[-1.34887264  1.17405349],-1.53878,-0.167181562871,"[[ -9.86164425e+00   3.00401836e+00  -7.77554602e-02   1.29613767e-01]
 [ -5.56104380e+01  -1.07115879e-03   0.00000000e+00   0.00000000e+00]]",[-1.77889419  1.02224362]
22,[-0.25414872 -0.15263623],"[-0.14720509 -0.54711484  1.59404912 -0.28486055 -0.67483528  1.11068849
 -0.32722119 -0.34162559  0.21711755 -1.11280446  0.        ]",[-1.69836885  1.1328854 ],-1.3853,-0.151964848369,"[[ -1.10025323e+01   3.00400491e+00  -7.77554602e-02   1.29613767e-01]
 [ -5.84688383e+01  -3.89566121e-04   0.00000000e+00   0.00000000e+00]]",[-1.64725173  1.16641891]
23,[-0.25414872 -0.15263623],"[ 1.12736656 -0.54711302  0.64059514 -0.28484409 -0.6748341   1.11068551
 -0.40951524 -0.34159353  0.22713092 -0.94774952  0.        ]",[-0.56528272  1.14900235],-1.41777,-0.134880097086,"[[ -1.22000206e+01   3.00399997e+00  -7.77554602e-02   1.29613767e-01]
 [ -6.12706526e+01  -1.45736718e-04   0.00000000e+00   0.00000000e+00]]",[-1.42391229  1.61299038]
24,[-0.25414872 -0.15263623],"[ 0.73080959 -0.5471118  -1.02650359 -0.28483765 -0.67483292  1.11068254
 -0.43962603 -0.34158137  0.36888803 -0.90002702  0.        ]",[-1.33825656  1.38891565],-1.53294,-0.140528818357,"[[ -1.34357195e+01   3.00399811e+00  -7.77554602e-02   1.29613767e-01]
 [ -6.22958293e+01  -5.54997191e-05   0.00000000e+00   0.00000000e+00]]",[-1.52873468  1.57098651]
25,[-0.25414872 -0.15263623],"[-0.9011033  -0.5471108  -1.1409094  -0.28483481 -0.67483175  1.11067957
 -0.51969478 -0.34157706  0.45456106 -1.04399236  0.        ]",[-1.93822218  1.12768389],-1.60678,-0.16138145046,"[[ -1.47089875e+01   3.00399735e+00  -7.77554602e-02   1.29613767e-01]
 [ -6.50218827e+01  -2.57553302e-05   0.00000000e+00   0.00000000e+00]]",[-1.71205091  1.18047166]
26,[-0.25414872 -0.15263623],"[-1.4587427  -0.54710987  0.58740836 -0.28483315 -0.67483057  1.11067659
 -0.59817833 -0.34157528  0.3534455  -1.18235188  0.        ]",[-1.54252273  1.31310876],-1.52446,-0.167831298075,"[[ -1.60362351e+01   3.00399696e+00  -7.77554602e-02   1.29613767e-01]
 [ -6.76939700e+01  -1.56207893e-05   0.00000000e+00   0.00000000e+00]]",[-1.79394519  1.00084245]
27,[-0.25414872 -0.15263623],"[ 0.03193298 -0.54710897  1.58003296 -0.28483189 -0.67482939  1.11067362
 -0.67510801 -0.34157439  0.20966424 -1.0956461   0.        ]",[-1.51693086  1.73272484],-1.36457,-0.149674655674,"[[ -1.74163937e+01   3.00399668e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.03131594e+01  -1.22717741e-05   0.00000000e+00   0.00000000e+00]]",[-1.63773513  1.17875504]
28,[-0.25414872 -0.15263623],"[ 1.21863782 -0.54710807  0.11010588 -0.28483076 -0.67482821  1.11067064
 -0.75051456 -0.3415738   0.26194522 -0.91259551  0.        ]",[-1.48410477  1.41241028],-1.40619,-0.133599873538,"[[ -1.88484158e+01   3.00399645e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.28804982e+01  -1.12554929e-05   0.00000000e+00   0.00000000e+00]]",[-1.44196641  1.65186   ]
29,[-0.25414872 -0.15263623],"[-0.03442024 -0.54710717 -1.3713649  -0.28482967 -0.67482704  1.11066767
 -0.82442808 -0.34157332  0.43054515 -0.95283095  0.        ]",[-1.93919464  1.29973892],-1.56659,-0.150682083856,"[[ -2.03312748e+01   3.00399623e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.53970128e+01  -1.10301813e-05   0.00000000e+00   0.00000000e+00]]",[-1.63869262  1.29307353]
30,[-0.25414872 -0.15263623],"[-1.52107891 -0.54710628 -0.08002982 -0.28482858 -0.67482586  1.11066469
 -0.89687809 -0.34157286  0.40563451 -1.15439001  0.        ]",[ 0.06098773  1.54958088],-1.63224,-0.168577411639,"[[ -2.18639642e+01   3.00399601e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.78637093e+01  -1.10639469e-05   0.00000000e+00   0.00000000e+00]]",[-1.79037023  1.02504325]
31,[-0.25414872 -0.15263623],"[-0.37399311 -0.5471054   1.57543619 -0.28482778 -0.67482468  1.11066172
 -0.84450911 -0.34157131  0.22921026 -1.13264888  0.        ]",[-0.76490772  0.10475546],-1.4923,-0.154816095451,"[[ -2.34033500e+01   3.00399587e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.60808163e+01  -2.58027928e-06   0.00000000e+00   0.00000000e+00]]",[-1.693187    1.09488416]
32,[-0.25414872 -0.15263623],"[ 1.19323524 -0.54691728  0.39264013 -0.28173294 -0.6748235   1.11065875
 -0.88922206 -0.35007603  0.24226237 -0.92834109  0.        ]",[-2.3656594  2.1629859],-1.31931,-0.133860529198,"[[ -2.49402407e+01   3.00304638e+00  -7.77554602e-02   1.29613767e-01]
 [ -7.76031760e+01  -6.56078339e-02   0.00000000e+00   0.00000000e+00]]",[-1.4487133   1.61176729]
33,[-0.25414872 -0.15263623],"[ 0.09882627 -0.54687103 -1.3513766  -0.28098573 -0.67482233  1.11065577
 -0.96038892 -0.33932868  0.4237367  -0.94154804  0.        ]",[-2.19611523  2.79109829],-1.49694,-0.149042710326,"[[ -2.65166151e+01   3.00281720e+00  -7.77554602e-02   1.29613767e-01]
 [ -8.00261935e+01   1.72888599e-02   0.00000000e+00   0.00000000e+00]]",[-1.6294837   1.31300592]
34,[-0.25414872 -0.15263623],"[-1.51997333 -0.54695709 -0.08913582 -0.28241635 -0.67482115  1.1106528
 -1.03014675 -0.33876794  0.40624978 -1.1545073   0.        ]",[-2.69435371  3.66737526],-1.43904,-0.168635012464,"[[ -2.81409687e+01   3.00325630e+00  -7.77554602e-02   1.29613767e-01]
 [ -8.24012506e+01   2.16106410e-02   0.00000000e+00   0.00000000e+00]]",[-1.79278326  1.01899648]
35,[-0.25414872 -0.15263623],"[-0.20184743 -0.54702615  1.59328072 -0.2835706  -0.67481997  1.11064982
 -1.09852321 -0.33981024  0.21943898 -1.11770785  0.        ]",[-1.06000432  2.42698412],-1.40301,-0.152634722181,"[[ -2.98123517e+01   3.00361059e+00  -7.77554602e-02   1.29613767e-01]
 [ -8.47292901e+01   1.35673284e-02   0.00000000e+00   0.00000000e+00]]",[-1.68340874  1.1024425 ]
36,[-0.25414872 -0.15263623],"[ 1.20972875 -0.54706496 -0.06045142 -0.28422638 -0.67481879  1.11064685
 -1.16554558 -0.3406535   0.27498263 -0.90462413  0.        ]",[-0.99842729  2.86376079],-1.41629,-0.133724555917,"[[ -3.15298331e+01   3.00381191e+00  -7.77554602e-02   1.29613767e-01]
 [ -8.70112420e+01   7.05930596e-03   0.00000000e+00   0.00000000e+00]]",[-1.48164868  1.5940702 ]
37,[-0.25414872 -0.15263623],"[-0.57073911 -0.54708381 -1.30836821 -0.28455251 -0.67481762  1.11064388
 -1.23105772 -0.34113311  0.45133785 -1.00523349  0.        ]",[-2.05907939  0.65644492],-1.56508,-0.157401157424,"[[ -3.32924377e+01   3.00391209e+00  -7.77554602e-02   1.29613767e-01]
 [ -8.92417919e+01   3.35626560e-03   0.00000000e+00   0.00000000e+00]]",[-1.69024229  1.19917464]
38,[-0.25414872 -0.15263623],"[-1.33523387 -0.54702036  0.87448104 -0.28351591 -0.67481644  1.1106409
 -1.29545525 -0.34463579  0.32622281 -1.1857458   0.        ]",[-3.06783215  2.81753848],-1.35674,-0.166409198487,"[[ -3.50992728e+01   3.00359415e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.14344104e+01  -2.36651852e-02   0.00000000e+00   0.00000000e+00]]",[-1.80880594  0.95612663]
39,[-0.25414872 -0.15263623],"[ 0.84999221 -0.54700622  1.12064937 -0.2832959  -0.67481526  1.11063793
 -1.35857729 -0.34062213  0.20460963 -0.99701025  0.        ]",[-0.98144385  0.98278465],-1.34832,-0.138708686369,"[[ -3.69495248e+01   3.00352675e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.35836217e+01   7.29060614e-03   0.00000000e+00   0.00000000e+00]]",[-1.55366755  1.3679235 ]
40,[-0.25414872 -0.15263623],"[ 0.41448653 -0.54703671 -1.24305383 -0.28381388 -0.67481408  1.11063495
 -1.41829124 -0.34061954  0.40006925 -0.91800302  0.        ]",[-1.94219056  1.79785437],-1.48902,-0.144828464593,"[[ -3.88415969e+01   3.00368580e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.56168196e+01   7.30707235e-03   0.00000000e+00   0.00000000e+00]]",[-1.61177731  1.3456341 ]
41,[-0.25414872 -0.15263623],"[-1.52918643 -0.54706248  0.01037213 -0.28425411 -0.67481291  1.11063198
 -1.4789803  -0.34083389  0.39933447 -1.1598281   0.        ]",[-2.48459123  0.00635691],-1.49709,-0.168681710603,"[[ -4.07746664e+01   3.00382098e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.76832367e+01   5.65016910e-03   0.00000000e+00   0.00000000e+00]]",[-1.80127621  0.99380267]
42,[-0.25414872 -0.15263623],"[ 0.29822034 -0.54687072  1.51043293 -0.28110338 -0.67481173  1.11062901
 -1.53846707 -0.3505954   0.20141396 -1.06720387  0.        ]",[ 0.58865615  2.44893078],-1.46035,-0.146113443908,"[[ -4.27486537e+01   3.00285432e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.97087426e+01  -6.96486083e-02   0.00000000e+00   0.00000000e+00]]",[-1.64005852  1.16125226]
43,[-0.25414872 -0.15263623],"[ 0.87968127 -0.54682855 -0.86824498 -0.28042408 -0.67481055  1.11062603
 -1.41202952 -0.33887233  0.35100508 -0.89346032  0.        ]",[-1.27445541  1.90943056],-1.45964,-0.138448398429,"[[ -4.46996396e+01   3.00264598e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.54041987e+01   2.07733596e-02   0.00000000e+00   0.00000000e+00]]",[-1.57001162  1.47640848]
44,[-0.25414872 -0.15263623],"[-1.36683603 -0.54692866 -0.59783938 -0.28208447 -0.67480937  1.11062306
 -1.47284206 -0.33835978  0.43676952 -1.11480997  0.        ]",[-1.52487219  1.78684264],-1.55272,-0.166919248504,"[[ -4.66284989e+01   3.00315560e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.74748267e+01   2.47234217e-02   0.00000000e+00   0.00000000e+00]]",[-1.77085233  1.06391311]
45,[-0.25414872 -0.15263623],"[-0.28905265 -0.54700746  1.58718674 -0.2833987  -0.6748082   1.11062008
 -1.53244998 -0.33956967  0.22396735 -1.12539711  0.        ]",[-2.60635993  2.51792431],-1.30453,-0.153732459199,"[[ -4.85983594e+01   3.00355897e+00  -7.77554602e-02   1.29613767e-01]
 [ -9.95044636e+01   1.53875463e-02   0.00000000e+00   0.00000000e+00]]",[-1.71076298  1.06203175]
46,[-0.25414872 -0.15263623],"[ 1.13856196 -0.54705151 -0.39114013 -0.28414117 -0.67480702  1.11061711
 -1.59087704 -0.3405298   0.30278394 -0.89443914  0.        ]",[-1.18171742  1.30724917],-1.42496,-0.134769148565,"[[ -5.06084096e+01   3.00378689e+00  -7.77554602e-02   1.29613767e-01]
 [ -1.01493920e+02   7.97806772e-03   0.00000000e+00   0.00000000e+00]]",[-1.53743029  1.51834702]
47,[-0.25414872 -0.15263623],"[-1.1638743  -0.54707292 -0.90343173 -0.28450947 -0.67480584  1.11061414
 -1.64814658 -0.34107279  0.44951493 -1.08010118  0.        ]",[-0.91961278  1.29219049],-1.57798,-0.164490737516,"[[ -5.26578536e+01   3.00390000e+00  -7.77554602e-02   1.29613767e-01]
 [ -1.03443991e+02   3.78625518e-03   0.00000000e+00   0.00000000e+00]]",[-1.74774981  1.10403204]
48,[-0.25414872 -0.15263623],"[-0.47722779 -0.54708236  1.55318525 -0.2846797  -0.67480466  1.11061116
 -1.6949333  -0.34134232  0.23569503 -1.1409611   0.        ]",[-1.1886337  0.97196  ],-1.44869,-0.156096559346,"[[ -5.47427185e+01   3.00395234e+00  -7.77554602e-02   1.29613767e-01]
 [ -1.05037181e+02   1.70372731e-03   0.00000000e+00   0.00000000e+00]]",[-1.73863518  1.02591681]
49,[-0.25414872 -0.15263623],"[ 1.15154356 -0.54708021 -0.34997785 -0.28465782 -0.67480349  1.11060819
 -1.75014115 -0.34173357  0.2990713  -0.89544679  0.        ]",[-2.12049452  2.39893758],-1.36241,-0.134589244764,"[[ -5.68623240e+01   3.00394574e+00  -7.77554602e-02   1.29613767e-01]
 [ -1.06917108e+02  -1.31768908e-03   0.00000000e+00   0.00000000e+00]]",[-1.54650283  1.49700069]
