timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.33607492 -0.36432904],"[ 1.21078997  2.52895866  0.05919216 -0.73539202  1.06545248 -0.24453567
  1.54334469 -0.37225709  0.43243074  0.26910765  0.        ]",[-2.44565329  3.14816595],-2.18939,-0.0926458076198,"[[ -1.08718665e-02   3.90225881e-02   1.22057001e-01  -2.72822412e-02]
 [ -3.02887047e-03   1.04839822e-04   0.00000000e+00   0.00000000e+00]]",[-0.38064629  2.5746398 ]
1,[-0.33607492 -0.36432904],"[  1.20910699e+00   2.52538906e+00   2.31120847e-04  -5.88622479e-01
   1.06545136e+00  -2.44535546e-01   1.43814500e+00   1.57756785e-01
   4.31523528e-01   2.34283101e-01   0.00000000e+00]",[-1.51580878  2.64729231],-2.21419,-0.0913494640768,"[[-0.0506378   0.07876794  0.122057   -0.02728224]
 [-3.96038444  3.96122227  0.          0.        ]]",[-0.60597837  2.10975361]
2,[-0.33607492 -0.36432904],"[ 1.19133028  2.50067616 -0.17385663 -0.15582621  1.06545025 -0.24453542
  1.33502653  0.67726957  0.42192443  0.13152697  0.        ]",[-1.00503839  1.38055054],-2.10258,-0.0875397230417,"[[-0.16876539  0.1969483   0.122057   -0.02728224]
 [-7.83946307  7.84385981  0.          0.        ]]",[-0.86665559  1.76157403]
3,[-0.33607492 -0.36432904],"[ 1.12090635  2.41463659 -0.4524201   0.53362326  1.06544913 -0.24453529
  1.23394535  1.18647511  0.38389381 -0.03286199  0.        ]",[ 0.00748131  1.37468351],-2.07988,-0.0815225791233,"[[ -0.36370546   0.39200886   0.122057    -0.02728224]
 [-11.64191443  11.6494709    0.           0.        ]]",[-1.1748656   1.46741319]
4,[-0.33607492 -0.36432904],"[ 0.97533715  2.20819997 -0.75490772  1.39547803  1.06544802 -0.24453517
  1.24080942  1.68537097  0.30369366 -0.17287765  0.        ]",[-2.0438218   0.38205666],-1.83306,-0.0736633467452,"[[ -0.59395253   0.66240847   0.122057    -0.02728224]
 [-11.38364124  15.37804546   0.           0.        ]]",[-1.72598469  1.08154428]
5,[-0.33607492 -0.36432904],"[ 0.73385521  1.85320902 -1.04803865  2.19693792  1.06544691 -0.24453504
  1.14159704  1.84713005  0.16903389 -0.29360419  0.        ]",[-1.54068451  0.67091987],-1.87083,-0.063002905619,"[[ -0.85906987   0.98210038   0.122057    -0.02728224]
 [-15.1158027   16.58700001   0.           0.        ]]",[-1.90339732  0.97989929]
6,[-0.33607492 -0.36432904],"[ 0.33639069  1.36038444 -1.30633605  2.71918659  1.06544579 -0.24453491
  1.04431411  2.15861653 -0.04731888 -0.43079942  0.        ]",[-2.82922457  0.47448682],-1.80397,-0.0557047050467,"[[ -1.19810197   1.33719932   0.122057    -0.02728224]
 [-18.77538958  18.91497667   0.           0.        ]]",[-2.0270853   0.51688868]
7,[-0.33607492 -0.36432904],"[-0.21772999  0.76591285 -1.4070598   2.77252499  1.06544468 -0.24453478
  0.94893183  2.35973083 -0.34463627 -0.50760252  0.        ]",[-1.64351307 -0.624245  ],-1.78325,-0.0616819020279,"[[ -1.60960835   1.7305817    0.122057    -0.02728224]
 [-22.36348485  20.41808823   0.           0.        ]]",[-2.08973169 -0.12376279]
8,[-0.33607492 -0.36432904],"[-0.84933152  0.22650658 -1.21107182  2.29463792  1.06544356 -0.24453466
  0.85542524  1.97464021 -0.67987688 -0.4908989   0.        ]",[-2.48699956 -1.01426711],-1.72873,-0.0844446031321,"[[ -2.09216917   2.11006864   0.122057    -0.02728224]
 [-25.88102515  17.54009058   0.           0.        ]]",[-2.22037745 -0.39196032]
9,[-0.33607492 -0.36432904],"[-1.37308484 -0.13219669 -0.63226065  1.57056905  1.06544245 -0.24453453
  0.76375975  1.39804803 -0.9834946  -0.38298285  0.        ]",[-3.18807559 -0.54265049],-1.71426,-0.112241278399,"[[ -2.64438733e+00   2.41763469e+00   1.22057001e-01  -2.72822412e-02]
 [ -2.93293108e+01   1.32308507e+01   0.00000000e+00   0.00000000e+00]]",[-2.50323963 -0.53593367]
