timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.32103387 -0.35309306],"[ 1.20844304  2.52310596 -0.01322227 -0.71361538 -0.77262759 -1.53917908
  1.53916845 -0.37136152  1.9962323   1.49089001  0.        ]",[-4.15696297  2.79429312],-3.3565,-0.343324497288,"[[ -6.06331508e-02   4.37362334e-02  -8.91895946e-02  -1.76668322e-01]
 [  3.36165404e-03   5.46891482e-05   0.00000000e+00   0.00000000e+00]]",[-4.10723543  3.12494063]
1,[-0.32103387 -0.35309306],"[ 1.20406137  2.51925784 -0.07184536 -0.56717243 -0.77262696 -1.53917646
  1.43376673  0.15785711  1.99386741  1.45642514  0.        ]",[-5.06578742  2.4316032 ],-3.3045,-0.341127663633,"[[-0.10027255  0.08348059 -0.08918959 -0.17666832]
 [-3.95412064  3.96117284  0.          0.        ]]",[-4.04791594  2.80030036]
2,[-0.32103387 -0.35309306],"[ 1.17833994  2.49374728 -0.24462329 -0.13549434 -0.77262634 -1.53917383
  1.33045021  0.67659029  1.97999365  1.35468138  0.        ]",[-3.63319866  3.14554661],-3.33271,-0.334002739229,"[[-0.21827611  0.20165997 -0.08918959 -0.17666832]
 [-7.83332438  7.84381019  0.          0.        ]]",[-3.97358489  2.55196452]
3,[-0.32103387 -0.35309306],"[ 1.09530015  2.40651334 -0.51897708  0.55164268 -0.77262571 -1.5391712
  1.22917487  1.18503145  1.93520592  1.1930873   0.        ]",[-4.59046344  1.90018327],-3.18775,-0.320459251868,"[[ -0.41309465   0.39671951  -0.08918959  -0.17666832]
 [-11.63589998  11.64941948   0.           0.        ]]",[-3.80408168  2.4459269 ]
4,[-0.32103387 -0.35309306],"[ 0.902332    2.19873179 -0.86001856  1.40951828 -0.77262509 -1.53916857
  1.12989424  1.68335303  1.83112782  0.99220899  0.        ]",[-2.79210137  1.34898153],-3.11361,-0.298451180818,"[[ -0.68321285   0.66713192  -0.08918959  -0.17666832]
 [-15.3635899   15.37929985   0.           0.        ]]",[-3.54931664  2.32821631]
5,[-0.32103387 -0.35309306],"[ 0.54716973  1.8113633  -1.19319292  2.25445291 -0.77262446 -1.53916594
  1.0325596   2.1717077   1.63956842  0.79599817  0.        ]",[-3.62894658  1.67630607],-2.84283,-0.26633876865,"[[ -1.02715119   1.01139435  -0.08918959  -0.17666832]
 [-19.0182213   19.03460551   0.           0.        ]]",[-3.19647169  2.13074851]
6,[-0.32103387 -0.35309306],"[ 0.01052297  1.22117696 -1.39510105  2.77968414 -0.77262384 -1.53916332
  0.93712328  2.65024499  1.35012219  0.67720374  0.        ]",[-3.17542577  2.05199977],-2.57278,-0.225020492322,"[[ -1.44346664   1.42802648  -0.08918959  -0.17666832]
 [-22.60158325  22.61646993   0.           0.        ]]",[-2.86240029  1.72666931]
7,[-0.32103387 -0.35309306],"[-0.64842514  0.49137954 -1.31201912  2.59995234 -0.77262321 -1.53916069
  0.84354612  3.11914933  0.99470885  0.72645435  0.        ]",[-2.21665757  2.08811526],-2.2817,-0.183053099208,"[[ -1.93074934   1.9155727   -0.08918959  -0.17666832]
 [-26.11514387  26.12629009   0.           0.        ]]",[-2.59344506  1.1069591 ]
8,[-0.32103387 -0.35309306],"[-1.25542581 -0.18705083 -0.82597777  1.4148575  -0.77262259 -1.53915806
  0.75180773  3.57869134  0.66731031  1.01330073  0.        ]",[-2.35520881  0.19665503],-2.18828,-0.16550613745,"[[ -2.48761237   2.4726112   -0.08918959  -0.17666832]
 [-29.55966778  29.56611001   0.           0.        ]]",[-2.43206167  0.31615803]
9,[-0.32103387 -0.35309306],"[-1.53856523 -0.51022807  0.03379598 -0.59567402 -0.77262196 -1.53915543
  0.66190214  2.90300348  0.51378461  1.48981519  0.        ]",[-2.99234946 -0.30406081],-2.31789,-0.195598074554,"[[ -3.1126758    3.06585426  -0.08918959  -0.17666832]
 [-32.93537844  24.50871787   0.           0.        ]]",[-2.74614477  0.00977999]
