timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.28344661 -0.20458488],"[ 1.21242446  2.41449535 -0.01333865 -1.11236803  0.56248586  0.16512108
  1.46525509 -0.3548875   0.82480386 -0.3571797   0.        ]",[-0.88212501  2.83083095],-1.91939,-0.151444236088,"[[-0.07436206 -0.09003228  0.06376626  0.01998364]
 [-0.00492907  0.00458577  0.          0.        ]]",[ 0.51110339  3.15976334]
1,[-0.28344661 -0.20458488],"[ 1.20799059  2.41860016 -0.06529656 -0.97232626  0.56248525  0.16512094
  1.36839654  0.16268026  0.82305374 -0.3827289   0.        ]",[-0.21087759  1.39183315],-1.92852,-0.152139700331,"[[-0.10948711 -0.05020003  0.06376626  0.01998364]
 [-3.49594604  3.96543519  0.          0.        ]]",[ 0.23980081  2.79115868]
2,[-0.28344661 -0.20458488],"[ 1.19223163  2.41702953 -0.17929827 -0.55578957  0.56248463  0.1651208
  1.34712581  0.66986298  0.81920205 -0.41053808  0.        ]",[-0.08806369  1.75713852],-1.94251,-0.152709613511,"[[-0.18709721  0.06805182  0.06376626  0.01998364]
 [-4.26250785  7.84681188  0.          0.        ]]",[-0.0442307   2.52039099]
3,[-0.28344661 -0.20458488],"[ 1.16456698  2.36962082 -0.30638995  0.12140713  0.56248402  0.16512066
  1.33975626  1.16697607  0.8101049  -0.38310914  0.        ]",[ 0.03787636  1.82508157],-1.88729,-0.150479556541,"[[ -0.27501149   0.26315814   0.06376626   0.01998364]
 [ -4.52802159  11.65113723   0.           0.        ]]",[-0.38927704  2.28354311]
4,[-0.28344661 -0.20458488],"[ 1.12655967  2.21524403 -0.43072303  0.99727686  0.56248341  0.16512052
  1.34636001  1.65421702  0.77823471 -0.28392619  0.        ]",[-1.04082473  2.62036291],-1.73584,-0.142950684606,"[[ -0.36318316   0.53359315   0.06376626   0.01998364]
 [ -4.28988491  15.37993585   0.           0.        ]]",[-0.80166101  1.97917163]
5,[-0.28344661 -0.20458488],"[ 1.05588331  1.88728521 -0.59927925  1.91633649  0.56248279  0.16512038
  1.23892024  2.13197677  0.69171923 -0.18269605  0.        ]",[-0.89721936  0.01748879],-1.57819,-0.128763531845,"[[ -0.48783379   0.87787721   0.06376626   0.01998364]
 [ -8.16232132  19.03621767   0.           0.        ]]",[-1.24798775  1.51455355]
6,[-0.28344661 -0.20458488],"[ 0.90609502  1.4021308  -0.84294232  2.55543153  0.56248218  0.16512024
  1.14490474  2.09184213  0.54481195 -0.17264325  0.        ]",[-0.69458386  0.72306911],-1.49755,-0.108898129097,"[[ -0.68507727   1.25552159   0.06376626   0.01998364]
 [-11.55091354  18.72914506   0.           0.        ]]",[-1.42907953  1.26655746]
7,[-0.28344661 -0.20458488],"[ 0.65085276  0.82018418 -1.10387455  2.71661688  0.56248157  0.1651201
  1.0749557   2.41746459  0.33969952 -0.21505586  0.        ]",[-1.73257743  0.73332357],-1.44645,-0.0833883320517,"[[ -9.41390235e-01   1.65510892e+00   6.37662563e-02   1.99836447e-02]
 [ -1.40720706e+01   2.12211926e+01   0.00000000e+00   0.00000000e+00]]",[-1.5864017   0.74058259]
8,[-0.28344661 -0.20458488],"[ 0.26240793  0.19370172 -1.31726015  2.23905276  0.56248095  0.16511996
  0.97283566  2.74188188  0.05856183 -0.25032889  0.        ]",[-1.82360572 -0.35761715],-1.37393,-0.0517155596293,"[[ -1.25976016e+00   2.10444543e+00   6.37662563e-02   1.99836447e-02]
 [ -1.77528042e+01   2.37040703e+01   0.00000000e+00   0.00000000e+00]]",[-1.71258187  0.16935396]
9,[-0.28344661 -0.20458488],"[-0.26837876 -0.28847145 -1.3837616   1.1419605   0.56248034  0.16511982
  0.8727211   2.49537307 -0.26391293 -0.25016116  0.        ]",[-2.81274727 -1.07075148],-1.31426,-0.0331711453034,"[[ -1.65101991e+00   2.55960025e+00   6.37662563e-02   1.99836447e-02]
 [ -2.13612636e+01   2.18176697e+01   0.00000000e+00   0.00000000e+00]]",[-1.80356908 -0.0824306 ]
