timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.3102797  -0.23921785],"[[ 0.07675119 -0.05782851 -0.12747949 -0.05130752]
 [ 0.00214847  0.00342929  0.          0.        ]]",[-1.45550464  4.12495812],"[ 1.21072172  2.44730231  0.20706933 -1.02484155 -1.10038613 -0.42491294
  1.48836296 -0.35994112  2.23894001  0.52625978  0.        ]",-3.21525,-0.342649095817,[-1.80638099  3.95001531]
1,[-0.3102797  -0.23921785],"[[ 0.03708778 -0.01801733 -0.12747949 -0.05130752]
 [-3.95530694  3.96448348  0.          0.        ]]",[-1.77186793  2.67375865],"[ 1.21381961  2.44953412  0.14823331 -0.88159686 -1.10038435 -0.42491257
  1.3799923   0.16035607  2.24057463  0.49236227  0.        ]",-3.25216,-0.342190807034,[-1.96388149  3.69145656]
2,[-0.3102797  -0.23921785],"[[-0.08093909  0.10022779 -0.12747949 -0.05130752]
 [-7.83446418  7.84707832  0.          0.        ]]",[-2.11743575  2.46012947],"[ 1.21026413  2.44230029 -0.02699709 -0.45641509 -1.10038257 -0.4249122
  1.27376625  0.67034714  2.23867483  0.39115419  0.        ]",-3.2332,-0.340167706471,[-2.06804895  3.49655342]
3,[-0.3102797  -0.23921785],"[[ -0.27577967   0.29535258  -0.12747949  -0.05130752]
 [-11.63695651  11.65268366   0.           0.        ]]",[-2.69658862  5.01368267],"[ 1.16284137  2.38536316 -0.31146445  0.23141865 -1.10038079 -0.42491183
  1.16964     1.17022427  2.21346675  0.22678764  0.        ]",-3.07745,-0.334709702546,[-2.04611301  3.3582952 ]
4,[-0.3102797  -0.23921785],"[[ -0.54591779   0.56583063  -0.12747949  -0.05130752]
 [-15.36451741  15.38260763   0.           0.        ]]",[-0.42594127  3.01319067],"[ 1.01505008  2.21798221 -0.6783373   1.11378245 -1.10037901 -0.42491147
  1.06756598  1.66015773  2.13492979  0.01478083  0.        ]",-3.15989,-0.322927460023,[-2.02880049  3.15230513]
5,[-0.3102797  -0.23921785],"[[ -0.86708544   0.91015295  -0.12747949  -0.05130752]
 [-16.74769646  19.03736144   0.           0.        ]]",[-1.4023615  3.7579824],"[ 0.72980831  1.87519468 -1.03976832  2.02653355 -1.10037723 -0.4249111
  1.02968864  2.14021254  1.98277723 -0.17252203  0.        ]",-2.9316,-0.302757869005,[-2.05754328  2.74864912]
6,[-0.3102797  -0.23921785],"[[ -1.23843615   1.32684451  -0.12747949  -0.05130752]
 [-20.3754725   22.61967015   0.           0.        ]]",[-1.45572953  2.96059857],"[ 0.28906242  1.32190132 -1.31142842  2.67753584 -1.10037545 -0.42491073
  0.93034747  2.61074404  1.7462056  -0.28694193  0.        ]",-2.72959,-0.271752444116,[-2.03987169  2.19073057]
7,[-0.3102797  -0.23921785],"[[ -1.68163322   1.81445935  -0.12747949  -0.05130752]
 [-23.93256092  26.12993582   0.           0.        ]]",[-2.36183891  1.76084649],"[-0.311216    0.60398087 -1.38362315  2.67777087 -1.10037367 -0.42491037
  0.83294217  3.07180199  1.42331978 -0.28697481  0.        ]",-2.42383,-0.227927958824,[-1.99337053  1.45319223]
8,[-0.3102797  -0.23921785],"[[ -2.19527419   2.3715737   -0.12747949  -0.05130752]
 [-27.41995749  29.56999415   0.           0.        ]]",[-1.59137069  0.84647379],"[-0.96257703 -0.10477941 -1.11230552  1.69000647 -1.10037189 -0.42491
  0.73744543  3.52362413  1.07185445 -0.08932682  0.        ]",-2.06516,-0.177620489521,[-1.95033216  0.90449369]
9,[-0.3102797  -0.23921785],"[[ -2.77796788   2.99070941  -0.12747949  -0.05130752]
 [-30.83778751  32.334607     0.           0.        ]]",[-2.39439141  0.93313328],"[-1.44339057 -0.50737089 -0.4353296  -0.27547664 -1.10037011 -0.42490963
  0.64385378  3.88671126  0.81071995  0.3362901   0.        ]",-1.86836,-0.146804333662,[-2.0421896   0.28675175]
