timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.27623791 -0.19427565],"[[-0.02728267  0.04950033 -0.15192296 -0.17165207]
 [ 0.00184737  0.00164654  0.          0.        ]]",[-4.30203484  3.67298078],"[ 1.21667242  2.38791492  0.06042673 -0.60863637 -1.31566333 -1.46022319
  1.44822209 -0.35278248  2.40282074  1.46136075  0.        ]",-2.85674,-0.400385555649,[-3.13306117  3.50421524]
1,[-0.27623791 -0.19427565],"[[-0.06695205  0.0892762  -0.15192296 -0.17165207]
 [-3.95560539  3.96273274  0.          0.        ]]",[-4.14693704  3.22379767],"[  1.21410197e+00   2.38386470e+00   1.54778281e-03  -4.70330818e-01
  -1.31566004e+00  -1.46021900e+00   1.33709214e+00   1.63917079e-01
   2.40144972e+00   1.42784613e+00   0.00000000e+00]",-2.87851,-0.398541674127,[-3.19125867  3.27252293]
2,[-0.27623791 -0.19427565],"[[-0.18498503  0.20748646 -0.15192296 -0.17165207]
 [-7.83478133  7.84533761  0.          0.        ]]",[-2.31080826  2.80581659],"[ 1.19373066  2.35828999 -0.17235704 -0.06304687 -1.31565676 -1.46021482
  1.22816089  0.67037894  2.39068413  1.32869593  0.        ]",-2.94937,-0.392415418969,[-3.18988585  3.04793978]
3,[-0.27623791 -0.19427565],"[[ -0.37983245   0.40257621  -0.15192296  -0.17165207]
 [-11.63733186  11.65091289   0.           0.        ]]",[-3.54850401  1.41011782],"[ 1.11922162  2.27266889 -0.44998869  0.58456292 -1.31565347 -1.46021063
  1.12138186  1.16679137  2.35134874  1.17037155  0.        ]",-2.84425,-0.380329760522,[-3.0626061   2.83543015]
4,[-0.27623791 -0.19427565],"[[ -0.64997907   0.67301814  -0.15192296  -0.17165207]
 [-15.3649999   15.38075722   0.           0.        ]]",[-3.57111915  2.63664122],"[ 0.93693926  2.07053961 -0.79831119  1.39171199 -1.31565018 -1.46020645
  1.01670601  1.65332185  2.25513955  0.97172686  0.        ]",-2.65098,-0.359925234477,[-2.84555292  2.6096487 ]
5,[-0.27623791 -0.19427565],"[[ -0.99394541   1.01730934  -0.15192296  -0.17165207]
 [-19.01961199  19.03602543   0.           0.        ]]",[-2.61759364  2.78169521],"[ 0.59237554  1.69546962 -1.14456653  2.18417403 -1.3156469  -1.46020226
  0.91408194  2.13011842  2.07329271  0.77428872  0.        ]",-2.48408,-0.329093775182,[-2.56684685  2.31861973]
6,[-0.27623791 -0.19427565],"[[ -1.41028849   1.4339695   -0.15192296  -0.17165207]
 [-22.60295463  22.6178535    0.           0.        ]]",[-1.99668067  2.70275337],"[ 0.06246941  1.12580986 -1.36591922  2.6720051  -1.31564361 -1.46019808
  0.81345943  2.59732605  1.79363961  0.64816926  0.        ]",-2.25651,-0.287960841758,[-2.31165218  1.9156971 ]
7,[-0.27623791 -0.19427565],"[[ -1.89759839   1.92154307  -0.15192296  -0.17165207]
 [-26.11649118  26.12764319   0.           0.        ]]",[-3.35153451  0.45254234],"[-0.59836832  0.42335433 -1.30636867  2.49234475 -1.31564032 -1.46019389
  0.71479731  3.05512385  1.4448938   0.68241417  0.        ]",-1.9764,-0.243180241967,[-2.17363024  1.48865926]
8,[-0.27623791 -0.19427565],"[[ -2.45448669   2.45685906  -0.15192296  -0.17165207]
 [-29.56088669  27.39972386   0.           0.        ]]",[-2.37734055  0.84120726],"[-1.21966892 -0.20737574 -0.84159249  1.42345726 -1.31563703 -1.46018971
  0.61807685  3.22102279  1.11724236  0.92769975  0.        ]",-1.82175,-0.214128960409,[-2.11997938  1.21361589]
9,[-0.27623791 -0.19427565],"[[ -3.07957451   3.03281051  -0.15192296  -0.17165207]
 [-32.93660374  24.80019237   0.           0.        ]]",[-3.32924719  2.5128044 ],"[-1.52888381 -0.52860502  0.0088754  -0.40268603 -1.31563375 -1.46018553
  0.52328502  2.88191367  0.95318452  1.36751274  0.        ]",-1.79591,-0.22790789068,[-2.43467712  1.18878579]
10,[-0.27623791 -0.19427565],"[[ -3.77150497   3.20693818  -0.15192296  -0.17165207]
 [-36.24504942  -0.49006884   0.           0.        ]]",[-4.1712449   1.87923183],"[-1.26775601 -0.5341314   0.97633174 -1.00872839 -1.31563046 -1.46018134
  0.43038227 -0.41694212  0.97270103  1.47288471  0.        ]",-1.68006,-0.23865607148,[-3.03820586  1.49592566]
11,[-0.27623791 -0.19427565],"[[ -4.5289343    3.14953131  -0.15192296  -0.17165207]
 [-39.48700906  -3.71924224   0.           0.        ]]",[-4.14564102  1.29057281],"[-0.40788962 -0.53720804  1.56202354 -0.80878686 -1.31562717 -1.46017716
  0.33934653 -0.83815382  0.90155898  1.38214099  0.        ]",-1.53279,-0.224148557985,[-3.06104755  1.59252143]
