timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.180874541328,"[[ 0.07179018 -0.07164111  0.05289667  0.09727261]
 [-0.0016985  -0.00484358  0.          0.        ]]",[ 1.76567745 -0.81847727],-1.43765,"[ 1.13474992  2.11525698  0.06500621  0.53854507  0.44547465  0.8491328
 -0.81482092  0.37413679  0.90852913 -0.7484919   0.        ]",[-0.05097849 -0.25566551],[ 0.6524194  -1.57662126]
1,-0.180158111846,"[[ 0.09766686 -0.11147491  0.05289667  0.09727261]
 [ 2.58076286 -3.96533364  0.          0.        ]]",[ 1.74821579 -0.80204725],-1.30767,"[ 1.13172182  2.11027359  0.10372115  0.40972028  0.44547349  0.84912961
 -0.71356311 -0.181625    0.90687067 -0.73967626  0.        ]",[-0.05097849 -0.25566551],[ 2.37703418 -1.88504272]
2,-0.176070190344,"[[ 0.18847579 -0.22973681  0.05289667  0.09727261]
 [ 6.48712695 -7.8479017   0.          0.        ]]",[ 1.68691838 -0.7909385 ],-1.05123,"[ 1.11385132  2.08292862  0.23863731  0.0314197   0.44547232  0.84912643
 -0.56039711 -0.72645139  0.89692952 -0.68925111  0.        ]",[-0.05097849 -0.25566551],[ 3.12281506 -0.50508418]
3,-0.165194049517,"[[  0.35662992  -0.40521567   0.05289667   0.09727261]
 [ 10.31557164  -9.6937972    0.           0.        ]]",[ 1.57368112 -0.80483115],-0.979523,"[ 1.05144266  2.00842127  0.48152545 -0.50933385  0.44547116  0.84912324
 -0.41028659 -0.98547625  0.86404439 -0.55933101  0.        ]",[-0.05097849 -0.25566551],[ 0.73739589  1.19501002]
4,-0.145200079009,"[[  0.59015006  -0.5574457    0.05289667   0.09727261]
 [ 13.02745648  -5.54299384   0.           0.        ]]",[ 1.39913464 -0.8761903 ],-0.93709,"[ 0.90482777  1.91254288  0.79290132 -0.94715317  0.44546999  0.84912005
 -0.30395539 -0.40300514  0.78791267 -0.30850051  0.        ]",[-0.05097849 -0.25566551],[ 1.61338241  0.14435839]
5,-0.117516463845,"[[  0.88780771  -0.66147755   0.05289667   0.09727261]
 [ 16.72602894  -4.8623869    0.           0.        ]]",[ 1.14895928 -0.95953   ],-1.10489,"[ 0.62913213  1.83148603  1.12204862 -1.22406973  0.44546883  0.84911686
 -0.15893717 -0.30749665  0.62397787  0.05504617  0.        ]",[-0.05097849 -0.25566551],[-0.04890494 -1.32534486]
6,-0.0920138443743,"[[  1.21708508  -0.79747782   0.05289667   0.09727261]
 [ 16.20347345  -8.72475864   0.           0.        ]]",[ 0.89916116 -0.99930209],-0.774053,"[ 0.23613158  1.70816185  1.36590202 -1.55310947  0.44546766  0.84911367
 -0.17942576 -0.84949084  0.36990084  0.36251726  0.        ]",[-0.05097849 -0.25566551],[ 0.76785076 -0.16783965]
7,-0.0748218213389,"[[  1.56842835  -0.97690673   0.05289667   0.09727261]
 [ 18.92187729  -9.21639801   0.           0.        ]]",[ 0.70414156 -1.03295588],-0.777943,"[-0.23869149  1.5190111   1.45884495 -1.92066169  0.4454665   0.84911049
 -0.07283886 -0.91847777  0.0557007   0.55449736  0.        ]",[-0.05097849 -0.25566551],[ 1.10465221 -0.86715061]
8,-0.0740463170873,"[[  1.98282986  -1.19384881   0.05289667   0.09727261]
 [ 22.50647556 -12.46682172   0.           0.        ]]",[ 0.62181616 -1.0266825 ],-0.882507,"[-0.79471023  1.25827997  1.33317197 -2.24873521  0.44546533  0.8491073
  0.06771093 -1.37459371 -0.33459488  0.62510771  0.        ]",[-0.05097849 -0.25566551],[ 1.23557347 -0.45432153]
9,-0.0929881068742,"[[  2.46821654  -1.45874294   0.05289667   0.09727261]
 [ 26.02064989 -14.01724029   0.           0.        ]]",[ 0.64305329 -0.99808955],-1.00608,"[-1.32091882  0.90938512  0.89368946 -2.45634937  0.44546417  0.84910411
  0.20549941 -1.59214775 -0.74640089  0.50501633  0.        ]",[-0.05097849 -0.25566551],[ 0.2828093  -1.46629307]
10,-0.11573902295,"[[  2.99472412  -1.77600245   0.05289667   0.09727261]
 [ 26.6281177  -17.69642587   0.           0.        ]]",[ 0.69661129 -0.95623076],-1.11331,"[-1.60732634  0.47972724  0.17700791 -2.4085403   0.445463    0.84910092
  0.22931743 -2.10841176 -1.04493397  0.18721451  0.        ]",[-0.05097849 -0.25566551],[ 0.91325852 -0.90421741]
11,-0.128619522003,"[[  3.55829891  -2.16231019   0.05289667   0.09727261]
 [ 29.71914001 -20.92352254   0.           0.        ]]",[ 0.83644724 -0.88147736],-1.08152,"[ -1.50406358e+00  -2.02098193e-03  -6.50495285e-01  -1.92486273e+00
   4.45461838e-01   8.49097735e-01   3.50514462e-01  -2.56121491e+00
  -1.12661126e+00  -2.35747528e-01   0.00000000e+00]",[-0.05097849 -0.25566551],[ 2.31591171 -1.53943714]
