timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.253278440453,[-0.22454983 -0.51739538],[-2.27045918 -1.96256018],-3.12342,"[ 1.17972593  2.37877796  0.07554768  0.94010053  0.25549405 -1.36872571
 -1.07184738  0.39511464  1.13463364  1.59704623  0.        ]","[[ 0.08649223  0.01847719  0.02849135 -0.15748497]
 [ 0.00163572 -0.00249675  0.          0.        ]]",[-2.71746807 -0.85434839]
1,-0.245593497155,[-0.22454983 -0.51739538],[-1.92470455 -1.83305097],-3.08692,"[ 1.18336583  2.37884174  0.01677829  0.80835723  0.25549389 -1.36872331
 -1.18616764 -0.07407599  1.14073175  1.48892878  0.        ]","[[ 0.04684731 -0.01549822  0.02849135 -0.15748497]
 [-3.95296468 -3.38378062  0.          0.        ]]",[-1.71448536 -1.91622146]
2,-0.220956479282,[-0.22454983 -0.51739538],[-1.09821057 -1.51443219],-2.79947,"[ 1.18139281  2.36818122 -0.15835691  0.39571242  0.25549372 -1.36872091
 -1.29822162 -0.6140067   1.12474297  1.16203325  0.        ]","[[-0.07110303 -0.12221433  0.02849135 -0.15748497]
 [-7.82918455 -7.27486318  0.          0.        ]]",[-0.280655   -1.89243367]
3,-0.180208588785,[-0.22454983 -0.51739538],[ 0.08785957 -1.05085635],-2.40892,"[ 1.14624678  2.31158232 -0.40202159 -0.29967805  0.25549355 -1.36871852
 -1.32580263 -1.14339752  1.00253112  0.6934497   0.        ]","[[ -0.23725935  -0.30599015   0.02849135  -0.15748497]
 [ -8.7833384  -11.08999509   0.           0.        ]]",[ 0.13767196 -1.65334869]
4,-0.128399370202,[-0.22454983 -0.51739538],[ 1.32817388 -0.50697809],-1.80808,"[ 1.07293859  2.15319236 -0.63920154 -1.20880443  0.25549339 -1.36871612
 -1.30501417 -1.66238365  0.72280271  0.24487568  0.        ]","[[ -0.40571059  -0.56531649   0.02849135  -0.15748497]
 [ -8.06430219 -14.83016099   0.           0.        ]]",[ 1.94283329  0.01914656]
5,-0.0784410459245,[-0.22454983 -0.51739538],[ 1.80447245 -0.21010253],-1.75894,"[ 0.99867531  1.8765106  -0.79841714 -2.06579038  0.25549322 -1.36871372
 -1.18606496 -1.61129609  0.37085103 -0.00682437  0.        ]","[[ -0.52571413  -0.85822616   0.02849135  -0.15748497]
 [ -3.94969254 -14.46201712   0.           0.        ]]",[ 2.28682757 -0.30368415]
6,-0.0398411962097,[-0.22454983 -0.51739538],[ 1.59365344 -0.28707936],-1.80974,"[ 0.97114154  1.51166072 -0.84735501 -2.68150587  0.25549306 -1.36871132
 -1.06944456 -1.73857515  0.07997375 -0.04251721  0.        ]","[[ -0.56423386  -1.15667024   0.02849135  -0.15748497]
 [  0.0843724  -15.37930219   0.           0.        ]]",[ 1.00043693 -0.30169824]
7,-0.0147263418358,[-0.22454983 -0.51739538],[ 1.32455659 -0.40057984],-1.73636,"[ 1.00063836  1.06908857 -0.79475319 -2.99082632  0.25549289 -1.36870893
 -0.95511234 -1.86220486 -0.12046881  0.06625813  0.        ]","[[ -0.52286683  -1.4731965    0.02849135  -0.15748497]
 [  4.03929528 -16.27029465   0.           0.        ]]",[ 1.55040532 -0.19825388]
8,-0.0297889938639,[-0.22454983 -0.51739538],[ 1.07502663 -0.52251595],-1.70801,"[ 1.07430765  0.59332919 -0.63573943 -2.90496703  0.25549272 -1.36870653
 -0.8430178  -1.9264918  -0.22955026  0.26749567  0.        ]","[[ -0.40317824  -1.80325198   0.02849135  -0.15748497]
 [  7.91682025 -16.73362861   0.           0.        ]]",[ 1.64966223 -0.7290601 ]
9,-0.0610233308163,[-0.22454983 -0.51739538],[ 0.92686641 -0.61751032],-1.74539,"[ 1.1555163   0.11687518 -0.35772408 -2.34770454  0.25549256 -1.36870413
 -0.73310911 -2.28107523 -0.2869453   0.54207451  0.        ]","[[ -0.20669718  -2.16356486   0.02849135  -0.15748497]
 [ 11.71873888 -19.289057     0.           0.        ]]",[-0.5812921   0.46530865]
10,-0.0958303798415,[-0.22454983 -0.51739538],[ 0.83135778 -0.75508153],-1.75364,"[ 1.18486197 -0.25809044 -0.04943337 -1.36745199  0.25549239 -1.36870173
 -0.8063354  -1.97236933 -0.35226663  0.84589924  0.        ]","[[  2.26326811e-03  -2.52702409e+00   2.84913526e-02  -1.57484968e-01]
 [  9.18568061e+00  -1.70643517e+01   0.00000000e+00   0.00000000e+00]]",[-0.3545012  -0.74906196]
11,-0.133394016334,[-0.22454983 -0.51739538],[ 0.67295188 -0.95887733],-1.73884,"[ 1.16497048 -0.47963194  0.19867707 -0.07930309  0.25549223 -1.36869933
 -0.85216795 -2.33702682 -0.44419463  1.16747471  0.        ]","[[  0.17007001  -2.89467881   0.02849135  -0.15748497]
 [  7.6002187  -19.69239606   0.           0.        ]]",[ 1.44350912 -1.08912682]
12,-0.166351759066,[-0.22454983 -0.51739538],[-0.16367668 -1.41921186],-1.92633,"[ 1.09632853 -0.52152426  0.47102007  1.07815747  0.25549206 -1.36869694
 -0.74203892 -0.12909493 -0.51781216  1.45084544  0.        ]","[[  0.36029353  -3.19569771   0.02849135  -0.15748497]
 [ 11.40975614  -3.78044521   0.           0.        ]]",[ 1.21173177 -1.50704192]
13,-0.159591129926,[-0.22454983 -0.51739538],[-0.40634662 -1.47617555],-2.04196,"[ 0.92343197 -0.52295126  0.81768598  0.98856211  0.25549189 -1.36869454
 -0.63410048  0.88207349 -0.50627768  1.39166841  0.        ]","[[  0.62595184  -3.17257134   0.02849135  -0.15748497]
 [ 15.14352187   3.50676711   0.           0.        ]]",[-0.77468758 -1.53770777]
14,-0.150397293982,[-0.22454983 -0.51739538],[-0.32848567 -1.42860067],-1.96786,"[ 0.66844965 -0.52251942  1.10647224  0.71561497  0.25549173 -1.36869214
 -0.73143604  0.82481562 -0.45070057  1.3223334   0.        ]","[[  0.89503998  -3.10216756   0.02849135  -0.15748497]
 [ 11.77648769   3.09413194   0.           0.        ]]",[-0.20501094 -1.85399494]
15,-0.146618812518,[-0.22454983 -0.51739538],[-0.21302217 -1.3782233 ],-2.03013,"[ 0.40662245 -0.51801368  1.2846231   0.52713436  0.25549156 -1.36868974
 -0.76164215  0.64572495 -0.39509915  1.30042185  0.        ]","[[  1.12008582  -3.05345765   0.02849135  -0.15748497]
 [ 10.73157939   1.80348043   0.           0.        ]]",[ 0.28919705  0.21734896]
16,-0.146331802141,[-0.22454983 -0.51739538],[-0.1596126  -1.33263016],-1.94956,"[ 0.11592393 -0.5109286   1.39497185  0.35622795  0.2554914  -1.36868735
 -0.73468188  0.76020188 -0.33838029  1.30728442  0.        ]","[[  1.34407432  -3.00911053   0.02849135  -0.15748497]
 [ 11.66415865   2.62848809   0.           0.        ]]",[ 0.03776056 -1.64387227]
17,-0.149269519864,[-0.22454983 -0.51739538],[ 0.06895322 -1.2277801 ],-1.9279,"[-0.20194778 -0.50812216  1.43296853  0.30280812  0.25549123 -1.36868495
 -0.73703965  0.21815317 -0.30867146  1.3373061   0.        ]","[[  1.57653886  -2.99519933   0.02849135  -0.15748497]
 [ 11.58257556  -1.27789926   0.           0.        ]]",[ 0.1838906  -1.02146553]
18,-0.152513210533,[-0.22454983 -0.51739538],[ 0.1341309  -1.14736843],-1.93658,"[-0.52500746 -0.51179435  1.38955318  0.37391149  0.25549107 -1.36868255
 -0.72261826  0.3546805  -0.31166669  1.36626049  0.        ]","[[  1.81319528  -3.01370986   0.02849135  -0.15748497]
 [ 12.08141315  -0.29398513   0.           0.        ]]",[ 0.46371444 -0.65774304]
19,-0.156699510079,[-0.22454983 -0.51739538],[ 0.27517605 -1.04496193],-1.9277,"[-0.85516346 -0.51164852  1.25106638  0.3708986   0.2554909  -1.36868015
 -0.6764554   0.42358117 -0.30401524  1.40473903  0.        ]","[[  2.07084517  -3.01292651   0.02849135  -0.15748497]
 [ 13.67824573   0.20256374   0.           0.        ]]",[ 0.03699533 -1.26107754]
20,-0.161582634408,[-0.22454983 -0.51739538],[ 0.43293989 -0.93515158],-1.94333,"[-1.15626215 -0.51092013  1.01140936  0.35608866  0.25549073 -1.36867776
 -0.68004844  0.41821397 -0.30406698  1.44874453  0.        ]","[[  2.34316284  -3.00907453   0.02849135  -0.15748497]
 [ 13.55393555   0.16388612   0.           0.        ]]",[ 1.10535351 -0.54067747]
21,-0.166913982577,[-0.22454983 -0.51739538],[ 0.5939405  -0.85466909],-2.04099,"[-1.41045941 -0.51033127  0.64686221  0.34442812  0.25549057 -1.36867536
 -0.57334709  0.41308283 -0.3174015   1.49556678  0.        ]","[[  2.65127423  -3.00604032   0.02849135  -0.15748497]
 [ 17.24490178   0.12690965   0.           0.        ]]",[ 0.59551411  0.07696548]
22,-0.17263603795,[-0.22454983 -0.51739538],[ 0.64605415 -0.85121655],-2.13856,"[-1.56212202 -0.50921544  0.13271013  0.32302213  0.2554904  -1.36867296
 -0.51505432  0.45506088 -0.34854057  1.54375742  0.        ]","[[  3.01640379  -3.00046687   0.02849135  -0.15748497]
 [ 19.26133367   0.429435     0.           0.        ]]",[-0.6517574  0.1184369]
