timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-1.73239,[ 0.24966762  0.59504743],[ 0.59137011  0.66642177],-0.180653098339,[-0.32507506 -0.35350737],"[[-0.03586944 -0.0360174   0.1548395   0.16065017]
 [ 0.00125927 -0.00079456  0.          0.        ]]","[  1.14500362e+00   2.29935624e+00   8.96842094e-05  -9.07516546e-01
   1.34736070e+00   1.38926789e+00  -3.26863451e-01  -3.66939224e-01
   1.87199270e-01  -1.52647277e+00   0.00000000e+00]"
1,-1.72958,[-0.72781524  0.45448684],[ 0.47193432  0.58565921],-0.176277716602,[-0.32507506 -0.35350737],"[[-0.02594426 -0.01239704  0.1548395   0.16065017]
 [ 0.98797622  2.35498087  0.          0.        ]]","[ 1.14542713  2.30016002  0.01487594 -0.82852219  1.34735678  1.3892637
 -0.29674461 -0.04685076  0.18900227 -1.48733346  0.        ]"
2,-1.66246,[ 0.57079716  0.56640709],[ 0.53476655  0.54073769],-0.17139462201,[-0.32507506 -0.35350737],"[[-0.03527499  0.05230188  0.1548395   0.16065017]
 [-1.91139325  4.10906161  0.          0.        ]]","[  1.14502754e+00   2.29829699e+00   9.75115589e-04  -6.12162820e-01
   1.34735287e+00   1.38925950e+00  -3.85244464e-01   1.91483088e-01
   1.89283081e-01  -1.44412475e+00   0.00000000e+00]"
3,-1.67979,[-0.68732202  1.25383925],[ 0.38377789  0.4381232 ],-0.163422157535,[-0.32507506 -0.35350737],"[[-0.05047663  0.15616008  0.1548395   0.16065017]
 [ 0.38359819  6.26956134  0.          0.        ]]","[ 1.14411931  2.28281559 -0.02166179 -0.26676315  1.34734896  1.3892553
 -0.31519176  0.48503861  0.18417228 -1.3754085   0.        ]"
4,-1.5264,[ 0.41072178  0.56665555],[ 0.35552466  0.29004967],-0.149603998663,[-0.32507506 -0.35350737],"[[ -0.07017555   0.32004427   0.1548395    0.16065017]
 [ -2.34439668  10.10606399   0.           0.        ]]","[ 1.14246613  2.22751207 -0.05096902  0.26542078  1.34734505  1.3892511
 -0.39846071  1.00631859  0.1616489  -1.26125679  0.        ]"
5,-1.35786,[ 0.83079561 -0.37233605],[ 0.17453444  0.1286931 ],-0.13120063911,[-0.32507506 -0.35350737],"[[ -0.10030221   0.5426638    0.1548395    0.16065017]
 [ -0.67377547  12.14908819   0.           0.        ]]","[ 1.13889913  2.09448932 -0.09570794  0.94054308  1.34734113  1.3892469
 -0.34746616  1.28390955  0.10437267 -1.11990426  0.        ]"
6,-1.1773,[-0.02313695 -1.11650457],[-0.1083336   0.05754638],-0.103280398389,[-0.32507506 -0.35350737],"[[ -0.08065699   0.76842861   0.1548395    0.16065017]
 [  2.62736119  10.43312916   0.           0.        ]]","[ 1.14136323  1.89782215 -0.06654693  1.5379731   1.34733722  1.3892427
 -0.24670168  1.05075271 -0.00543979 -0.9131236   0.        ]"
7,-1.00503,[-0.15913895 -1.5298637 ],[-0.24277005  0.09833378],-0.0781316706003,[-0.32507506 -0.35350737],"[[-0.02953229  0.93529117  0.1548395   0.16065017]
 [ 2.48551476  6.26701034  0.          0.        ]]","[ 1.14527252  1.71821652  0.00953059  1.90516702  1.34733331  1.38923851
 -0.25103115  0.4846841  -0.13523704 -0.73030959  0.        ]"
8,-0.993622,[-0.28744451  1.62383068],[-0.28133434  0.18196726],-0.0648532210889,[-0.32507506 -0.35350737],"[[ 0.01338091  1.01966048  0.1548395   0.16065017]
 [ 1.80800974  2.18352966  0.          0.        ]]","[ 1.14575136  1.6180737   0.07348575  2.06291586  1.3473294   1.38923431
 -0.27171111 -0.07015587 -0.22392798 -0.62810658  0.        ]"
9,-0.957243,[-2.17182244 -1.13896846],[ -4.19582516e-01   1.85847282e-04],-0.0576168199921,[-0.32507506 -0.35350737],"[[ 0.03776074  1.10262842  0.1548395   0.16065017]
 [ 0.63391281  6.10020815  0.          0.        ]]","[ 1.14488238  1.5143889   0.1098111   2.19827495  1.34732549  1.38923011
 -0.30754911  0.46202001 -0.30493452 -0.56172647  0.        ]"
10,-0.923888,[-0.73310962 -0.03473248],[-0.1818462   0.10273105],-0.0590723254535,[-0.32507506 -0.35350737],"[[ 0.01062417  1.18370343  0.1548395   0.16065017]
 [-3.3344249   2.02086712  0.          0.        ]]","[ 1.14579188  1.40877052  0.06937689  2.31070841  1.34732157  1.38922591
 -0.42867896 -0.09225848 -0.34653443 -0.56491333  0.        ]"
11,-0.943329,[ 0.56427182 -0.02798137],[ 0.09978855  0.1007275 ],-0.0698274686469,[-0.32507506 -0.35350737],"[[-0.084508    1.22234589  0.1548395   0.16065017]
 [-6.16936545  1.8439433   0.          0.        ]]","[ 1.14090814  1.35713496 -0.07226805  2.35716696  1.34731766  1.38922171
 -0.51521268 -0.11629783 -0.30518793 -0.66496678  0.        ]"
12,-1.0258,[-0.16668153  0.55487061],[ 0.19767106  0.06302425],-0.0823992700501,[-0.32507506 -0.35350737],"[[-0.18426818  1.25773988  0.1548395   0.16065017]
 [-3.814484    1.69597001  0.          0.        ]]","[ 1.12233787  1.3091977  -0.21955945  2.39560019  1.34731375  1.38921752
 -0.44333113 -0.13640353 -0.26669009 -0.7743104   0.        ]"
