timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.90249,[ 1.38623647  1.65865547],[ 0.98741227  1.17656016],-0.113807845516,[-0.67519909 -0.59513348],"[[ 0.02517716 -0.0343581   0.19918467  0.1148038 ]
 [ 0.00090957 -0.00224695  0.          0.        ]]","[ 1.06917416  2.0804616   0.27233997 -1.19684102  1.70757227  1.00245672
 -0.44917771 -0.37642395 -0.37527468 -1.24589706  0.        ]"
1,-2.6847,[-0.0114725  -0.16339183],[ 0.07461889  0.28999168],-0.101142514317,[-0.67519909 -0.59513348],"[[ 0.06487023  0.00530981  0.19918467  0.1148038 ]
 [ 3.95523585  3.95585169  0.          0.        ]]","[ 1.06656932  2.08128027  0.3324789  -1.08887581  1.7075701   1.00245607
 -0.34213951  0.21626276 -0.37949983 -1.11844771  0.        ]"
2,-2.53001,[ 0.54726283  0.06476827],[-0.14386395  0.28711343],-0.076917824917,[-0.67519909 -0.59513348],"[[ 0.14273756  0.07715031  0.19918467  0.1148038 ]
 [ 3.8319079   3.23061482  0.          0.        ]]","[ 1.05480999  2.07705105  0.44991772 -0.89352125  1.70756793  1.00245542
 -0.3454777   0.10766552 -0.40977998 -0.87699403  0.        ]"
3,-2.39196,[-0.94970244  0.27254472],[-0.77119315 -0.00873154],-0.0497910455885,[-0.67519909 -0.59513348],"[[ 0.24033587  0.14368576  0.19918467  0.1148038 ]
 [ 5.92097287  3.42229151  0.          0.        ]]","[ 1.02773605  2.06658452  0.59518393 -0.71353613  1.70756576  1.00245477
 -0.2889295   0.13636722 -0.47842107 -0.607751    0.        ]"
4,-2.31781,[-1.57924027 -1.22093567],[-0.67950726 -0.26640505],-0.0284253381727,[-0.67519909 -0.59513348],"[[ 0.31988233  0.22229425  0.19918467  0.1148038 ]
 [ 2.04657159  4.43517807  0.          0.        ]]","[ 0.99568626  2.04616916  0.71110193 -0.50317688  1.7075636   1.00245411
 -0.39380407  0.28803718 -0.57315222 -0.37466621  0.        ]"
5,-2.33798,[ 0.10411578  0.22736964],[ 0.07417656  0.4890902 ],-0.0255036060377,[-0.67519909 -0.59513348],"[[ 0.32073228  0.2704043   0.19918467  0.1148038 ]
 [-1.9482917   0.38930369  0.          0.        ]]","[ 0.99529551  2.02942143  0.71232518 -0.37617898  1.70756143  1.00245346
 -0.50193935 -0.31779382 -0.60090361 -0.32818042  0.        ]"
6,-2.37494,[ 0.64943537  0.68093319],[ 0.06053478  0.34414178],-0.0289954152631,[-0.67519909 -0.59513348],"[[ 0.28628214  0.28714419  0.19918467  0.1148038 ]
 [-1.49821975  1.28171185  0.          0.        ]]","[ 1.010303    2.02284326  0.66246364 -0.33236973  1.70755926  1.00245281
 -0.48975631 -0.1841641  -0.58090107 -0.37761809  0.        ]"
7,-2.33126,[ 0.02991064 -0.33264838],[-0.48124686 -0.28308672],-0.0266673661758,[-0.67519909 -0.59513348],"[[ 0.28238188  0.33956593  0.19918467  0.1148038 ]
 [ 1.09955798  3.9515694   0.          0.        ]]","[ 1.01189722  1.99977829  0.65678517 -0.19663291  1.70755709  1.00245216
 -0.41943783  0.21562177 -0.60840088 -0.33707182  0.        ]"
8,-2.33057,[-0.70351102  0.16590811],[-0.51221913 -0.20599985],-0.0242027151263,[-0.67519909 -0.59513348],"[[ 0.30534758  0.40459659  0.19918467  0.1148038 ]
 [ 1.1966834   2.55614786  0.          0.        ]]","[ 1.00219983  1.96603593  0.69012388 -0.03175036  1.70755493  1.00245151
 -0.41680862  0.00667051 -0.67158182 -0.23848969  0.        ]"
9,-2.3553,[ 0.64634033 -0.60999289],[-0.23737326 -0.31781048],-0.0258416542237,[-0.67519909 -0.59513348],"[[ 0.30111789  0.46181338  0.19918467  0.1148038 ]
 [-1.61031321  3.16350047  0.          0.        ]]","[ 1.00404031  1.93175531  0.68400091  0.10959676  1.70755276  1.00245086
 -0.49279006  0.09761585 -0.70760232 -0.19914435  0.        ]"
10,-2.32777,[-1.0961308   0.26511721],[-0.40487409 -0.02464417],-0.027441610575,[-0.67519909 -0.59513348],"[[ 0.29489513  0.50021181  0.19918467  0.1148038 ]
 [ 0.97941321  0.68460863  0.          0.        ]]","[ 1.00670306  1.90639604  0.67497829  0.2022573   1.70755059  1.0024502
 -0.42268945 -0.27357504 -0.72949241 -0.17984358  0.        ]"
11,-2.3719,[ 0.8987038  -0.15762929],[ 0.06307463 -0.08489972],-0.0276658210667,[-0.67519909 -0.59513348],"[[ 0.27459259  0.52431493  0.19918467  0.1148038 ]
 [-2.99643331  1.72223665  0.          0.        ]]","[ 1.01501601  1.88953099  0.64542475  0.25944659  1.70754843  1.00244955
 -0.53031013 -0.11819981 -0.72692963 -0.19645094  0.        ]"
12,-2.34442,[ 0.08455849 -0.10777899],[-0.29311222 -0.09837902],-0.0280923665609,[-0.67519909 -0.59513348],"[[ 0.25093307  0.55214219  0.19918467  0.1148038 ]
 [ 0.61845062  1.0626967   0.          0.        ]]","[ 1.02397367  1.8691686   0.61077163  0.32448538  1.70754626  1.0024489
 -0.43245982 -0.21695977 -0.72418997 -0.21625245  0.        ]"
13,-2.30927,[-0.94093336 -1.12070303],[-0.36633709 -0.09487981],-0.0297313629132,[-0.67519909 -0.59513348],"[[ 0.26653738  0.56890204  0.19918467  0.1148038 ]
 [ 0.94090581  0.61478138  0.          0.        ]]","[ 1.01815308  1.85644862  0.63365103  0.36312674  1.70754409  1.00244825
 -0.42373122 -0.28403089 -0.75272726 -0.17664673  0.        ]"
14,-2.37272,[ 0.55011972  0.74799012],[ 0.37738758  0.79885745],-0.027596722891,[-0.67519909 -0.59513348],"[[ 0.24783433  0.54136102  0.19918467  0.1148038 ]
 [-2.79874581 -3.35565613  0.          0.        ]]","[ 1.02508717  1.87716368  0.60621648  0.29941541  1.70754192  1.0024476
 -0.52495849 -0.87856719 -0.71312876 -0.2299367   0.        ]"
15,-2.29958,[-0.26328015 -0.59120806],[ 0.10625857  0.34213752],-0.0281918670433,[-0.67519909 -0.59513348],"[[ 0.2142401   0.50462234  0.19918467  0.1148038 ]
 [-0.5681175  -0.32829761  0.          0.        ]]","[ 1.03629976  1.90335069  0.55661864  0.2127792   1.70753976  1.00244695
 -0.4645781  -0.42524767 -0.65542594 -0.31952204  0.        ]"
16,-2.37801,[ 0.09984017  1.76261352],[ 0.4212662   0.84174103],-0.0312341503638,[-0.67519909 -0.59513348],"[[ 0.19254879  0.47463791  0.19918467  0.1148038 ]
 [-1.59758078 -2.66236786  0.          0.        ]]","[ 1.04268602  1.92347456  0.5243971   0.14074891  1.70753759  1.0024463
 -0.49244414 -0.77475312 -0.61676415 -0.38476393  0.        ]"
17,-2.33856,[ 0.20612408  0.14792115],[ 0.27539542  0.23272105],-0.0357741050816,[-0.67519909 -0.59513348],"[[ 0.16486252  0.46164564  0.19918467  0.1148038 ]
 [-1.17246317  1.34976989  0.          0.        ]]","[ 1.04985915  1.93183917  0.48307402  0.10918697  1.70753542  1.00244564
 -0.48093656 -0.17397174 -0.586426   -0.44805449  0.        ]"
18,-2.35573,[ 0.64147357  0.19769097],[ 0.14607453  0.06781253],-0.0360091143185,[-0.67519909 -0.59513348],"[[ 0.14982545  0.49424641  0.19918467  0.1148038 ]
 [-0.33403264  1.90844781  0.          0.        ]]","[ 1.05329316  1.91043473  0.46054841  0.18798409  1.70753325  1.00244499
 -0.45824114 -0.09031472 -0.595093   -0.4473418   0.        ]"
19,-2.32106,[ 0.18276959 -0.51190375],[-0.34771234 -0.27931809],-0.0314748028892,[-0.67519909 -0.59513348],"[[ 0.16867035  0.53988087  0.19918467  0.1148038 ]
 [ 2.21006287  2.65252102  0.          0.        ]]","[ 1.04893632  1.87823675  0.48876901  0.29596062  1.70753109  1.00244434
 -0.38937557  0.02110357 -0.64012792 -0.37308303  0.        ]"
20,-2.29956,[-0.42643873 -0.91635405],[-0.45734632 -0.07361233],-0.028421548396,[-0.67519909 -0.59513348],"[[ 0.21969541  0.57206499  0.19918467  0.1148038 ]
 [ 2.89017038  0.57282254  0.          0.        ]]","[ 1.03458431  1.85399105  0.56469799  0.37037311  1.70752892  1.00244369
 -0.37096578 -0.29031265 -0.70881286 -0.25548572  0.        ]"
21,-2.35765,[ 0.3056996   0.39344483],[-0.16106641  0.57901353],-0.0281694236006,[-0.67519909 -0.59513348],"[[ 0.26001141  0.54700897  0.19918467  0.1148038 ]
 [ 1.14723183 -3.0662949   0.          0.        ]]","[ 1.0206232   1.87297047  0.62409225  0.31256886  1.70752675  1.00244304
 -0.41814478 -0.83523778 -0.72937423 -0.20435385  0.        ]"
22,-2.34025,[-0.61647254  0.54450164],[-0.4222436   0.30293769],-0.0275341103,[-0.67519909 -0.59513348],"[[ 0.2948566   0.50191854  0.19918467  0.1148038 ]
 [ 2.33333382 -1.44814202  0.          0.        ]]","[ 1.00671111  1.90519211  0.67491967  0.20633095  1.70752458  1.00244239
 -0.38603833 -0.59293344 -0.73071773 -0.17859205  0.        ]"
23,-2.3626,[ 0.63789559 -0.69165126],[-0.33351138 -0.02685887],-0.0286913790031,[-0.67519909 -0.59513348],"[[ 0.31658282  0.49488423  0.19918467  0.1148038 ]
 [-0.15242974  0.73742604  0.          0.        ]]","[ 0.99717834  1.90998863  0.70634384  0.18951168  1.70752242  1.00244174
 -0.45332469 -0.2656638  -0.7480147  -0.14648166  0.        ]"
