timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.72128,[ 2.59627876  1.91922676],[ 3.21849656  2.54606771],-0.296848409986,[-0.41217747 -0.40136331],"[[ 0.09138918  0.09673433 -0.06217677  0.15345915]
 [ 0.00403264  0.00313063  0.          0.        ]]","[ 1.10417374  2.27243692  0.23624844 -0.56274863 -0.53859726  1.32895698
 -0.35931211 -0.36889908  1.91546957 -1.17920205  0.        ]"
1,-2.55496,[ 3.70506698  1.84919954],[ 2.95961595  2.31842566],-0.289639303524,[-0.41217747 -0.40136331],"[[ 0.13114426  0.13650875 -0.06217677  0.15345915]
 [ 3.95832112  3.96112481  0.          0.        ]]","[ 1.09797057  2.26576959  0.29547723 -0.43784002 -0.53859676  1.32895437
 -0.2462104   0.17768426  1.8957655  -1.0703801   0.        ]"
2,-2.45445,[ 2.88515707  0.14669237],[ 2.55139899  2.09191298],-0.266399147549,[-0.41217747 -0.40136331],"[[ 0.24920154  0.25465702 -0.06217677  0.15345915]
 [ 7.83454316  7.84077071  0.          0.        ]]","[ 1.06663409  2.23274819  0.46917851 -0.07157877 -0.53859627  1.32895175
 -0.13534158  0.71344774  1.79806729 -0.75956265  0.        ]"
3,-2.17991,[ 1.74888246  2.43252043],[ 2.15004706  1.99924135],-0.225908464956,[-0.41217747 -0.40136331],"[[  0.44403007   0.41572714  -0.06217677   0.15345915]
 [ 11.63571218   8.26481218   0.           0.        ]]","[ 0.97379127  2.15659966  0.74346262  0.40887682 -0.53859577  1.32894914
 -0.02661944  0.77200539  1.54411    -0.33587246  0.        ]"
4,-1.82113,[ 1.63490447  2.03404195],[ 1.56849313  1.6023469 ],-0.164730014161,[-0.41217747 -0.40136331],"[[  0.71412049   0.61909251  -0.06217677   0.15345915]
 [ 15.3611116   12.05903742   0.           0.        ]]","[ 0.76676017  2.01213354  1.08134114  0.96680129 -0.53859528  1.32894652
  0.07993551  1.29597123  1.04978725  0.06659596  0.        ]"
5,-1.29149,[ 0.8402772   0.05739818],[ 0.81527853  1.05157685],-0.0785075872994,[-0.41217747 -0.40136331],"[[  1.05799365   0.89758552  -0.06217677   0.15345915]
 [ 19.01438479  15.77779334   0.           0.        ]]","[ 0.39438141  1.73749516  1.40579878  1.60404877 -0.53859478  1.32894391
  0.18442748  1.80951176  0.28601861  0.21230766  0.        ]"
6,-0.931596,[ 1.65417115  1.1862592 ],[ 0.35923451  0.51868385],-0.0265232782262,[-0.41217747 -0.40136331],"[[  1.46789721   1.21226437  -0.06217677   0.15345915]
 [ 21.96635389  15.69029167   0.           0.        ]]","[-0.1506026   1.34533681  1.59070479  2.09286802 -0.53859429  1.32894129
  0.26886051  1.79742273 -0.49663382 -0.14253654  0.        ]"
7,-1.4732,[ 0.58591279  0.59364174],[ 0.45080778  0.08207092],-0.125722345955,[-0.41217747 -0.40136331],"[[  1.94260394   1.5626508   -0.06217677   0.15345915]
 [ 25.49306318  19.3361018    0.           0.        ]]","[-0.80533228  0.85225709  1.49619318  2.29382127 -0.5385938   1.32893868
  0.36973243  2.30088331 -0.91171581 -0.96666488  0.        ]"
8,-2.04143,[ 0.80571919 -0.40973372],[ 1.39216268  0.02350211],-0.202471029421,[-0.41217747 -0.40136331],"[[  2.47072919   1.96908412  -0.06217677   0.15345915]
 [ 27.31357723  21.30068183   0.           0.        ]]","[-1.39538659  0.28260022  1.03142075  2.04641066 -0.5385933   1.32893606
  0.42180311  2.5721687  -0.65741017 -1.82057434  0.        ]"
9,-2.16987,[ 2.55784421  0.576021  ],[ 1.88448048  0.17141128],-0.229926941463,[-0.41217747 -0.40136331],"[[  3.04363741   2.37455763  -0.06217677   0.15345915]
 [ 29.96812137  19.25357136   0.           0.        ]]","[-1.69311982 -0.19519575  0.24603625  1.32633021 -0.53859281  1.32893345
  0.49772899  2.28946327 -0.00704044 -2.08392315  0.        ]"
10,-1.9204,[ 1.62256397 -0.72392038],[ 1.99052501  0.24658495],-0.203948227453,[-0.41217747 -0.40136331],"[[  3.67681123   2.778664    -0.06217677   0.15345915]
 [ 33.33781107  21.15093476   0.           0.        ]]","[-1.50337979 -0.50433096 -0.66522782  0.25441711 -0.53859231  1.32893083
  0.59410967  2.55146483  0.40487352 -1.71907114  0.        ]"
11,-1.69365,[ 1.21857888 -0.43126875],[ 1.76008034  0.40641928],-0.163665424514,[-0.41217747 -0.40136331],"[[  4.37668422   3.1211076   -0.06217677   0.15345915]
 [ 36.63771275   6.89547799   0.           0.        ]]","[-0.75774349 -0.59773603 -1.31610888 -0.80339287 -0.53859182  1.32892822
  0.68849414  0.5828738   0.30667157 -1.37976673  0.        ]"
12,-1.58109,[ 2.30858852  1.52463289],[ 1.72969949  0.80938375],-0.155598543868,[-0.41217747 -0.40136331],"[[  5.14188096   3.13907409  -0.06217677   0.15345915]
 [ 39.87131172  -2.24016032   0.           0.        ]]","[ 0.29012523 -0.59803272 -1.26363257 -0.86019877 -0.53859132  1.32892561
  0.78098206 -0.67870127  0.18697331 -1.35990251  0.        ]"
13,-1.70439,[ 1.04558089  0.78532507],[ 1.5367291   0.83655059],-0.154761425578,[-0.41217747 -0.40136331],"[[  5.97111223   3.08683635  -0.06217677   0.15345915]
 [ 43.04126622  -2.47842719   0.           0.        ]]","[ 1.04217713 -0.59588063 -0.36088741 -0.69510453 -0.53859083  1.32892299
  0.87164941 -0.71160371  0.16110023 -1.36282755  0.        ]"
14,-1.76405,[ 1.60042988  0.28669115],[ 1.36047292  0.88018376],-0.157584915156,[-0.41217747 -0.40136331],"[[  6.86311331   3.04647683  -0.06217677   0.15345915]
 [ 46.14848535  -1.53736669   0.           0.        ]]","[ 0.88033052 -0.59153361  0.92093463 -0.56785061 -0.53859034  1.32892038
  0.96052218 -0.58164836  0.11116675 -1.40765659  0.        ]"
15,-1.77919,[ 2.69985237  0.82604963],[ 1.43105519  1.01731253],-0.16939075857,[-0.41217747 -0.40136331],"[[  7.8166415    3.02318817  -0.06217677   0.15345915]
 [ 49.19418423  -0.83296123   0.           0.        ]]","[-0.24246057 -0.58796317  1.59758547 -0.49463037 -0.53858984  1.32891776
  1.04763506 -0.48437374  0.11390084 -1.51470432  0.        ]"
16,-1.84388,[ 2.2271056   0.64207992],[ 1.69296336  1.10845351],-0.181178906621,[-0.41217747 -0.40136331],"[[  8.83047878   3.01180987  -0.06217677   0.15345915]
 [ 52.17959567  -0.36564439   0.           0.        ]]","[-1.45896199 -0.58593659  0.93886746 -0.45892768 -0.53858935  1.32891515
  1.1330233  -0.41983967  0.2188747  -1.58581686  0.        ]"
17,-1.75467,[ 2.32334845  1.64983703],[ 1.91836739  1.02291203],-0.179766835279,[-0.41217747 -0.40136331],"[[  9.90343133   3.00667877  -0.06217677   0.15345915]
 [ 55.10590832  -0.16993026   0.           0.        ]]","[-1.54195523 -0.58496195 -0.59109888 -0.44284424 -0.53858885  1.32891253
  1.21672085 -0.39281236  0.34331365 -1.51690967  0.        ]"
18,-1.66903,[ 1.37160774  0.43999602],[ 1.80683017  0.80511898],-0.163138338719,[-0.41217747 -0.40136331],"[[  1.10343290e+01   3.00472231e+00  -6.21767726e-02   1.53459147e-01]
 [  5.79742957e+01  -4.93891498e-02   0.00000000e+00   0.00000000e+00]]","[-0.24046978 -0.58458009 -1.39867027 -0.43671437 -0.53858836  1.32890992
  1.29876122 -0.37616602  0.34208592 -1.35508962  0.        ]"
19,-1.6896,[ 0.27694987  1.23155002],[ 1.42864811  0.69729179],-0.148366347633,[-0.41217747 -0.40136331],"[[  1.22220246e+01   3.00357417e+00  -6.21767726e-02   1.53459147e-01]
 [  6.07858959e+01  -5.43976219e-02   0.00000000e+00   0.00000000e+00]]","[ 1.02756382 -0.58435323 -0.40668816 -0.43311774 -0.53858786  1.3289073
  1.37917694 -0.37685736  0.19554665 -1.28768566  0.        ]"
