timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.25705,[ 1.3966388   2.37589103],[ 0.16225676  2.16520572],-0.0918035631715,[-0.62978929 -0.49545991],"[[-0.07826261 -0.07215584  0.12708394  0.01820872]
 [ 0.00193392 -0.00258073  0.          0.        ]]","[ 1.0692543   2.12224763  0.10027863 -1.27125719  1.08707024  0.15959791
 -0.43711864 -0.37722736  0.30825442 -0.52307624  0.        ]"
1,-2.28565,[-0.12928496  1.26020938],[-0.54711586  1.45498776],-0.087803170337,[-0.62978929 -0.49545991],"[[-0.03854922 -0.03249452  0.12708394  0.01820872]
 [ 3.95624124  3.95552667  0.          0.        ]]","[ 1.07261636  2.1252166   0.16028496 -1.16153491  1.08706938  0.15959785
 -0.33036186  0.2073815   0.31938704 -0.39901395  0.        ]"
2,-2.31074,[-0.66761799  1.11708283],[-0.95195746  0.83559203],-0.0820772317107,[-0.62978929 -0.49545991],"[[ 0.03464397  0.08556043  0.12708394  0.01820872]
 [ 3.36505994  7.83703093  0.          0.        ]]","[ 1.07282282  2.12072553  0.27105007 -0.83477652  1.08706852  0.15959779
 -0.34632218  0.78067596  0.31471925 -0.12092464  0.        ]"
3,-2.31081,[ 0.2305664  -0.00733238],[-0.98617244  0.29621178],-0.0806121287031,[-0.62978929 -0.49545991],"[[  0.07476521   0.28048262   0.12708394   0.01820872]
 [  0.65610953  11.64249906   0.           0.        ]]","[ 1.06963964  2.06994972  0.33168525 -0.30461781  1.08706766  0.15959773
 -0.4194571   1.34273913  0.25613539  0.16459787  0.        ]"
4,-2.34568,[-1.52167312  0.19859139],[-1.33029401 -0.02778727],-0.0829671821662,[-0.62978929 -0.49545991],"[[  0.09691209   0.51072525   0.12708394   0.01820872]
 [  1.55561639  11.38263268   0.           0.        ]]","[ 1.06688428  1.94304304  0.36508402  0.28268724  1.0870668   0.15959767
 -0.39517242  1.30435581  0.13502729  0.42723483  0.        ]"
5,-2.37315,[-1.43217555 -0.80206355],[-0.95531356 -0.30860943],-0.0856870289746,[-0.62978929 -0.49545991],"[[  0.08802359   0.74402055   0.12708394   0.01820872]
 [ -2.43124436  11.9449966    0.           0.        ]]","[ 1.06807413  1.74717985  0.35168715  0.80475067  1.08706595  0.15959761
 -0.50280783  1.38741499 -0.01537814  0.6004483   0.        ]"
6,-2.18305,[ 0.19603344  0.24958626],[-0.41062024 -0.20806676],-0.0802559571929,[-0.62978929 -0.49545991],"[[  1.97398953e-04   9.48695557e-01   1.27083936e-01   1.82087157e-02]
 [ -6.33849250e+00   8.53382616e+00   0.00000000e+00   0.00000000e+00]]","[ 1.07368998  1.52785344  0.21891925  1.17987859  1.08706509  0.15959755
 -0.60829385  0.88358778 -0.10473624  0.59367648  0.        ]"
7,-2.18406,[-1.13815139 -1.31951526],[-0.38039479 -0.61619467],-0.0702901709827,[-0.62978929 -0.49545991],"[[-0.11753548  1.12758851  0.12708394  0.01820872]
 [-5.43776779  9.35275026  0.          0.        ]]","[ 1.06367991  1.30724313  0.04111987  1.43122332  1.08706423  0.15959749
 -0.58397615  1.00454137 -0.16310545  0.51511358  0.        ]"
8,-2.07375,[-0.5176815   0.22815567],[ 0.34582177 -0.06403452],-0.0561886363044,[-0.62978929 -0.49545991],"[[-0.26490373  1.2730658   0.12708394  0.01820872]
 [-9.28634098  5.20872675  0.          0.        ]]","[ 1.02308267  1.11303093 -0.1776831   1.5770125   1.08706337  0.15959743
 -0.68787807  0.39247282 -0.18754341  0.37212771  0.        ]"
9,-2.08519,[ 1.08976314 -1.30723905],[ 0.92521405 -0.24694723],-0.0375959956135,[-0.62978929 -0.49545991],"[[ -0.46934585   1.38526994   0.12708394   0.01820872]
 [-11.15169032   6.0089824    0.           0.        ]]","[ 0.91680917  0.95694904 -0.46601694  1.65135356  1.08706251  0.15959737
 -0.73823765  0.51066963 -0.17825515  0.12810559  0.        ]"
10,-2.02049,[ 1.0759522   0.93746993],[ 0.79140538  0.26408589],-0.0280428572257,[-0.62978929 -0.49545991],"[[-0.65045526  1.46451543  0.12708394  0.01820872]
 [-6.97310611  1.92923156  0.          0.        ]]","[ 0.77745447  0.84459292 -0.69798035  1.68326158  1.08706165  0.15959732
 -0.6254255  -0.09190606 -0.18832862 -0.0937324   0.        ]"
11,-1.99481,[-0.29275057  0.42315467],[ 0.42232749 -0.61807936],-0.0248469840591,[-0.62978929 -0.49545991],"[[-0.74883478  1.53995125  0.12708394  0.01820872]
 [-2.87843449  5.60215342  0.          0.        ]]","[ 0.68558401  0.73674103 -0.8118639   1.6975735   1.08706079  0.15959726
 -0.51487884  0.45058137 -0.23035493 -0.18485269  0.        ]"
12,-2.0093,[ 0.6902067  -0.91084369],[ 0.58811438 -1.06722856],-0.0162911421434,[-0.62978929 -0.49545991],"[[-0.81745926  1.66769395  0.12708394  0.01820872]
 [-3.98034871  7.16689016  0.          0.        ]]","[ 0.61535831  0.55385625 -0.88546473  1.68589318  1.08705993  0.1595972
 -0.54462766  0.68169144 -0.31969509 -0.18903453  0.        ]"
