timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-0.63484,[ 1.40603471  0.06639429],[ 0.03392028  0.90903616],-0.0363813451576,[-0.0143753 -0.1800952],"[[ 0.012443   -0.02972561  0.17428483 -0.00771042]
 [ 0.00149516 -0.00485281  0.          0.        ]]","[ 1.07677063  1.56549131 -0.03718841 -0.53024954  1.52617179 -0.06073355
 -0.36356662 -0.25829232 -0.01094093 -0.02005583  0.        ]"
1,-0.652688,[-1.47558852  0.5016514 ],[ 0.03403723  0.90399384],-0.0388443163416,[-0.0143753 -0.1800952],"[[ 0.05216208 -0.02719944  0.17428483 -0.00771042]
 [ 3.95724286  0.25660403  0.          0.        ]]","[ 1.07498722  1.5655474   0.02369839 -0.52472304  1.52614179 -0.06073319
 -0.00840239 -0.22242761 -0.0119217   0.0430721   0.        ]"
2,-0.665248,[-0.0510657  0.1281854],[ 0.02839869  0.90242887],-0.0438106479289,[-0.0143753 -0.1800952],"[[  9.08233791e-02  -2.17304924e-03   1.74284829e-01  -7.71042367e-03]
 [ -7.76758857e-02   2.23942162e+00   0.00000000e+00   0.00000000e+00]]","[ 1.07116371  1.56596531  0.08284331 -0.46999354  1.52611178 -0.06073283
 -0.37067454  0.04955136 -0.0164516   0.12263923  0.        ]"
3,-0.665353,[ 0.31051048  0.13437417],[ 0.02638301  0.89870524],-0.0463826269226,[-0.0143753 -0.1800952],"[[ 0.08725665  0.04726386  0.17428483 -0.00771042]
 [-0.27832818  2.70272478  0.          0.        ]]","[ 1.0715877   1.5645695   0.07739367 -0.36190919  1.52608178 -0.06073247
 -0.38868753  0.11310146 -0.02001158  0.15676593  0.        ]"
4,-0.673063,[ 0.70284742 -0.20763326],[ 0.02436887  0.8922354 ],-0.0511189024875,[-0.0143753 -0.1800952],"[[ 0.09406781  0.10611507  0.17428483 -0.00771042]
 [ 0.95533898  3.18080491  0.          0.        ]]","[ 1.07072333  1.55902007  0.08779764 -0.23359402  1.52605178 -0.06073211
 -0.27792     0.17867847 -0.02850691  0.2139212   0.        ]"
5,-0.645712,[-0.74167153  2.25000141],[ 0.02238673  0.88574225],-0.0620401525668,[-0.0143753 -0.1800952],"[[ 0.14088501  0.16083976  0.17428483 -0.00771042]
 [ 3.71718595  2.29462002  0.          0.        ]]","[ 1.06314004  1.55007622  0.15910697 -0.11498644  1.52602178 -0.06073175
 -0.02994391  0.05711974 -0.05082091  0.32726491  0.        ]"
6,-0.701427,[ 1.85829309  1.56829851],[ 0.01252284  0.86698496],-0.0759448604725,[-0.0143753 -0.1800952],"[[ 0.18503864  0.24601577  0.17428483 -0.00771042]
 [ 0.70820569  6.20992848  0.          0.        ]]","[ 1.05324443  1.52899105  0.22592942  0.06740307  1.52599178 -0.06073139
 -0.30010866  0.59418283 -0.08985711  0.45650441  0.        ]"
7,-0.742424,[ 1.15480294  1.28445732],[ 0.00241371  0.82838863],-0.0982750202259,[-0.0143753 -0.1800952],"[[  2.38740021e-01   4.08693561e-01   1.74284829e-01  -7.71042367e-03]
 [  4.64888549e+00   1.00450753e+01   0.00000000e+00   0.00000000e+00]]","[ 1.03765194  1.46501405  0.30644773  0.4039257   1.52596178 -0.06073103
  0.05371392  1.12024189 -0.17938774  0.64435577  0.        ]"
8,-0.850993,[ 0.80137642  2.13652957],[-0.00360328  0.77362007],-0.139475927461,[-0.0143753 -0.1800952],"[[  3.70479291e-01   6.47312692e-01   1.74284829e-01  -7.71042367e-03]
 [  8.51236150e+00   1.38043053e+01   0.00000000e+00   0.00000000e+00]]","[ 0.98316761  1.31820374  0.49907704  0.85365896  1.52593179 -0.06073067
  0.4006042   1.63586593 -0.40723523  0.93621602  0.        ]"
9,-1.06819,[ 1.69610837 -0.31643115],[-0.00256161  0.70864469],-0.191899785148,[-0.0143753 -0.1800952],"[[  5.70850783e-01   9.60371873e-01   1.74284829e-01  -7.71042367e-03]
 [  1.15151079e+01   1.74893118e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85800635  1.04343204  0.77254396  1.32683847  1.52590179 -0.06073031
  0.67020981  2.14126851 -0.82715786  1.18644724  0.        ]"
