timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.2948,[ 2.79821121  1.45116247],[ 1.93453956  1.97948551],-0.257729989133,[-0.3618719  -0.37362695],"[[-0.0945483  -0.00727763  0.01418861  0.14813693]
 [ 0.00427598  0.00224793  0.          0.        ]]","[ 1.12999422  2.3001831  -0.06675549 -0.83939519  0.12853574  1.27805727
 -0.33883009 -0.36706774  1.27793706 -1.5177896   0.        ]"
1,-2.38305,[ 0.60794908  1.43893248],[ 1.65831387  1.79736519],-0.250262062624,[-0.3618719  -0.37362695],"[[-0.05478857  0.03247928  0.01418861  0.14813693]
 [ 3.95853704  3.9602568   0.          0.        ]]","[ 1.13412756  2.29945067 -0.0075844  -0.70858011  0.12853563  1.27805427
 -0.22241397  0.17216834  1.28452512 -1.41030772  0.        ]"
2,-2.13761,[ 1.59484986  1.39659369],[ 1.29178572  1.64201903],-0.228623878461,[-0.3618719  -0.37362695],"[[ 0.04771156  0.15061645  0.01418861  0.14813693]
 [ 6.28375724  7.84052862  0.          0.        ]]","[ 1.13463078  2.28393337  0.14532634 -0.32166364  0.12853551  1.27805127
 -0.15395783  0.70081327  1.26808498 -1.11910528  0.        ]"
3,-1.80255,[ 2.57508762  0.19884864],[ 0.6655938   1.41981542],-0.189881325223,[-0.3618719  -0.37362695],"[[  0.21181801   0.34558211   0.01418861   0.14813693]
 [ 10.11423153  11.64335393   0.           0.        ]]","[ 1.10505045  2.21525978  0.38791914  0.29930546  0.12853539  1.27804827
 -0.04118605  1.21890541  1.13753911 -0.67207851  0.        ]"
4,-1.54313,[ 0.18298384  2.00840724],[-0.00507458  1.23637319],-0.132228780851,[-0.3618719  -0.37362695],"[[  0.45179272   0.58401989   0.01418861   0.14813693]
 [ 13.87086738  12.19854065   0.           0.        ]]","[ 0.99630524  2.06209037  0.72572751  0.99905865  0.12853528  1.27804527
  0.06941188  1.29454062  0.78341963 -0.17159326  0.        ]"
5,-1.34876,[-1.32711958 -0.14035738],[-0.64308375  0.74492615],-0.0638361213412,[-0.3618719  -0.37362695],"[[  7.33722962e-01   8.65288572e-01   1.41886103e-02   1.48136935e-01]
 [  1.43208915e+01   1.59159056e+01   0.00000000e+00   0.00000000e+00]]","[ 0.77740816  1.79514969  1.07356248  1.68980038  0.12853516  1.27804227
  0.08266085  1.80098504  0.19502155  0.15569539  0.        ]"
6,-1.07852,[-1.83302672 -0.21341736],[-0.85394722  0.46750385],-0.0326058815673,[-0.3618719  -0.37362695],"[[  9.77625866e-01   1.17487564e+00   1.41886103e-02   1.48136935e-01]
 [  1.00833826e+01   1.50457026e+01   0.00000000e+00   0.00000000e+00]]","[ 0.52126021  1.41770844  1.31165913  2.22079507  0.12853505  1.27803927
 -0.04209457  1.68242368 -0.3998858   0.13794614  0.        ]"
7,-1.03647,[-1.094776    0.66464869],[-0.77695537  0.26289776],-0.0665881016891,[-0.3618719  -0.37362695],"[[  1.1376113    1.46432907   0.01418861   0.14813693]
 [  5.92880336  13.90344498   0.           0.        ]]","[ 0.3271154   1.01638336  1.42875615  2.45671755  0.12853493  1.27803628
 -0.16440847  1.52679933 -0.77587554 -0.09536586  0.        ]"
8,-1.21417,[-0.41512692  0.30218552],[-0.60234749  0.07847026],-0.0953785532445,[-0.3618719  -0.37362695],"[[  1.21531373e+00   1.76604742e+00   1.41886103e-02   1.48136935e-01]
 [  1.85492091e+00   1.62605109e+01   0.00000000e+00   0.00000000e+00]]","[ 0.22710554  0.58505623  1.47329525  2.41280776  0.12853481  1.27803328
 -0.28434658  1.84791555 -0.94398266 -0.4002242   0.        ]"
9,-1.37395,[-0.32564252 -0.41840531],[-0.31189251 -0.01430637],-0.116503938771,[-0.3618719  -0.37362695],"[[  1.23557009e+00   2.10003456e+00   1.41886103e-02   1.48136935e-01]
 [  1.76235718e-01   1.71352707e+01   0.00000000e+00   0.00000000e+00]]","[ 0.20052754  0.13852639  1.48352532  2.02512042  0.1285347   1.27803028
 -0.33376813  1.96708285 -0.95380451 -0.72275162  0.        ]"
