timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-2.50513,[ 0.61633222  2.02325027],[-0.44914281  2.0606966 ],-0.163104170188,[-0.49718559 -0.47899732],"[[-0.06118429 -0.07663398  0.04601692 -0.03192464]
 [ 0.00109013  0.00380679  0.          0.        ]]","[ 1.07466551  2.18830537  0.09692232 -1.24548292  0.38829845 -0.28038227
 -0.40924071 -0.37732001  1.06615804 -0.0028073   0.        ]"
1,-2.74383,[-1.53416621  0.56284054],[-0.95218027  1.60680151],-0.164856056352,[-0.49718559 -0.47899732],"[[-0.03671558 -0.03684026  0.04601692 -0.03192464]
 [ 2.437671    3.96237529  0.          0.        ]]","[ 1.07638731  2.19155414  0.13384052 -1.13135149  0.38829825 -0.28038214
 -0.34356261  0.19567451  1.07394187  0.08709769  0.        ]"
2,-2.64129,[-0.57491237  2.05899586],[-0.80233461  1.44854569],-0.167173526273,[-0.49718559 -0.47899732],"[[-0.02814483  0.06399623  0.04601692 -0.03192464]
 [-1.5672563   6.11409763  0.          0.        ]]","[ 1.07678619  2.18957488  0.14678095 -0.84181113  0.38829806 -0.28038201
 -0.45151506  0.50713173  1.07623406  0.20949278  0.        ]"
3,-2.78218,[-2.0838745   1.17504804],[-0.73477232  1.03029227],-0.167231935047,[-0.49718559 -0.47899732],"[[-0.08201237  0.22480022  0.04601692 -0.03192464]
 [-3.8120164   9.95349864  0.          0.        ]]","[ 1.07251846  2.15623339  0.06553951 -0.38514375  0.38829786 -0.28038188
 -0.51202223  1.06287652  1.06412783  0.26960211  0.        ]"
4,-2.5597,[-0.15405213  1.64701763],[-0.49467722  0.59862065],-0.163468576556,[-0.49718559 -0.47899732],"[[ -0.19720166   0.46163529   0.04601692  -0.03192464]
 [ -7.6940042   13.71743073   0.           0.        ]]","[ 1.04946463  2.04155215 -0.10668219  0.25407125  0.38829767 -0.28038175
 -0.61666079  1.60769578  1.02537579  0.28571985  0.        ]"
5,-2.48092,[-0.5174285   0.52510438],[-0.35586727  0.0955283 ],-0.154032195562,[-0.49718559 -0.47899732],"[[ -0.35568292   0.77298713   0.04601692  -0.03192464]
 [ -8.1525561   17.40544443   0.           0.        ]]","[ 0.98728536  1.7826726  -0.33676018  0.98051341  0.38829748 -0.28038162
 -0.62902067  2.14152294  0.93595008  0.29141291  0.        ]"
6,-2.2139,[-0.44809638  0.38406977],[-0.01467114 -0.3377403 ],-0.137473868125,[-0.49718559 -0.47899732],"[[ -0.53766134   1.13850308   0.04601692  -0.03192464]
 [-10.0390458   19.14031287   0.           0.        ]]","[ 0.8743238   1.3545111  -0.58435167  1.58303865  0.38829728 -0.28038148
 -0.67987057  2.39263418  0.77687553  0.30296343  0.        ]"
7,-1.79864,[ 0.75865939  0.63829803],[ 0.33291611 -0.74248958],-0.112776058101,[-0.49718559 -0.47899732],"[[ -0.754244     1.53276469   0.04601692  -0.03192464]
 [-11.61403264  20.28198817   0.           0.        ]]","[ 0.68708307  0.80512024 -0.84510235  1.84523972  0.38829709 -0.28038135
 -0.72232388  2.55788034  0.54800447  0.28204333  0.        ]"
8,-1.67732,[ 0.3234684  -1.04726194],[ 0.26806155 -0.95015442],-0.0828992832494,[-0.49718559 -0.47899732],"[[ -0.954096     1.95972418   0.04601692  -0.03192464]
 [ -8.38167292  22.40698101   0.           0.        ]]","[ 0.47059698  0.20339519 -1.04307658  1.63275844  0.38829689 -0.28038122
 -0.63519519  2.86545535  0.23800032  0.30617971  0.        ]"
9,-1.63591,[ 0.43789131 -1.39804142],[ 0.1643692  -0.97291744],-0.0573337072266,[-0.49718559 -0.47899732],"[[ -1.10721119   2.36368181   0.04601692  -0.03192464]
 [ -6.93473391  18.00349869   0.           0.        ]]","[ 0.28181753 -0.27713315 -1.16190864  0.9906069   0.3882967  -0.28038109
 -0.59619257  2.22806045 -0.10419138  0.342752    0.        ]"
10,-1.55501,[ 1.28548773  0.74164517],[-0.11136456 -0.92815065],-0.0470170240141,[-0.49718559 -0.47899732],"[[ -1.22713316   2.68044664   0.04601692  -0.03192464]
 [ -5.06372399  13.6873974    0.           0.        ]]","[ 0.12321278 -0.54129427 -1.23301578  0.25280578  0.38829651 -0.28038096
 -0.54575914  1.60331801 -0.39341315  0.34202784  0.        ]"
11,-1.68605,[ 0.54439613 -1.6201236 ],[-0.25503564 -0.58189487],-0.0550068855263,[-0.49718559 -0.47899732],"[[ -1.28767572   2.9809407    0.04601692  -0.03192464]
 [ -1.00401189  16.35314543   0.           0.        ]]","[ 0.04034854 -0.67337332 -1.26120548 -0.56599519  0.38829631 -0.28038083
 -0.43632923  1.98917079 -0.68217283  0.32368444  0.        ]"
12,-1.81243,[ 0.76565275 -1.15629114],[-0.9988606  -0.15863043],-0.0634200287396,[-0.49718559 -0.47899732],"[[-1.28593823  3.1226596   0.04601692 -0.03192464]
 [ 1.17060153  0.23690747  0.          0.        ]]","[ 0.04274861 -0.69168569 -1.26046864 -0.97115315  0.38829612 -0.2803807
 -0.37771225 -0.34359123 -0.82727314  0.29310696  0.        ]"
13,-1.81986,[-1.36698969  0.16513002],[-1.37246215  0.31601188],-0.0611150362094,[-0.49718559 -0.47899732],"[[-1.23234523  3.08182964  0.04601692 -0.03192464]
 [ 4.17868557 -4.03349649  0.          0.        ]]","[ 0.11614463 -0.68936895 -1.23564519 -0.85395277  0.38829592 -0.28038057
 -0.29662904 -0.96171487 -0.78618923  0.30726789  0.        ]"
14,-1.77107,[-0.6106752   0.73148141],[-1.1356554   0.26126188],-0.058101514171,[-0.49718559 -0.47899732],"[[-1.18932614  3.00851933  0.04601692 -0.03192464]
 [ 0.13669715 -3.29997623  0.          0.        ]]","[ 0.17407687 -0.67919226 -1.21275496 -0.64436741  0.38829573 -0.28038043
 -0.40558089 -0.85554    -0.72099274  0.32990462  0.        ]"
15,-1.76866,[-1.38235796 -0.15569986],[-0.87723941 -0.09507459],-0.0561073413505,[-0.49718559 -0.47899732],"[[-1.21087697  2.97223443  0.04601692 -0.03192464]
 [-2.28371486 -0.33838375  0.          0.        ]]","[ 0.14517229 -0.67130909 -1.22454711 -0.54132089  0.38829554 -0.2803803
 -0.47082303 -0.42686067 -0.68318671  0.3356435   0.        ]"
16,-1.77114,[-1.18931625 -0.70386071],[-0.4685204   0.05434948],-0.0537382876269,[-0.49718559 -0.47899732],"[[-1.29582264  2.95934659  0.04601692 -0.03192464]
 [-6.19780605 -0.94837134  0.          0.        ]]","[ 0.02907832 -0.66805782 -1.26458847 -0.50486658  0.38829534 -0.28038017
 -0.57632735 -0.51515377 -0.65996544  0.32489217  0.        ]"
17,-1.68545,[-0.15428921  1.14182909],[ 0.12270402  0.52210134],-0.0472503708654,[-0.49718559 -0.47899732],"[[ -1.45827328   2.9126026    0.04601692  -0.03192464]
 [-10.03445579  -3.71681031   0.           0.        ]]","[-0.20006121 -0.65429426 -1.31178487 -0.3734182   0.38829515 -0.28038004
 -0.67974417 -0.9158742  -0.59657899  0.29263822  0.        ]"
18,-1.63952,[ 1.20544263  0.15035414],[ 0.62397277 -0.05776721],-0.0393382493853,[-0.49718559 -0.47899732],"[[ -1.66309624   2.87873127   0.04601692  -0.03192464]
 [-10.44648486   0.31623257   0.           0.        ]]","[-0.4942703  -0.64240162 -1.31490646 -0.27904269  0.38829495 -0.28037991
 -0.69085001 -0.33210617 -0.55133991  0.23255264  0.        ]"
19,-1.6433,[ 0.94786367 -0.43777628],[ 0.66629684 -0.19364935],-0.0360624929811,[-0.49718559 -0.47899732],"[[-1.83022648  2.89096703  0.04601692 -0.03192464]
 [-6.28042239  0.90539279  0.          0.        ]]","[-0.73078451 -0.64688228 -1.27078359 -0.31304178  0.38829476 -0.28037978
 -0.57855302 -0.24682728 -0.56019797  0.19252516  0.        ]"
20,-1.63325,[ 0.82574933  0.5580311 ],[ 0.5292114  -0.00301281],-0.0341208804703,[-0.49718559 -0.47899732],"[[-1.91693483  2.89150438  0.04601692 -0.03192464]
 [-2.40333007 -0.84581614  0.          0.        ]]","[-0.84984365 -0.64707389 -1.23173742 -0.31453722  0.38829456 -0.28037965
 -0.47404531 -0.50030816 -0.56210488  0.16980212  0.        ]"
21,-1.66213,[-0.71632358 -0.5852639 ],[ 0.35988143 -0.36843204],-0.0343495333559,[-0.49718559 -0.47899732],"[[-1.93172076  2.8969267   0.04601692 -0.03192464]
 [ 0.913684    1.38062877  0.          0.        ]]","[-0.86980385 -0.64898836 -1.22400307 -0.32964043  0.38829437 -0.28037951
 -0.38463461 -0.17803814 -0.56692879  0.16912395  0.        ]"
22,-1.62538,[-0.07189152  1.505171  ],[ 0.52849066  0.00864106],-0.0345523112285,[-0.49718559 -0.47899732],"[[-1.94208507  2.90101263  0.04601692 -0.03192464]
 [-1.94060348 -0.9642215   0.          0.        ]]","[-0.88372892 -0.65040372 -1.21839693 -0.34103478  0.38829418 -0.28037938
 -0.46157206 -0.51744669 -0.57055361  0.16891509  0.        ]"
23,-1.645,[ 0.15070561 -0.4634499 ],[ 0.66581476 -0.52631247],-0.0358810757161,[-0.49718559 -0.47899732],"[[-1.98336598  2.92164742  0.04601692 -0.03192464]
 [-2.18666914  3.0144414   0.          0.        ]]","[-0.93862305 -0.65719546 -1.19457735 -0.39874996  0.38829398 -0.28037925
 -0.46820454  0.05845093 -0.58825545  0.17129943  0.        ]"
24,-1.6663,[ 0.46106553 -0.31157179],[ 0.58945709 -0.2701602 ],-0.0396008031332,[-0.49718559 -0.47899732],"[[-2.02067913  2.96292583  0.04601692 -0.03192464]
 [-1.54677748  1.11971475  0.          0.        ]]","[-0.98739745 -0.66898111 -1.17101705 -0.51498134  0.38829379 -0.28037912
 -0.45095593 -0.21580419 -0.62194928  0.18856444  0.        ]"
