timestep,rewards,actions,avg_action_dist,original_rewards,logstd_action_dist,human_obs,obs
0,-4.35005,[ 2.3698525   3.72009203],[ 1.82564914  3.14932752],-0.419889145342,[-0.4642337  -0.46006727],"[[-0.06680756  0.06044244 -0.18261872 -0.15682261]
 [-0.00104334 -0.00422399  0.          0.        ]]","[ 1.07367262  2.16172672  0.06274136 -0.79181422 -1.57835218 -1.35783741
 -0.40263504 -0.3713384   3.08157714  1.27008976  0.        ]"
1,-4.5372,[ 1.14259407  3.28494817],[ 1.61197162  2.79142547],-0.42446782903,[-0.4642337  -0.46006727],"[[-0.02715308  0.10007121 -0.18261872 -0.15682261]
 [ 3.95333441  3.95391373  0.          0.        ]]","[ 1.07633471  2.15719676  0.12256733 -0.67905722 -1.57834962 -1.35783561
 -0.29359733  0.19619127  3.08064556  1.3868611   0.        ]"
2,-4.76907,[ 0.15256862  3.05758306],[ 1.46159708  2.52682829],-0.435317194548,[-0.4642337  -0.46006727],"[[ 0.09080517  0.21807668 -0.18261872 -0.15682261]
 [ 7.82962237  7.83370283  0.          0.        ]]","[ 1.07096871  2.13058599  0.30054365 -0.34663339 -1.57834706 -1.35783382
 -0.18671287  0.75248687  3.03387044  1.72980371  0.        ]"
3,-4.98472,[ 0.29331992  2.10842238],[ 1.46179557  2.58772516],-0.443041928304,[-0.4642337  -0.46006727],"[[  0.25188768   0.41292003  -0.18261872  -0.15682261]
 [  8.27721915  11.63794416   0.           0.        ]]","[ 1.03172994  2.04461688  0.54002823  0.18129536 -1.5783445  -1.35783202
 -0.1743708   1.29794924  2.84846808  2.19321037  0.        ]"
4,-4.9212,[ 0.65292632  2.66728296],[ 1.46039891  2.65777111],-0.438295909244,[-0.4642337  -0.46006727],"[[  0.42742657   0.68308983  -0.18261872  -0.15682261]
 [  9.27352969  15.36659583   0.           0.        ]]","[ 0.94819739  1.84476912  0.78970163  0.83760974 -1.57834193 -1.35783023
 -0.14689854  1.83257106  2.46331699  2.62843983  0.        ]"
5,-4.54769,[ 1.22404243  2.84761045],[ 1.5220139   2.62634182],-0.412371550281,[-0.4642337  -0.46006727],"[[  0.63698203   1.0270862   -0.18261872  -0.15682261]
 [ 11.67436876  19.02084186   0.           0.        ]]","[ 0.79640036  1.47689754  1.0619468   1.47878062 -1.57833937 -1.35782843
 -0.08069792  2.35652034  1.84676179  2.89566496  0.        ]"
6,-3.76524,[ 1.79533593  3.43960653],[ 1.37541485  2.47687602],-0.355363070887,[-0.4642337  -0.46006727],"[[  0.90788077   1.44343623  -0.18261872  -0.15682261]
 [ 15.4036177   22.60219449   0.           0.        ]]","[ 0.52685201  0.92106076  1.3541103   1.86731644 -1.57833681 -1.35782664
  0.02213218  2.87001171  1.0862058   2.78489775  0.        ]"
7,-2.98548,[ 1.13835936  3.17232936],[ 1.28133082  2.33505464],-0.2681981213,[-0.4642337  -0.46006727],"[[  1.25265588   1.93070023  -0.18261872  -0.15682261]
 [ 19.06217455  26.11249493   0.           0.        ]]","[ 0.0940682   0.23861691  1.59822264  1.70753613 -1.57833425 -1.35782484
  0.12301303  3.37330665  0.53114433  2.17115403  0.        ]"
8,-2.54666,[-0.20746896  3.72838202],[ 1.16261935  2.23356462],-0.199219000296,[-0.4642337  -0.46006727],"[[  1.66989642   2.48747369  -0.18261872  -0.15682261]
 [ 22.64993982  29.5534609    0.           0.        ]]","[-0.49477541 -0.38999428  1.66660508  0.77270862 -1.57833169 -1.35782305
  0.22194186  3.86664863  0.62631658  1.39355149  0.        ]"
9,-2.88571,[ 0.87755697  1.97843831],[ 1.0281384   2.11918879],-0.236043124352,[-0.4642337  -0.46006727],"[[  2.11019888   3.11239065  -0.18261872  -0.15682261]
 [ 21.3833161   26.70661779   0.           0.        ]]","[-1.08783257 -0.68334971  1.45955401 -0.88090663 -1.57832912 -1.35782125
  0.18701591  3.45844597  1.24725118  1.24411483  0.        ]"
10,-2.98267,[ 0.22690431  1.82892088],[ 0.64805293  1.68130136],-0.259057263995,[-0.4642337  -0.46006727],"[[  2.56846129   3.27938824  -0.18261872  -0.15682261]
 [ 24.43315073  -1.94531937   0.           0.        ]]","[-1.55489028 -0.67045737  0.98262963 -1.3563761  -1.57832656 -1.35781946
  0.27111191 -0.64966198  1.37064122  1.42213829  0.        ]"
11,-2.8962,[-0.38757921  1.69208461],[ 0.53273052  1.52008796],-0.251827492565,[-0.4642337  -0.46006727],"[[  3.06128374   3.19210325  -0.18261872  -0.15682261]
 [ 24.84778663  -5.04897813   0.           0.        ]]","[-1.77880353 -0.68213965  0.28473813 -1.1083856  -1.578324   -1.35781766
  0.28254494 -1.09466289  1.31735113  1.38467518  0.        ]"
12,-2.8336,[ 0.07424899  1.66774415],[ 0.41158548  1.38228023],-0.249032533127,[-0.4642337  -0.46006727],"[[  3.53790833   3.10521666  -0.18261872  -0.15682261]
 [ 22.82142082  -3.45437782   0.           0.        ]]","[-1.67255926 -0.68301339 -0.41949981 -0.86043474 -1.57832144 -1.35781587
  0.22666977 -0.8660287   1.32093245  1.33969034  0.        ]"
13,-2.84881,[ 0.81024008  1.22307221],[ 0.37828973  1.31571102],-0.251696755221,[-0.4642337  -0.46006727],"[[  3.99275386   3.05305781  -0.18261872  -0.15682261]
 [ 22.66365192  -1.85990289   0.           0.        ]]","[-1.29588958 -0.67837721 -0.97235913 -0.71184395 -1.57831888 -1.35781407
  0.22231934 -0.63741276  1.34695416  1.34518723  0.        ]"
14,-2.90132,[-0.05272816  1.06206619],[ 0.38285688  1.31978023],-0.255670302707,[-0.4642337  -0.46006727],"[[  4.47371224   3.02641674  -0.18261872  -0.15682261]
 [ 25.42298723  -0.90175112   0.           0.        ]]","[-0.69138043 -0.67451911 -1.30405997 -0.63618789 -1.57831632 -1.35781228
  0.29840523 -0.5000328   1.35454442  1.39345934  0.        ]"
15,-2.84674,[-0.03283835  2.18942382],[ 0.39552823  1.40130472],-0.257300549247,[-0.4642337  -0.46006727],"[[  4.9750278    3.01386282  -0.18261872  -0.15682261]
 [ 24.71094084  -0.41214243   0.           0.        ]]","[ 0.01803406 -0.67235262 -1.29508111 -0.60061416 -1.57831375 -1.35781048
  0.27877108 -0.42983251  1.32525564  1.45259607  0.        ]"
16,-3.04569,[-0.62894312  0.17478633],[ 0.43359295  1.51462746],-0.255143149697,[-0.4642337  -0.46006727],"[[  5.46303395   3.00822642  -0.18261872  -0.15682261]
 [ 24.09173753  -0.18136702   0.           0.        ]]","[ 0.6222389  -0.67130723 -0.94094222 -0.58466053 -1.57831119 -1.35780869
  0.26169699 -0.39674373  1.26660426  1.49081672  0.        ]"
17,-2.95185,[ 0.97081459  1.37986099],[ 0.55559027  1.64016461],-0.250115743317,[-0.4642337  -0.46006727],"[[  5.91509879   3.00490091  -0.18261872  -0.15682261]
 [ 21.12463582  -0.13821054   0.           0.        ]]","[ 0.98106949 -0.67066923 -0.3799344  -0.57525327 -1.57830863 -1.35780689
  0.17988181 -0.39055575  1.20005208  1.49665759  0.        ]"
18,-3.07181,[ 0.2740459   0.99578785],[ 0.72122091  1.75742865],-0.242863435999,[-0.4642337  -0.46006727],"[[  6.37196114e+00   3.00364880e+00  -1.82618718e-01  -1.56822613e-01]
 [  2.45501828e+01  -1.67345048e-02   0.00000000e+00   0.00000000e+00]]","[ 1.0712306  -0.67042468  0.29748612 -0.57171217 -1.57830607 -1.3578051
  0.27433802 -0.3731383   1.13567476  1.46960885  0.        ]"
19,-2.91679,[ 0.93209942  2.51801455],[ 0.88496381  1.87979388],-0.234250621924,[-0.4642337  -0.46006727],"[[  6.86897498e+00   3.00361454e+00  -1.82618718e-01  -1.56822613e-01]
 [  2.51492044e+01   6.08189035e-03   0.00000000e+00   0.00000000e+00]]","[ 0.8384233  -0.67041752  0.99863263 -0.57161494 -1.57830351 -1.3578033
  0.29085536 -0.36986669  1.08645036  1.40859349  0.        ]"
20,-2.93937,[ 0.34606959  1.6947544 ],[ 0.99835318  1.92237115],-0.226694553638,[-0.4642337  -0.46006727],"[[  7.40399133e+00   3.00376107e+00  -1.82618718e-01  -1.56822613e-01]
 [  2.83417912e+01   7.05380733e-03   0.00000000e+00   0.00000000e+00]]","[ 0.26877238 -0.67044576  1.5236526  -0.57202893 -1.57830095 -1.35780151
  0.37888792 -0.36972714  1.0716064   1.32427193  0.        ]"
21,-2.74625,[ 1.79766404  1.86396002],[ 0.98981637  1.86871076],-0.223177882669,[-0.4642337  -0.46006727],"[[  7.97894535e+00   3.00387582e+00  -1.82618718e-01  -1.56822613e-01]
 [  2.91509142e+01   4.36748333e-03   0.00000000e+00   0.00000000e+00]]","[-0.53152606 -0.67046775  1.66223454 -0.57235306 -1.57829839 -1.35779971
  0.40119856 -0.37011211  1.10377981  1.23874235  0.        ]"
22,-2.72136,[ 0.39345082  1.65022702],[ 0.95564085  1.73710394],-0.226114425927,[-0.4642337  -0.46006727],"[[  8.59589839e+00   3.00394047e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.25331192e+01   2.26100416e-03   0.00000000e+00   0.00000000e+00]]","[-1.31962128 -0.67047994  1.27702782 -0.57253551 -1.57829582 -1.35779792
  0.49445967 -0.37041394  1.18154217  1.18313829  0.        ]"
23,-2.73187,[ 0.6298299   1.13412525],[ 0.76596934  1.49447775],-0.235395578566,[-0.4642337  -0.46006727],"[[  9.25572868e+00   3.00397248e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.34468647e+01   1.07014093e-03   0.00000000e+00   0.00000000e+00]]","[-1.76302219 -0.67048574  0.41769059 -0.57262568 -1.57829326 -1.35779612
  0.51965512 -0.37058449  1.28205688  1.18701541  0.        ]"
24,-2.77261,[ 0.1870716   1.88301851],[ 0.5203349  1.2727344],-0.247193792058,[-0.4642337  -0.46006727],"[[  9.94304251e+00   3.00398728e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.52784146e+01   4.81308966e-04   0.00000000e+00   0.00000000e+00]]","[-1.59560066 -0.67048818 -0.58466915 -0.57266715 -1.5782907  -1.35779433
  0.57015821 -0.37066873  1.36133293  1.25811087  0.        ]"
25,-2.9164,[-0.20667989  0.75007873],[ 0.40592161  1.24744487],-0.256088941889,[-0.4642337  -0.46006727],"[[  1.06490350e+01   3.00399380e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.53206979e+01   2.07529062e-04   0.00000000e+00   0.00000000e+00]]","[-0.83900779 -0.670489   -1.2570889  -0.57268523 -1.57828814 -1.35779253
  0.57132378 -0.37070778  1.37880914  1.36844953  0.        ]"
26,-2.94449,[-0.30730538  0.85398277],[ 0.40801761  1.35932791],-0.25804674408,[-0.4642337  -0.46006727],"[[  1.13402231e+01   3.00373152e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.38031667e+01  -1.82270893e-02   0.00000000e+00   0.00000000e+00]]","[ 0.12992475 -0.67043726 -1.25805466 -0.57194325 -1.57828558 -1.35779074
  0.5294788  -0.37335075  1.32544443  1.46276872  0.        ]"
27,-2.90894,[-0.19427634  2.29723615],[ 0.50875604  1.5203259 ],-0.252963729345,[-0.4642337  -0.46006727],"[[  1.19973647e+01   3.00351389e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.19172732e+01  -5.83436263e-03   0.00000000e+00   0.00000000e+00]]","[ 0.85152908 -0.67039419 -0.65025197 -0.57132753 -1.57828302 -1.35778894
  0.47747655 -0.37157368  1.23183859  1.50002162  0.        ]"
28,-2.95215,[ 0.74917522  2.16801589],[ 0.71933079  1.71880722],-0.24344386692,[-0.4642337  -0.46006727],"[[  1.26216530e+01   3.00359968e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.05162291e+01   8.87391177e-03   0.00000000e+00   0.00000000e+00]]","[ 1.07467982 -0.67041055  0.24702711 -0.57156974 -1.57828045 -1.35778715
  0.43884365 -0.3694646   1.13993811  1.4726933   0.        ]"
29,-2.93784,[ 0.6284448  2.2649342],[ 0.95757765  1.87561107],-0.232567556279,[-0.4642337  -0.46006727],"[[  1.32556772e+01   3.00377056e+00  -1.82618718e-01  -1.56822613e-01]
 [  3.28783180e+01   7.32653948e-03   0.00000000e+00   0.00000000e+00]]","[ 0.75034566 -0.67044355  1.12421488 -0.57205258 -1.57827789 -1.35778535
  0.50397607 -0.36968627  1.08027337  1.39298285  0.        ]"
