timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.184784413574,[-0.14969075 -0.12583381],[ 2.02739954 -1.66909385],-1.4179,"[ 1.10970084  2.1474274   0.077457    0.83219641  1.41624384  1.70838728
 -0.4256011   0.35106436  0.1074959  -1.39153632  0.        ]","[[ 0.0645828   0.05703242  0.16451429  0.19915337]
 [ 0.00060165 -0.00472581  0.          0.        ]]",[ 1.75370735 -2.49802387]
1,-0.180878427497,[-0.14969075 -0.12583381],[ 1.91766131 -1.66228342],-1.46931,"[ 1.10504447  2.14943478  0.13698364  0.70564361  1.41623826  1.7083785
 -0.25991647 -0.17940764  0.10505174 -1.35990154  0.        ]","[[ 0.10430067  0.01719556  0.16451429  0.19915337]
 [ 3.95800265 -3.96575432  0.          0.        ]]",[ 0.71707331 -2.09895297]
2,-0.171486213567,[-0.14969075 -0.12583381],[ 1.71646786 -1.6556921 ],-1.32995,"[ 1.08173794  2.142636    0.29563772  0.33020829  1.41623268  1.70836972
 -0.1443685  -0.69931386  0.09381124 -1.28528044  0.        ]","[[ 0.21115141 -0.10107036  0.16451429  0.19915337]
 [ 6.71788061 -7.84789181  0.          0.        ]]",[ 1.72379472 -2.84478294]
3,-0.15669526942,[-0.14969075 -0.12583381],[ 1.37592959 -1.65026736],-1.38712,"[ 1.01148272  2.08999383  0.54373509 -0.2770097   1.41622709  1.70836095
  0.01575449 -1.20896971  0.05850482 -1.17264671  0.        ]","[[  0.38388176  -0.29621147   0.16451429   0.19915337]
 [ 10.54244056 -11.65350641   0.           0.        ]]",[ 2.26104345 -1.19324475]
4,-0.135339593324,[-0.14969075 -0.12583381],[ 0.82822144 -1.64742136],-1.375,"[ 0.84398463  1.93561399  0.8694183  -1.05576333  1.41622151  1.70835217
  0.17272065 -1.70848922 -0.02857196 -1.01833024  0.        ]","[[  0.63234633  -0.56670633   0.16451429   0.19915337]
 [ 14.29159919 -15.38347192   0.           0.        ]]",[-0.60387931 -1.56676565]
5,-0.123794548504,[-0.14969075 -0.12583381],[ 0.08924633 -1.68638742],-1.45216,"[ 0.59628432  1.61976265  1.15055939 -1.860973    1.41621593  1.70834339
  0.06092558 -2.1977807  -0.15779133 -0.94356618  0.        ]","[[  0.8913882   -0.91103388   0.16451429   0.19915337]
 [ 11.62136765 -19.03713404   0.           0.        ]]",[-0.07834693 -1.03932196]
6,-0.132725060516,[-0.14969075 -0.12583381],[-0.70911562 -1.74552691],-1.61211,"[ 0.33065077  1.11024303  1.3332583  -2.4346694   1.41621035  1.70833462
  0.03836603 -2.67746757 -0.31549504 -1.01215761  0.        ]","[[  1.11841047  -1.32771647   0.16451429   0.19915337]
 [ 11.08253307 -22.6191853    0.           0.        ]]",[-0.06192583 -1.22705385]
7,-0.158805093164,[-0.14969075 -0.12583381],[-1.35361242 -1.82559264],-1.64375,"[ 0.04741579  0.44939196  1.44308454 -2.43353243  1.41620477  1.70832584
  0.01893714 -3.14764431 -0.53858211 -1.17765944  0.        ]","[[  1.33540673  -1.81532893   0.16451429   0.19915337]
 [ 10.61847429 -26.13037445   0.           0.        ]]",[-2.75775571 -1.1236159 ]
8,-0.202717953678,[-0.14969075 -0.12583381],[-1.67081451 -1.8988483 ],-1.8563,"[-0.18654129 -0.20272609  1.481397   -1.56008952  1.41619919  1.70831706
 -0.15562681 -3.60848895 -0.85538908 -1.42227303  0.        ]","[[  1.50594639  -2.37246684   0.16451429   0.19915337]
 [  6.44901281 -29.57207938   0.           0.        ]]",[-0.1027305  -1.94747798]
9,-0.254674828271,[-0.14969075 -0.12583381],[-1.79891062 -1.91071045],-1.61629,"[-0.35813811 -0.57388269  1.48195696  0.19531441  1.41619361  1.70830829
 -0.17804785 -4.06024047 -1.30606151 -1.61388373  0.        ]","[[  1.62955217  -2.99776123   0.16451429   0.19915337]
 [  5.91348173 -32.94613725   0.           0.        ]]",[-2.18844468 -3.54261655]
10,-0.277098625902,[-0.14969075 -0.12583381],[-1.55815125 -1.89897013],-1.88707,"[-0.46510244 -0.573875    1.47062813  1.10677681  1.41618803  1.70829951
 -0.34865327  0.35106347 -1.54428526 -1.63771087  0.        ]","[[ 1.70693862 -3.2854582   0.16451429  0.19915337]
 [ 1.8385725  -0.0049475   0.          0.        ]]",[-1.74339194 -2.19691241]
11,-0.270807610599,[-0.14969075 -0.12583381],[-1.51302099 -1.90720725],-2.01209,"[-0.46053786 -0.58473262  1.47129066  0.87101243  1.41618245  1.70829074
 -0.51593227  1.04235132 -1.47426809 -1.63602432  0.        ]","[[ 1.70362334 -3.21085763  0.16451429  0.19915337]
 [-2.15688874  5.15722438  0.          0.        ]]",[ 0.06020929 -2.62814132]
12,-0.263761407166,[-0.14969075 -0.12583381],[-1.57014418 -1.91677022],-1.71067,"[-0.40488801 -0.58763943  1.47810245  0.57664068  1.41617687  1.70828196
 -0.50416565  0.86035356 -1.40024255 -1.62809446  0.        ]","[[ 1.66330532 -3.11820442  0.16451429  0.19915337]
 [-1.8758643   3.79818154  0.          0.        ]]",[-2.53819375 -3.12452897]
13,-0.2601573688,[-0.14969075 -0.12583381],[-1.59976339 -1.92142999],-1.99399,"[-0.29828456 -0.58346809  1.48434406  0.39214233  1.41617129  1.70827319
 -0.66837899  0.63272644 -1.35845595 -1.62644596  0.        ]","[[ 1.58643486 -3.06008174  0.16451429  0.19915337]
 [-5.79810483  2.09839871  0.          0.        ]]",[ 0.01746403 -2.24514251]
14,-0.259645546174,[-0.14969075 -0.12583381],[-1.61197495 -1.92457604],-1.77268,"[-0.13997913 -0.57947185  1.47723388  0.29642117  1.41616571  1.70826441
 -0.66067887  0.48976014 -1.34236371 -1.63431696  0.        ]","[[ 1.47231771 -3.02983009  0.16451429  0.19915337]
 [-5.61421857  1.03081339  0.          0.        ]]",[-2.18588023 -2.64089615]
15,-0.261170056899,[-0.14969075 -0.12583381],[-1.60250521 -1.92252636],-1.74774,"[ 0.06627937 -0.5771307   1.43798762  0.25095028  1.41616013  1.70825564
 -0.82179079  0.41531087 -1.34336477 -1.64863577  0.        ]","[[ 1.32142335 -3.01542523  0.16451429  0.19915337]
 [-9.46238956  0.47487386  0.          0.        ]]",[-2.2439638 -2.8814856]
