timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.299847473772,"[[ 0.05895936  0.05804048 -0.07701817  0.10850876]
 [-0.00175127  0.00367196  0.          0.        ]]",[ 0.20424265 -4.56255198],-3.70153,"[ 1.21472007  2.73359636  0.10504575  1.14340204 -0.6671745   0.93397479
 -0.58736476  0.37923656  2.03194927 -0.72462458  0.        ]",[-0.26646078 -0.06474921],[-0.08353959 -4.43869605]
1,-0.301840139831,"[[ 0.05562439  0.01838664 -0.07701817  0.10850876]
 [-0.33065497 -3.95586059  0.          0.        ]]",[ 0.46807027 -4.42847443],-3.62637,"[ 1.21498376  2.73599599  0.10016613  0.96413754 -0.66717406  0.933974
 -0.5953824  -0.12765087  2.03559264 -0.76772422  0.        ]",[-0.26646078 -0.06474921],[-0.1043584  -6.67134191]
2,-0.30713766115,"[[ 0.04494998 -0.09967104 -0.07701817  0.10850876]
 [-0.73544992 -7.83697309  0.          0.        ]]",[ 0.82822084 -4.15150356],-3.68938,"[ 1.21572711  2.72835828  0.08454193  0.43075842 -0.66717362  0.9339732
 -0.60525011 -0.62449908  2.03706618 -0.89790572  0.        ]",[-0.26646078 -0.06474921],[ 1.41070893 -3.94379432]
3,-0.310705400957,"[[  0.07009191  -0.29459699  -0.07701817   0.10850876]
 [  3.23641128 -11.64292495   0.           0.        ]]",[ 1.46206617 -3.73924732],-3.94,"[ 1.21371968  2.66770338  0.12132702 -0.43269826 -0.66717319  0.93397241
 -0.50842384 -1.11172484  2.01578381 -1.03450417  0.        ]",[-0.26646078 -0.06474921],[-0.20611436 -3.0237025 ]
4,-0.310522250491,"[[  0.12600923  -0.56486716  -0.07701817   0.10850876]
 [  2.35816784 -15.37166955   0.           0.        ]]",[ 1.84130478 -3.27594471],-3.78401,"[ 1.20612179  2.48909143  0.20287303 -1.54092433 -0.66717275  0.93397162
 -0.52983335 -1.5890653   1.95203391 -1.17723375  0.        ]",[-0.26646078 -0.06474921],[ 1.59273552 -2.55309121]
5,-0.303516002118,"[[  0.21240726  -0.90898795  -0.07701817   0.10850876]
 [  6.26863647 -19.02816607   0.           0.        ]]",[ 1.62754631 -2.92799354],-3.6896,"[ 1.18593275  2.12297575  0.32764747 -2.68818322 -0.66717232  0.93397083
 -0.43450369 -2.05715411  1.82269982 -1.30835744  0.        ]",[-0.26646078 -0.06474921],[ 1.55351394 -3.29373702]
6,-0.284209787918,"[[  0.37624106  -1.32550798  -0.07701817   0.10850876]
 [ 10.10206101 -22.6117889    0.           0.        ]]",[ 0.86921334 -2.76755857],-3.60356,"[ 1.12004043  1.53159114  0.55717407 -3.50789815 -0.66717188  0.93397004
 -0.34105225 -2.51590971  1.62803565 -1.33566018  0.        ]",[-0.26646078 -0.06474921],[ 0.62494783 -2.92489131]
7,-0.251521824524,"[[  0.60109564  -1.81297927  -0.07701817   0.10850876]
 [ 12.37585323 -26.12355786   0.           0.        ]]",[ 0.17019618 -2.70588827],-3.44036,"[ 0.97383925  0.76368893  0.84753008 -3.51126758 -0.66717144  0.93396925
 -0.28562155 -2.96546092  1.34893723 -1.28217856  0.        ]",[-0.26646078 -0.06474921],[ 0.01303403 -3.33008544]
8,-0.20648142568,"[[  0.84667291  -2.36998298  -0.07701817   0.10850876]
 [ 12.18239553 -29.56537849   0.           0.        ]]",[-0.36930376 -2.74062681],-3.21437,"[ 0.74866224  0.00484256  1.11650989 -2.27375637 -0.66717101  0.93396846
 -0.29033753 -3.40604976  0.96351071 -1.18405554  0.        ]",[-0.26646078 -0.06474921],[-0.14065183 -2.84900295]
9,-0.151370400952,"[[  1.08230928  -2.9951423   -0.07701817   0.10850876]
 [ 11.38389387 -32.93937934   0.           0.        ]]",[-0.24500245 -2.90348768],-2.98993,"[ 0.48052682 -0.42871021  1.31284035  0.22074298 -0.66717057  0.93396766
 -0.30980328 -3.83794661  0.48650098 -1.01599295  0.        ]",[-0.26646078 -0.06474921],[-0.84867991 -3.00708866]
10,-0.125827659554,"[[ 1.27402871 -3.28339088 -0.07701817  0.10850876]
 [ 7.79980504 -0.05325888  0.          0.        ]]",[-0.03882068 -2.98704863],-2.69362,"[ 0.23505507 -0.42977302  1.42018048  1.52033497 -0.66717013  0.93396687
 -0.39717618  0.37195788  0.26041146 -0.91215782  0.        ]",[-0.26646078 -0.06474921],[-1.1345101  -2.92198408]
11,-0.134753099282,"[[ 1.38875421 -3.20969261 -0.07701817  0.10850876]
 [ 3.68635256  5.11927035  0.          0.        ]]",[-0.24508935 -2.9760046 ],-2.62041,"[ 0.08044851 -0.442053    1.46002607  1.18881427 -0.6671697   0.93396608
 -0.4974539   1.0341166   0.33459611 -0.95440168  0.        ]",[-0.26646078 -0.06474921],[-0.71764354 -4.51560618]
12,-0.142174726756,"[[ 1.4332403  -3.11762656 -0.07701817  0.10850876]
 [ 0.7719501   3.77677406  0.          0.        ]]",[ 0.04609263 -2.87707186],-2.56773,"[ 0.0194959  -0.44528363  1.47039727  0.7725329  -0.66716926  0.93396529
 -0.56850107  0.86225669  0.41774849 -0.97239397  0.        ]",[-0.26646078 -0.06474921],[ 0.49785573 -3.05105906]
13,-0.146236486524,"[[ 1.46830244 -3.05981394 -0.07701817  0.10850876]
 [ 2.72774938  2.08778245  0.          0.        ]]",[ 0.2986058  -2.83144903],-2.60595,"[-0.0288159  -0.44042318  1.4765476   0.51137606 -0.66716883  0.9339645
 -0.52082214  0.64604053  0.47040047 -0.97472869  0.        ]",[-0.26646078 -0.06474921],[-0.0504119  -4.81991732]
14,-0.148040023849,"[[ 1.52031245 -3.02971113 -0.07701817  0.10850876]
 [ 2.47410244  1.02588973  0.          0.        ]]",[ 0.44708923 -2.81168985],-2.56724,"[-0.10078385 -0.43579286  1.48236939  0.37582643 -0.66716839  0.93396371
 -0.52700526  0.51010233  0.50028555 -0.96974612  0.        ]",[-0.26646078 -0.06474921],[ 0.74524212 -3.36471788]
15,-0.148489449832,"[[ 1.59890744 -3.01537382 -0.07701817  0.10850876]
 [ 5.37572889  0.47269148  0.          0.        ]]",[ 0.5616473  -2.82023573],-2.71509,"[-0.20983462 -0.43308347  1.4836554   0.31142043 -0.66716795  0.93396292
 -0.45626889  0.43928455  0.5181195  -0.95957764  0.        ]",[-0.26646078 -0.06474921],[-0.94888678 -4.19200477]
16,-0.148363028553,"[[ 1.66765972 -3.0088931  -0.07701817  0.10850876]
 [ 1.51237644  0.20913608  0.          0.        ]]",[ 0.57635283 -2.83403635],-2.69848,"[-0.30505412 -0.43175214  1.47736235  0.28234526 -0.66716752  0.93396213
 -0.55044977  0.40554533  0.5278767  -0.94974481  0.        ]",[-0.26646078 -0.06474921],[-0.57882361 -2.98452806]
17,-0.148442237317,"[[ 1.67461312 -3.00606258 -0.07701817  0.10850876]
 [-0.80929925  0.08998722  0.          0.        ]]",[ 0.56813061 -2.83376789],-2.49164,"[-0.31465636 -0.43114976  1.47633942  0.26965415 -0.66716708  0.93396133
 -0.60704746  0.39029231  0.5306107  -0.94820692  0.        ]",[-0.26646078 -0.06474921],[ 1.30053179 -3.95014927]
18,-0.148310103742,"[[ 1.69831269 -3.00485585 -0.07701817  0.10850876]
 [ 3.16600957  0.03794625  0.          0.        ]]",[ 0.61646396 -2.84041786],-2.58143,"[-0.34732946 -0.43088897  1.4723289   0.26424501 -0.66716664  0.93396054
 -0.51013662  0.38363009  0.53292104 -0.94471258  0.        ]",[-0.26646078 -0.06474921],[ 0.65487647 -3.07865586]
19,-0.14755698015,"[[ 1.78701889 -3.00435056 -0.07701817  0.10850876]
 [ 5.69617842  0.01575484  0.          0.        ]]",[ 0.67788488 -2.86786127],-2.54122,"[-0.46859529 -0.43077896  1.45010028  0.26198025 -0.66716621  0.93395975
 -0.4484556   0.38078906  0.53764272 -0.93217512  0.        ]",[-0.26646078 -0.06474921],[ 1.19295607 -2.60286813]
20,-0.145986395798,"[[  1.93953589e+00  -3.00414189e+00  -7.70181719e-02   1.08508765e-01]
 [  9.54270345e+00   6.46403962e-03   0.00000000e+00   0.00000000e+00]]",[ 0.78303134 -2.91913772],-2.39323,"[-0.67109457 -0.43073327  1.38571299  0.26104493 -0.66716577  0.93395896
 -0.35468432  0.3795995   0.54281914 -0.90992571  0.        ]",[-0.26646078 -0.06474921],[ 1.5565357  -4.68367441]
21,-0.143100517088,"[[  2.16821939e+00  -3.00405664e+00  -7.70181719e-02   1.08508765e-01]
 [  1.33130812e+01   2.62715369e-03   0.00000000e+00   0.00000000e+00]]",[ 0.92034632 -2.99011517],-2.56455,"[-0.95156228 -0.43071445  1.23037078  0.26066275 -0.66716534  0.93395817
 -0.26276938  0.37910812  0.54453041 -0.8756868   0.        ]",[-0.26646078 -0.06474921],[-0.01417198 -3.20798651]
22,-0.139145666713,"[[  2.43127373e+00  -3.00402216e+00  -7.70181719e-02   1.08508765e-01]
 [  1.29934184e+01   1.05618038e-03   0.00000000e+00   0.00000000e+00]]",[ 1.03027868 -3.0611825 ],-2.37448,"[-1.22309998 -0.4307067   0.97431935  0.26050809 -0.6671649   0.93395738
 -0.27056204  0.37890682  0.53769949 -0.83701855  0.        ]",[-0.26646078 -0.06474921],[ 1.88222571 -2.86606083]
23,-0.134141569599,"[[  2.72828613e+00  -3.00400828e+00  -7.70181719e-02   1.08508765e-01]
 [  1.66954844e+01   4.25989418e-04   0.00000000e+00   0.00000000e+00]]",[ 1.16770637 -3.12398195],-2.33434,"[-1.44189992 -0.43070344  0.60729119  0.26044577 -0.66716446  0.93395659
 -0.18031238  0.37882595  0.51933875 -0.79746264  0.        ]",[-0.26646078 -0.06474921],[ 1.1797221  -3.13130198]
24,-0.127691686698,"[[  3.09860453e+00  -3.00400269e+00  -7.70181719e-02   1.08508765e-01]
 [  2.03242627e+01   1.72100182e-04   0.00000000e+00   0.00000000e+00]]",[ 1.30617619 -3.16727448],-2.25606,"[-1.55748373 -0.43070198  0.08164797  0.26042056 -0.66716403  0.9339558
 -0.09184935  0.37879325  0.48311874 -0.7592113   0.        ]",[-0.26646078 -0.06474921],[ 1.57574153 -2.85652274]
25,-0.12087083892,"[[  3.54077773e+00  -3.00400041e+00  -7.70181719e-02   1.08508765e-01]
 [  2.38812041e+01   7.07699958e-05   0.00000000e+00   0.00000000e+00]]",[ 1.42606091 -3.20368481],-2.09629,"[-1.44964063 -0.43070126 -0.55094815  0.26041025 -0.66716359  0.933955
 -0.00513757  0.37878008  0.42714772 -0.73614696  0.        ]",[-0.26646078 -0.06474921],[ 1.45406387 -4.6081139 ]
26,-0.116100640106,"[[  4.05338327e+00  -3.00399946e+00  -7.70181719e-02   1.08508765e-01]
 [  2.73677306e+01   3.08006633e-05   0.00000000e+00   0.00000000e+00]]",[ 1.52302432 -3.18166304],-2.02781,"[-1.02069832 -0.43070082 -1.14000387  0.26040585 -0.66716315  0.93395421
  0.07985763  0.37877477  0.35856042 -0.74522435  0.        ]",[-0.26646078 -0.06474921],[ 1.52628409 -3.96376079]
