timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.109579987085,"[[-0.01808152  0.09134932  0.11701142  0.06471406]
 [-0.00077423 -0.00026968  0.          0.        ]]",[ 4.75021172 -4.8511529 ],-2.08961,"[ 1.23317687  2.74042351 -0.00312625  1.29440032  1.00636783  0.55642153
 -0.61541835  0.3775364   0.5334064  -0.46452605  0.        ]",[-0.31824663 -0.07899499],[ 3.93189237 -5.94962756]
1,-0.107513179907,"[[ 0.02160912  0.05160072  0.11701142  0.06471406]
 [ 3.95665502 -3.96138542  0.          0.        ]]",[ 4.84659243 -4.85123825],-2.15436,"[ 1.23307877  2.74494343  0.05495358  1.11418142  1.00636712  0.55642127
 -0.52310075 -0.12707844  0.53335566 -0.43061567  0.        ]",[-0.31824663 -0.07899499],[ 3.31483447 -5.85985346]
2,-0.101200409154,"[[ 0.13966264 -0.0665831   0.11701142  0.06471406]
 [ 7.83577986 -7.84404735  0.          0.        ]]",[ 4.85508823 -4.71658945],-2.05908,"[ 1.21990751  2.74352361  0.22705318  0.57726291  1.0063664   0.55642102
 -0.43260983 -0.6216988   0.52598011 -0.33005302  0.        ]",[-0.31824663 -0.07899499],[ 3.94982819 -5.62509426]
3,-0.090364166381,"[[  0.33452911  -0.26164803   0.11701142   0.06471406]
 [ 11.63822765 -11.64973125   0.           0.        ]]",[ 4.49120998 -4.42327118],-2.29566,"[ 1.15657726  2.69275438  0.50380687 -0.29617202  1.00636569  0.55642076
 -0.34390763 -1.1065123   0.49048387 -0.16832748  0.        ]",[-0.31824663 -0.07899499],[ 2.72552441 -3.68317572]
4,-0.0749673153397,"[[  0.60469208  -0.53206795   0.11701142   0.06471406]
 [ 15.36572832 -15.37974881   0.           0.        ]]",[ 4.12756348 -3.96273184],-2.15555,"[ 0.98766175  2.5265088   0.85529539 -1.42646796  1.00636497  0.5564205
 -0.25695377 -1.58168538  0.39578669  0.03706685  0.        ]",[-0.31824663 -0.07899499],[ 3.01253455 -3.18603031]
5,-0.0565596618279,"[[  0.94867085  -0.87634117   0.11701142   0.06471406]
 [ 19.02012108 -19.03524208   0.           0.        ]]",[ 3.36114788 -3.44010305],-2.26103,"[ 0.65518408  2.17267781  1.21256169 -2.61331886  1.00636426  0.55642024
 -0.17170536 -2.04736261  0.2093771   0.24580796  0.        ]",[-0.31824663 -0.07899499],[ 2.79781946 -1.84662714]
6,-0.043141777886,"[[  1.36502188  -1.29298795   0.11701142   0.06471406]
 [ 22.60325008 -22.61728933   0.           0.        ]]",[ 2.16157627 -2.9022646 ],-2.35353,"[ 0.13073569  1.58924587  1.45586925 -3.49181516  1.00636354  0.55641999
 -0.08811936 -2.5036802  -0.08467755  0.38787975  0.        ]",[-0.31824663 -0.07899499],[ 2.60448248 -4.11576954]
7,-0.0526314656044,"[[  1.85233642  -1.78055157   0.11701142   0.06471406]
 [ 26.11669018 -26.12718074   0.           0.        ]]",[ 0.46224532 -2.63275957],-2.69488,"[-0.53745339  0.81956293  1.42912479 -3.56645446  1.00636283  0.55641973
 -0.00615905 -2.9508012  -0.45933711  0.372006    0.        ]",[-0.31824663 -0.07899499],[ 0.62939961 -3.33365981]
8,-0.08111396902,"[[  2.39451195  -2.33760637   0.11701142   0.06471406]
 [ 28.09421126 -29.56687117   0.           0.        ]]",[-0.7068969  -2.61612701],-2.9042,"[-1.1691663   0.0448522   1.01771665 -2.39383901  1.00636211  0.55641947
  0.03997188 -3.38897316 -0.8127472   0.11734075  0.        ]",[-0.31824663 -0.07899499],[-0.37189951 -1.796966  ]
9,-0.115089198642,"[[  2.93606187  -2.96278018   0.11701142   0.06471406]
 [ 26.06712152 -32.93961881   0.           0.        ]]",[-1.42488468 -2.97830606],-2.95283,"[-1.50907522 -0.41812582  0.32199124  0.07119486  1.0063614   0.55641921
 -0.0073154  -3.81860953 -1.00227145 -0.36840362  0.        ]",[-0.31824663 -0.07899499],[-0.66128549 -3.35854021]
