timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.143902110383,"[[ 0.07608842  0.04613165  0.16553596  0.15822828]
 [-0.00095142  0.00104502  0.          0.        ]]",[ 0.13489139 -0.60217375],-1.30021,"[ 1.06870318  1.4163566   0.10210561  0.51513198  1.4798326   1.39493781
 -0.31846831  0.22617502 -0.00740477 -1.00162586  0.        ]",[ 0.05073657 -0.07994954],[-0.51368019 -1.08737739]
1,-0.152349356917,"[[ 0.05569679  0.00643243  0.16553596  0.15822828]
 [-2.03145478 -3.95777588  0.          0.        ]]",[ 0.13253433 -0.60883361],-1.36398,"[ 1.07055768  1.41759666  0.07109709  0.43515167  1.47980596  1.39491461
 -0.49847011 -0.30904335 -0.00254081 -1.06402797  0.        ]",[ 0.05073657 -0.07994954],[ 0.20060663 -0.41049834]
2,-0.168896306223,"[[ 0.02343902 -0.08824838  0.16553596  0.15822828]
 [-1.19710558 -5.50514717  0.          0.        ]]",[ 0.13136408 -0.61385125],-1.44221,"[ 1.07231939  1.41288229  0.02197762  0.24455937  1.47977932  1.39489142
 -0.42450142 -0.5182405  -0.00182567 -1.18852625  0.        ]",[ 0.05073657 -0.07994954],[-2.19405661 -1.14791729]
3,-0.1964449601,"[[-0.03994175 -0.2369703   0.16553596  0.15822828]
 [-5.12792639 -9.35422152  0.          0.        ]]",[ 0.12563539 -0.62334514],-1.52654,"[ 1.07157913  1.38370992 -0.07459358 -0.05095261  1.47975268  1.39486823
 -0.77296711 -1.03861601 -0.0281048  -1.40070735  0.        ]",[ 0.05073657 -0.07994954],[ 1.45399674 -0.74682136]
4,-0.227896869085,"[[ -0.10178314  -0.45188146   0.16553596   0.15822828]
 [ -1.06973798 -12.12763984   0.           0.        ]]",[ 0.12226808 -0.62937373],-1.61218,"[ 1.06547728  1.29592485 -0.1685867  -0.4578679   1.47972604  1.39484504
 -0.41319959 -1.41355293 -0.11119982 -1.64665635  0.        ]",[ 0.05073657 -0.07994954],[ 1.86861461 -1.38511171]
5,-0.246784071378,"[[ -0.08326307  -0.73176734   0.16553596   0.15822828]
 [  2.9084946  -15.84851607   0.           0.        ]]",[ 0.11944003 -0.63213205],-1.76565,"[ 1.06784424  1.1073184  -0.14048248 -0.92448906  1.4796994   1.39482185
 -0.06052102 -1.91655487 -0.22882078 -1.79423119  0.        ]",[ 0.05073657 -0.07994954],[ 0.68052643  0.43995717]
6,-0.252364200993,"[[  1.33364548e-03  -1.02811888e+00   1.65535962e-01   1.58228279e-01]
 [  5.54252304e+00  -1.37934478e+01   0.00000000e+00   0.00000000e+00]]",[ 0.11745261 -0.63385648],-1.72401,"[ 1.07264843  0.83155296 -0.01170307 -1.30366364  1.47967277  1.39479867
  0.17299115 -1.63868525 -0.34784036 -1.83490523  0.        ]",[ 0.05073657 -0.07994954],[-0.34558287 -0.77849549]
7,-0.254101034376,"[[  0.09736889  -1.33217093   0.16553596   0.15822828]
 [  4.06578214 -16.60241937   0.           0.        ]]",[ 0.11633439 -0.63075268],-1.72085,"[ 1.06604886  0.49217374  0.13442092 -1.53608547  1.47964613  1.39477548
  0.04207344 -2.01838354 -0.4863167  -1.83585423  0.        ]",[ 0.05073657 -0.07994954],[-0.37920752 -1.19193964]
8,-0.259770534632,"[[  0.16281959  -1.70064558   0.16553596   0.15822828]
 [  2.48433788 -20.23297494   0.           0.        ]]",[ 0.11717284 -0.62045979],-1.7556,"[ 1.05422896  0.04883891  0.23330735 -1.57619705  1.4796195   1.3947523
 -0.09812652 -2.50910102 -0.70574465 -1.83293227  0.        ]",[ 0.05073657 -0.07994954],[-0.15253332 -0.78076811]
9,-0.263164900884,"[[  0.20594408  -2.13230328   0.16553596   0.15822828]
 [  1.83017966 -22.92383927   0.           0.        ]]",[ 0.12078081 -0.60192734],-1.78582,"[ 1.04322086 -0.43948404  0.29790955 -1.28368547  1.47959287  1.39472911
 -0.15611934 -2.87272252 -0.98558131 -1.75275098  0.        ]",[ 0.05073657 -0.07994954],[ 0.52619864 -0.73736256]
