timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.053207    1.74751837  0.15145088 -1.16744033 -0.84630445  0.17491988
  0.10767484 -0.32866033  2.30453778 -0.31340278  0.        ]",[ 0.92899544  4.18026024],-0.307369393575,-0.307369393575,[ 1.43428898  3.12184358],"[[ 0.00275744 -0.041396   -0.09660391  0.01884224]
 [ 0.00467277 -0.0047116   0.          0.        ]]",[-0.17593043 -0.2103136 ]
1,"[ 1.0520688   1.74862284  0.20715986 -1.05940646 -0.84630355  0.17491977
  0.52055014  0.24362842  2.30387176 -0.18774251  0.        ]",[ 0.17591748  3.8955313 ],-0.306633128254,-0.306633128254,[ 1.25199223  2.84687018],"[[  3.97068224e-02  -1.77579703e-03  -9.66039144e-02   1.88422411e-02]
 [  3.67803913e+00   3.95354503e+00   0.00000000e+00   0.00000000e+00]]",[-0.17593043 -0.2103136 ]
2,"[ 1.04287335  1.73987029  0.32709347 -0.73824248 -0.84630264  0.17491966
  0.59042459  0.8047572   2.27246451  0.11812777  0.        ]",[ 0.10260091  1.6547702 ],-0.303429872628,-0.303429872628,[ 0.98163629  2.47342229],"[[ 0.11950493  0.11623516 -0.09660391  0.01884224]
 [ 4.29971812  7.83461573  0.          0.        ]]",[-0.17593043 -0.2103136 ]
3,"[ 1.02175969  1.68636912  0.45976795 -0.21965921 -0.84630174  0.17491955
  0.62634058  1.35479042  2.15948796  0.50979669  0.        ]",[-0.70156073  1.42845881],-0.295362683272,-0.295362683272,[ 0.96948206  2.09691477],"[[  0.20870489   0.31109767  -0.09660391   0.01884224]
 [  4.61926826  11.63895354   0.           0.        ]]",[-0.17593043 -0.2103136 ]
4,"[ 0.99980224  1.53561619  0.55292759  0.44315359 -0.84630083  0.17491943
  0.30402492  1.8941004   1.94399747  0.8672334   0.        ]",[ 0.40343655  1.76295414],-0.28038124841,-0.28038124841,[ 1.33675241  1.91362667],"[[  0.27231773   0.58130311  -0.09660391   0.01884224]
 [  1.75162254  15.36914671   0.           0.        ]]",[-0.17593043 -0.2103136 ]
5,"[ 0.97825474  1.23191513  0.62601435  1.12427128 -0.84629993  0.17491932
  0.47952473  2.42250062  1.60423276  1.13986168  0.        ]",[ 1.75938749  1.40947214],-0.254853505075,-0.254853505075,[ 1.42249227  1.41453052],"[[  3.23014143e-01   9.25355503e-01  -9.66039144e-02   1.88422411e-02]
 [  3.31304953e+00   1.90239222e+01   0.00000000e+00   0.00000000e+00]]",[-0.17593043 -0.2103136 ]
6,"[ 0.9222803   0.74624629  0.77369941  1.60172939 -0.84629902  0.17491921
  0.91708048  2.94034281  1.0762234   1.27770852  0.        ]",[ 0.20729392  0.25153395],-0.21100277861,-0.21100277861,[ 0.52656728 -0.0208894 ],"[[  4.28329539e-01   1.34177118e+00  -9.66039144e-02   1.88422411e-02]
 [  7.20599527e+00   2.26057340e+01   0.00000000e+00   0.00000000e+00]]",[-0.17593043 -0.2103136 ]
7,"[ 0.81676347  0.15799244  0.97288552  1.60199603 -0.84629812  0.1749191
  0.99367015  3.01956243  0.50875769  1.08469306  0.        ]",[ 2.00018214 -2.72034813],-0.150603516568,-0.150603516568,[ 0.09903366 -0.88104546],"[[  5.79285655e-01   1.79938470e+00  -9.66039144e-02   1.88422411e-02]
 [  7.88742500e+00   2.31537960e+01   0.00000000e+00   0.00000000e+00]]",[-0.17593043 -0.2103136 ]
8,"[ 0.63910204 -0.33018341  1.20279671  1.1211595  -0.84629721  0.17491898
  1.42143614  2.38070759  0.14617738  0.62266952  0.        ]",[-0.17977978 -2.33464923],-0.0897257449816,-0.0897257449816,[-0.83689219 -1.80569816],"[[  0.77522096   2.21812662  -0.09660391   0.01884224]
 [ 11.69328521  18.73513953   0.           0.        ]]",[-0.17593043 -0.2103136 ]
9,"[ 0.38741406 -0.62409094  1.41605456  0.4679329  -0.84629631  0.17491887
  1.31564647  1.75455297  0.06265556  0.14849127  0.        ]",[-2.1267368  -0.05454508],-0.0542007550518,-0.0542007550518,[-1.02870369 -1.81426215],"[[  0.99964638   2.54937619  -0.09660391   0.01884224]
 [ 10.75209325  14.40427561   0.           0.        ]]",[-0.17593043 -0.2103136 ]
10,"[ 0.16558426 -0.78344157  1.53756973 -0.22469484 -0.8462954   0.17491876
  0.8468212   1.68205769  0.18683565 -0.18336358  0.        ]",[-0.59651816 -1.06149249],-0.0647186816187,-0.0647186816187,[-0.75044435 -1.48935449],"[[  1.17283954   2.83243082  -0.09660391   0.01884224]
 [  6.58095565  13.90287794   0.           0.        ]]",[-0.17593043 -0.2103136 ]
11,"[ 0.02022539 -0.83890171  1.59186661 -0.79205533 -0.8462945   0.17491865
  0.56669932  0.32012554  0.33947596 -0.32464132  0.        ]",[-0.99827349  0.5459377 ],-0.0848209359318,-0.0848209359318,[-0.56709355 -0.966856  ],"[[ 1.27945539  3.04519707 -0.09660391  0.01884224]
 [ 4.08871161  4.48284322  0.          0.        ]]",[-0.17593043 -0.2103136 ]
12,"[-0.03744933 -0.84128081  1.60851802 -0.85034314 -0.84629359  0.17491853
  0.11332926 -0.44095691  0.38399975 -0.34937527  0.        ]",[-0.00249256 -0.22708929],-0.0903910269616,-0.0903910269616,[-0.27421743 -0.60419077],"[[ 1.32075816  3.06664677 -0.09660391  0.01884224]
 [ 0.05507417 -0.78131283  0.          0.        ]]",[-0.17593043 -0.2103136 ]
13,"[-0.0388411  -0.83825975  1.60888354 -0.77848284 -0.84629269  0.17491842
  0.11209254 -0.58377331  0.35783172 -0.33858668  0.        ]",[ 0.54652716  0.59869679],-0.0872202753335,-0.0872202753335,[-0.26550466 -0.57371342],"[[ 1.32174921  3.04019713 -0.09660391  0.01884224]
 [ 0.04407172 -1.76912918  0.          0.        ]]",[-0.17593043 -0.2103136 ]
14,"[-0.07064975 -0.83490036  1.61690152 -0.71617457 -0.84629178  0.17491831
  0.35521205 -0.42853002  0.33808078 -0.33280735  0.        ]",[ 0.5582232  -0.28675761],-0.0848931557837,-0.0848931557837,[-0.49657306 -0.76219344],"[[ 1.34433317  3.01720621 -0.09660391  0.01884224]
 [ 2.20710801 -0.6953662   0.          0.        ]]",[-0.17593043 -0.2103136 ]
15,"[-0.16432585 -0.83044469  1.63600186 -0.64819261 -0.84629088  0.1749182
  0.59871195 -0.59068698  0.31886685 -0.33484235  0.        ]",[-0.97750668 -1.21357107],-0.0828480943502,-0.0828480943502,[-0.77104497 -0.90554547],"[[ 1.41021176  2.99204565 -0.09660391  0.01884224]
 [ 4.37352975 -1.81695374  0.          0.        ]]",[-0.17593043 -0.2103136 ]
