timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.09769575  1.46942983  0.03278227 -1.1449151   0.48871095  0.18968672
  0.09715142 -0.3122365   1.12612521 -0.39624172  0.        ]",[ 0.0878308   2.45897104],-0.155351321755,-0.155351321755,[ 0.14585364  3.58688235],"[[-0.04133436  0.04109421  0.05668719  0.02144207]
 [-0.00352505 -0.00161462  0.          0.        ]]",[-0.56611913 -0.54122764]
1,"[ 1.09788753  1.46630284  0.03782811 -1.04233801  0.48871071  0.18968665
  0.14233281  0.32411916  1.12527154 -0.33319275  0.        ]",[-1.45227627  2.1878717 ],-0.154509164271,-0.154509164271,[-0.02745518  3.0825963 ],"[[-0.03793354  0.08078872  0.05668719  0.02144207]
 [ 0.34246166  3.9578706   0.          0.        ]]",[-0.56611913 -0.54122764]
2,"[ 1.0953261   1.44502915 -0.0109862  -0.73968691  0.48871046  0.18968657
 -0.37533551  0.94814281  1.11572881 -0.258053    0.        ]",[ 0.22165952  1.78619432],-0.152848288324,-0.152848288324,[ 0.26482007  2.74278569],"[[-0.07085789  0.19890319  0.05668719  0.02144207]
 [-3.62169523  7.84062672  0.          0.        ]]",[-0.56611913 -0.54122764]
3,"[ 1.08613158  1.37152334 -0.10392808 -0.25763952  0.48871022  0.18968649
 -0.2516534   1.55950581  1.08216814 -0.15896247  0.        ]",[ 0.02153444  2.79013048],-0.148861699223,-0.148861699223,[ 0.01193418  2.34059429],"[[ -0.13378941   0.39388236   0.05668719   0.02144207]
 [ -2.6745742   11.64461543   0.           0.        ]]",[-0.56611913 -0.54122764]
4,"[ 1.07426583  1.19569359 -0.1803213   0.34470366  0.48870998  0.18968641
 -0.23376096  2.15881124  0.98979349  0.05459036  0.        ]",[ 0.00397101  1.33177853],-0.139657630268,-0.139657630268,[-0.45844504  1.64987755],"[[ -0.18590693   0.66418879   0.05668719   0.02144207]
 [ -2.53755987  15.3735997    0.           0.        ]]",[-0.56611913 -0.54122764]
5,"[ 1.05926147  0.86713939 -0.25305137  0.93896852  0.48870974  0.18968633
 -0.22521598  2.7462499   0.79560648  0.31828866  0.        ]",[-1.63338768 -0.47051268],-0.123532310067,-0.123532310067,[-0.98834527  0.61296594],"[[ -0.23600294   1.00833442   0.05668719   0.02144207]
 [ -2.47212571  19.02878082   0.           0.        ]]",[-0.56611913 -0.54122764]
6,"[ 1.02419305  0.44008384 -0.37949054  1.28396344  0.48870949  0.18968625
 -0.73540029  2.38642078  0.54467067  0.43869429  0.        ]",[-0.10538554  1.14607011],-0.102440058689,-0.102440058689,[-0.36217767  0.42777598],"[[ -0.32464159   1.36644746   0.05668719   0.02144207]
 [ -6.37896856  16.78990943   0.           0.        ]]",[-0.56611913 -0.54122764]
7,"[ 0.95329039 -0.03822052 -0.55859834  1.3014501   0.48870925  0.18968617
 -0.77340502  2.96933335  0.25899346  0.4195829   0.        ]",[-0.87810467 -1.02715203],-0.075777669172,-0.075777669172,[-0.49926138 -0.69800961],"[[ -0.45514197   1.7386371    0.05668719   0.02144207]
 [ -6.67000118  20.41695911   0.           0.        ]]",[-0.56611913 -0.54122764]
8,"[ 0.83094185 -0.47846982 -0.7711424   0.97947892  0.48870901  0.1896861
 -1.20997651  2.26800417 -0.0323354   0.29234142  0.        ]",[ 0.57079037 -0.86777764],-0.0455635552756,-0.0455635552756,[ 0.82779586 -0.75509274],"[[ -0.62208197   2.10319395   0.05668719   0.02144207]
 [-10.01314351  16.05319571   0.           0.        ]]",[-0.56611913 -0.54122764]
9,"[ 0.66743892 -0.76374458 -0.96865184  0.52301207  0.48870877  0.18968602
 -0.88902699  1.66464341 -0.25927745  0.13238876  0.        ]",[ 1.32834881 -1.80483777],-0.0203044588945,-0.0203044588945,[ 0.5591321  -1.03883648],"[[ -0.79768596   2.38659009   0.05668719   0.02144207]
 [ -7.55541299  12.29898438   0.           0.        ]]",[-0.56611913 -0.54122764]
10,"[ 0.54913442 -0.92356885 -1.07596345  0.10464949  0.48870852  0.18968594
 -0.35251038  0.98913198 -0.44042159  0.0342915   0.        ]",[ 0.34973176 -1.52733596],-0.0117153927045,-0.0117153927045,[-0.04810155 -1.2338413 ],"[[-0.90757289  2.59039767  0.05668719  0.02144207]
 [-3.44693094  8.0958239   0.          0.        ]]",[-0.56611913 -0.54122764]
11,"[ 0.48658589 -0.9970107  -1.12390665 -0.17051277  0.48870828  0.18968586
 -0.16279482  0.32700982 -0.55333397 -0.01888259  0.        ]",[ 0.57823227 -1.10609574],-0.0195921982808,-0.0195921982808,[ 0.17292279 -1.05448759],"[[-0.9619352   2.71097824  0.05668719  0.02144207]
 [-1.99414714  3.97597014  0.          0.        ]]",[-0.56611913 -0.54122764]
