timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.26590415172,[ 4.39421936  4.80786963],-0.26590415172,[ 2.42011786  3.48435831],"[[-0.0604548   0.06812459 -0.04465082  0.07195517]
 [-0.00438308 -0.00236954  0.          0.        ]]","[ 1.07116843  1.65067925  0.0583981  -0.92117809 -0.38507338  0.62275014
  0.11644202 -0.32101471  1.8940934  -0.87847151  0.        ]",[-0.24719626 -0.26067874]
1,-0.262268344341,[ 2.04506841  2.21658017],-0.262268344341,[ 2.02635098  2.97239089],"[[-0.02086644  0.10779008 -0.04465082  0.07195517]
 [ 3.9500628   3.95573179  0.          0.        ]]","[ 1.07348556  1.64618786  0.11778935 -0.81676306 -0.38507313  0.62274966
  0.57401876  0.26547104  1.89183892 -0.74223239  0.        ]",[-0.24719626 -0.26067874]
2,-0.250001281227,[ 1.11489954  2.40114975],-0.250001281227,[ 1.12787127  2.27221012],"[[ 0.09702709  0.22583156 -0.04465082  0.07195517]
 [ 7.8264221   7.8354847   0.          0.        ]]","[ 1.06702129  1.62095298  0.29458279 -0.50931614 -0.38507288  0.62274917
  1.02255937  0.84034729  1.8405803  -0.34258482  0.        ]",[-0.24719626 -0.26067874]
3,-0.225512015281,[-0.98491686  1.14613626],-0.225512015281,[-0.42358083  0.89039266],"[[  0.29168219   0.42069711  -0.04465082   0.07195517]
 [ 11.62655519  11.6383794    0.           0.        ]]","[ 1.01294018  1.54133991  0.58091353 -0.02177959 -0.38507263  0.62274869
  1.46227826  1.40383375  1.61801381  0.2609876   0.        ]",[-0.24719626 -0.26067874]
4,-0.191454468671,[-0.53200625 -0.1025764 ],-0.191454468671,[-0.1549256  0.407608 ],"[[  0.48280738   0.6908935   -0.04465082   0.07195517]
 [  7.49978226  15.36881484   0.           0.        ]]","[ 0.909107    1.3582618   0.84624445  0.58296109 -0.38507239  0.62274821
  0.98475983  1.9565804   1.18832345  0.76926734  0.        ]",[-0.24719626 -0.26067874]
5,-0.155788008908,[ 0.80330411 -0.07918058],-0.155788008908,[-0.16681635  0.09893829],"[[  0.61021177   0.99114773  -0.04465082   0.07195517]
 [  5.24811921  14.65896298   0.           0.        ]]","[ 0.81377186  1.07108024  1.00957363  1.11000376 -0.38507214  0.62274772
  0.72421466  1.85139469  0.71735847  0.97793573  0.        ]",[-0.24719626 -0.26067874]
6,-0.117781888328,[-0.73719428 -2.00754632],-0.117781888328,[-1.14982677 -1.1129725 ],"[[  0.74604003   1.27825951  -0.04465082   0.07195517]
 [  8.3245899   14.05423085   0.           0.        ]]","[ 0.69109664  0.73701115  1.1682797   1.42940624 -0.38507189  0.62274724
  1.08019818  1.7617856   0.23902799  0.97255931  0.        ]",[-0.24719626 -0.26067874]
7,-0.0841752924873,[-1.07209143 -0.48045121],-0.0841752924873,[-0.89414006 -0.96395999],"[[ 0.88163336  1.51682898 -0.04465082  0.07195517]
 [ 5.24475254  9.8168377   0.          0.        ]]","[ 0.54919183  0.43502496  1.307987    1.5378325  -0.38507165  0.62274676
  0.72382321  1.13391707 -0.14351563  0.80944657  0.        ]",[-0.24719626 -0.26067874]
8,-0.0626022752964,[-0.323587   -2.44125223],-0.0626022752964,[-0.35804638 -0.6374017 ],"[[ 0.94578955  1.69213467 -0.04465082  0.07195517]
 [ 1.18423728  7.72070824  0.          0.        ]]","[ 0.47601593  0.20962866  1.36681693  1.52224642 -0.3850714   0.62274627
  0.2539723   0.82332664 -0.32662039  0.62195775  0.        ]",[-0.24719626 -0.26067874]
9,-0.0505467110113,[-1.31208888  1.24336777],-0.0505467110113,[-0.15929201 -0.11312991],"[[ 0.95639714  1.80528911 -0.04465082  0.07195517]
 [-0.11921332  3.60843631  0.          0.        ]]","[ 0.46357432  0.06625038  1.3760655   1.46934847 -0.38507115  0.62274579
  0.10314716  0.213999   -0.38651318  0.49618842  0.        ]",[-0.24719626 -0.26067874]
