timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.16173405344,[ 0.70542069  3.79250687],-0.16173405344,[-0.33078304  3.07639503],"[[ 0.07748734 -0.0425937   0.04805876  0.01876717]
 [ 0.00234615  0.00287371  0.          0.        ]]","[ 1.08892705  1.53737395  0.24450669 -1.30168782  0.41835649  0.16489266
  0.1123321  -0.31409996  1.13721453 -0.13088409  0.        ]",[-0.46311796 -0.42651567]
1,-0.160834634276,[-0.78882537  2.52473701],-0.160834634276,[-0.94045687  2.47684622],"[[  1.05516856e-01  -2.81984898e-03   4.80587611e-02   1.87671718e-02]
 [  2.79132408e+00   3.96132297e+00   0.00000000e+00   0.00000000e+00]]","[ 1.08525499  1.53853609  0.28613912 -1.19881253  0.41835627  0.16489259
  0.45736788  0.30084843  1.12997103 -0.01163347  0.        ]",[-0.46311796 -0.42651567]
2,-0.159189642375,[-1.13680832  2.33658909],-0.159189642375,[-0.62731564  2.29836988],"[[ 0.12946544  0.11535997  0.04805876  0.01876717]
 [-0.38587764  7.84371512  0.          0.        ]]","[ 1.08123017  1.52996725  0.32161356 -0.89370572  0.41835604  0.16489251
  0.06430289  0.90398092  1.10185974  0.19557939  0.        ]",[-0.46311796 -0.42651567]
3,-0.156444956868,[-0.28240276  2.13548812],-0.156444956868,[-0.38624907  2.08584404],"[[  0.08211936   0.31041929   0.04805876   0.01876717]
 [ -4.33557723  11.64951798   0.           0.        ]]","[ 1.0883945   1.47689977  0.25139335 -0.4012019   0.41835582  0.16489243
 -0.42433101  1.49521378  1.05862333  0.32046379  0.        ]",[-0.46311796 -0.42651567]
4,-0.149870492834,[ 0.11246649  1.14271435],-0.149870492834,[-0.33197257  1.64671814],"[[ -1.49539605e-02   5.80826916e-01   4.80587611e-02   1.87671718e-02]
 [ -5.36828382e+00   1.53788031e+01   0.00000000e+00   0.00000000e+00]]","[ 1.09306341  1.32704829  0.106737    0.22818053  0.41835559  0.16489235
 -0.55209126  2.07455637  0.97893223  0.40439681  0.        ]",[-0.46311796 -0.42651567]
5,-0.136394760152,[-1.49448289  1.08387646],-0.136394760152,[-0.55199724  0.7938512 ],"[[ -1.16799360e-01   9.25073373e-01   4.80587611e-02   1.87671718e-02]
 [ -4.81796853e+00   1.90336651e+01   0.00000000e+00   0.00000000e+00]]","[ 1.0834567   1.02497436 -0.04478083  0.87487681  0.41835536  0.16489227
 -0.48400909  2.64233174  0.81358022  0.52572968  0.        ]",[-0.46311796 -0.42651567]
6,-0.113284115804,[-0.22331923 -0.54559367],-0.113284115804,[ 0.12878215  0.08260003],"[[ -2.51905630e-01   1.34170299e+00   4.80587611e-02   1.87671718e-02]
 [ -8.67986979e+00   2.26172568e+01   0.00000000e+00   0.00000000e+00]]","[ 1.04798368  0.54177567 -0.24274023  1.32819213  0.41835514  0.1648922
 -0.96178097  3.19902687  0.55373073  0.58064988  0.        ]",[-0.46311796 -0.42651567]
7,-0.0825782313525,[ 0.97703556 -0.11452599],-0.0825782313525,[ 0.40864393 -0.37215519],"[[ -4.32638343e-01   1.76787812e+00   4.80587611e-02   1.87671718e-02]
 [ -9.39116355e+00   2.00089281e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96115515 -0.00361083 -0.49633889  1.34570511  0.41835491  0.16489212
 -1.04977723  2.79381288  0.25885773  0.49250048  0.        ]",[-0.46311796 -0.42651567]
8,-0.0502624684393,[-0.97171335 -1.03278441],-0.0502624684393,[-0.68503833 -1.14617395],"[[ -5.79791783e-01   2.15952541e+00   4.80587611e-02   1.87671718e-02]
 [ -5.33750902e+00   1.91587348e+01   0.00000000e+00   0.00000000e+00]]","[ 0.85897619 -0.46722598 -0.68813229  0.96020796  0.41835468  0.16489204
 -0.54828153  2.66172626 -0.05960012  0.37790537  0.        ]",[-0.46311796 -0.42651567]
9,-0.0231497373403,[ 0.60114053 -0.33103791],-0.0231497373403,[ 0.67967606 -0.91185975],"[[ -0.7240732    2.49916632   0.04805876   0.01876717]
 [ -9.07839317  14.81976443   0.           0.        ]]","[ 0.7336099  -0.78362217 -0.85905712  0.35863957  0.41835446  0.16489196
 -1.01108191  1.9876687  -0.34318707  0.21767211  0.        ]",[-0.46311796 -0.42651567]
