timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.404064822798,[ 1.53047845  3.64279742],-0.404064822798,[ 2.01616096  2.81261349],"[[-0.03435153 -0.02349582 -0.18628617  0.07031942]
 [ 0.00235308 -0.00091135  0.          0.        ]]","[ 1.12103991  2.14609688  0.07905944 -0.86449921 -1.59216082  0.58483496
  0.08855488 -0.36459709  2.67391752 -0.71434798  0.        ]",[ 0.06073556 -0.09686624]
1,-0.401952988014,[ 1.87055272  3.89161943],-0.401952988014,[ 1.50218415  2.59195614],"[[ 0.00537012  0.01619854 -0.18628617  0.07031942]
 [ 3.95665113  3.95716045  0.          0.        ]]","[ 1.12184301  2.14628061  0.13870755 -0.73849768 -1.59215346  0.58483393
  0.44006167  0.18215904  2.6754898  -0.60722135  0.        ]",[ 0.06073556 -0.09686624]
2,-0.393041202625,[-0.35668098  4.32429719],-0.393041202625,[ 0.74050754  2.25757885],"[[ 0.12339355  0.13426834 -0.18628617  0.07031942]
 [ 7.83281124  7.83689054  0.          0.        ]]","[ 1.11120653  2.13404856  0.3154984  -0.36496333 -1.59214609  0.5848329
  0.78462196  0.71809279  2.64313028 -0.29145838  0.        ]",[ 0.06073556 -0.09686624]
3,-0.374402778104,[ 0.02458048  1.10369582],-0.374402778104,[ 0.39190894  2.01544261],"[[  0.26432552   0.32918289  -0.18628617   0.07031942]
 [  6.26565786  11.64187559   0.           0.        ]]","[ 1.07319337  2.07247466  0.52302886  0.23629961 -1.59213872  0.58483187
  0.64531235  1.24369907  2.51052127  0.10768206  0.        ]",[ 0.06073556 -0.09686624]
4,-0.34445217321,[ 0.19755133  2.65315073],-0.34445217321,[ 0.24369222  1.80491114],"[[  0.38936279   0.59943513  -0.18628617   0.07031942]
 [  6.23829058  15.37091309   0.           0.        ]]","[ 1.01697946  1.90627789  0.7007656   1.0010527  -1.59213136  0.58483085
  0.64287841  1.75880851  2.25315522  0.46372321  0.        ]",[ 0.06073556 -0.09686624]
5,-0.298259034405,[ 0.89777948  0.70547278],-0.298259034405,[ 0.09039796  1.52746701],"[[  0.52073382   0.94352456  -0.18628617   0.07031942]
 [  6.89685945  19.02584306   0.           0.        ]]","[ 0.93613507  1.57746664  0.87786669  1.78024067 -1.59212399  0.58482982
  0.70141906  2.26367084  1.84904926  0.71072277  0.        ]",[ 0.06073556 -0.09686624]
6,-0.232200559514,[-1.52137694  2.02617852],-0.232200559514,[-0.14219703  1.1412127 ],"[[  0.69296406   1.34827711  -0.18628617   0.07031942]
 [ 10.31518018  21.44136254   0.           0.        ]]","[ 0.79868237  1.07299685  1.09009024  2.30627441 -1.59211662  0.58482879
  1.00528066  2.59731493  1.32026284  0.73438452  0.        ]",[ 0.06073556 -0.09686624]
7,-0.163348538061,[-1.83031035  0.72318663],-0.163348538061,[-0.20552731  0.81680226],"[[  0.85754605   1.81257747  -0.18628617   0.07031942]
 [  6.15681111  24.97686722   0.           0.        ]]","[ 0.6374634   0.43923599  1.26643957  2.29218788 -1.59210926  0.58482776
  0.63563025  3.08564958  0.87830217  0.42775618  0.        ]",[ 0.06073556 -0.09686624]
8,-0.136335946252,[ 0.91233541 -0.48332307],-0.136335946252,[-0.35467115  0.59285671],"[[  0.93977908   2.3358866   -0.18628617   0.07031942]
 [  2.07977266  27.34610563   0.           0.        ]]","[ 0.54732783 -0.18495183  1.34331567  1.49986028 -1.59210189  0.58482674
  0.27321006  3.4128643   0.74903498 -0.07460287  0.        ]",[ 0.06073556 -0.09686624]
9,-0.167852310796,[-0.90704154 -0.69198303],-0.167852310796,[-0.60056776  0.45593622],"[[  1.01722298   2.85817516  -0.18628617   0.07031942]
 [  5.65248671  24.89096277   0.           0.        ]]","[ 0.45732216 -0.55340563  1.40822836  0.09776682 -1.59209452  0.58482571
  0.59079835  3.07368949  0.90390268 -0.53557547  0.        ]",[ 0.06073556 -0.09686624]
