timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.110415214182,[ 2.01199261  0.05268729],-0.110415214182,[ 0.03630697  0.0792289 ],"[[  2.55689569e-02   6.00105971e-02   1.30942586e-01   8.94835574e-02]
 [ -3.69261331e-03   6.07996448e-05   0.00000000e+00   0.00000000e+00]]","[ 1.0661813   1.15317018  0.00983876  0.01446747  1.18277168  0.71965027
 -0.09623689 -0.03314824  0.21643214 -0.49868034  0.        ]",[ 0.02593212  0.02490003]
1,-0.104113187061,[ 0.39471019 -1.17451876],-0.104113187061,[ 0.03554716  0.07939467],"[[ 0.06518556  0.06208952  0.13094259  0.08948356]
 [ 3.9521815   0.20714542  0.          0.        ]]","[ 1.06360813  1.15290533  0.07063639  0.01793368  1.18266044  0.71960744
  0.26969655 -0.00610094  0.2123086  -0.44460398  0.        ]",[ 0.02593212  0.02490003]
2,-0.0927725899193,[-0.65892631 -0.41270216],-0.0927725899193,[ 0.03631285  0.07690582],"[[ 0.15912655  0.0264576   0.13094259  0.08948356]
 [ 5.43696834 -3.75712312  0.          0.        ]]","[ 1.04899167  1.15478326  0.21400484 -0.04153794  1.18254922  0.71956462
  0.40703564 -0.52386309  0.19964045 -0.34509359  0.        ]",[ 0.02593212  0.02490003]
3,-0.087717958914,[-2.5547087 -0.2334942],-0.087717958914,[ 0.03708492  0.07539524],"[[ 0.2406399  -0.06432372  0.13094259  0.08948356]
 [ 2.72339985 -5.31581739  0.          0.        ]]","[ 1.02653994  1.15251698  0.33670935 -0.19313658  1.18243804  0.7195218
  0.15598883 -0.7274123   0.19077242 -0.30072025  0.        ]",[ 0.02593212  0.02490003]
4,-0.0939550468205,[-0.32876272 -0.98038327],-0.0939550468205,[ 0.03729284  0.07397244],"[[ 0.25487994 -0.17884474  0.13094259  0.08948356]
 [-1.28605863 -6.13356682  0.          0.        ]]","[ 1.02163035  1.13495386  0.35790606 -0.38296235  1.18232689  0.71947899
 -0.21494386 -0.83417125  0.19717566 -0.36138999  0.        ]",[ 0.02593212  0.02490003]
5,-0.111360974767,[-2.06117243 -0.1582776 ],-0.111360974767,[ 0.03740548  0.07095447],"[[ 0.21637872 -0.33924129  0.13094259  0.08948356]
 [-2.55986493 -9.8935586   0.          0.        ]]","[ 1.03397181  1.08323771  0.30036959 -0.64173103  1.18221577  0.71943619
 -0.33278201 -1.32516392  0.19956426 -0.52380152  0.        ]",[ 0.02593212  0.02490003]
6,-0.139513385572,[ 2.37392493 -1.24466315],-0.139513385572,[ 0.03719896  0.06992666],"[[  0.12599603  -0.5414204    0.13094259   0.08948356]
 [ -6.46547938 -10.32292512   0.           0.        ]]","[ 1.05516294  0.97495411  0.16355038 -0.94676421  1.18210468  0.7193934
 -0.69410201 -1.38108936  0.15641321 -0.77658148  0.        ]",[ 0.02593212  0.02490003]
7,-0.16802698714,[-0.03953768  0.74556207],-0.16802698714,[ 0.0370575   0.06751342],"[[  0.03767015  -0.78556985   0.13094259   0.08948356]
 [ -2.38073791 -14.07948547   0.           0.        ]]","[ 1.06505188  0.78624256  0.02831361 -1.26726761  1.18199362  0.71935061
 -0.31614697 -1.87141472  0.03735875 -1.02557019  0.        ]",[ 0.02593212  0.02490003]
8,-0.187343448171,[ 1.65618598 -1.34278007],-0.187343448171,[ 0.0360992   0.06712641],"[[ -0.01105935  -1.03474271   0.13094259   0.08948356]
 [ -2.49178767 -10.84856854   0.           0.        ]]","[ 1.06585887  0.53938112 -0.04655799 -1.52190445  1.1818826   0.71930784
 -0.32640808 -1.44928024 -0.11977576 -1.18577257  0.        ]",[ 0.02593212  0.02490003]
9,-0.197852094963,[ 0.96146791  0.79119999],-0.197852094963,[ 0.03599963  0.06510666],"[[ -0.02069705  -1.28929764   0.13094259   0.08948356]
 [  1.51469674 -14.59440552   0.           0.        ]]","[ 1.06555816  0.24634956 -0.06136544 -1.69026118  1.1817716   0.71926507
  0.0443169  -1.93810488 -0.28516233 -1.26221896  0.        ]",[ 0.02593212  0.02490003]
10,-0.195841447004,[-0.51003319  1.84937003],-0.195841447004,[ 0.03516714  0.06542657],"[[  0.04745889  -1.54686176   0.13094259   0.08948356]
 [  5.28854501 -11.17335121   0.           0.        ]]","[ 1.06420874 -0.07298494  0.0433534  -1.75526462  1.18166064  0.7192223
  0.39351325 -1.49119368 -0.41243554 -1.24067101  0.        ]",[ 0.02593212  0.02490003]
11,-0.189484911783,[ 0.97963904  1.33829307],-0.189484911783,[ 0.03413011  0.06647681],"[[ 0.13192008 -1.7283771   0.13094259  0.08948356]
 [ 3.16465163 -6.99214631  0.          0.        ]]","[ 1.05366642 -0.30048878  0.17260136 -1.73477065  1.18154971  0.71917955
  0.19696363 -0.94516611 -0.48296069 -1.18869155  0.        ]",[ 0.02593212  0.02490003]
12,-0.179991372464,[ 1.23902252 -0.58819703],-0.179991372464,[ 0.03258498  0.06820045],"[[ 0.23348267 -1.82710734  0.13094259  0.08948356]
 [ 6.97896975 -2.89449242  0.          0.        ]]","[ 1.02808516 -0.42197289  0.32602869 -1.70063598  1.18143881  0.7191368
  0.5499196  -0.41009726 -0.49241821 -1.12526646  0.        ]",[ 0.02593212  0.02490003]
13,-0.162203428477,[-0.18882138 -1.53385161],-0.162203428477,[ 0.03352001  0.06770086],"[[  0.41139334  -1.90779143   0.13094259   0.08948356]
 [ 10.7994198   -5.16628704   0.           0.        ]]","[ 0.95018098 -0.51899127  0.58502821 -1.66100416  1.18132794  0.71909406
  0.90341648 -0.7067044  -0.46114326 -1.0164326   0.        ]",[ 0.02593212  0.02490003]
14,-0.144611112884,[-2.42151143 -0.50414096],-0.144611112884,[ 0.03522623  0.0662643 ],"[[ 0.61774569 -2.04981346  0.13094259  0.08948356]
 [ 9.83899011 -9.02308464  0.          0.        ]]","[ 0.80997985 -0.68282266  0.8605959  -1.56674722  1.1812171   0.71905133
  0.81448041 -1.21021418 -0.48027235 -0.8977216   0.        ]",[ 0.02593212  0.02490003]
