timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.265483980373,[ 3.28195645  3.02148031],-0.265483980373,[ 3.25123215  3.70416307],"[[ 0.00934233 -0.08258584 -0.01569797  0.13316   ]
 [-0.00152515  0.00110394  0.          0.        ]]","[ 1.10678771  1.45627351  0.12679408 -1.46328203 -0.13386663  1.15280703
  0.10803295 -0.31047336  1.82759037 -1.7932638   0.        ]",[-0.5938561  -0.56505167]
1,-0.259161488069,[ 3.14801957  1.93918052],-0.259161488069,[ 2.29954243  2.43615961],"[[ 0.04898724 -0.04285156 -0.01569797  0.13316   ]
 [ 3.95285161  3.95913917  0.          0.        ]]","[ 1.10513895  1.45950248  0.18572554 -1.36155433 -0.13386658  1.15280598
  0.62413202  0.32994563  1.82932575 -1.6353941   0.        ]",[-0.5938561  -0.56505167]
2,-0.238777589491,[ 0.4419099  0.7551741],-0.238777589491,[ 1.0230062   1.31096506],"[[ 0.16693519  0.07525749 -0.01569797  0.13316   ]
 [ 7.82905339  7.83883736  0.          0.        ]]","[ 1.08703254  1.4570195   0.36001695 -1.05877558 -0.13386653  1.15280493
  1.13002765  0.95768915  1.78543291 -1.16949843  0.        ]",[-0.5938561  -0.56505167]
3,-0.204299541248,[-1.05570366  1.10481201],-0.204299541248,[ 0.05915521  0.66399908],"[[  0.3394926    0.26047198  -0.01569797   0.13316   ]
 [  9.42144453  10.67315542   0.           0.        ]]","[ 1.02548867  1.41692865  0.60815517 -0.5909792  -0.13386647  1.15280388
  1.3378547   1.41628679  1.58626968 -0.51703569  0.        ]",[-0.5938561  -0.56505167]
4,-0.163838758116,[-0.24855163  0.45771619],-0.163838758116,[ 0.28933749  0.35466549],"[[  0.4863509    0.51155756  -0.01569797   0.13316   ]
 [  5.2782404   14.42289359   0.           0.        ]]","[ 0.94155914  1.29460664  0.80802802  0.00418573 -0.13386642  1.15280282
  0.79711037  2.02299894  1.22306602  0.02786962  0.        ]",[-0.5938561  -0.56505167]
5,-0.12213777519,[-1.09075172 -0.48347858],-0.12213777519,[-0.38954997 -0.46087438],"[[  5.81006075e-01   8.15337771e-01  -1.56979659e-02   1.33160003e-01]
 [  4.19097264e+00   1.59500300e+01   0.00000000e+00   0.00000000e+00]]","[ 0.87294735  1.05283214  0.92917916  0.61582499 -0.13386637  1.15280177
  0.65520692  2.27008732  0.77856361  0.32710387  0.        ]",[-0.5938561  -0.56505167]
6,-0.0856567584726,[-0.1721048  -0.06850479],-0.0856567584726,[ 0.35815474 -0.31371331],"[[  0.62431405   1.11197451  -0.01569797   0.13316   ]
 [  0.15309762  13.72104219   0.           0.        ]]","[ 0.83795718  0.73792692  0.9822358   1.04839171 -0.13386631  1.15280072
  0.12820972  1.90942957  0.38968418  0.37359612  0.        ]",[-0.5938561  -0.56505167]
7,-0.056890230287,[ 0.9347821  -1.03567699],-0.056890230287,[ 0.28063616 -0.95523566],"[[  0.62052148   1.38094998  -0.01569797   0.13316   ]
 [ -0.53010964  13.17830672   0.           0.        ]]","[ 0.84110837  0.40816262  0.97765241  1.26762301 -0.13386626  1.15279967
  0.03904191  1.82161099  0.11935651  0.2634168   0.        ]",[-0.5938561  -0.56505167]
8,-0.0293587393133,[-1.17722352 -1.13763251],-0.0293587393133,[-1.02773273 -1.57350969],"[[ 0.64715579  1.60216322 -0.01569797  0.13316   ]
 [ 3.18118715  8.95711012  0.          0.        ]]","[ 0.81862372  0.12265638  1.00956761  1.31245115 -0.13386621  1.15279862
  0.52341631  1.138614   -0.12269684  0.11185105  0.        ]",[-0.5938561  -0.56505167]
9,-0.0124194472387,[ 1.40078507 -1.05684228],-0.0124194472387,[ 0.34476572 -0.8385548 ],"[[ 0.67044891  1.73980436 -0.01569797  0.13316   ]
 [-0.83863638  4.82077407  0.          0.        ]]","[  7.98297862e-01  -5.48759312e-02   1.03695839e+00   1.27716058e+00
  -1.33866154e-01   1.15279757e+00  -1.22543422e-03   4.69348449e-01
  -2.62480417e-01  -1.67157892e-02   0.00000000e+00]",[-0.5938561  -0.56505167]
