timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.173513407006,[-3.93094697 -2.24899389],-0.173513407006,[-3.45398998 -1.94758391],"[[-0.01275195  0.00276042  0.17635531 -0.17259716]
 [ 0.00163168  0.0010626   0.          0.        ]]","[ 1.11635578  1.41008595  0.07733286 -1.28331468  1.52622307 -1.49368434
  0.10378422 -0.30821199 -0.03713772  2.18972223  0.        ]",[-0.71223938 -0.68614715]
1,-0.160985726801,[-1.66316071 -0.55221734],-0.160985726801,[-1.78316331 -1.00270152],"[[-0.0523947  -0.03693093  0.17635531 -0.17259716]
 [-3.95274661 -3.9570117   0.          0.        ]]","[ 1.1145185   1.40919737  0.01861719 -1.38451404  1.52622134 -1.49368269
 -0.43598841 -0.96991905 -0.04282851  2.02318107  0.        ]",[-0.71223938 -0.68614715]
2,-0.125300246783,[ 0.13688977 -0.45263661],-0.125300246783,[ 0.08317068  0.08259499],"[[-0.17034776 -0.13720834  0.17635531 -0.17259716]
 [-7.8296679  -6.06370872  0.          0.        ]]","[ 1.09588027  1.39779174 -0.1550059  -1.63916707  1.52621961 -1.49368105
 -0.96518786 -1.32211374 -0.10394084  1.56046118  0.        ]",[-0.71223938 -0.68614715]
3,-0.0800544127398,[ 1.44120459  1.07674646],-0.0800544127398,[ 1.30240142  1.37462401],"[[-0.3199487  -0.27526255  0.17635531 -0.17259716]
 [-7.13276989 -7.73613252  0.          0.        ]]","[ 1.0442792   1.36083215 -0.36988562 -1.98349925  1.52621788 -1.49367941
 -0.8700607  -1.60170621 -0.28004308  0.99687388  0.        ]",[-0.71223938 -0.68614715]
4,-0.0528111389918,[ 1.02130116  1.03993059],-0.0528111389918,[ 0.906084    1.16789043],"[[-0.42151431 -0.38873574  0.17635531 -0.17259716]
 [-3.03738011 -3.62488578  0.          0.        ]]","[ 0.99195726  1.31246763 -0.51011978 -2.25692782  1.52621615 -1.49367776
 -0.31103948 -0.91439121 -0.47191479  0.63565268  0.        ]",[-0.71223938 -0.68614715]
5,-0.0484571094749,[-1.25908396 -0.0163289 ],-0.0484571094749,[-1.19156349 -0.06510371],"[[-0.44198249 -0.42080048  0.17635531 -0.17259716]
 [ 0.97721518  0.40498642  0.          0.        ]]","[ 0.97977293  1.29594617 -0.53766942 -2.33208401  1.52621442 -1.49367612
  0.23695325 -0.24068079 -0.52404233  0.56033459  0.        ]",[-0.71223938 -0.68614715]
6,-0.0465043403867,[ 0.66595892  0.50309088],-0.0465043403867,[ 1.03130674  0.60285699],"[[-0.46232383 -0.41341511  0.17635531 -0.17259716]
 [-2.99811166  0.33378498  0.          0.        ]]","[ 0.96713044  1.2998595  -0.56478526 -2.31485951  1.52621269 -1.49367447
 -0.30567948 -0.25258409 -0.54401539  0.52428247  0.        ]",[-0.71223938 -0.68614715]
7,-0.0441835467089,[-0.89626322 -0.6070179 ],-0.0441835467089,[-0.51199651 -0.28045845],"[[-0.49526523 -0.38682895  0.17635531 -0.17259716]
 [-0.30499706  2.31821705  0.          0.        ]]","[ 0.94554231  1.31340739 -0.60811265 -2.25241156  1.52621095 -1.49367283
  0.06193125  0.07917163 -0.56488657  0.47992659  0.        ]",[-0.71223938 -0.68614715]
8,-0.0415858431068,[ 1.63041997  0.8493883 ],-0.0415858431068,[ 1.73658073  0.85898179],"[[-0.53686965 -0.36502728  0.17635531 -0.17259716]
 [-3.84366248 -0.12989081  0.          0.        ]]","[ 0.91633947  1.32387826 -0.66173652 -2.20069195  1.52620922 -1.49367119
 -0.42109737 -0.33010108 -0.60280629  0.41446122  0.        ]",[-0.71223938 -0.68614715]
9,-0.0401182854823,[-1.45400919 -0.23142268],-0.0401182854823,[-0.58101928 -0.50292498],"[[-0.57330112 -0.33387     0.17635531 -0.17259716]
 [ 0.18709168  3.23440622  0.          0.        ]]","[ 0.88902844  1.33783347 -0.70761872 -2.12603568  1.52620749 -1.49366954
  0.12910178  0.23233965 -0.62694174  0.36896954  0.        ]",[-0.71223938 -0.68614715]
