timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.08629324  2.09913398  0.27409219 -0.54697265  0.08614873  0.7661026
  0.10826854 -0.35476813  1.24671559 -0.62328037  0.        ]",[ 0.91084271  2.08005237],-0.206552559857,-0.206552559857,[ 1.21464872  2.03987193],"[[ 0.0669919   0.09740806  0.01122622  0.08657436]
 [-0.00423341 -0.00291957  0.          0.        ]]",[ 0.01456628 -0.08876666]
1,"[ 1.08193058  2.09277453  0.32832636 -0.42378295  0.08614864  0.76610138
  0.45186482  0.18792882  1.23139153 -0.5186436   0.        ]",[-0.42042247  0.70338886],-0.201427438956,-0.201427438956,[ 0.34198871  1.52644384],"[[ 0.1030446   0.13706405  0.01122622  0.08657436]
 [ 3.59752186  3.95533118  0.          0.        ]]",[ 0.01456628 -0.08876666]
2,"[ 1.07183495  2.06527832  0.40996399 -0.0975002   0.08614855  0.76610016
  0.28632167  0.55913868  1.18276343 -0.32099278  0.        ]",[-0.67904108  0.8790549 ],-0.190869783942,-0.190869783942,[ 0.00569665  1.28317261],"[[ 0.15758413  0.24333576  0.01122622  0.08657436]
 [ 1.86221966  6.66281401  0.          0.        ]]",[ 0.01456628 -0.08876666]
3,"[ 1.06954823  1.99204578  0.42473038  0.39628367  0.08614846  0.76609894
  0.02643554  1.01841397  1.11080445 -0.15953996  0.        ]",[-0.86661153  0.42546909],-0.179792780273,-0.179792780273,[-0.20546991  1.0691278 ],"[[  0.16749516   0.41020186   0.01122622   0.08657436]
 [ -0.86203287  10.01262341   0.           0.        ]]",[ 0.01456628 -0.08876666]
4,"[ 1.07990277  1.84654892  0.34780355  0.98002703  0.08614838  0.76609772
 -0.29903719  1.22237748  1.0310407  -0.07826716  0.        ]",[ 0.48560747  0.61831093],-0.169229495399,-0.169229495399,[ 0.13965306  1.09648967],"[[  1.16023551e-01   6.25380771e-01   1.12262203e-02   8.65743649e-02]
 [ -4.27379643e+00   1.15002847e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
5,"[ 1.0876487   1.61142613  0.2494833   1.55509474  0.08614829  0.76609649
 -0.10773913  1.52673027  0.91737734 -0.0135226   0.        ]",[-0.12176166 -0.21079021],-0.154695349199,-0.154695349199,[-0.17649004  0.80897081],"[[  5.06661670e-02   8.77659069e-01   1.12262203e-02   8.65743649e-02]
 [ -2.26852202e+00   1.37201665e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
6,"[ 1.08947349  1.30725937  0.17440584  1.99236659  0.0861482   0.76609527
 -0.14934983  1.37506436  0.76215495  0.04883163  0.        ]",[ 0.30680331  1.26192637],-0.135201276434,-0.135201276434,[-0.02410508  0.74164957],"[[  9.19637405e-04   1.14096388e+00   1.12262203e-02   8.65743649e-02]
 [ -2.70470599e+00   1.26139951e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
7,"[ 1.088306    0.92835268  0.11194422  2.24614893  0.08614812  0.76609405
 -0.02844936  1.88365313  0.56036869  0.08476468  0.        ]",[-0.78454215  0.95224948],-0.109889792468,-0.109889792468,[-0.33811662  0.38048631],"[[ -4.04605938e-02   1.43046267e+00   1.12262203e-02   8.65743649e-02]
 [ -1.43737369e+00   1.63235378e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
8,"[ 1.08234343  0.43725712  0.02217578  2.20099237  0.08614803  0.76609283
 -0.32190448  2.35634818  0.30130819  0.04065751  0.        ]",[ 1.66506795 -0.68343024],-0.0760901302702,-0.0760901302702,[-0.03451066  0.24863498],"[[ -1.00071409e-01   1.79152693e+00   1.12262203e-02   8.65743649e-02]
 [ -4.51350169e+00   1.97713425e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
9,"[ 1.07353296 -0.01894147 -0.05219371  1.75658724  0.08614794  0.76609161
  0.06434272  1.93160248  0.03969932 -0.08755557  0.        ]",[-0.1318466 -1.4435554],-0.0413018303144,-0.0413018303144,[-0.56832772 -0.00892586],"[[ -1.49719150e-01   2.15587078e+00   1.12262203e-02   8.65743649e-02]
 [ -4.64693410e-01   1.66734314e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
10,"[ 1.07031848 -0.31402981 -0.0737125   1.15267459  0.08614785  0.76609039
  0.01549753  1.34346796 -0.1590229  -0.24652852  0.        ]",[ 0.76839233  0.15285583],-0.0250541369738,-0.0250541369738,[-0.56770658 -0.03053939],"[[ -1.64148821e-01   2.44629973e+00   1.12262203e-02   8.65743649e-02]
 [ -9.76708831e-01   1.23837562e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
11,"[ 1.07283172 -0.49903404 -0.05703555  0.49248895  0.08614777  0.76608917
  0.30758872  1.39283538 -0.30607145 -0.42813418  0.        ]",[-0.68347121 -1.47741495],-0.0401175622639,-0.0401175622639,[-1.00586224 -0.20914593],"[[ -1.52963146e-01   2.69758775e+00   1.12262203e-02   8.65743649e-02]
 [  2.08511281e+00   1.27438598e+01   0.00000000e+00   0.00000000e+00]]",[ 0.01456628 -0.08876666]
12,"[ 1.07575711 -0.5952643  -0.03591418 -0.13385041  0.08614768  0.76608795
  0.0455085   0.81535621 -0.39414667 -0.61202985  0.        ]",[ 0.06165809 -0.16005147],-0.0623803636381,-0.0623803636381,[-0.77751142 -0.11807871],"[[-0.13882391  2.9102048   0.01122622  0.08657436]
 [-0.66211521  8.53187693  0.          0.        ]]",[ 0.01456628 -0.08876666]
13,"[ 1.07357314 -0.62622899 -0.05184568 -0.570793    0.08614759  0.76608673
  0.07002693  0.04039163 -0.42435238 -0.72378367  0.        ]",[-0.61524539  1.02430499],-0.0754932265872,-0.0754932265872,[-0.53627861  0.01162162],"[[-0.1494862   3.0518273   0.01122622  0.08657436]
 [-0.4051028   2.87947569  0.          0.        ]]",[ 0.01456628 -0.08876666]
14,"[ 1.06594335 -0.62721303 -0.1001888  -0.59703905  0.08614751  0.7660855
 -0.16160825 -0.47394521 -0.42825469 -0.75124881  0.        ]",[ 0.8847718   0.52385344],-0.0786052034201,-0.0786052034201,[-0.00927253  0.26675662],"[[-0.18195058  3.06024883  0.01122622  0.08657436]
 [-2.83319119 -0.8719715   0.          0.        ]]",[ 0.01456628 -0.08876666]
15,"[ 1.06023353 -0.62446216 -0.13124156 -0.52909976  0.08614742  0.76608428
  0.17792906 -0.50066899 -0.42081272 -0.72795452  0.        ]",[ 0.19622317 -1.61305455],-0.0758363833228,-0.0758363833228,[-0.34085208  0.13280743],"[[-0.20290434  3.0384368   0.01122622  0.08657436]
 [ 0.72596437 -1.06689247  0.          0.        ]]",[ 0.01456628 -0.08876666]
16,"[ 1.06625079 -0.61337028 -0.0983848  -0.34046898  0.08614733  0.76608306
  0.25065705 -1.04064145 -0.40690036 -0.67227234  0.        ]",[ 0.08455848  0.72798598],-0.0693394629022,-0.0693394629022,[-0.1859324   0.24003026],"[[-0.18073603  2.97758337  0.01122622  0.08657436]
 [ 1.48832771 -5.00532499  0.          0.        ]]",[ 0.01456628 -0.08876666]
17,"[ 1.07389768 -0.594372   -0.04948371 -0.12528686  0.08614724  0.76608184
  0.27979617 -0.63184746 -0.3914142  -0.60916309  0.        ]",[-1.64348387  1.36417242],-0.0619856526014,-0.0619856526014,[-0.43906093  0.10456374],"[[-0.14790477  2.90739254  0.01122622  0.08657436]
 [ 1.79377718 -2.02369573  0.          0.        ]]",[ 0.01456628 -0.08876666]
18,"[ 1.07300057 -0.59426131 -0.05575939 -0.12423497  0.08614716  0.76608062
 -0.10128402 -0.08350063 -0.39044893 -0.60872883  0.        ]",[ 0.44131287  0.10519446],-0.0619095337204,-0.0619095337204,[-0.27604404  0.13244274],"[[-0.15210844  2.90704686  0.01122622  0.08657436]
 [-2.2008338   1.97579869  0.          0.        ]]",[ 0.01456628 -0.08876666]
19,"[ 1.06689954 -0.60678216 -0.09455303 -0.25662362  0.08614707  0.7660794
  0.06956144 -0.03174644 -0.39919295 -0.64735235  0.        ]",[ 0.62844562  0.335191  ],-0.0663878456058,-0.0663878456058,[-0.46228495  0.05013764],"[[-0.17815688  2.95035021  0.01122622  0.08657436]
 [-0.40997559  2.35327929  0.          0.        ]]",[ 0.01456628 -0.08876666]
20,"[ 1.07095063 -0.61994812 -0.06948136 -0.44158549  0.08614698  0.76607818
  0.30770904  0.04118351 -0.41824235 -0.70368778  0.        ]",[-0.39660286 -0.77804606],-0.0731141108765,-0.0731141108765,[-0.75242722 -0.0869222 ],"[[-0.1613095   3.01026581  0.01122622  0.08657436]
 [ 2.08636565  2.88521008  0.          0.        ]]",[ 0.01456628 -0.08876666]
21,"[ 1.0763349  -0.622444   -0.03132072 -0.48738671  0.0861469   0.76607696
  0.15395123 -0.48069349 -0.42456254 -0.71923561  0.        ]",[-0.64539426  1.39460177],-0.0750064180956,-0.0750064180956,[-0.39646119  0.10769087],"[[-0.13575344  3.02502115  0.01122622  0.08657436]
 [ 0.47463129 -0.92121399  0.          0.        ]]",[ 0.01456628 -0.08876666]
22,"[ 1.07301621 -0.62037771 -0.05558685 -0.44911803  0.08614681  0.76607574
 -0.09071619 -0.40739443 -0.41992407 -0.70642975  0.        ]",[-0.4245786   0.87207838],-0.0734659141798,-0.0734659141798,[-0.1488207   0.20565784],"[[-0.15199302  3.01269473  0.01122622  0.08657436]
 [-2.09004546 -0.38659579  0.          0.        ]]",[ 0.01456628 -0.08876666]
23,"[ 1.05807059 -0.61942994 -0.14208928 -0.43275927  0.08614672  0.76607452
 -0.24713647 -0.37760088 -0.41141648 -0.69830636  0.        ]",[ 0.20729331  0.52173916],-0.0723172021396,-0.0723172021396,[ 0.06987277  0.29457885],"[[-0.210245    3.00741973  0.01122622  0.08657436]
 [-3.72968981 -0.16929371  0.          0.        ]]",[ 0.01456628 -0.08876666]
24,"[ 1.03557904 -0.6189382  -0.23823546 -0.42452965  0.08614663  0.76607329
 -0.16179483 -0.36782274 -0.40216019 -0.69291447  0.        ]",[ 0.15987442  0.35445781],-0.071456044593,-0.071456044593,[ 0.03997997  0.28192905],"[[-0.27586326  3.00476471  0.01122622  0.08657436]
 [-2.83511723 -0.09797803  0.          0.        ]]",[ 0.01456628 -0.08876666]
