timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.404172934102,[-2.79614208  1.01712556],-0.404172934102,[-1.74358547  1.63238096],"[[ 0.08062127 -0.02688329 -0.15244689 -0.16586691]
 [ 0.00080288  0.00136386  0.          0.        ]]","[ 1.05832409  1.95559737  0.30575814 -0.9845541  -1.31808477 -1.42568699
  0.12829269 -0.34401313  2.5890219   1.6293993   0.        ]",[-0.0648796  -0.11303572]
1,-0.402646936181,[-1.47426278  2.15730226],-0.402646936181,[-1.54487634  1.50067854],"[[ 0.04093122  0.012887   -0.15244689 -0.16586691]
 [-3.95662587  3.96245899  0.          0.        ]]","[ 1.06178777  1.95595929  0.24560088 -0.86740154 -1.31808182 -1.42568346
 -0.27197797  0.20835586  2.59095751  1.59262445  0.        ]",[-0.0648796  -0.11303572]
2,-0.39744757188,[-2.39034702  0.7079308 ],-0.39744757188,[-1.33310211  1.41646647],"[[-0.07712181  0.13109199 -0.15244689 -0.16586691]
 [-7.83576315  7.84508778  0.          0.        ]]","[ 1.0587168   1.94466565  0.06646181 -0.52027728 -1.31807887 -1.42567993
 -0.66432965  0.74978248  2.58920291  1.48298922  0.        ]",[-0.0648796  -0.11303572]
3,-0.386382657617,[-0.18273433  2.316375  ],-0.386382657617,[-1.13019526  1.39682794],"[[ -0.27198379   0.31457394  -0.15244689  -0.16586691]
 [-11.63780251  10.49424382   0.           0.        ]]","[ 1.0101406   1.89087779 -0.22449338  0.00615096 -1.31807593 -1.4256764
 -1.04888248  1.11920194  2.56225898  1.29304072  0.        ]",[-0.0648796  -0.11303572]
4,-0.370537995103,[-1.51830027  0.83139505],-0.370537995103,[-0.90529764  1.26085413],"[[ -0.50969957   0.56210162  -0.15244689  -0.16586691]
 [-12.13214037  14.24599148   0.           0.        ]]","[ 0.88025051  1.7516882  -0.55747468  0.66473441 -1.31807298 -1.42567286
 -1.09887996  1.64237343  2.4885039   1.09897162  0.        ]",[-0.0648796  -0.11303572]
5,-0.348467907908,[-1.24117079  2.09554152],-0.348467907908,[-0.56769979  1.06875062],"[[ -0.78964377   0.8772291   -0.15244689  -0.16586691]
 [-15.85001374  17.25660689   0.           0.        ]]","[ 0.63758669  1.4769436  -0.8948825   1.35999465 -1.31807003 -1.42566933
 -1.47491775  2.0621905   2.34931844  0.92814129  0.        ]",[-0.0648796  -0.11303572]
6,-0.315568237845,[-1.02444403  1.03714141],-0.315568237845,[-0.08190924  0.80506647],"[[ -1.14321748   1.25866111  -0.15244689  -0.16586691]
 [-19.49538094  20.87436614   0.           0.        ]]","[ 0.22149128  1.03572486 -1.19839832  1.89824438 -1.31806708 -1.4256658
 -1.84361882  2.56666448  2.1119059   0.77049263  0.        ]",[-0.0648796  -0.11303572]
7,-0.273920689053,[ 1.3005423   0.54777469],-0.273920689053,[ 0.66852146  0.41362965],"[[ -1.56898528   1.71171894  -0.15244689  -0.16586691]
 [-23.06967205  24.41941944   0.           0.        ]]","[-0.37204947  0.44129349 -1.33510676  2.01138109 -1.31806414 -1.42566227
 -2.2051263   3.06098748  1.77371247  0.71440623  0.        ]",[-0.0648796  -0.11303572]
8,-0.240723073883,[ 0.39693481  0.54000506],-0.240723073883,[ 0.51168036  0.160521  ],"[[ -1.98610556   2.21699455  -0.15244689  -0.16586691]
 [-18.65666465  26.10279032   0.           0.        ]]","[-0.954701   -0.17193279 -1.206015    1.44661412 -1.31806119 -1.42565874
 -1.75877267  3.29569585  1.43017221  0.88214897  0.        ]",[-0.0648796  -0.11303572]
9,-0.229882604208,[ 0.95169327 -0.79999704],-0.229882604208,[ 0.56192231  0.03255427],"[[ -2.3397749    2.75530871  -0.15244689  -0.16586691]
 [-16.71654067  27.72337367   0.           0.        ]]","[-1.3743866  -0.60248032 -0.90781034  0.20451163 -1.31805824 -1.42565521
 -1.56253737  3.52164027  1.14098822  1.24389575  0.        ]",[-0.0648796  -0.11303572]
10,-0.235747430582,[ 0.14125143  0.95714993],-0.235747430582,[ 0.18208484  0.00744802],"[[ -2.63298798   3.15212436  -0.15244689  -0.16586691]
 [-12.61863449   6.2232513    0.           0.        ]]","[-1.63031517 -0.7002734  -0.55601264 -0.93639744 -1.31805529 -1.42565167
 -1.14805914  0.52357335  0.94635559  1.57085808  0.        ]",[-0.0648796  -0.11303572]
11,-0.235000419574,[ 0.28633041 -1.30822008],-0.235000419574,[ 0.1176316   0.11055025],"[[ -2.87724844   3.15841136  -0.15244689  -0.16586691]
 [-11.80997658  -2.70777212   0.           0.        ]]","[-1.76234088 -0.70015836 -0.21329573 -0.95491539 -1.31805235 -1.42564814
 -1.06626691 -0.7218055   0.96173245  1.5449046   0.        ]",[-0.0648796  -0.11303572]
12,-0.226537794466,[ 0.987033   -0.67821291],-0.226537794466,[ 0.13190518  0.18353054],"[[ -3.09972946   3.06506653  -0.15244689  -0.16586691]
 [-10.44267113  -6.61370079   0.           0.        ]]","[-1.81101264 -0.69645813  0.11991892 -0.68014716 -1.3180494  -1.42564461
 -0.92797166 -1.26646227  0.96993123  1.42501851  0.        ]",[-0.0648796  -0.11303572]
13,-0.20950346901,[ 1.72333343  1.01479555],-0.20950346901,[ 0.03591184  0.27849379],"[[-3.26729906  2.90716371 -0.15244689 -0.16586691]
 [-6.32798101 -9.16807334  0.          0.        ]]","[-1.8009221  -0.66401455  0.37386553 -0.22106037 -1.31804645 -1.42564108
 -0.51179761 -1.62264995  0.91889101  1.25535608  0.        ]",[-0.0648796  -0.11303572]
14,-0.192932763974,[-0.24065692  0.71207095],-0.192932763974,[-0.01469801  0.1487494 ],"[[-3.35287433  2.76535241 -0.15244689 -0.16586691]
 [-2.24320057 -5.02685936  0.          0.        ]]","[-1.78029118 -0.60743986  0.5019386   0.17705267 -1.3180435  -1.42563755
 -0.09864891 -1.04518057  0.83809582  1.12713033  0.        ]",[-0.0648796  -0.11303572]
15,-0.183857181952,[-2.28309066  1.37821637],-0.183857181952,[ 0.16014855  0.15819134],"[[-3.40685111  2.69410243 -0.15244689 -0.16586691]
 [-3.15145949 -2.10786822  0.          0.        ]]","[-1.76197254 -0.56956334  0.58158069  0.36935867 -1.31804056 -1.42563401
 -0.19051322 -0.63814395  0.78081945  1.07396192  0.        ]",[-0.0648796  -0.11303572]
16,-0.181249470228,[ 1.12968574 -0.08757861],-0.181249470228,[ 0.54043239  0.18498288],"[[-3.50897655  2.69209029 -0.15244689 -0.16586691]
 [-7.04811244  1.89330721  0.          0.        ]]","[-1.71631578 -0.56840389  0.7289073   0.37469976 -1.31803761 -1.42563048
 -0.58463397 -0.08020361  0.74225021  1.08736068  0.        ]",[-0.0648796  -0.11303572]
17,-0.183179000859,[-1.05546102  0.25731531],-0.183179000859,[ 0.41704762  0.18136121],"[[-3.60881596  2.72610146 -0.15244689 -0.16586691]
 [-2.94947754  1.50910514  0.          0.        ]]","[-1.65816198 -0.58733639  0.86745222  0.28373396 -1.31803466 -1.42562695
 -0.17008304 -0.13377825  0.730942    1.12780658  0.        ]",[-0.0648796  -0.11303572]
18,-0.186242050828,[-0.32794799  1.15521289],-0.186242050828,[ 0.6956982   0.26361361],"[[-3.70694324  2.76620495 -0.15244689 -0.16586691]
 [-6.85026099  2.49793692  0.          0.        ]]","[-1.58854557 -0.60785296  0.99699029  0.17471495 -1.31803172 -1.42562342
 -0.56462212  0.00410872  0.72929982  1.17081215  0.        ]",[-0.0648796  -0.11303572]
19,-0.194507440613,[ 1.59758411 -0.05002582],-0.194507440613,[ 0.87593865  0.3286674 ],"[[-3.85561458  2.85539418 -0.15244689 -0.16586691]
 [-8.01300259  6.40795283  0.          0.        ]]","[-1.4610728  -0.64631493  1.17795261 -0.07370655 -1.31802877 -1.42561989
 -0.68222536  0.54933809  0.75743384  1.24731521  0.        ]",[-0.0648796  -0.11303572]
