timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.215114519908,[ 1.31618202  1.41336711],-0.215114519908,[ 1.82670188  2.6771481 ],"[[ 0.09231187 -0.01840875  0.0042832   0.08255535]
 [ 0.00154304  0.00031103  0.          0.        ]]","[ 1.04973843  1.86253541  0.31658311 -1.00962951  0.03854406  0.71265021
  0.12602547 -0.33689748  1.34116852 -0.67697317  0.        ]",[-0.1007625  -0.14347723]
1,-0.210242446044,[ 1.13636825  1.33708129],-0.210242446044,[ 0.81534559  1.82104826],"[[ 0.13201749  0.02130981  0.0042832   0.08255535]
 [ 3.95585737  3.95835848  0.          0.        ]]","[ 1.04332165  1.86245394  0.37644151 -0.89692781  0.03854403  0.71264943
  0.5431049   0.22190186  1.32917691 -0.55470862  0.        ]",[-0.1007625  -0.14347723]
2,-0.195034973751,[-0.56140627  0.41847019],-0.195034973751,[-0.43849257  0.91476738],"[[  2.50025224e-01   1.39403328e-01   4.28319560e-03   8.25553469e-02]
 [  7.83203651e+00   7.83806435e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01099525  1.85004359  0.55212337 -0.56309252  0.038544    0.71264865
  0.95194245  0.76964055  1.25238452 -0.20063017  0.        ]",[-0.1007625  -0.14347723]
3,-0.174849340416,[-1.00949779  0.25203289],-0.174849340416,[-0.73044896  0.69654787],"[[  3.82824742e-01   3.11241356e-01   4.28319560e-03   8.25553469e-02]
 [  5.45584815e+00   9.34072365e+00   0.00000000e+00   0.00000000e+00]]","[ 0.95138409  1.79983204  0.74346212 -0.08838353  0.03854397  0.71264787
  0.7013139   0.9817857   1.07391805  0.19875659  0.        ]",[-0.1007625  -0.14347723]
4,-0.157513730944,[-0.00066866  0.54628519],-0.157513730944,[-0.54142976  0.6936121 ],"[[  4.51166875e-01   5.06228093e-01   4.28319560e-03   8.25553469e-02]
 [  1.39188175e+00   1.01552252e+01   0.00000000e+00   0.00000000e+00]]","[ 0.91143284  1.69851899  0.8382461   0.41854133  0.03854394  0.71264709
  0.27266782  1.09677587  0.87325453  0.44905146  0.        ]",[-0.1007625  -0.14347723]
5,-0.140226887105,[-2.33188646  0.10859049],-0.140226887105,[-0.70534682  0.34271929],"[[  4.78698272e-01   7.29018163e-01   4.28319560e-03   8.25553469e-02]
 [  1.36141147e+00   1.21172425e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89361259  1.52993898  0.87558051  0.93288473  0.03854392  0.71264631
  0.26945376  1.37377201  0.66015314  0.59769371  0.        ]",[-0.1007625  -0.14347723]
6,-0.12246671015,[ 0.19162    -0.73862672],-0.12246671015,[-0.11916733  0.35064185],"[[  4.65964448e-01   9.73282934e-01   4.28319560e-03   8.25553469e-02]
 [ -2.62161683e+00   1.23085632e+01   0.00000000e+00   0.00000000e+00]]","[ 0.90197463  1.29001613  0.85837512  1.38861047  0.03854389  0.71264553
 -0.15065563  1.40077977  0.45895829  0.64700146  0.        ]",[-0.1007625  -0.14347723]
7,-0.107266124906,[ 0.30232525  0.69016963],-0.107266124906,[-0.1107315   0.36901695],"[[  4.21671306e-01   1.18766271e+00   4.28319560e-03   8.25553469e-02]
 [ -1.81043092e+00   9.13998249e+00   0.00000000e+00   0.00000000e+00]]","[ 0.92942672  1.04286769  0.79768818  1.67453143  0.03854386  0.71264475
 -0.06509577  0.95343655  0.31879154  0.61664159  0.        ]",[-0.1007625  -0.14347723]
8,-0.0898255651207,[-0.17891082  1.16268796],-0.0898255651207,[-0.31730822 -0.17067513],"[[  3.97821979e-01   1.39606270e+00   4.28319560e-03   8.25553469e-02]
 [ -5.78511977e-01   1.16915249e+01   0.00000000e+00   0.00000000e+00]]","[ 0.94314061  0.78102521  0.76449917  1.83705336  0.03854383  0.71264397
  0.0648409   1.31366209  0.15870661  0.56982647  0.        ]",[-0.1007625  -0.14347723]
9,-0.0647445142187,[ 1.61525555 -0.70602399],-0.0647445142187,[-0.19768542 -0.56126916],"[[  3.79261921e-01   1.66729995e+00   4.28319560e-03   8.25553469e-02]
 [ -1.27509235e+00   1.54197663e+01   0.00000000e+00   0.00000000e+00]]","[ 0.95328938  0.42724688  0.73843832  1.86705345  0.0385438   0.71264319
 -0.008631    1.84001109 -0.05319722  0.46123456  0.        ]",[-0.1007625  -0.14347723]
