timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[  1.11473828e+00   1.98794666e+00   9.28273793e-02  -5.00049499e-01
  -7.23685213e-01   8.37228250e-01   3.59693753e-04  -3.48049746e-01
   1.86484199e+00  -6.98717772e-01   0.00000000e+00]",[ 1.31130708  0.82087335],-0.301102962458,-0.301102962458,[ 0.98467571  2.02146339],"[[ 0.04695131  0.07850934 -0.08218598  0.09500223]
 [-0.0039636   0.00269037  0.          0.        ]]",[ 0.08136242 -0.12723325]
1,"[ 1.11108548  1.98382828  0.15247623 -0.40472134 -0.72368294  0.83722531
  0.32642622  0.10058957  1.85374894 -0.6026969   0.        ]",[-0.54605606  2.52082035],-0.296819504938,-0.296819504938,[ 0.72802156  1.88393474],"[[ 0.08655076  0.11115871 -0.08218598  0.09500223]
 [ 3.95074884  3.25142422  0.          0.        ]]",[ 0.08136242 -0.12723325]
2,"[ 1.10213481  1.96139086  0.23726931 -0.10353059 -0.72368067  0.83722238
  0.14175781  0.63862378  1.81426184 -0.4186316   0.        ]",[ 0.8665664   1.43758462],-0.287285931757,-0.287285931757,[ 0.5942266   1.76098144],"[[ 0.14309356  0.21527781 -0.08218598  0.09500223]
 [ 1.71100265  7.14749736  0.          0.        ]]",[ 0.08136242 -0.12723325]
3,"[ 1.08551241  1.88911698  0.33869572  0.40269554 -0.72367839  0.83721944
  0.42151284  1.16570491  1.71425316 -0.1664866   0.        ]",[ 0.77092106  1.21197325],-0.27048978606,-0.27048978606,[ 0.20638025  1.50628185],"[[  0.21135593   0.39652273  -0.08218598   0.09500223]
 [  5.10401552  10.9642791    0.           0.        ]]",[ 0.08136242 -0.12723325]
4,"[ 1.03578536  1.7189537   0.52974603  1.0527546  -0.72367612  0.8372165
  0.66459924  1.68236273  1.46907465  0.17706042  0.        ]",[ 0.02015379  1.32038299],-0.238155657526,-0.238155657526,[-0.2076349   1.17422187],"[[  0.34301543   0.65334666  -0.08218598   0.09500223]
 [  8.0523007   14.70564067   0.           0.        ]]",[ 0.08136242 -0.12723325]
5,"[ 0.94499895  1.40003383  0.75011358  1.71272966 -0.72367384  0.83721357
  0.65808209  2.18891208  1.05814799  0.4366783   0.        ]",[-0.64994238  1.58564603],-0.189652689301,-0.189652689301,[-0.3348389   0.90096194],"[[  0.50326644   0.98426454  -0.08218598   0.09500223]
 [  7.9732814   18.37391084   0.           0.        ]]",[ 0.08136242 -0.12723325]
6,"[ 0.84672446  0.90753666  0.91796782  2.1539577  -0.72367157  0.83721063
  0.4331745   2.68550469  0.59583052  0.440218    0.        ]",[ 0.36870636 -0.39152529],-0.130900187184,-0.130900187184,[-0.32292864  0.66995364],"[[  0.63536254   1.3878262   -0.08218598   0.09500223]
 [  5.24552028  21.97024934   0.           0.        ]]",[ 0.08136242 -0.12723325]
7,"[ 0.74198687  0.35573505  1.05538671  2.12124069 -0.72366929  0.83720769
  0.54519882  2.4112692   0.22591423  0.19979017  0.        ]",[-0.80856761  0.58296963],-0.0715655631824,-0.0715655631824,[-0.29241875  0.58219296],"[[  0.75390546   1.80730871  -0.08218598   0.09500223]
 [  6.6042138   19.98462957   0.           0.        ]]",[ 0.08136242 -0.12723325]
8,"[ 0.64394564 -0.14157911  1.15879694  1.59518126 -0.72366702  0.83720476
  0.27072449  2.67537107  0.04705513 -0.17948559  0.        ]",[ 0.14153602  2.38083693],-0.0402920377252,-0.0402920377252,[-0.25863105  0.53496408],"[[  0.85259135   2.22619355  -0.08218598   0.09500223]
 [  3.27529119  21.8974574    0.           0.        ]]",[ 0.08136242 -0.12723325]
9,"[ 0.56843439 -0.53182681  1.22594701  0.52466238 -0.72366475  0.83720182
  0.31173716  3.16221048  0.09589766 -0.61404719  0.        ]",[ 2.48888458  0.61322584],-0.0800060173638,-0.0800060173638,[-0.28155401  0.50292867],"[[  0.92308848   2.69952041  -0.08218598   0.09500223]
 [  3.77271609  25.4234845    0.           0.        ]]",[ 0.08136242 -0.12723325]
