timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.401057469475,[ 0.69443244  1.96168806],-0.401057469475,[ 0.58800584  0.50589299],"[[ 0.06503958  0.01000847 -0.18220753 -0.07144357]
 [ 0.00249321  0.00225731  0.          0.        ]]","[ 1.11437237  1.40731407  0.19201751 -1.26550663 -1.57492368 -0.61855167
  0.10362009 -0.30785826  3.59757661  1.08849092  0.        ]",[-0.71665055 -0.69361973]
1,-0.402360244643,[ 0.95586026  0.34872043],-0.402360244643,[ 1.19117951  0.51237118],"[[ 0.09263589  0.04977029 -0.18220753 -0.07144357]
 [ 2.74800259  3.96073494  0.          0.        ]]","[ 1.11128102  1.40575733  0.23278233 -1.16424056 -1.57492183 -0.61855138
  0.47937489  0.3550999   3.58720139  1.2218108   0.        ]",[-0.71665055 -0.69361973]
2,-0.404524557348,[ 1.01647674  0.80146045],-0.404524557348,[ 1.66002715  0.7000798 ],"[[ 0.18498435  0.14203755 -0.18220753 -0.07144357]
 [ 6.47444849  5.26165778  0.          0.        ]]","[ 1.09311629  1.39419493  0.36826315 -0.93029718 -1.57491998 -0.6185511
  0.98938198  0.57297578  3.52636363  1.60242875  0.        ]",[-0.71665055 -0.69361973]
3,-0.402906443381,[ 2.2332357  0.9528511],-0.402906443381,[ 2.37252474  0.87997365],"[[  0.35286851   0.27805053  -0.18220753  -0.07144357]
 [ 10.30127839   8.32940779   0.           0.        ]]","[ 1.02975863  1.35710084  0.60781652 -0.59160062 -1.57491813 -0.61855081
  1.51312678  1.08675618  3.32539525  2.2052553   0.        ]",[-0.71665055 -0.69361973]
4,-0.388477428412,[ 3.02105205  0.28084877],-0.388477428412,[ 2.79419398  0.80681163],"[[  0.59653223   0.48082269  -0.18220753  -0.07144357]
 [ 14.0527495   11.93575943   0.           0.        ]]","[ 0.87177552  1.25895582  0.9281686  -0.11248851 -1.57491628 -0.61855052
  2.02655581  1.69073915  2.83998185  2.91213088  0.        ]",[-0.71665055 -0.69361973]
5,-0.35095984356,[ 1.81975852 -0.18834061],-0.35095984356,[ 1.65414441 -0.17865163],"[[  0.91450046   0.72830589  -0.18220753  -0.07144357]
 [ 17.73200394  12.80958473   0.           0.        ]]","[ 0.56304936  1.07529053  1.2697028   0.40502435 -1.57491443 -0.61855023
  2.53009779  1.83708301  2.0105491   3.38531271  0.        ]",[-0.71665055 -0.69361973]
6,-0.286252393154,[-0.85926652 -2.18620289],-0.286252393154,[-0.06386133 -1.31042075],"[[  1.30533998   0.97444772  -0.18220753  -0.07144357]
 [ 21.34006242  11.80784347   0.           0.        ]]","[ 0.06841498  0.83355108  1.5256367   0.81727    -1.57491258 -0.61854994
  3.02389085  1.66931132  1.01102495  3.26728643  0.        ]",[-0.71665055 -0.69361973]
7,-0.211004816794,[-0.13347647 -1.506439  ],-0.211004816794,[ 0.11704829 -1.19669962],"[[  1.69382476   1.16852689  -0.18220753  -0.07144357]
 [ 17.52088613   7.61409208   0.           0.        ]]","[-0.47916326  0.61087119  1.56633896  1.05368986 -1.57491073 -0.61854965
  2.50118889  0.9669503   0.2738916   2.60232656  0.        ]",[-0.71665055 -0.69361973]
8,-0.144795843337,[-1.34738932 -0.95470226],-0.144795843337,[-0.95788902 -0.98670262],"[[  2.03548578   1.27955853  -0.18220753  -0.07144357]
 [ 16.64796853   3.50278261   0.           0.        ]]","[-0.94192977  0.47425381  1.42040514  1.14978891 -1.57490887 -0.61854936
  2.38171547  0.27839699 -0.0828386   1.82240291  0.        ]",[-0.71665055 -0.69361973]
9,-0.0935898206883,[-0.43828569  0.55371697],-0.0935898206883,[-0.84857368 -0.04899141],"[[  2.32544923   1.31099034  -0.18220753  -0.07144357]
 [ 12.36253768  -0.34669485   0.           0.        ]]","[-1.27879448  0.43466357  1.17523234  1.17157589 -1.57490702 -0.61854907
  1.79520704 -0.36630522 -0.20608214  1.16574016  0.        ]",[-0.71665055 -0.69361973]
10,-0.0558680620004,[-1.40415539 -0.72791481],-0.0558680620004,[-1.52259719 -0.82205123],"[[  2.55283978   1.32612204  -0.18220753  -0.07144357]
 [ 10.38314646   1.85256425   0.           0.        ]]","[-1.48725979  0.41548333  0.91859997  1.18119769 -1.57490517 -0.61854878
  1.52430521  0.00202215 -0.19880185  0.651061    0.        ]",[-0.71665055 -0.69361973]
11,-0.0347860771946,[-1.28232234  0.35323631],-0.0347860771946,[-1.46041739 -0.76756293],"[[ 2.71874507  1.3338927  -0.18220753 -0.07144357]
 [ 6.22120134 -1.06572714  0.          0.        ]]","[-1.60143297  0.40560502  0.70378469  1.1859185  -1.57490332 -0.6185485
  0.95469972 -0.48672723 -0.13812748  0.28901683  0.        ]",[-0.71665055 -0.69361973]
12,-0.0302236271736,[-1.52032208 -1.15087888],-0.0302236271736,[-0.64947867 -1.19865394],"[[ 2.80222703  1.3268313  -0.18220753 -0.07144357]
 [ 2.14059806  0.35487435  0.          0.        ]]","[-1.64557344  0.41458217  0.58898669  1.18163294 -1.57490147 -0.61854821
  0.39622713 -0.24880759 -0.10030443  0.12236002  0.        ]",[-0.71665055 -0.69361973]
13,-0.0284889725978,[ 1.43263453 -0.39034764],-0.0284889725978,[ 1.24075818  0.45751655],"[[ 2.80491958  1.29413943 -0.18220753 -0.07144357]
 [-1.85799638 -3.61084244  0.          0.        ]]","[-1.64684111  0.45593138  0.58522228  1.16019257 -1.57489962 -0.61854792
 -0.15102165 -0.91297769 -0.12886134  0.14349943  0.        ]",[-0.71665055 -0.69361973]
14,-0.0262164766792,[ 0.17610375  1.30772492],-0.0262164766792,[ 0.0161663   0.59407604],"[[ 2.80783544  1.20712264 -0.18220753 -0.07144357]
 [ 2.13624206 -5.08593039  0.          0.        ]]","[-1.6482031   0.56401193  0.5811417   1.09043094 -1.57489777 -0.61854763
  0.39563105 -1.1600217  -0.20427617  0.21426866  0.        ]",[-0.71665055 -0.69361973]
