timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
20,-0.014109105411,[-2.18050498 -1.60769891],-0.014109105411,[-0.794963   -0.71573496],"[[ 0.66885044  2.69935376 -0.04191082  0.04233932]
 [ 2.58327     0.50642817  0.          0.        ]]","[ 0.77802705 -0.87340121  1.06242827 -0.04608622 -0.35985744  0.36723391
  0.42515834 -0.23926393 -0.26527316 -0.10441509  0.        ]",[-0.39850092 -0.3640708 ]
21,-0.0122271091181,[-0.35592215  1.24936196],-0.0122271091181,[ 0.30951333  0.47648042],"[[ 0.6802785   2.66965287 -0.04191082  0.04233932]
 [-1.427088   -3.46328403  0.          0.        ]]","[ 0.76776999 -0.85652044  1.07575715  0.02330503 -0.35985724  0.3672337
 -0.05866623 -0.84465096 -0.27589195 -0.07213864  0.        ]",[-0.39850092 -0.3640708 ]
22,-0.0134558009914,[ 1.139965   -0.78006737],-0.0134558009914,[ 0.53687072  0.09834193],"[[ 0.63788297  2.64080261 -0.04191082  0.04233932]
 [-2.80787351  0.56483246  0.          0.        ]]","[ 0.80507465 -0.83915429  1.02570179  0.08970977 -0.35985703  0.36723349
 -0.22524932 -0.23035626 -0.26433122 -0.02266875  0.        ]",[-0.39850092 -0.3640708 ]
23,-0.0145587158404,[ 0.00292671  1.46888602],-0.0145587158404,[-0.22584498  0.13735229],"[[ 0.62200548  2.62099736 -0.04191082  0.04233932]
 [ 1.20674668 -2.53502539  0.          0.        ]]","[ 0.81851464 -0.82668733  1.00653871  0.1346966  -0.35985683  0.36723329
  0.25908981 -0.70308952 -0.25998328  0.0068838   0.        ]",[-0.39850092 -0.3640708 ]
24,-0.0135429262292,[-0.54474678 -1.35193678],-0.0135429262292,[-0.40820378 -0.4985801 ],"[[ 0.64601762  2.61052821 -0.04191082  0.04233932]
 [ 1.19450848  1.47474686  0.          0.        ]]","[ 0.79807419 -0.81991956  1.03543063  0.1582727  -0.35985663  0.36723308
  0.25761321 -0.09159199 -0.271668    0.01204738  0.        ]",[-0.39850092 -0.3640708 ]
25,-0.0137999694119,[ 0.12913434  2.09330559],-0.0137999694119,[ 0.26439434  0.44054121],"[[ 0.64803116  2.60000201 -0.04191082  0.04233932]
 [-0.98588458 -2.51407266  0.          0.        ]]","[ 0.79632933 -0.81299223  1.03782906  0.18183157 -0.35985643  0.36723287
 -0.00543806 -0.69989393 -0.27374865  0.02435297  0.        ]",[-0.39850092 -0.3640708 ]
26,-0.0150795012171,[ 0.99040177 -0.11461417],-0.0150795012171,[ 0.00181684 -0.2417689 ],"[[ 0.63363944  2.58994785 -0.04191082  0.04233932]
 [-0.45506091  1.49529386  0.          0.        ]]","[ 0.8086929  -0.80626134  1.02059799  0.20419514 -0.35985623  0.36723267
  0.05860261 -0.08845782 -0.26812533  0.04163843  0.        ]",[-0.39850092 -0.3640708 ]
27,-0.0124412763653,[-1.82533336 -0.54240359],-0.0124412763653,[-0.87008023 -0.76285112],"[[ 0.66396988  2.61500386 -0.04191082  0.04233932]
 [ 3.47501442  1.01191557  0.          0.        ]]","[  7.82357928e-01  -8.22825476e-01   1.05669100e+00   1.48210916e-01
  -3.59856027e-01   3.67232460e-01   5.32742632e-01  -1.62173886e-01
  -2.78905112e-01   4.44575623e-04   0.00000000e+00]",[-0.39850092 -0.3640708 ]
28,-0.0109050268932,[-0.69733872  0.44180538],-0.0109050268932,[ 0.04241909  0.09769377],"[[ 0.69305699  2.61349186 -0.04191082  0.04233932]
 [-0.5528827  -1.15588621  0.          0.        ]]","[ 0.7561243  -0.82184491  1.09050946  0.15161284 -0.35985583  0.36723225
  0.04680046 -0.49276783 -0.29158437 -0.0078845   0.        ]",[-0.39850092 -0.3640708 ]
29,-0.01315073246,[ 0.49670993 -0.80504933],-0.01315073246,[ 0.6590389  0.2105007],"[[ 0.65440934  2.60815522 -0.04191082  0.04233932]
 [-3.30272076  0.61631317  0.          0.        ]]","[ 0.79077115 -0.81836538  1.04540124  0.16359615 -0.35985562  0.36723205
 -0.28495138 -0.22250355 -0.27565113  0.01215051  0.        ]",[-0.39850092 -0.3640708 ]
30,-0.0166032807604,[ 0.08819214 -0.25964055],-0.0166032807604,[ 0.3899112   0.54666984],"[[ 0.60874106  2.58837635 -0.04191082  0.04233932]
 [-1.27087183 -2.58353382  0.          0.        ]]","[ 0.82951326 -0.80519664  0.99035438  0.20767797 -0.35985542  0.36723184
 -0.03982048 -0.7104867  -0.25656139  0.05156244  0.        ]",[-0.39850092 -0.3640708 ]
31,-0.0221405808793,[ 0.1478341  -0.01957493],-0.0221405808793,[ 0.42796406  0.83985293],"[[ 0.58707948  2.52690392 -0.04191082  0.04233932]
 [-0.896531   -3.56045379  0.          0.        ]]","[ 0.84703444 -0.7615576   0.96361396  0.3411912  -0.35985522  0.36723163
  0.00534161 -0.85946843 -0.24646247  0.13475979  0.        ]",[-0.39850092 -0.3640708 ]
32,-0.0293031402103,[ 0.30421156  0.70563467],-0.0293031402103,[ 0.37662038  0.95792997],"[[ 0.57519958  2.45562442 -0.04191082  0.04233932]
 [-0.29347148 -3.56747305  0.          0.        ]]","[ 0.85640543 -0.70599245  0.94878264  0.48886999 -0.35985502  0.36723143
  0.07809731 -0.86053814 -0.23457589  0.22677067  0.        ]",[-0.39850092 -0.3640708 ]
33,-0.0331967343434,[-0.02834193  0.23696519],-0.0331967343434,[ 0.01535761  0.40745324],"[[ 0.581472    2.41301686 -0.04191082  0.04233932]
 [ 0.91666913 -0.7028317   0.          0.        ]]","[ 0.85147767 -0.67034213  0.95662642  0.57319183 -0.35985482  0.36723122
  0.22409391 -0.42367359 -0.23298963  0.27758355  0.        ]",[-0.39850092 -0.3640708 ]
34,-0.0326826967434,[-0.50259915  0.22554793],-0.0326826967434,[-0.01985833  0.25803265],"[[ 0.59849746  2.40851394 -0.04191082  0.04233932]
 [ 0.78631194  0.24936651  0.          0.        ]]","[ 0.83786578 -0.66647099  0.97775498  0.58192168 -0.35985462  0.36723101
  0.20836692 -0.27846099 -0.24354908  0.27814774  0.        ]",[-0.39850092 -0.3640708 ]
35,-0.0315121289735,[ 0.68957148 -0.36574853],-0.0315121289735,[ 0.40631875  0.33150792],"[[ 0.59410392  2.42241246 -0.04191082  0.04233932]
 [-1.21898651  1.13752406  0.          0.        ]]","[ 0.84141064 -0.67835469  0.97232453  0.55486194 -0.35985442  0.36723081
 -0.03356137 -0.14301476 -0.24252343  0.2622984   0.        ]",[-0.39850092 -0.3640708 ]
36,-0.0305164642007,[-0.65430399  1.1773707 ],-0.0305164642007,[-0.18534049  0.20849089],"[[ 0.59735671  2.43040636 -0.04191082  0.04233932]
 [ 1.53508924 -0.33323176  0.          0.        ]]","[ 0.83878715 -0.6851049   0.97634492  0.53914763 -0.35985421  0.3672306
  0.29870284 -0.36730846 -0.24556502  0.25143849  0.        ]",[-0.39850092 -0.3640708 ]
37,-0.026987584634,[ 1.19691631  0.14440887],-0.026987584634,[ 0.22216442 -0.18511245],"[[ 0.60176389  2.46353591 -0.04191082  0.04233932]
 [-1.08563583  3.63296603  0.          0.        ]]","[ 0.8352128  -0.71241233  0.98177826  0.47287674 -0.35985401  0.36723039
 -0.01747362  0.23754666 -0.25150473  0.20906371  0.        ]",[-0.39850092 -0.3640708 ]
38,-0.0190425933659,[-1.57638511 -2.05573411],-0.0190425933659,[-0.65238774 -0.94096339],"[[ 0.61998868  2.54121064 -0.04191082  0.04233932]
 [ 2.89487892  4.13284494  0.          0.        ]]","[ 0.82019072 -0.77207142  1.00407388  0.31060368 -0.35985381  0.36723019
  0.46275416  0.31377933 -0.26392949  0.10666242  0.        ]",[-0.39850092 -0.3640708 ]
39,-0.0151892876407,[ 1.50808149 -0.50944284],-0.0151892876407,[ 0.21588832  0.08128437],"[[ 0.63758917  2.58331827 -0.04191082  0.04233932]
 [-1.12147265  0.09138709  0.          0.        ]]","[ 0.80531445 -0.80175545  1.02533219  0.21886258 -0.35985361  0.36722998
 -0.0217976  -0.30255366 -0.27051947  0.04851078  0.        ]",[-0.39850092 -0.3640708 ]
40,-0.0152559103387,[-0.85882586 -0.07065009],-0.0152559103387,[-0.62458009 -0.07253057],"[[ 0.65510455  2.56488927 -0.04191082  0.04233932]
 [ 2.85973899 -1.92756323  0.          0.        ]]","[ 0.79015504 -0.78899815  1.04621424  0.2593248  -0.35985341  0.36722977
  0.45851468 -0.61044872 -0.28033918  0.06548964  0.        ]",[-0.39850092 -0.3640708 ]
41,-0.0170222182834,[ 0.06106859  0.85989168],-0.0170222182834,[ 0.18857574  0.47775158],"[[ 0.67761692  2.52391372 -0.04191082  0.04233932]
 [-0.59697149 -2.16917963  0.          0.        ]]","[ 0.77015823 -0.75932675  1.07264316  0.34754205 -0.35985321  0.36722957
  0.04148029 -0.64729544 -0.29453121  0.10844262  0.        ]",[-0.39850092 -0.3640708 ]
42,-0.0183339613137,[ 0.11123853  1.12942311],-0.0183339613137,[ 0.00938015 -0.08528584],"[[ 0.66822202  2.51512266 -0.04191082  0.04233932]
 [-0.34336664  1.27858235  0.          0.        ]]","[ 0.77857202 -0.75272908  1.06166914  0.36614356 -0.35985301  0.36722936
  0.07207639 -0.12150189 -0.29004579  0.12276229  0.        ]",[-0.39850092 -0.3640708 ]
43,-0.0137050068154,[-0.39515496 -0.46258423],-0.0137050068154,[-0.25480542 -0.81641376],"[[ 0.6658419   2.58016819 -0.04191082  0.04233932]
 [ 0.10388121  5.21285967  0.          0.        ]]","[ 0.78068735 -0.79959867  1.05887512  0.22581163 -0.3598528   0.36722915
  0.12603454  0.47848658 -0.28402677  0.04286089  0.        ]",[-0.39850092 -0.3640708 ]
44,-0.0131062466418,[-0.19861892  0.83001518],-0.0131062466418,[ 0.09073289 -0.49032962],"[[ 0.65220238  2.66501218 -0.04191082  0.04233932]
 [-1.46263095  3.27798481  0.          0.        ]]","[ 0.79268854 -0.85377745  1.04276873  0.03404811 -0.3598526   0.36722895
 -0.06295736  0.18341232 -0.2661844  -0.05712801  0.        ]",[-0.39850092 -0.3640708 ]
45,-0.0196186649702,[ 0.74218015 -1.07979606],-0.0196186649702,[ 0.11737686 -0.64761251],"[[ 0.61535132  2.76289521 -0.04191082  0.04233932]
 [-2.21994565  6.49957969  0.          0.        ]]","[ 0.82404559 -0.90603345  0.99841993 -0.19777059 -0.3598524   0.36722874
 -0.1543236   0.67471486 -0.23327965 -0.16505869  0.        ]",[-0.39850092 -0.3640708 ]
46,-0.027690102909,[ 0.30600186 -1.57955113],-0.027690102909,[-0.47911277 -0.82502282],"[[ 0.60087454  2.85186885 -0.04191082  0.04233932]
 [ 0.76233006  2.4114132   0.          0.        ]]","[ 0.83593001 -0.94360536  0.98067346 -0.41654478 -0.3598522   0.36722854
  0.20547344  0.05125683 -0.2051064  -0.26779675  0.        ]",[-0.39850092 -0.3640708 ]
47,-0.028508310365,[-0.52711205 -0.41309794],-0.028508310365,[-0.62237406 -0.56290382],"[[ 0.628124    2.85989071 -0.04191082  0.04233932]
 [ 1.95862709 -1.59587316  0.          0.        ]]","[ 0.81335383 -0.94651605  1.01392469 -0.43658461 -0.359852    0.36722833
  0.34980076 -0.55986665 -0.20805302 -0.28415568  0.        ]",[-0.39850092 -0.3640708 ]
48,-0.0237466282531,[ 0.27483031  0.09445963],-0.0237466282531,[-0.05546802  0.02721894],"[[ 0.6459678   2.81187796 -0.04191082  0.04233932]
 [-0.1671565  -3.20005256  0.          0.        ]]","[ 0.7981012  -0.92790776  1.03534668 -0.31737918 -0.3598518   0.36722812
  0.09333497 -0.80450851 -0.22787143 -0.23240344  0.        ]",[-0.39850092 -0.3640708 ]
49,-0.0182764945329,[ 0.19840844 -1.0047101 ],-0.0182764945329,[-0.29916024 -0.08227557],"[[ 0.65357548  2.7522656  -0.04191082  0.04233932]
 [ 0.92428328 -2.76264296  0.          0.        ]]","[ 0.79148653 -0.90090158  1.04439265 -0.17210861 -0.35985159  0.36722792
  0.22501197 -0.73780156 -0.24727825 -0.16351107  0.        ]",[-0.39850092 -0.3640708 ]
