timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04921321  1.78563214  0.15999987 -0.77201313  0.36478809 -0.49356269
  0.10836455 -0.3303318   1.06497397  0.63207278  0.        ]",[-1.05482771  1.74584916],-0.180287693354,-0.180287693354,[-2.24908066  1.36127698],"[[ 0.00532018  0.09326713  0.04308364 -0.05807493]
 [-0.00265017  0.00471263  0.          0.        ]]",[-0.15541302 -0.19032186]
1,"[ 1.04837255  1.77976857  0.09992503 -0.66253256  0.36478782 -0.49356229
 -0.32897164  0.23689035  1.06446684  0.59170376  0.        ]",[-2.24370807  2.5188618 ],-0.178743524556,-0.178743524556,[-1.96202159  1.04767442],"[[-0.0344383   0.13310368  0.04308364 -0.05807493]
 [-3.96001812  3.96573391  0.          0.        ]]",[-0.15541302 -0.19032186]
2,"[ 1.03239016  1.75035575 -0.07770187 -0.34159906  0.36478755 -0.49356189
 -0.75765814  0.79287251  1.05495373  0.47220197  0.        ]",[-0.62393362  1.9824874 ],-0.173736188964,-0.173736188964,[-1.54171705  0.77576256],"[[-0.15255876  0.25137326  0.04308364 -0.05807493]
 [-7.83911955  7.84826652  0.          0.        ]]",[-0.15541302 -0.19032186]
3,"[ 0.96978265  1.66360487 -0.34141775  0.16485045  0.36478728 -0.49356148
 -1.01346534  1.33774391  1.01621589  0.31137707  0.        ]",[-1.32761833  0.26810254],-0.165140443282,-0.165140443282,[-0.79061604  0.45468912],"[[ -0.33256562   0.44651524   0.04308364  -0.05807493]
 [-10.15387677  11.6532209    0.           0.        ]]",[-0.15541302 -0.19032186]
4,"[ 0.81738003  1.49510299 -0.66778882  0.72667986  0.36478701 -0.49356108
 -1.42853851  1.45686249  0.9255571   0.09224886  0.        ]",[ 0.07603004  0.10369315],-0.151099699042,-0.151099699042,[ 0.43104088  0.20283023],"[[ -0.5733267    0.68792665   0.04308364  -0.05807493]
 [-13.90981165  12.48506908   0.           0.        ]]",[-0.15541302 -0.19032186]
5,"[ 0.56083432  1.25786411 -0.97916533  1.20296045  0.36478674 -0.49356068
 -1.3649538   1.48014929  0.77513137 -0.14104945  0.        ]",[ 0.88014307  0.66014789],-0.132911731888,-0.132911731888,[ 0.87062633 -0.02467191],"[[ -0.84575028   0.93925994   0.04308364  -0.05807493]
 [-13.33446982  12.6477068    0.           0.        ]]",[-0.15541302 -0.19032186]
6,"[ 0.28922793  0.94154909 -1.17722362  1.56411533  0.36478647 -0.49356028
 -0.95106049  1.81838311  0.60840377 -0.22164335  0.        ]",[ 1.27518236 -1.67491031],-0.114320915994,-0.114320915994,[ 0.62364781 -0.33980277],"[[ -1.07486419   1.2159119    0.04308364  -0.05807493]
 [ -9.58924303  15.00969644   0.           0.        ]]",[-0.15541302 -0.19032186]
7,"[ 0.09067183  0.61570204 -1.26984909  1.72336289  0.3647862  -0.49355988
 -0.49268311  1.20864782  0.47070036 -0.16617042  0.        ]",[ 0.51457145 -0.71046587],-0.0978431616068,-0.0978431616068,[ 0.01866715 -0.20825964],"[[ -1.22503405   1.47338415   0.04308364  -0.05807493]
 [ -5.44148193  10.75180113   0.           0.        ]]",[-0.15541302 -0.19032186]
8,"[-0.03015582  0.37556504 -1.30909366  1.72594816  0.36478593 -0.49355948
 -0.2556706   0.77525521  0.37187901 -0.08838358  0.        ]",[-2.16046972 -1.06434318],-0.0859758304047,-0.0859758304047,[-0.38963655 -0.13806537],"[[-1.31234563  1.65805435  0.04308364 -0.05807493]
 [-3.2968061   7.72533483  0.          0.        ]]",[-0.15541302 -0.19032186]
9,"[-0.17909754  0.22969154 -1.3415232   1.68105091  0.36478566 -0.49355908
 -0.68579788  0.18639736  0.28067209 -0.10150389  0.        ]",[ 2.06444022 -0.26353337],-0.0754287716995,-0.0754287716995,[ 0.52880305  0.09498949],"[[-1.41733193  1.7713033   0.04308364 -0.05807493]
 [-7.18894294  3.61321817  0.          0.        ]]",[-0.15541302 -0.19032186]
10,"[-0.32708166  0.15228933 -1.3573303   1.64236997  0.36478539 -0.49355867
 -0.23266564  0.0266381   0.20558248 -0.15619827  0.        ]",[-2.13027861  0.84763425],-0.0671481187,-0.0671481187,[ 0.02211256  0.24106571],"[[-1.51997161  1.83237376  0.04308364 -0.05807493]
 [-3.08864789  2.49758668  0.          0.        ]]",[-0.15541302 -0.19032186]
11,"[-0.47328816  0.04899663 -1.35738665  1.57373903  0.36478511 -0.49355827
 -0.66337843  0.50022343  0.12372707 -0.17518458  0.        ]",[ 1.39384327  0.12141679],-0.0580169122062,-0.0580169122062,[ 0.8535639  -0.27997586],"[[-1.62084834  1.91550755  0.04308364 -0.05807493]
 [-6.98607885  5.80473066  0.          0.        ]]",[-0.15541302 -0.19032186]
12,"[-0.6155239  -0.09428097 -1.34260527  1.44341266  0.36478484 -0.49355787
 -0.21067565  0.55254616  0.03313482 -0.14266744  0.        ]",[ 0.83075204 -1.18105129],-0.0471359588824,-0.0471359588824,[ 0.06894281 -0.42791614],"[[-1.71947007  2.03526772  0.04308364 -0.05807493]
 [-2.88967382  6.17011389  0.          0.        ]]",[-0.15541302 -0.19032186]
13,"[-0.65019155 -0.18818014 -1.33674256  1.33296849  0.36478457 -0.49355747
  0.15909337 -0.03199576 -0.00613779 -0.07733762  0.        ]",[-1.45794999  0.2094944 ],-0.0421071593962,-0.0421071593962,[-0.50597507 -0.02048972],"[[-1.74369259  2.11771411  0.04308364 -0.05807493]
 [ 0.4562824   2.08814442  0.          0.        ]]",[-0.15541302 -0.19032186]
14,"[-0.69389198 -0.24257184 -1.32806365  1.25862566  0.3647843  -0.49355707
 -0.27937481  0.08089992 -0.03882921 -0.05176426  0.        ]",[-0.78711464 -0.68090024],-0.038380527791,-0.038380527791,[ 0.27442196 -0.12667307],"[[-1.77437489  2.16738714  0.04308364 -0.05807493]
 [-3.51131505  2.87651666  0.          0.        ]]",[-0.15541302 -0.19032186]
15,"[-0.8352872  -0.27445977 -1.28980696  1.21112694  0.36478403 -0.49355667
 -0.61602481 -0.31333051 -0.09936764 -0.10032765  0.        ]",[ 0.06892737  0.29462795],-0.031389395438,-0.031389395438,[ 1.26576138  0.26122475],"[[-1.87516537  2.19729608  0.04308364 -0.05807493]
 [-6.55758513  0.12353123  0.          0.        ]]",[-0.15541302 -0.19032186]
