timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.349216596174,[ 1.36797812  2.31207595],-0.349216596174,[ 1.30760217  1.60304213],"[[-0.04249707 -0.09622821 -0.14000119 -0.00355268]
 [-0.00264674  0.00311856  0.          0.        ]]","[ 1.1182936   1.39481926  0.03115211 -1.53874762 -1.20872899 -0.03169048
  0.10243964 -0.30731884  3.17675106 -0.25901018  0.        ]",[-0.7369197  -0.69424707]
1,-0.349822230546,[ 2.12725844  1.70975622],-0.349822230546,[ 1.89977539  1.56438339],"[[ -2.87435109e-03  -5.64540200e-02  -1.40001188e-01  -3.55267896e-03]
 [  3.95175395e+00   3.96111509e+00   0.00000000e+00   0.00000000e+00]]","[ 1.11957077  1.39879304  0.08979697 -1.43782109 -1.208728   -0.03169047
  0.64651189  0.35817475  3.18644656 -0.09118166  0.        ]",[-0.7369197  -0.69424707]
2,-0.349321992508,[ 2.40846    1.0406091],-0.349321992508,[ 2.18928957  1.48371279],"[[  1.15051815e-01   6.16941739e-02  -1.40001188e-01  -3.55267896e-03]
 [  7.82797098e+00   7.84077624e+00   0.00000000e+00   0.00000000e+00]]","[ 1.1101747   1.39838622  0.26401813 -1.13730542 -1.20872701 -0.03169046
  1.17982659  1.01049675  3.16422854  0.40829295  0.        ]",[-0.7369197  -0.69424707]
3,-0.341009145711,[ 3.00095666  1.80284351],-0.341009145711,[ 2.54683208  1.67394614],"[[  3.09735025e-01   2.56664813e-01  -1.40001188e-01  -3.55267896e-03]
 [  1.16277814e+01   1.16436010e+01   0.00000000e+00   0.00000000e+00]]","[ 1.05190798  1.35794812  0.54533648 -0.64814787 -1.20872602 -0.03169045
  1.70262743  1.64989817  2.964956    1.18723832  0.        ]",[-0.7369197  -0.69424707]
4,-0.314696032841,[ 1.73123469  0.27086698],-0.314696032841,[ 1.53943002  0.81113994],"[[  5.79667913e-01   5.26935255e-01  -1.40001188e-01  -3.55267896e-03]
 [  1.53533323e+01   1.53709781e+01   0.00000000e+00   0.00000000e+00]]","[ 0.88728201  1.22310797  0.90502325 -0.01435733 -1.20872504 -0.03169044
  2.21520868  2.27661092  2.40311964  2.03180056  0.        ]",[-0.7369197  -0.69424707]
5,-0.261969775679,[-0.00397258 -0.374326  ],-0.261969775679,[ 0.07072295 -0.36449203],"[[  9.23398166e-01   8.42042657e-01  -1.40001188e-01  -3.55267896e-03]
 [  1.90077993e+01   1.61371290e+01   0.00000000e+00   0.00000000e+00]]","[ 0.55519827  0.96308422  1.27502858  0.60438597 -1.20872405 -0.03169043
  2.71800587  2.40542515  1.44677292  2.49045721  0.        ]",[-0.7369197  -0.69424707]
6,-0.189204898912,[-1.04856679 -2.22278725],-0.189204898912,[-1.36553705 -1.64900875],"[[  1.29965807e+00   1.14669724e+00  -1.40001188e-01  -3.55267896e-03]
 [  1.86194739e+01   1.43342997e+01   0.00000000e+00   0.00000000e+00]]","[ 0.07842075  0.62963413  1.52052016  1.02534588 -1.20872306 -0.03169042
  2.66457055  2.10229639  0.46140774  2.21331887  0.        ]",[-0.7369197  -0.69424707]
7,-0.119431791228,[-1.29681167 -2.09321628],-0.119431791228,[-1.63335168 -2.27370405],"[[  1.62868471e+00   1.39080650e+00  -1.40001188e-01  -3.55267896e-03]
 [  1.42972602e+01   1.00908132e+01   0.00000000e+00   0.00000000e+00]]","[-0.38470484  0.32496354  1.57212812  1.209696   -1.20872207 -0.03169041
  2.0698918   1.38880244 -0.12213354  1.50212185  0.        ]",[-0.7369197  -0.69424707]
8,-0.0686532268324,[-1.28144109 -1.47981776],-0.0686532268324,[-1.40329278 -1.53085148],"[[  1.87210709e+00   1.55089172e+00  -1.40001188e-01  -3.55267896e-03]
 [  1.00588523e+01   5.93161579e+00   0.00000000e+00   0.00000000e+00]]","[-0.7244452   0.11643811  1.5079048   1.25030446 -1.20872109 -0.0316904
  1.4867462   0.68948195 -0.32977119  0.86125483  0.        ]",[-0.7369197  -0.69424707]
9,-0.0385936186889,[ 0.34329546 -1.27875943],-0.0385936186889,[-0.60864151 -0.27841732],"[[  2.03159047e+00   1.62862169e+00  -1.40001188e-01  -3.55267896e-03]
 [  5.90319656e+00   1.85500182e+00   0.00000000e+00   0.00000000e+00]]","[-0.93474175  0.01461517  1.42018225  1.24655373 -1.2087201  -0.03169039
  0.91498738  0.00404712 -0.37714199  0.46436591  0.        ]",[-0.7369197  -0.69424707]
