timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04802311  1.80179055  0.19274762 -0.8091562   0.1033896   0.08429032
  0.10888555 -0.33155826  1.31807947 -0.02103928  0.        ]",[ 1.19467788  2.38141189],-0.19660025369,-0.19660025369,[ 0.09481324  2.4102056 ],"[[ 0.02512579  0.07601569  0.01287786  0.00830515]
 [-0.0039884   0.00379846  0.          0.        ]]",[-0.14757141 -0.18515651]
1,"[ 1.04544491  1.79681751  0.25258779 -0.69901753  0.10338953  0.08429026
  0.5432702   0.23347636  1.30604519  0.10632687  0.        ]",[ 0.03156465  1.64440724],-0.195945964646,-0.195945964646,[-0.47827566  1.92822242],"[[ 0.06472199  0.11580332  0.01287786  0.00830515]
 [ 3.95045203  3.96177808  0.          0.        ]]",[-0.14757141 -0.18515651]
2,"[ 1.03344015  1.77001514  0.37212015 -0.37555809  0.10338946  0.0842902
  0.54824592  0.78753877  1.24759294  0.39727401  0.        ]",[-0.75240315  0.68511679],-0.194011266057,-0.194011266057,[-0.92604232  1.43673134],"[[ 0.1441853   0.23397947  0.01287786  0.00830515]
 [ 3.99575292  7.84290147  0.          0.        ]]",[-0.14757141 -0.18515651]
3,"[ 1.02144892  1.69406195  0.44556332  0.10479648  0.10338939  0.08429015
  0.21251809  1.15280589  1.13699299  0.672912    0.        ]",[-1.9229071   1.06546135],-0.190363666473,-0.190363666473,[-0.91122836  1.22379088],"[[  1.93435408e-01   4.16509341e-01   1.28778585e-02   8.30514722e-03]
 [  9.39446851e-01   1.04015503e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
4,"[ 1.02700871  1.52992219  0.41417218  0.68965213  0.10338932  0.08429009
 -0.22421079  1.68887004  1.00045559  0.83901987  0.        ]",[ 0.15966506 -0.22542151],-0.183320125173,-0.183320125173,[-0.60437661  0.98780334],"[[  1.72334246e-01   6.62216485e-01   1.28778585e-02   8.30514722e-03]
 [ -3.03632525e+00   1.41566229e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
5,"[ 1.03830108  1.2773824   0.33367921  1.21496951  0.10338925  0.08429003
 -0.14814291  1.5213979   0.84124562  0.92702078  0.        ]",[-0.33511402  1.52154247],-0.17227495143,-0.17227495143,[-0.63617051  0.91425633],"[[  1.18555524e-01   9.33578851e-01   1.28778585e-02   8.30514722e-03]
 [ -2.34384098e+00   1.29835298e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
6,"[ 1.04596456  0.93691527  0.24369576  1.6011752   0.10338918  0.08428998
 -0.28876001  2.05000377  0.64019296  0.96937543  0.        ]",[-0.13234707  2.40423668],-0.156425188465,-0.156425188465,[-0.31881863  0.41767424],"[[  5.88343661e-02   1.23040160e+00   1.28778585e-02   8.30514722e-03]
 [ -3.62395204e+00   1.66863856e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
7,"[ 1.04823102  0.46279411  0.12723373  1.75951202  0.10338911  0.08428992
 -0.33840265  2.56809641  0.36840913  0.93525254  0.        ]",[-0.75151481 -0.62344072],-0.131687458915,-0.131687458915,[ 0.0966004   0.06288229],"[[ -1.81800809e-02   1.60054298e+00   1.28778585e-02   8.30514722e-03]
 [ -4.07587629e+00   2.03156467e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
8,"[ 1.03648026 -0.01491321 -0.03946534  1.53327202  0.10338904  0.08428986
 -0.65617259  2.15829632  0.11286106  0.78101417  0.        ]",[ 1.02556669 -0.85266519],-0.101497651545,-0.101497651545,[ 0.56690121  0.12829681],"[[ -1.28719648e-01   1.97805536e+00   1.28778585e-02   8.30514722e-03]
 [ -6.96870020e+00   1.74450977e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
9,"[ 1.01129479 -0.35707305 -0.18573131  1.07265024  0.10338897  0.08428981
 -0.20612971  1.62696523 -0.08821244  0.59423012  0.        ]",[-0.53263694 -1.18566748],-0.0737519353298,-0.0737519353298,[-0.05676015 -0.1072942 ],"[[ -2.26988139e-01   2.28961360e+00   1.28778585e-02   8.30514722e-03]
 [ -2.87173829e+00   1.37231986e+01   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
10,"[ 0.98158063 -0.55970981 -0.29958461  0.59548106  0.10338891  0.08428975
 -0.43149468  1.02291655 -0.22813768  0.42594028  0.        ]",[ 1.52684732 -1.42212128],-0.0521249969579,-0.0521249969579,[ 0.13395372  0.09807502],"[[ -3.05006292e-01   2.52162371e+00   1.28778585e-02   8.30514722e-03]
 [ -4.92334903e+00   9.49189677e+00   0.00000000e+00   0.00000000e+00]]",[-0.14757141 -0.18515651]
11,"[ 0.95414851 -0.65995833 -0.38214227  0.24347833  0.10338884  0.0842897
  0.01410204  0.4308364  -0.31012352  0.30662736  0.        ]",[ 0.91811945 -0.5945447 ],-0.0383116622017,-0.0383116622017,[-0.43468982 -0.01086044],"[[-0.36277346  2.6698485   0.01287786  0.00830515]
 [-0.86686604  5.34442596  0.          0.        ]]",[-0.14757141 -0.18515651]
12,"[ 0.96382222 -0.70469419 -0.35473736  0.03578207  0.10338877  0.08428964
  0.41527947  0.07967305 -0.37199173  0.24500093  0.        ]",[-0.39302628 -0.48946645],-0.0316234072308,-0.0316234072308,[-0.92495453 -0.12941617],"[[-0.34346801  2.75205633  0.01287786  0.00830515]
 [ 2.78524705  2.88455707  0.          0.        ]]",[-0.14757141 -0.18515651]
13,"[ 0.98204485 -0.72248811 -0.29802908 -0.06186582  0.1033887   0.08428958
  0.23828687 -0.20516271 -0.4078248   0.21692313  0.        ]",[ 0.83027019  0.97533848],-0.0292151812921,-0.0292151812921,[-0.66797984  0.13765055],"[[-0.30392914  2.78972846  0.01287786  0.00830515]
 [ 1.17400109  0.88930726  0.          0.        ]]",[-0.14757141 -0.18515651]
14,"[ 1.00423176 -0.74585846 -0.21618455 -0.21044603  0.10338863  0.08428953
  0.59684667  0.34365664 -0.45458859  0.16829926  0.        ]",[-2.49906945  0.3070525 ],-0.0260697694877,-0.0260697694877,[-1.22435808 -0.54133832],"[[-0.24769911  2.84608705  0.01287786  0.00830515]
 [ 4.43814355  4.73373673  0.          0.        ]]",[-0.14757141 -0.18515651]
15,"[ 1.01970527 -0.77901675 -0.14514699 -0.49629604  0.10338856  0.08428947
  0.15228911  0.50381798 -0.51073405  0.06279475  0.        ]",[-0.72542793 -0.17503118],-0.0214926284944,-0.0214926284944,[-0.81598461 -0.28064385],"[[-0.19954109  2.95201834  0.01287786  0.00830515]
 [ 0.3911308   5.85565407  0.          0.        ]]",[-0.14757141 -0.18515651]
16,"[ 1.01333546 -0.79501733 -0.17632807 -0.72530696  0.10338849  0.08428941
 -0.16408653 -0.15338675 -0.53629955 -0.0271593   0.        ]",[ 0.64087263 -2.46683828],-0.0201765719832,-0.0201765719832,[-0.40822905  0.05352648],"[[-0.22061495  3.03529702  0.01287786  0.00830515]
 [-2.48898259  1.2520013   0.          0.        ]]",[-0.14757141 -0.18515651]
17,"[ 1.00537695 -0.79268934 -0.21140708 -0.68200728  0.10338842  0.08428936
  0.12003646 -0.72736738 -0.52711996 -0.00499851  0.        ]",[-1.9451277   0.32402818],-0.0197913460383,-0.0197913460383,[-0.5222649   0.31244329],"[[-0.24444343  3.01962597  0.01287786  0.00830515]
 [ 0.09751823 -2.76867701  0.          0.        ]]",[-0.14757141 -0.18515651]
18,"[ 0.99111992 -0.78489608 -0.26661    -0.56653075  0.10338835  0.0842893
 -0.31509007 -0.53640639 -0.50582185  0.03959386  0.        ]",[-0.55790273  1.41595007],-0.0196483639311,-0.0196483639311,[-0.05524103  0.45593753],"[[-0.28223662  2.97767359  0.01287786  0.00830515]
 [-3.86363482 -1.43101926  0.          0.        ]]",[-0.14757141 -0.18515651]
19,"[ 0.94459275 -0.78723552 -0.40769459 -0.59781305  0.10338828  0.08428924
 -0.54931342  0.03288328 -0.49462346  0.03094214  0.        ]",[-0.30547081  0.1735681 ],-0.0180887049755,-0.0180887049755,[ 0.08649452  0.24623831],"[[-0.38090275  2.98906423  0.01287786  0.00830515]
 [-5.99587748  2.55679117  0.          0.        ]]",[-0.14757141 -0.18515651]
20,"[ 0.86278955 -0.79181298 -0.58615445 -0.66713312  0.10338821  0.08428919
 -0.66914232 -0.30283622 -0.48852587  0.00853426  0.        ]",[ 0.84670783 -0.41817214],-0.0162882501897,-0.0162882501897,[ 0.35263956  0.47559866],"[[-0.51176539  3.01423644  0.01287786  0.00830515]
 [-7.08673814  0.20511372  0.          0.        ]]",[-0.14757141 -0.18515651]
21,"[ 0.78003041 -0.78963177 -0.72240952 -0.6325403   0.10338814  0.08428913
 -0.28548615 -0.53977264 -0.46455255  0.01994494  0.        ]",[ 0.32313167  0.11615031],-0.0146442714071,-0.0146442714071,[ 0.06361093  0.60597801],"[[-0.61845791  3.00168624  0.01287786  0.00830515]
 [-3.59415173 -1.45460044  0.          0.        ]]",[-0.14757141 -0.18515651]
22,"[ 0.72903864 -0.78485531 -0.7927812  -0.56604687  0.10338807  0.08428907
 -0.13713    -0.46999833 -0.43890625  0.03687594  0.        ]",[ 0.34841643  2.3035855 ],-0.013793378638,-0.013793378638,[-0.07597095  0.55737054],"[[-0.67679044  2.97749809  0.01287786  0.00830515]
 [-2.24360315 -0.96584274  0.          0.        ]]",[-0.14757141 -0.18515651]
