timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.334063275843,[ 0.61510826  0.77823577],-0.334063275843,[ 0.66328996  1.45099831],"[[ 0.07724006  0.045067   -0.12227807 -0.02282387]
 [-0.00392182  0.0027966   0.          0.        ]]","[ 1.11810054  1.38150732  0.20292757 -1.19336261 -1.05812923 -0.19974201
  0.10111376 -0.30651704  3.04324227  0.54935875  0.        ]",[-0.76332021 -0.74076986]
1,-0.33416587512,[ 0.71576357  1.36497142],-0.33416587512,[ 1.33292222  1.58096814],"[[ 0.10156437  0.07603051 -0.12227807 -0.02282387]
 [ 2.42826029  3.08329071  0.          0.        ]]","[ 1.11501281  1.37904086  0.23875744 -1.11483023 -1.05812853 -0.19974195
  0.44184482  0.2180633   3.03161857  0.66378859  0.        ]",[-0.76332021 -0.74076986]
2,-0.333282794321,[ 1.68509339  1.27707904],-0.333282794321,[ 2.08469725  1.70359707],"[[ 0.17804185  0.17680081 -0.12227807 -0.02282387]
 [ 5.21024784  6.98075213  0.          0.        ]]","[ 1.09986742  1.36232977  0.35073311 -0.86092111 -1.05812783 -0.19974188
  0.83158092  0.8817656   2.96773535  1.02148006  0.        ]",[-0.76332021 -0.74076986]
3,-0.32708139527,[ 2.0144142   2.53086767],-0.32708139527,[ 2.41176033  1.78977215],"[[  0.32089092   0.35474178  -0.12227807  -0.02282387]
 [  9.06192203  10.80060851   0.           0.        ]]","[ 1.04977848  1.30091477  0.5552861  -0.42521954 -1.05812712 -0.19974182
  1.37117172  1.53225139  2.75264311  1.62411049  0.        ]",[-0.76332021 -0.74076986]
4,-0.307504901723,[ 1.26462555  1.08029794],-0.307504901723,[ 1.47838187  0.74098313],"[[  0.54001656   0.60832039  -0.12227807  -0.02282387]
 [ 12.83828391  14.54474714   0.           0.        ]]","[ 0.92006464  1.14680138  0.84921009  0.14432937 -1.05812642 -0.19974175
  1.90021015  2.16984057  2.23794882  2.32182428  0.        ]",[-0.76332021 -0.74076986]
5,-0.264637577433,[ 0.61784998 -0.32249259],-0.264637577433,[ 0.06396113 -0.6721034 ],"[[  0.8339364    0.93603583  -0.12227807  -0.02282387]
 [ 16.54176785  18.21450938   0.           0.        ]]","[ 0.65605331  0.84729929  1.18409177  0.73822635 -1.05812572 -0.19974169
  2.41903603  2.79475956  1.35595836  2.73087766  0.        ]",[-0.76332021 -0.74076986]
6,-0.198179833986,[-2.12369172 -1.10460883],-0.198179833986,[-1.47807789 -1.76687741],"[[  1.18605572   1.28387878  -0.12227807  -0.02282387]
 [ 18.66320311  16.57519168   0.           0.        ]]","[ 0.23438607  0.43942637  1.45963955  1.12930676 -1.05812501 -0.19974162
  2.71622604  2.51559368  0.38547867  2.44937247  0.        ]",[-0.76332021 -0.74076986]
7,-0.129770412824,[-1.02827653 -2.87129005],-0.129770412824,[-1.54716945 -2.43193483],"[[  1.51595125   1.57235881  -0.12227807  -0.02282387]
 [ 14.34035219  12.28714819   0.           0.        ]]","[-0.22118843  0.06501086  1.56553176  1.23317775 -1.05812431 -0.19974156
  2.1106247   1.7853798  -0.19044694  1.69702947  0.        ]",[-0.76332021 -0.74076986]
8,-0.0787692641731,[-1.52399947 -1.62460546],-0.0787692641731,[-1.22365713 -2.01935983],"[[  1.760226     1.77593255  -0.12227807  -0.02282387]
 [ 10.10094489   8.08427767   0.           0.        ]]","[-0.56676473 -0.2009567   1.54129808  1.17990298 -1.05812361 -0.19974149
  1.51671583  1.06967215 -0.35576119  1.02143269  0.        ]",[-0.76332021 -0.74076986]
9,-0.0480559365456,[-0.65640567 -0.0772528 ],-0.0480559365456,[-0.33746654 -0.84734988],"[[ 1.920539    1.89628608 -0.12227807 -0.02282387]
 [ 5.94402997  3.96483374  0.          0.        ]]","[-0.78617473 -0.35368137  1.47821802  1.0997609  -1.05812291 -0.19974143
  0.93436476  0.36817184 -0.35316526  0.60427333  0.        ]",[-0.76332021 -0.74076986]
10,-0.0317949089109,[ 0.29677188 -1.27716493],-0.0317949089109,[ 0.19403571 -0.67246222],"[[ 2.01217358  1.97172769 -0.12227807 -0.02282387]
 [ 3.22844048  3.58061704  0.          0.        ]]","[-0.90632765 -0.44644734  1.4260145   1.03167019 -1.0581222  -0.19974136
  0.55393215  0.30274345 -0.31005014  0.37561337  0.        ]",[-0.76332021 -0.74076986]
11,-0.0221429183691,[-0.47470027 -0.28372834],-0.0221429183691,[-0.37333357  0.03334063],"[[ 2.08789175  2.0028995  -0.12227807 -0.02282387]
 [ 4.33964542 -0.45000754  0.          0.        ]]","[-1.00180874 -0.48395402  1.37438982  0.99962496 -1.0581215  -0.1997413
  0.70960278 -0.38363192 -0.28466526  0.22858255  0.        ]",[-0.76332021 -0.74076986]
12,-0.0157249650823,[-0.67624367  0.48982878],-0.0157249650823,[-0.04497427  0.2977013 ],"[[ 2.15497096  1.98271789 -0.12227807 -0.02282387]
 [ 2.37482375 -1.56442972  0.          0.        ]]","[-1.08304884 -0.45972954  1.32249057  1.02062887 -1.0581208  -0.19974123
  0.43434671 -0.57340681 -0.29967165  0.14153031  0.        ]",[-0.76332021 -0.74076986]
