timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10339552  2.14955426  0.11739915 -0.8607107  -0.65630141 -0.05530495
  0.09668509 -0.35932089  1.9041986  -0.06185613  0.        ]",[ 0.99462424  2.55722213],-0.284720090331,-0.284720090331,[ 0.57264     2.17029238],"[[-0.02677601 -0.00978116 -0.07482837 -0.00747508]
 [ 0.00096025  0.00267498  0.          0.        ]]",[ 0.04822585 -0.08251394]
1,"[ 1.10378602  2.14898598  0.17680513 -0.73396597 -0.65630035 -0.05530488
  0.46208248  0.1833466   1.90419807  0.04871814  0.        ]",[ 0.79896413  1.71502207],-0.285037043079,-0.285037043079,[-0.04675357  1.86905611],"[[ 0.0127047   0.02998429 -0.07482837 -0.00747508]
 [ 3.93402085  3.96068367  0.          0.        ]]",[ 0.04822585 -0.08251394]
2,"[ 1.09332219  2.13446915  0.34126986 -0.35907848 -0.6562993  -0.05530482
  0.74835093  0.71531394  1.86902547  0.35991074  0.        ]",[-1.31483339  0.85242422],-0.284348257359,-0.284348257359,[-0.63388991  1.51277018],"[[  1.22300848e-01   1.48126962e-01  -7.48283699e-02  -7.47508442e-03]
 [  7.01536037e+00   7.84065271e+00   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
3,"[ 1.06930063  2.07177427  0.48830708  0.22528097 -0.65629825 -0.05530476
  0.36783913  1.15700734  1.75955252  0.69806762  0.        ]",[-2.69353419  1.69312138],-0.279775831068,-0.279775831068,[-0.57973319  1.41604245],"[[  2.21514141e-01   3.37263048e-01  -7.48283699e-02  -7.47508442e-03]
 [  2.91962903e+00   1.10622107e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
4,"[ 1.06343828  1.91140902  0.51483811  0.95995272 -0.6562972  -0.0553047
 -0.00515476  1.67005783  1.60852789  0.91680852  0.        ]",[ 1.0145349   2.33245456],-0.270398068366,-0.270398068366,[-0.4101615   1.33144677],"[[  2.39624741e-01   5.96052568e-01  -7.48283699e-02  -7.47508442e-03]
 [ -1.09518252e+00   1.48042500e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
5,"[ 1.0571635   1.59533355  0.54109615  1.72367081 -0.65629614 -0.05530463
  0.36439653  2.17256284  1.35837515  1.11010324  0.        ]",[ 0.22558208 -0.14708503],-0.251944336415,-0.251944336415,[-0.42754006  1.11323118],"[[  2.57628261e-01   9.28911205e-01  -7.48283699e-02  -7.47508442e-03]
 [  2.88257421e+00   1.84694318e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
6,"[ 1.03036476  1.15279857  0.63630882  2.23217882 -0.65629509 -0.05530457
  0.44220561  2.04253119  0.99643841  1.23463952  0.        ]",[-1.22482563  1.67699232],-0.222483102748,-0.222483102748,[-0.29227161  0.95746684],"[[  3.23682332e-01   1.28878499e+00  -7.48283699e-02  -7.47508442e-03]
 [  3.72009609e+00   1.75211129e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
7,"[ 1.0142939   0.62416044  0.68448631  2.34063648 -0.65629404 -0.05530451
  0.06781294  2.53793368  0.65042101  1.16257413  0.        ]",[-1.23272513  2.04180701],-0.184738462148,-0.184738462148,[-0.09657944  0.78268385],"[[  3.57651989e-01   1.67546276e+00  -7.48283699e-02  -7.47508442e-03]
 [ -3.09758643e-01   2.11345725e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
8,"[ 1.03560733  0.03144592  0.61934943  1.86627055 -0.65629299 -0.05530445
 -0.29922272  3.02346     0.39372094  0.88086097  0.        ]",[-0.23751077 -0.38546673],-0.138347761326,-0.138347761326,[ 0.0136849  0.6378215],"[[  3.11819897e-01   2.13368843e+00  -7.48283699e-02  -7.47508442e-03]
 [ -4.26042492e+00   2.46761163e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
9,"[ 1.07035946 -0.41995424  0.48319338  0.79452923 -0.65629193 -0.05530439
 -0.37864416  2.74718818  0.25968649  0.48475623  0.        ]",[-1.93935164  1.3804202 ],-0.0928815745818,-0.0928815745818,[-0.07663688  0.53814399],"[[  2.18036048e-01   2.60699494e+00  -7.48283699e-02  -7.47508442e-03]
 [ -5.11529800e+00   2.26612405e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
10,"[ 1.09967939 -0.61118416  0.27347762 -0.68249159 -0.65629088 -0.05530432
 -0.73704617  2.53821886  0.23433654  0.03420857  0.        ]",[ 0.53224749  2.14460808],-0.0656488982341,-0.0656488982341,[-0.23640916  0.46093032],"[[  7.70276584e-02   3.09544444e+00  -7.48283699e-02  -7.47508442e-03]
 [ -8.97303637e+00   2.11372062e+01   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
11,"[ 1.0994007  -0.60772309  0.038139   -1.09864622 -0.65628983 -0.05530426
 -0.52485516 -0.58501587  0.23388808 -0.08742537  0.        ]",[-0.04493844  1.21316539],-0.0645608217703,-0.0645608217703,[ 0.32303128  0.93991613],"[[-0.0795204   3.22611591 -0.07482837 -0.00747508]
 [-6.68908942 -1.64331472  0.          0.        ]]",[ 0.04822585 -0.08251394]
12,"[  1.07164821e+00  -6.12525353e-01  -1.61552520e-01  -8.72818921e-01
  -6.56288774e-01  -5.53041996e-02  -5.29093243e-01  -9.18044655e-01
   2.35209525e-01   2.49944773e-04   0.00000000e+00]",[ 0.23903501 -0.1546473 ],-0.0651784434609,-0.0651784434609,[ 0.46128249  1.03503251],"[[-0.2137606   3.15517101 -0.07482837 -0.00747508]
 [-6.73471492 -4.07240037  0.          0.        ]]",[ 0.04822585 -0.08251394]
13,"[ 1.02393979 -0.60895281 -0.34079003 -0.59639886 -0.65628772 -0.05530414
 -0.42878091 -0.99093507  0.26279341  0.09104006  0.        ]",[-0.15260831  1.32254839],-0.0707387260786,-0.0707387260786,[ 0.44437218  1.05869138],"[[-0.33762175  3.06838861 -0.07482837 -0.00747508]
 [-5.65499347 -4.60407026  0.          0.        ]]",[ 0.04822585 -0.08251394]
14,"[ 0.95941328 -0.60146884 -0.50453111 -0.42473238 -0.65628667 -0.05530408
 -0.4744995  -0.5272202   0.29724296  0.14232703  0.        ]",[ 0.45522339  1.98896278],-0.0767750071581,-0.0767750071581,[ 0.36783564  0.99416816],"[[-0.45565886  3.01425613 -0.07482837 -0.00747508]
 [-6.14709924 -1.22179603  0.          0.        ]]",[ 0.04822585 -0.08251394]
15,"[ 0.88813586 -0.59932696 -0.64077134 -0.38784688 -0.65628562 -0.05530401
 -0.29573979 -0.38573175  0.31612097  0.15122399  0.        ]",[-0.83392126  1.42717523],-0.0794579950166,-0.0794579950166,[ 0.3163569  0.9634918],"[[-0.55929559  3.00258136 -0.07482837 -0.00747508]
 [-4.22299829 -0.18980101  0.          0.        ]]",[ 0.04822585 -0.08251394]
16,"[ 0.79246025 -0.59913107 -0.78391486 -0.38464195 -0.65628456 -0.05530395
 -0.59472038 -0.35618732  0.3321691   0.15010629  0.        ]",[ 0.39791171  0.12423183],-0.0814280554444,-0.0814280554444,[ 0.33873606  0.95430446],"[[-0.67604402  3.00156622 -0.07482837 -0.00747508]
 [-7.44112363  0.0256888   0.          0.        ]]",[ 0.04822585 -0.08251394]
17,"[ 0.66672548 -0.59911178 -0.9297406  -0.38434071 -0.65628351 -0.05530389
 -0.43466645 -0.36238976  0.34945435  0.14572218  0.        ]",[-0.03868531  0.32918214],-0.0834503903363,-0.0834503903363,[ 0.31063613  0.93516743],"[[-0.80758156  3.00147094 -0.07482837 -0.00747508]
 [-5.71837028 -0.01955428  0.          0.        ]]",[ 0.04822585 -0.08251394]
18,"[ 0.5431244  -0.5990753  -1.04170688 -0.38375857 -0.65628246 -0.05530383
 -0.43837857 -0.36010049  0.36418811  0.13990831  0.        ]",[ 1.15996668  1.4475124 ],-0.0851197878267,-0.0851197878267,[ 0.30650252  0.91961801],"[[ -9.22349916e-01   3.00128666e+00  -7.48283699e-02  -7.47508442e-03]
 [ -5.75833241e+00  -2.85997302e-03   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
19,"[ 0.45700057 -0.59920895 -1.10585879 -0.38596261 -0.65628141 -0.05530376
 -0.05994697 -0.35289351  0.37277508  0.13478398  0.        ]",[-0.23715696  0.27089369],-0.0860464175286,-0.0860464175286,[ 0.21736404  0.88620079],"[[-0.99664796  3.00198508 -0.07482837 -0.00747508]
 [-1.68504678  0.04970331  0.          0.        ]]",[ 0.04822585 -0.08251394]
20,"[ 0.40544597 -0.59923208 -1.13965926 -0.38635723 -0.65628035 -0.0553037
 -0.14408398 -0.36196237  0.37769602  0.13159498  0.        ]",[ 1.26345328  0.5296447 ],-0.0865738086262,-0.0865738086262,[ 0.22601026  0.88292688],"[[-1.03943526  3.00211025 -0.07482837 -0.00747508]
 [-2.59066468 -0.01644682  0.          0.        ]]",[ 0.04822585 -0.08251394]
21,"[ 0.39127052 -0.59920843 -1.14839444 -0.38598303 -0.6562793  -0.05530364
  0.228522   -0.35969002  0.37917286  0.13076573  0.        ]",[-0.8138126   1.27464367],-0.086736602318,-0.086736602318,[ 0.15730724  0.85122871],"[[ -1.05100914e+00   3.00199186e+00  -7.48283699e-02  -7.47508442e-03]
 [  1.41991110e+00   1.24045104e-04   0.00000000e+00   0.00000000e+00]]",[ 0.04822585 -0.08251394]
22,"[ 0.38608752 -0.59930979 -1.15152836 -0.38766572 -0.65627825 -0.05530358
 -0.07344359 -0.35466389  0.37926041  0.13025979  0.        ]",[-0.27895437  2.71036813],-0.086732580894,-0.086732580894,[ 0.2062479   0.87430888],"[[-1.0552215   3.00252507 -0.07482837 -0.00747508]
 [-1.83031593  0.03678047  0.          0.        ]]",[ 0.04822585 -0.08251394]
23,"[ 0.32703406 -0.59943504 -1.18515799 -0.38975042 -0.6562772  -0.05530352
 -0.1726883  -0.35599503  0.38413482  0.12623437  0.        ]",[ 0.94027029  1.02739837],-0.0872338861083,-0.0872338861083,[ 0.22016108  0.8691678 ],"[[-1.10254569  3.00318557 -0.07482837 -0.00747508]
 [-2.89854373  0.02706809  0.          0.        ]]",[ 0.04822585 -0.08251394]
24,"[ 0.301584   -0.59951293 -1.19849682 -0.39105772 -0.65627614 -0.05530345
  0.178514   -0.35765535  0.38604443  0.12441951  0.        ]",[-0.24707662 -0.33409982],-0.0874245994812,-0.0874245994812,[ 0.1645284   0.85315627],"[[-1.12258877  3.00359979 -0.07482837 -0.00747508]
 [ 0.8816388   0.01495473  0.          0.        ]]",[ 0.04822585 -0.08251394]
25,"[ 0.31131669 -0.59693145 -1.19347049 -0.35012125 -0.65627509 -0.05530339
  0.08600169 -0.53907393  0.39549543  0.12888793  0.        ]",[-0.23297765 -0.12383318],-0.0887596052987,-0.0887596052987,[ 0.21427128  0.89699459],"[[-1.11494676  2.99062241 -0.07482837 -0.00747508]
 [-0.11411917 -1.30828195  0.          0.        ]]",[ 0.04822585 -0.08251394]
26,"[  2.96636926e-01  -5.89879828e-01  -1.20100570e+00  -2.53219856e-01
  -6.56274037e-01  -5.53033290e-02   5.10881696e-04  -6.02752664e-01
   4.21547709e-01   1.35901261e-01   0.00000000e+00]",[ 0.51771732  1.34417121],-0.0922853794725,-0.0922853794725,[ 0.25029644  0.92237782],"[[-1.12646164  2.95979663 -0.07482837 -0.00747508]
 [-1.03430092 -1.77274834  0.          0.        ]]",[ 0.04822585 -0.08251394]
27,"[ 0.29674813 -0.59101949 -1.20094595 -0.26772834 -0.65627298 -0.05530327
  0.19286714 -0.0550579   0.41782793  0.13475127  0.        ]",[-0.15975797  0.89687673],-0.091777726654,-0.091777726654,[ 0.12534037  0.81692523],"[[-1.12637436  2.9644225  -0.07482837 -0.00747508]
 [ 1.03612908  2.22202181  0.          0.        ]]",[ 0.04822585 -0.08251394]
28,"[ 0.31480119 -0.60352002 -1.19163801 -0.46385154 -0.65627193 -0.0553032
  0.13219323 -0.14494817  0.38020115  0.12349009  0.        ]",[ 0.53734365  1.43581753],-0.0866527567779,-0.0866527567779,[ 0.1269733   0.80990815],"[[-1.11220308  3.02662075 -0.07482837 -0.00747508]
 [ 0.38306744  1.56638058  0.          0.        ]]",[ 0.04822585 -0.08251394]
29,"[ 0.35126148 -0.60436702 -1.17180055 -0.48121492 -0.65627088 -0.05530314
  0.32913952 -0.41620454  0.35864232  0.11757976  0.        ]",[-0.80097659 -0.36836223],-0.0837321287269,-0.0837321287269,[ 0.11611124  0.81935358],"[[-1.08327304  3.03210251 -0.07482837 -0.00747508]
 [ 2.50289961 -0.41210605  0.          0.        ]]",[ 0.04822585 -0.08251394]
30,"[ 0.37334811 -0.60056939 -1.1590825  -0.40908046 -0.65626983 -0.05530308
  0.02989459 -0.61507831  0.37514673  0.12708774  0.        ]",[ 0.45083267  1.64119625],-0.0861147884759,-0.0861147884759,[ 0.24301332  0.91485417],"[[-1.06553153  3.00930658 -0.07482837 -0.00747508]
 [-0.71801405 -1.86265189  0.          0.        ]]",[ 0.04822585 -0.08251394]
31,"[ 0.37791806 -0.59877632 -1.15638066 -0.37908488 -0.65626877 -0.05530302
  0.19706145 -0.28385382  0.37891125  0.1292435   0.        ]",[-0.35606048  0.33107638],-0.086658306757,-0.086658306757,[ 0.15851945  0.84640539],"[[-1.06183873  2.99980777 -0.07482837 -0.00747508]
 [ 1.08128203  0.55321815  0.          0.        ]]",[ 0.04822585 -0.08251394]
32,"[ 0.38688314 -0.59991762 -1.15101501 -0.39795586 -0.65626772 -0.05530296
  0.06409518 -0.35648164  0.37640303  0.12903415  0.        ]",[ 1.45946492  1.39996766],-0.0863329750477,-0.0863329750477,[ 0.19257715  0.86940277],"[[-1.05457252  3.00578541 -0.07482837 -0.00747508]
 [-0.34989271  0.02348539  0.          0.        ]]",[ 0.04822585 -0.08251394]
33,"[ 0.42688327 -0.59986027 -1.12595198 -0.39700326 -0.65626667 -0.05530289
  0.43258421 -0.36418279  0.3730315   0.13160957  0.        ]",[-2.16863396  0.53220991],-0.0859823272258,-0.0859823272258,[ 0.08716606  0.80790567],"[[-1.02177607  3.00548395 -0.07482837 -0.00747508]
 [ 3.61632142 -0.03268826  0.          0.        ]]",[ 0.04822585 -0.08251394]
34,"[ 0.4650082  -0.59964683 -1.10026313 -0.39343606 -0.65626562 -0.05530283
  0.05808614 -0.36813751  0.37011314  0.13425023  0.        ]",[ 0.47629688  1.41584219],-0.0856930923216,-0.0856930923216,[ 0.21255314  0.88740253],"[[-0.98989279  3.00435452 -0.07482837 -0.00747508]
 [-0.41456004 -0.06153637  0.          0.        ]]",[ 0.04822585 -0.08251394]
35,"[ 0.47764145 -0.5995427  -1.09134224 -0.39171406 -0.65626456 -0.05530277
  0.23405294 -0.3606052   0.36928068  0.13520912  0.        ]",[-0.66530352  0.50081997],-0.0856173808804,-0.0856173808804,[ 0.16419595  0.85638416],"[[-0.9791808   3.00380933 -0.07482837 -0.00747508]
 [ 1.47944641 -0.00660105  0.          0.        ]]",[ 0.04822585 -0.08251394]
36,"[ 0.48100567 -0.59944154 -1.08892917 -0.39004828 -0.65626351 -0.05530271
 -0.01339837 -0.3642394   0.36929567  0.1356038   0.        ]",[-0.97420986  2.26998459],-0.0856316715061,-0.0856316715061,[ 0.2204304   0.89074373],"[[-0.97631482  3.0032819  -0.07482837 -0.00747508]
 [-1.18397174 -0.03311124  0.          0.        ]]",[ 0.04822585 -0.08251394]
37,"[ 0.40662913 -0.59943063 -1.13886312 -0.38988206 -0.65626246 -0.05530264
 -0.36958107 -0.35790436  0.37675333  0.1312759   0.        ]",[ 0.79213768  0.74763344],-0.0864454453625,-0.0864454453625,[ 0.27715743  0.89411223],"[[-1.03845939  3.00322941 -0.07482837 -0.00747508]
 [-5.01771008  0.01309146  0.          0.        ]]",[ 0.04822585 -0.08251394]
38,"[ 0.3222158  -0.59943591 -1.18768595 -0.38998418 -0.65626141 -0.05530258
 -0.0689659  -0.36029713  0.38448644  0.12588633  0.        ]",[ 0.57696156  1.05663777],-0.087269526591,-0.087269526591,[ 0.19515416  0.86312473],"[[-1.10634942  3.00326192 -0.07482837 -0.00747508]
 [-1.7820757  -0.00436406  0.          0.        ]]",[ 0.04822585 -0.08251394]
39,"[ 0.30651124 -0.59946613 -1.19591622 -0.39050015 -0.65626035 -0.05530252
  0.14654616 -0.35784653  0.38575449  0.12480216  0.        ]",[-0.54610861  0.61971625],-0.0873997068031,-0.0873997068031,[ 0.16927803  0.85472262],"[[-1.11871726  3.0034255  -0.07482837 -0.00747508]
 [ 0.53756162  0.01350658  0.          0.        ]]",[ 0.04822585 -0.08251394]
40,"[ 0.2924004  -0.59943625 -1.20309379 -0.39001919 -0.6562593  -0.05530246
 -0.0553281  -0.36207451  0.38707415  0.12389255  0.        ]",[-0.77593187  0.0539829 ],-0.0875418025234,-0.0875418025234,[ 0.18875825  0.85733724],"[[-1.1297669   3.00327333 -0.07482837 -0.00747508]
 [-1.63528356 -0.01733439  0.          0.        ]]",[ 0.04822585 -0.08251394]
41,"[ 0.21032149 -0.59925614 -1.24094665 -0.38705785 -0.65625825 -0.0553024
 -0.33774618 -0.36738229  0.39465077  0.11838947  0.        ]",[ 2.34580118  1.68957492],-0.088354094152,-0.088354094152,[ 0.24483895  0.85870641],"[[-1.19297155  3.00233548 -0.07482837 -0.00747508]
 [-4.67505099 -0.05605108  0.          0.        ]]",[ 0.04822585 -0.08251394]
42,"[ 0.14007735 -0.59926107 -1.26831389 -0.38715346 -0.6562572  -0.05530233
  0.03870244 -0.35552836  0.40016306  0.11319869  0.        ]",[-0.40449152  1.32971053],-0.0889183684595,-0.0889183684595,[ 0.15099025  0.82566071],"[[-1.24581911  3.00236592 -0.07482837 -0.00747508]
 [-0.62320868  0.03040446  0.          0.        ]]",[ 0.04822585 -0.08251394]
43,"[ 0.10178253 -0.59938559 -1.28138247 -0.38922384 -0.65625614 -0.05530227
 -0.10894348 -0.35558692  0.40242826  0.11016613  0.        ]",[ 0.55382417  1.00670269],-0.08912841741,-0.08912841741,[ 0.16500106  0.82145637],"[[-1.27422785  3.00302188 -0.07482837 -0.00747508]
 [-2.21237038  0.02997405  0.          0.        ]]",[ 0.04822585 -0.08251394]
44,"[ 0.07215807 -0.59947588 -1.29062595 -0.39073536 -0.65625509 -0.05530221
  0.09885    -0.35723406  0.40415437  0.10780328  0.        ]",[ 1.42905628  2.13762809],-0.0892883920298,-0.0892883920298,[ 0.132411    0.81089818],"[[-1.29603526  3.00350079 -0.07482837 -0.00747508]
 [ 0.0241763   0.0179571   0.          0.        ]]",[ 0.04822585 -0.08251394]
45,"[ 0.12662026 -0.59952508 -1.27304174 -0.39156796 -0.65625404 -0.05530215
  0.46665586 -0.35843906  0.39998255  0.11193234  0.        ]",[ 1.30876741  0.71822481],-0.0888616117112,-0.0888616117112,[ 0.03853988  0.77014381],"[[-1.2558317   3.00376465 -0.07482837 -0.00747508]
 [ 3.98298683  0.00916493  0.          0.        ]]",[ 0.04822585 -0.08251394]
