timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
10,-0.0394801498868,[-0.94396897  0.4248114 ],-0.0394801498868,[-0.66606796 -0.67079169],"[[-0.89198408  1.12882211  0.13049502 -0.05653757]
 [ 0.06891543  8.91389222  0.          0.        ]]","[ 0.53935125  1.23844608 -0.99451547  1.82815108  1.13269248 -0.48687711
  0.13572318  0.88844622 -0.01824697 -0.00442941  0.        ]",[-0.04493388 -0.09049932]
11,-0.0362266224186,[-0.33036041 -0.88019569],-0.0362266224186,[-0.19689304 -0.7661072 ],"[[ -0.92809745   1.32221551   0.13049502  -0.05653757]
 [ -3.66787591  10.4203902    0.           0.        ]]","[ 0.49853761  0.9948356  -1.0281656   2.02397945  1.13269023 -0.48687658
 -0.23398913  1.09736487 -0.08389068  0.12547031  0.        ]",[-0.04493388 -0.09049932]
12,-0.030012757794,[ 1.3856257   0.18162744],-0.030012757794,[ 0.07302651 -0.6440742 ],"[[-1.01383534  1.49358705  0.13049502 -0.05653757]
 [-4.901881    6.72904995  0.          0.        ]]","[ 0.3972608   0.76838749 -1.10163271  2.10714924  1.13268797 -0.48687606
 -0.35607949  0.58545014 -0.17230442  0.15922704  0.        ]",[-0.04493388 -0.09049932]
13,-0.0293725248587,[-2.47754382  0.37221555],-0.0293725248587,[-0.48065165 -0.89016294],"[[-1.07119365  1.63403921  0.13049502 -0.05653757]
 [-0.84736538  7.31425586  0.          0.        ]]","[ 0.32635586  0.58023513 -1.14552496  2.11007582  1.13268572 -0.48687553
  0.04506879  0.66660554 -0.2482676   0.20517613  0.        ]",[-0.04493388 -0.09049932]
14,-0.0341769797215,[ 0.59437336 -2.17619658],-0.0341769797215,[ 0.09269758 -0.91862607],"[[-1.12768325  1.79366433  0.13049502 -0.05653757]
 [-4.78853867  8.64378398  0.          0.        ]]","[ 0.25431898  0.36862854 -1.18446813  2.04194505  1.13268347 -0.48687501
 -0.3448656   0.85098305 -0.34073505  0.26644975  0.        ]",[-0.04493388 -0.09049932]
15,-0.0383154987255,[ 1.15629776 -0.01559127],-0.0383154987255,[-0.20655766 -0.88930786],"[[-1.19889474  1.92509172  0.13049502 -0.05653757]
 [-2.34075758  4.5127481   0.          0.        ]]","[ 0.16074764  0.1998252  -1.22731107  1.92993695  1.13268121 -0.48687448
 -0.10268494  0.27809113 -0.42694468  0.28709153  0.        ]",[-0.04493388 -0.09049932]
16,-0.0466307514795,[-1.95339584 -1.45619652],-0.0466307514795,[-0.79229128 -1.03096056],"[[-1.2055303   2.01382716  0.13049502 -0.05653757]
 [ 1.66390513  4.3613155   0.          0.        ]]","[ 0.15188672  0.09021864 -1.2309386   1.8267453   1.13267896 -0.48687396
  0.29353171  0.25709021 -0.48197666  0.34427537  0.        ]",[-0.04493388 -0.09049932]
17,-0.0507459973985,[-0.47540358 -1.63582457],-0.0507459973985,[-0.24360038 -0.76316845],"[[-1.21229455  2.06046224  0.13049502 -0.05653757]
 [-2.32707498  0.3156669   0.          0.        ]]","[ 0.14283079  0.03437435 -1.23457224  1.76391207  1.1326767  -0.48687343
 -0.1013317  -0.30396056 -0.51286567  0.3692288   0.        ]",[-0.04493388 -0.09049932]
18,-0.0415123874207,[ 1.24557578  1.47515863],-0.0415123874207,[ 0.39878801 -0.27153206],"[[-1.27725183  2.026986    0.13049502 -0.05653757]
 [-4.16250141 -3.65008098  0.          0.        ]]","[ 0.05475843  0.07432935 -1.26615417  1.80959503  1.13267445 -0.48687291
 -0.28292681 -0.85393013 -0.5000448   0.28123118  0.        ]",[-0.04493388 -0.09049932]
19,-0.0345620626945,[-0.70365633 -0.62459431],-0.0345620626945,[-0.30194703 -0.75720668],"[[-1.31996261  1.9944337   0.13049502 -0.05653757]
 [-0.12207863  0.38142304  0.          0.        ]]","[-0.00412647  0.11381669 -1.28358527  1.85112616  1.1326722  -0.48687238
  0.11682906 -0.29483979 -0.48967997  0.21343317  0.        ]",[-0.04493388 -0.09049932]
20,-0.0305514765778,[ 1.8720856  -2.03792696],-0.0305514765778,[ 0.37005711 -0.36618078],"[[-1.35032337  1.97717486  0.13049502 -0.05653757]
 [-2.90471152 -2.09904478  0.          0.        ]]","[-0.04638495  0.13499192 -1.29434545  1.87197046  1.13266994 -0.48687186
 -0.15848236 -0.63883122 -0.48792494  0.16892313  0.        ]",[-0.04493388 -0.09049932]
21,-0.0207503300408,[ 0.37594103  1.40323818],-0.0207503300408,[ 0.08270034 -0.08035392],"[[-1.36812218  1.89587932  0.13049502 -0.05653757]
 [ 1.11144283 -6.01745505  0.          0.        ]]","[-0.07129537  0.23675243 -1.30001785  1.95905839  1.13266769 -0.48687134
  0.23887298 -1.18223566 -0.45431215  0.08205205  0.        ]",[-0.04493388 -0.09049932]
22,-0.0142836431328,[-0.69825226 -0.53451279],-0.0142836431328,[-0.40858123 -0.48872602],"[[-1.3311885   1.81645164  0.13049502 -0.05653757]
 [ 2.57700395 -1.93891317  0.          0.        ]]","[-0.01971528  0.33891174 -1.28771445  2.02603306  1.13266544 -0.48687081
  0.38387433 -0.61662109 -0.40736837  0.05208721  0.        ]",[-0.04493388 -0.09049932]
23,-0.00942238001508,[ 0.09267618  0.56620868],-0.00942238001508,[ 0.24773663 -0.07341757],"[[-1.30788635  1.75682681  0.13049502 -0.05653757]
 [-0.23737994 -4.01663602  0.          0.        ]]","[ 0.01259361  0.41698732 -1.27891467  2.06428287  1.13266318 -0.48687029
  0.10542059 -0.90475925 -0.37495052  0.0248263   0.        ]",[-0.04493388 -0.09049932]
24,-0.00344390042964,[ 1.00665758 -0.53061718],-0.00344390042964,[ 0.14041013 -0.24501282],"[[-1.30890927  1.69978569  0.13049502 -0.05653757]
 [ 0.13383447 -1.69521349  0.          0.        ]]","[ 0.01117941  0.49250828 -1.27931464  2.09108033  1.13266093 -0.48686976
  0.14214825 -0.58282253 -0.35492838 -0.02873613  0.        ]",[-0.04493388 -0.09049932]
25,-0.0024464740406,[ 0.749573    0.43150011],-0.0024464740406,[-0.49472961 -0.21620679],"[[-1.26654648  1.64513192  0.13049502 -0.05653757]
 [ 4.08924167 -3.76328922  0.          0.        ]]","[ 0.06940405  0.56539786 -1.26134686  2.10768875  1.13265868 -0.48686924
  0.53349422 -0.86962314 -0.31837339 -0.02937733  0.        ]",[-0.04493388 -0.09049932]
26,-0.0147330531275,[-2.18246934 -0.95159992],-0.0147330531275,[-1.38227952 -0.57370585],"[[-1.15581281  1.58775046  0.13049502 -0.05653757]
 [ 6.9744951  -1.98082475  0.          0.        ]]","[ 0.2177038   0.64224127 -1.20220264  2.11552311  1.13265642 -0.48686871
  0.81895914 -0.62242913 -0.25404979  0.05548397  0.        ]",[-0.04493388 -0.09049932]
27,-0.02483044055,[ 0.74719691  0.02014347],-0.02483044055,[-0.57736278  0.05736607],"[[-1.05740988  1.5107281   0.13049502 -0.05653757]
 [ 2.87948683 -5.70894745  0.          0.        ]]","[ 0.34361165  0.74545944 -1.13533344  2.11053945  1.13265417 -0.48686819
  0.4137997  -1.13944546 -0.19179599  0.11520513  0.        ]",[-0.04493388 -0.09049932]
28,-0.0326333312502,[-1.58746578  0.63193429],-0.0326333312502,[-1.21221209 -0.04251653],"[[-0.97072443  1.39847716  0.13049502 -0.05653757]
 [ 5.7793505  -5.51681558  0.          0.        ]]","[ 0.44892976  0.89486667 -1.0658002   2.07155598  1.13265192 -0.48686766
  0.70071073 -1.11279831 -0.12340574  0.13375006  0.        ]",[-0.04493388 -0.09049932]
29,-0.0398936542386,[-0.87620643 -1.3119151 ],-0.0398936542386,[-0.74297929 -0.02589166],"[[-0.8959955   1.31435004  0.13049502 -0.05653757]
 [ 1.70714758 -2.90457132  0.          0.        ]]","[ 0.53487687  1.00504487 -0.99828322  2.01793384  1.13264966 -0.48686714
  0.29780732 -0.75052964 -0.07201008  0.16580103  0.        ]",[-0.04493388 -0.09049932]
30,-0.0385759567538,[ 0.84671936  0.48034142],-0.0385759567538,[ 0.24863121  0.68666553],"[[-0.89696967  1.21711585  0.13049502 -0.05653757]
 [-1.7928244  -6.80583622  0.          0.        ]]","[ 0.53378695  1.12934231 -0.99920505  1.93045057  1.13264741 -0.48686661
 -0.0484796  -1.29155667 -0.04147344  0.07323962  0.        ]",[-0.04493388 -0.09049932]
31,-0.0395077033602,[-0.74000989  1.09220295],-0.0395077033602,[-0.25580719  0.48811352],"[[-0.89885793  1.10142524  0.13049502 -0.05653757]
 [ 1.59264771 -4.77001983  0.          0.        ]]","[ 0.53167248  1.27142364 -1.00099026  1.79185506  1.13264516 -0.48686609
  0.28647877 -1.00922668 -0.01596162 -0.04201526  0.        ]",[-0.04493388 -0.09049932]
32,-0.0410140992713,[-0.33938688 -1.16165628],-0.0410140992713,[ 0.10705335  0.32795358],"[[-0.89671008  1.04670832  0.13049502 -0.05653757]
 [-1.36799921 -0.71518247  0.          0.        ]]","[ 0.53407611  1.33590858 -0.99895557  1.71372572  1.1326429  -0.48686556
 -0.00644789 -0.44689898 -0.00650089 -0.09277621  0.        ]",[-0.04493388 -0.09049932]
33,-0.0425087547551,[ 0.40476437  1.34945377],-0.0425087547551,[ 0.78230405  0.89618641],"[[-0.93726016  0.9928225   0.13049502 -0.05653757]
 [-2.68259631 -4.66025386  0.          0.        ]]","[ 0.48800199  1.39745179 -1.03640068  1.62919354  1.13264065 -0.48686504
 -0.13651423 -0.99400246 -0.02371722 -0.20968072  0.        ]",[-0.04493388 -0.09049932]
34,-0.0465285160715,[ 0.21909238  1.02039291],-0.0465285160715,[ 0.49883196  0.52907133],"[[-0.97432232  0.94026591  0.13049502 -0.05653757]
 [-1.02916046 -0.60890469  0.          0.        ]]","[ 0.44467031  1.45542937 -1.06886631  1.53972686  1.1326384  -0.48686451
  0.02707712 -0.43215813 -0.04707322 -0.31932238  0.        ]",[-0.04493388 -0.09049932]
35,-0.0451093663754,[ 0.10918059  0.23656169],-0.0451093663754,[ 0.0995394   0.06143162],"[[-0.98601571  0.96793392  0.13049502 -0.05653757]
 [-0.14311509  3.36247254  0.          0.        ]]","[ 0.43076648  1.42516379 -1.07875204  1.58766782  1.13263614 -0.48686399
  0.11474265  0.11859548 -0.05446788 -0.30921526  0.        ]",[-0.04493388 -0.09049932]
36,-0.0401144269463,[ 0.16487156  0.15647052],-0.0401144269463,[-0.16225058 -0.15739918],"[[-0.98451736  1.04391227  0.13049502 -0.05653757]
 [ 0.29151358  4.23246419  0.          0.        ]]","[ 0.43255363  1.33913729 -1.07749267  1.70950206  1.13263389 -0.48686346
  0.15774486  0.23924649 -0.05487452 -0.23059863  0.        ]",[-0.04493388 -0.09049932]
37,-0.035418951877,[ 0.52802607 -0.65646632],-0.035418951877,[-0.49605107 -0.3861829 ],"[[-0.9722002   1.13393526  0.13049502 -0.05653757]
 [ 0.93806345  4.76805152  0.          0.        ]]","[ 0.44718043  1.23221591 -1.06704737  1.83446325  1.13263164 -0.48686294
  0.22171463  0.31352199 -0.05663153 -0.12211333  0.        ]",[-0.04493388 -0.09049932]
38,-0.0355316607957,[-0.70963322  0.31538584],-0.0355316607957,[-0.95644498 -0.37685758],"[[-0.93265398  1.20226369  0.13049502 -0.05653757]
 [ 3.00965075  2.07377239  0.          0.        ]]","[ 0.49330498  1.14794647 -1.03223727  1.9146772   1.13262938 -0.48686241
  0.42667827 -0.06012363 -0.05116977  0.00471174  0.        ]",[-0.04493388 -0.09049932]
39,-0.0383717183542,[-2.13957218  0.48552016],-0.0383717183542,[-0.69362772 -0.44514489],"[[-0.90123445  1.25586372  0.13049502 -0.05653757]
 [ 0.14184303  3.28220136  0.          0.        ]]","[ 0.52900373  1.08024353 -1.00321804  1.96848482  1.13262713 -0.48686189
  0.14293534  0.10746272 -0.0541728   0.1034991   0.        ]",[-0.04493388 -0.09049932]
40,-0.03536181959,[-0.55832002  0.20016474],-0.03536181959,[-0.13109626 -0.48553813],"[[-0.93813269  1.34015364  0.13049502 -0.05653757]
 [-3.81851047  5.14057182  0.          0.        ]]","[ 0.48699165  0.9714407  -1.03717102  2.03650074  1.13262488 -0.48686136
 -0.24890478  0.36518371 -0.09301876  0.12733352  0.        ]",[-0.04493388 -0.09049932]
41,-0.0258183527202,[ 1.07867827 -1.21002385],-0.0258183527202,[ 0.30969891 -0.51901776],"[[-1.03591493  1.44989976  0.13049502 -0.05653757]
 [-5.95263583  5.83171174  0.          0.        ]]","[ 0.37024241  0.82663658 -1.11897266  2.093965    1.13262263 -0.48686084
 -0.46005644  0.46103153 -0.16238632  0.08913382  0.        ]",[-0.04493388 -0.09049932]
42,-0.0180100954239,[ 1.21284466 -0.57031619],-0.0180100954239,[-0.06303044 -0.41122407],"[[-1.1140728   1.52563899  0.13049502 -0.05653757]
 [-1.87669552  1.75583186  0.          0.        ]]","[ 0.271855    0.72546178 -1.17541532  2.11277111  1.13262037 -0.48686031
 -0.05677918 -0.10421779 -0.21648667  0.05292049  0.        ]",[-0.04493388 -0.09049932]
43,-0.018680308675,[-1.61140943  0.67527667],-0.018680308675,[-0.62994397 -0.40362889],"[[-1.11152292  1.53774216  0.13049502 -0.05653757]
 [ 2.11837809 -0.53786709  0.          0.        ]]","[ 0.27512876  0.70924595 -1.17370095  2.11417885  1.13261812 -0.48685979
  0.33849701 -0.4223114  -0.21989596  0.06739998  0.        ]",[-0.04493388 -0.09049932]
44,-0.0195675672899,[-0.98329897  0.06246201],-0.0195675672899,[-0.14601082 -0.49482918],"[[-1.10928794  1.55392605  0.13049502 -0.05653757]
 [-1.88155854  2.147303    0.          0.        ]]","[ 0.27799479  0.6875534  -1.17219072  2.1153791   1.13261587 -0.48685926
 -0.05726092 -0.04992717 -0.22510696  0.08511939  0.        ]",[-0.04493388 -0.09049932]
45,-0.0112219381598,[ 0.55530444 -1.18459614],-0.0112219381598,[ 0.62039268 -0.33487129],"[[-1.18559084  1.59893324  0.13049502 -0.05653757]
 [-5.73591846  2.35270144  0.          0.        ]]","[ 0.17843273  0.62721495 -1.21977493  2.1146094   1.13261361 -0.48685874
 -0.43861526 -0.0214421  -0.26925799  0.02788115  0.        ]",[-0.04493388 -0.09049932]
46,-0.00447977473153,[ 1.15957976  0.29427015],-0.00447977473153,[ 0.76835632  0.02017173],"[[-1.27711397  1.60578721  0.13049502 -0.05653757]
 [-3.42407142 -1.65393362  0.          0.        ]]","[ 0.05493407  0.61802927 -1.26602837  2.11395121  1.13261136 -0.48685821
 -0.20987811 -0.57708971 -0.31124979 -0.07926834  0.        ]",[-0.04493388 -0.09049932]
47,-0.0097251985678,[ 1.43469472 -0.29445653],-0.0097251985678,[ 0.16046932 -0.24014699],"[[-1.30520907  1.58472086  0.13049502 -0.05653757]
 [ 0.60113668 -0.45668464  0.          0.        ]]","[ 0.01627873  0.64626442 -1.27779956  2.11548474  1.13260911 -0.48685769
  0.18838105 -0.41105228 -0.31989035 -0.13352931  0.        ]",[-0.04493388 -0.09049932]
48,-0.00730670561112,[-1.56766108  1.41683237],-0.00730670561112,[-0.61953294 -0.35560203],"[[-1.25359594  1.56397284  0.13049502 -0.05653757]
 [ 4.54701718 -1.61427507  0.          0.        ]]","[ 0.08704167  0.674081   -1.25528421  2.11569537  1.13260685 -0.48685716
  0.57879125 -0.57158881 -0.28826769 -0.09028623  0.        ]",[-0.04493388 -0.09049932]
49,-0.00853887302813,[ 0.66665369  1.70972454],-0.00853887302813,[-0.28294954 -0.57124931],"[[-1.20327299  1.57174242  0.13049502 -0.05653757]
 [ 0.49877863  2.37793985  0.          0.        ]]","[ 0.15489229  0.66366309 -1.22963175  2.11575368  1.1326046  -0.48685664
  0.17825253 -0.01793929 -0.267363   -0.01977163  0.        ]",[-0.04493388 -0.09049932]
