timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.07982737  1.69264377  0.07011981 -0.6731491  -1.67269392  0.38282243
 -0.16940461 -0.30116896  2.51784753 -0.30879527  0.        ]",[ 1.8368273   1.40857938],-0.404191012375,-0.404191012375,[ 0.79307908  1.49548924],"[[ 0.06814981 -0.01967406 -0.19361412  0.03966409]
 [ 0.00432641 -0.00234126  0.          0.        ]]",[ 0.04258798 -0.10361674]
1,"[ 1.07497981  1.69261025  0.13050024 -0.5757358  -1.67266901  0.38282071
  0.17908957  0.23938009  2.5101297  -0.21180145  0.        ]",[ 1.21453056  0.56622046],-0.402409341185,-0.402409341185,[ 0.73168111  1.46074998],"[[ 0.10791054  0.01999198 -0.19361412  0.03966409]
 [ 3.95858559  3.95575876  0.          0.        ]]",[ 0.04258798 -0.10361674]
2,"[ 1.04782888  1.68374063  0.30790229 -0.32887267 -1.67264409  0.38281899
  0.52075443  0.53466184  2.45802977  0.0563726   0.        ]",[ 1.74428042  2.62891095],-0.39503776301,-0.39503776301,[ 0.63159746  1.40403116],"[[ 0.22597893  0.1208009  -0.19361412  0.03966409]
 [ 7.8353613   6.11792871  0.          0.        ]]",[ 0.04258798 -0.10361674]
3,"[ 0.96225295  1.64364145  0.5890977   0.05779011 -1.67261918  0.38281726
  0.85562088  1.05865754  2.28242739  0.45588517  0.        ]",[ 0.27067772  1.42898989],-0.375860665374,-0.375860665374,[ 0.47755852  1.30181122],"[[  0.42080857   0.2816567   -0.19361412   0.03966409]
 [ 11.6350235    9.95485147   0.           0.        ]]",[ 0.04258798 -0.10361674]
4,"[ 0.79066444  1.52878223  0.90338711  0.59227303 -1.67259428  0.38281554
  0.92964467  1.57240106  1.90978176  0.84882109  0.        ]",[-1.24368131  0.71677102],-0.337752576542,-0.337752576542,[ 0.30923608  1.16270494],"[[  0.66193548   0.51849883  -0.19361412   0.03966409]
 [ 12.47501822  13.71679873   0.           0.        ]]",[ 0.04258798 -0.10361674]
5,"[ 0.59213278  1.29752683  1.13087235  1.16845688 -1.67256937  0.38281382
  0.55926866  1.92303214  1.43763442  1.02083578  0.        ]",[-0.64647831  1.04222339],-0.285447396925,-0.285447396925,[ 0.20245603  1.03023529],"[[  0.86927064   0.81859756  -0.19361412   0.03966409]
 [  8.27254843  16.28450322   0.           0.        ]]",[ 0.04258798 -0.10361674]
6,"[ 0.43800304  0.91937392  1.25527057  1.64664841 -1.67254446  0.3828121
  0.31950177  2.41976947  1.01394449  0.93349327  0.        ]",[-0.36884931  1.2618763 ],-0.227424742212,-0.227424742212,[ 0.12621135  0.90547776],"[[  1.00742472   1.18078704  -0.19361412   0.03966409]
 [  5.55203627  19.92230489   0.           0.        ]]",[ 0.04258798 -0.10361674]
7,"[ 0.32326703  0.38981248  1.32689321  1.82864453 -1.67251956  0.38281038
  0.18136419  2.90656705  0.70713713  0.62882616  0.        ]",[ 0.23499693  0.12542649],-0.167818601711,-0.167818601711,[ 0.09304746  0.81618714],"[[  1.1027382    1.61500612  -0.19361412   0.03966409]
 [  3.98466468  23.48770353   0.           0.        ]]",[ 0.04258798 -0.10361674]
8,"[ 0.21193508 -0.16884691  1.38221442  1.51334646 -1.67249465  0.38280866
  0.25666433  2.91075415  0.59238795  0.19688182  0.        ]",[-0.25322727 -0.25328093],-0.127614258171,-0.127614258171,[ 0.0850796   0.74457335],"[[  1.19100413   2.08507565  -0.19361412   0.03966409]
 [  4.83906768  23.51915656   0.           0.        ]]",[ 0.04258798 -0.10361674]
9,"[ 0.09989152 -0.58428847  1.42541955  0.76358427 -1.67246975  0.38280694
  0.16007496  2.71012607  0.69561636 -0.19578387  0.        ]",[ 3.2481575  -0.23008306],-0.137374066616,-0.137374066616,[ 0.07942639  0.71030211],"[[  1.27679233   2.54072439  -0.19361412   0.03966409]
 [  3.74313059  22.05060655   0.           0.        ]]",[ 0.04258798 -0.10361674]
