timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.04904867  1.75838104  0.04849409 -0.83854874 -0.64597687 -1.54369711
  0.10766516 -0.32948432  2.09294993  1.71650777  0.        ]",[-3.71392284  0.41168309],-0.332474175729,-0.332474175729,[-3.15001893  0.4850685 ],"[[-0.06603788  0.07581318 -0.07362868 -0.17936396]
 [ 0.00061295 -0.00491395  0.          0.        ]]",[-0.17303789 -0.20306143]
1,"[ 1.04411287  1.75660498 -0.01115187 -0.79412478 -0.64597629 -1.5436938
 -0.33472217 -0.09436651  2.08994273  1.64918074  0.        ]",[-1.75228689  0.7616784 ],-0.328811743828,-0.328811743828,[-2.85852385  0.35662073],"[[-0.10572265  0.09208657 -0.07362868 -0.17936396]
 [-3.95591515  1.62680821  0.          0.        ]]",[-0.17303789 -0.20306143]
2,"[ 1.01606528  1.74662217 -0.18671356 -0.62426794 -0.64597571 -1.5436905
 -0.76841959  0.3357768   2.07092342  1.46615148  0.        ]",[-2.34385023 -0.58397472],-0.318216075694,-0.318216075694,[-2.56006908  0.16057402],"[[-0.2237582   0.15457437 -0.07362868 -0.17936396]
 [-7.83472705  4.61201171  0.          0.        ]]",[-0.17303789 -0.20306143]
3,"[ 0.92704731  1.73003216 -0.46516191 -0.44095149 -0.64597513 -1.54368719
 -1.19331122 -0.01036525  2.00155788  1.13337297  0.        ]",[-2.3089689   0.67306537],-0.297040943312,-0.297040943312,[-2.52736807  0.27627063],"[[ -0.41857982   0.22271246  -0.07362868  -0.17936396]
 [-11.63479215   2.20978134   0.           0.        ]]",[-0.17303789 -0.20306143]
4,"[ 0.72180526  1.70667981 -0.81071309 -0.2542241  -0.64597455 -1.54368389
 -1.61001926  0.36752008  1.82298921  0.68077123  0.        ]",[-2.97526469  0.91691701],-0.262819170392,-0.262819170392,[-2.0892396   0.08750913],"[[ -0.68866849   0.29322113  -0.07362868  -0.17936396]
 [-15.36168401   4.83231058   0.           0.        ]]",[-0.17303789 -0.20306143]
5,"[ 0.34564756  1.64640907 -1.14729963  0.08436862 -0.64597397 -1.54368058
 -2.01854442  0.87700864  1.5003289   0.24026459  0.        ]",[-1.15736055 -0.04004271],-0.217412560289,-0.217412560289,[-0.88589042 -0.14322403],"[[ -1.0325607    0.42534448  -0.07362868  -0.17936396]
 [-19.01542073   8.3681705    0.           0.        ]]",[-0.17303789 -0.20306143]
6,"[-0.22107268  1.54299217 -1.34938492  0.47687467 -0.6459734  -1.54367728
 -2.41886762  0.83034238  0.99964348 -0.10991543  0.        ]",[ 1.5238828   0.77203952],-0.157658068243,-0.157658068243,[ 1.51198339 -0.12784445],"[[ -1.44879189   0.58945965  -0.07362868  -0.17936396]
 [-22.59584525   8.04431262   0.           0.        ]]",[-0.17303789 -0.20306143]
7,"[-0.8061471   1.38732745 -1.29942114  0.87940179 -0.64597282 -1.54367398
 -1.92672878  1.24749847  0.47753836 -0.21558744  0.        ]",[ 1.52452764 -0.09567273],-0.098480706569,-0.098480706569,[ 1.6187588 -0.8140496],"[[ -1.856548     0.77939255  -0.07362868  -0.17936396]
 [-18.19438999  10.93939087   0.           0.        ]]",[-0.17303789 -0.20306143]
8,"[-1.22363767  1.17379094 -1.09166349  1.24751781 -0.64597224 -1.54367067
 -1.44416354  1.16138877  0.13402447 -0.1255587   0.        ]",[ 1.87670537 -1.09790344],-0.0582289829765,-0.0582289829765,[ 1.4914763  -1.08399487],"[[ -2.17713422   0.99218373  -0.07362868  -0.17936396]
 [-13.87852382  10.34180113   0.           0.        ]]",[-0.17303789 -0.20306143]
9,"[-1.47841679  0.98557314 -0.8572833   1.46247481 -0.64597166 -1.54366737
 -0.97097613  0.56109796 -0.08162366  0.00739618  0.        ]",[ 1.18934757 -2.68483002],-0.0342157852333,-0.0342157852333,[ 1.36218333 -0.76827621],"[[-2.41224439  1.1572199  -0.07362868 -0.17936396]
 [-9.64651218  6.17578233  0.          0.        ]]",[-0.17303789 -0.20306143]
10,"[-1.61167773  0.88577394 -0.6762465   1.54470854 -0.64597108 -1.54366407
 -0.50710912 -0.02724795 -0.22466559  0.10952593  0.        ]",[ 0.30144605 -1.14780021],-0.0246498400464,-0.0246498400464,[ 0.98609835 -0.2622577 ],"[[-2.56355036  1.23976767 -0.07362868 -0.17936396]
 [-5.49785202  2.09265959  0.          0.        ]]",[-0.17303789 -0.20306143]
11,"[-1.68260419  0.88367841 -0.55014854  1.54621996 -0.6459705  -1.54366076
 -0.36146677 -0.60382204 -0.35634484  0.17435323  0.        ]",[ 0.09592841  2.05762604],-0.0244037196494,-0.0244037196494,[ 1.11699557  0.29930159],"[[-2.66043854  1.24147314 -0.07362868 -0.17936396]
 [-4.19528092 -1.9087677   0.          0.        ]]",[-0.17303789 -0.20306143]
12,"[-1.73169518  0.88130584 -0.44204857  1.54792156 -0.64596992 -1.54365746
 -0.30985104 -0.02785619 -0.45926633  0.23835612  0.        ]",[ 0.78246045  0.44313275],-0.0322180311355,-0.0322180311355,[ 1.26350117 -0.25601786],"[[-2.7397123   1.24340298 -0.07362868 -0.17936396]
 [-3.73365035  2.08843304  0.          0.        ]]",[-0.17303789 -0.20306143]
13,"[-1.75476715  0.80815368 -0.38200039  1.59531454 -0.64596934 -1.54365415
  0.04455953  0.218903   -0.45778495  0.28093078  0.        ]",[ 1.20944817 -0.25949945],-0.0361078358615,-0.0361078358615,[ 0.6348775  -0.65482825],"[[-2.78258287  1.3023536  -0.07362868 -0.17936396]
 [-0.56393132  3.80094083  0.          0.        ]]",[-0.17303789 -0.20306143]
14,"[-1.7396751   0.72618787 -0.4220908   1.63689784 -0.64596876 -1.54365085
  0.48830259  0.05987463 -0.36022197  0.26803496  0.        ]",[-0.15634642 -0.98472363],-0.0334516646375,-0.0334516646375,[-0.45483586 -0.71098542],"[[-2.7540428   1.36729905 -0.07362868 -0.17936396]
 [ 3.40474546  2.69728617  0.          0.        ]]",[-0.17303789 -0.20306143]
