timestep,rewards,actions,original_rewards,avg_action_dist,human_obs,obs,logstd_action_dist
0,-0.387752194613,[ 1.38328316  2.63070947],-0.387752194613,[ 2.01921344  2.44672465],"[[-0.01273737  0.01661433 -0.14334379  0.15885951]
 [-0.00496733 -0.00171597  0.          0.        ]]","[ 1.12250821  2.04741955  0.02926736 -0.69033448 -1.21668949  1.329958
  0.03925068 -0.35492774  2.29606089 -1.33017981  0.        ]",[ 0.09434801 -0.11957294]
1,-0.382336521543,[ 0.62883624  3.34327979],-0.382336521543,[ 1.65341461  2.27414012],"[[ 0.02683934  0.05629275 -0.14334379  0.15885951]
 [ 3.94947926  3.95637114  0.          0.        ]]","[ 1.12211754  2.04545679  0.08885056 -0.57168565 -1.2166841   1.32995142
  0.36764541  0.19362946  2.29310031 -1.22730611  0.        ]",[ 0.09434801 -0.11957294]
2,-0.365340459995,[ 2.3430642  1.9513781],-0.365340459995,[ 1.19512451  2.054245  ],"[[ 0.12998925  0.17435264 -0.14334379  0.15885951]
 [ 6.35752042  7.83668608  0.          0.        ]]","[ 1.11093634  2.02718734  0.24361229 -0.22095145 -1.21667871  1.32994485
  0.56761922  0.73140737  2.25350516 -0.95013902  0.        ]",[ 0.09434801 -0.11957294]
3,-0.331412675274,[-0.5989279   2.02557196],-0.331412675274,[ 0.50253582  1.71433163],"[[  0.29555669   0.36924219  -0.14334379   0.15885951]
 [ 10.18657747  11.63958474   0.           0.        ]]","[ 1.06260385  1.9569494   0.48699902  0.33994159 -1.21667332  1.32993827
  0.88559983  1.25845266  2.0956934  -0.5352362   0.        ]",[ 0.09434801 -0.11957294]
4,-0.281342961007,[-0.87281555 -0.002516  ],-0.281342961007,[ 0.129886    1.44239426],"[[  0.47348784   0.63945748  -0.14334379   0.15885951]
 [  7.61520486  15.36949986   0.           0.        ]]","[ 0.97035729  1.78193997  0.73501017  1.04570522 -1.21666793  1.3299317
  0.67205878  1.77537512  1.77361504 -0.1509824   0.        ]",[ 0.09434801 -0.11957294]
5,-0.230669153244,[ 0.53409996  0.6664083 ],-0.230669153244,[ 0.06005435  1.2961477 ],"[[  0.58964757   0.94370533  -0.14334379   0.15885951]
 [  4.01270553  15.05631238   0.           0.        ]]","[ 0.88891954  1.49207522  0.8856862   1.68301334 -1.21666254  1.32992512
  0.37288863  1.7319577   1.40988693  0.0217748   0.        ]",[ 0.09434801 -0.11957294]
6,-0.178974289344,[ 0.27096366  3.42597269],-0.178974289344,[-0.12744641  1.06099105],"[[  0.69031702   1.2683092   -0.14334379   0.15885951]
 [  6.04768381  17.39628357   0.           0.        ]]","[ 0.80575801  1.10372496  1.0072097   2.11647566 -1.21665715  1.32991855
  0.54188232  2.05623691  1.0365625   0.0215941   0.        ]",[ 0.09434801 -0.11957294]
7,-0.126386827365,[-2.33594339 -0.01947242],-0.126386827365,[-0.31425855  0.78759801],"[[  0.82084589   1.65250337  -0.14334379   0.15885951]
 [  7.00228115  21.01109028   0.           0.        ]]","[ 0.68198211  0.59356943  1.15015382  2.24232754 -1.21665177  1.32991197
  0.62115549  2.55717842  0.64906843 -0.17487264  0.        ]",[ 0.09434801 -0.11957294]
8,-0.113883039617,[-1.43816874  0.80888519],-0.113883039617,[-0.28295389  0.67495549],"[[  0.91981856   2.06778168  -0.14334379   0.15885951]
 [  2.90831048  20.51835215   0.           0.        ]]","[ 0.57730877  0.06237714  1.2461626   1.8902893  -1.21664638  1.32990539
  0.28117003  2.48885856  0.43307286 -0.53980135  0.        ]",[ 0.09434801 -0.11957294]
9,-0.147729876354,[-0.3824837   2.65276419],-0.147729876354,[-0.31504276  0.57506871],"[[  0.93770635   2.50620984  -0.14334379   0.15885951]
 [ -1.10635174  23.31509892   0.           0.        ]]","[ 0.55748267 -0.37862352  1.26228464  1.03585221 -1.21664099  1.32989882
 -0.05222916  2.87640454  0.4493483  -0.9343135   0.        ]",[ 0.09434801 -0.11957294]
10,-0.201291815346,[ 1.46467835 -1.19102599],-0.201291815346,[-0.21551073  0.60854226],"[[  0.90061654   3.00760801  -0.14334379   0.15885951]
 [ -2.59802188  22.03840734   0.           0.        ]]","[ 0.59828864 -0.62891082  1.22841211 -0.34033813 -1.2166356   1.32989224
 -0.17610542  2.69943363  0.65673345 -1.30651676  0.        ]",[ 0.09434801 -0.11957294]
