timestep,obs,actions,rewards,original_rewards,avg_action_dist,human_obs,logstd_action_dist
0,"[ 1.10503604  1.4299586   0.00810858 -1.08746185 -1.36715745 -0.53482454
  0.09606351 -0.31097718  3.29957519  0.68958924  0.        ]",[ 1.26062975  0.83386915],-0.371978418409,-0.371978418409,[ 0.64920419  1.01456845],"[[-0.0527045   0.07559405 -0.15734467 -0.06232382]
 [ 0.00073614 -0.00298158  0.          0.        ]]",[-0.64880037 -0.63898087]
1,"[ 1.10689663  1.42600489  0.06688268 -1.0025825  -1.36715603 -0.53482429
  0.62899147  0.23183828  3.29613573  0.84378626  0.        ]",[ 1.16855259  0.81068196],-0.37374108591,-0.37374108591,[ 1.05107033  0.92222726],"[[-0.0130122   0.1086474  -0.15734467 -0.06232382]
 [ 3.95533505  3.29732246  0.          0.        ]]",[-0.64880037 -0.63898087]
2,"[ 1.0991558   1.40615023  0.24143099 -0.75438144 -1.3671546  -0.53482404
  1.15139592  0.74880856  3.2430237   1.29484809  0.        ]",[ 1.17874526  1.25863836],-0.376867270821,-0.376867270821,[ 1.62254381  1.01641881],"[[ 0.10498842  0.20613028 -0.15734467 -0.06232382]
 [ 7.83184816  6.44048946  0.          0.        ]]",[-0.64880037 -0.63898087]
3,"[ 1.04335877  1.34410968  0.52366201 -0.34152654 -1.36715318 -0.53482379
  1.66347236  1.37882963  3.01723344  1.99113966  0.        ]",[ 2.00440102  0.54256887],-0.374948032182,-0.374948032182,[ 2.01219559  1.14607418],"[[  0.29974981   0.37337307  -0.15734467  -0.06232382]
 [ 11.63173234  10.27100761   0.           0.        ]]",[-0.64880037 -0.63898087]
4,"[ 0.88148803  1.20788051  0.88541328  0.17033173 -1.36715175 -0.53482354
  2.16561269  1.69844656  2.47590628  2.72725919  0.        ]",[ 1.01282523  1.04272044],-0.358223522105,-0.358223522105,[ 1.69515061  0.63123286],"[[  0.56976863   0.59829117  -0.15734467  -0.06232382]
 [ 15.35790426  12.21428429   0.           0.        ]]",[-0.64880037 -0.63898087]
5,"[ 0.55155222  0.96215773  1.25916713  0.70525683 -1.36715033 -0.53482329
  2.65792785  2.30957691  1.57245102  3.13136965  0.        ]",[-0.22223306 -1.03025056],-0.315571920343,-0.315571920343,[ 0.21965331 -0.86374712],"[[  0.91357783   0.87985837  -0.15734467  -0.06232382]
 [ 19.01119781  15.9299747    0.           0.        ]]",[-0.64880037 -0.63898087]
6,"[ 0.08701103  0.65818601  1.50612188  1.07758659 -1.3671489  -0.53482304
  2.48924812  1.60630691  0.6536418   2.8816028   0.        ]",[ 0.60399087 -1.58270439],-0.251119383484,-0.251119383484,[-0.00607713 -0.97253549],"[[  1.28124545   1.15555696  -0.15734467  -0.06232382]
 [ 17.75955166  11.65411569   0.           0.        ]]",[-0.64880037 -0.63898087]
7,"[-0.44340689  0.42282971  1.56230581  1.23219109 -1.36714747 -0.53482279
  2.764353    0.91678926  0.0316675   2.20623947  0.        ]",[-1.82411062 -1.99684509],-0.18150965208,-0.18150965208,[-1.48870134 -1.43899488],"[[  1.65692064   1.34657752  -0.15734467  -0.06232382]
 [ 19.80104637   7.46185934   0.           0.        ]]",[-0.64880037 -0.63898087]
8,"[-0.92678585  0.28451365  1.42759856  1.27935591 -1.36714605 -0.53482254
  2.17850313  0.24117104 -0.26021903  1.44373946  0.        ]",[-0.87557301 -1.12075186],-0.118481792217,-0.118481792217,[-1.45470214 -0.72358966],"[[  2.00932589   1.45459944  -0.15734467  -0.06232382]
 [ 15.45373963   3.35410853   0.           0.        ]]",[-0.64880037 -0.63898087]
9,"[-1.2509396   0.25000924  1.20998515  1.28642082 -1.36714462 -0.53482229
  1.67047468 -0.42101202 -0.33886487  0.87874741  0.        ]",[-0.10348204  0.47980096],-0.0742801619341,-0.0742801619341,[-1.20040262  0.24186285],"[[  2.2805777    1.4812861   -0.15734467  -0.06232382]
 [ 11.68389044  -0.67195703   0.           0.        ]]",[-0.64880037 -0.63898087]
